eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603861245.833971,"{'circle_3d': {'center': [0.26217046969335833, 0.09699712385746295, 1.016539120018109], 'normal': [-0.05390398001017462, 0.6148391776547536, -0.7868082018890556], 'radius': 0.08908349592712232}, 'confidence': 0.15154646884462197, 'timestamp': 184739.558829, 'diameter_3d': 0.17816699185424464, 'ellipse': {'center': [247.83946109649307, 151.19387322520456], 'axes': [43.04417156535044, 61.18550202022217], 'angle': 81.42247276279016}, 'location': [247.83946109649307, 151.19387322520456], 'diameter': 61.18550202022217, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2329783566713424, 'phi': -1.639199124874768, 'norm_pos': [0.7744983159265408, 0.37002552822831436], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.053942,"{'circle_3d': {'center': [-0.018492787346355066, 0.011034804399540299, 0.9732553621346618], 'normal': [-0.07729258476348408, 0.6076756510332602, -0.7904151817126763], 'radius': 0.08940722270741724}, 'confidence': 0.1823554657030568, 'timestamp': 184739.777229, 'diameter_3d': 0.1788144454148345, 'ellipse': {'center': [153.71050664857344, 122.47853591272825], 'axes': [48.880634394211135, 62.42206611088191], 'angle': -81.51126189757451}, 'location': [153.71050664857344, 122.47853591272825], 'diameter': 62.42206611088191, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2239269205469285, 'phi': -1.6682737335409066, 'norm_pos': [0.480345333276792, 0.48967276703029894], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.0628989,"{'circle_3d': {'center': [0.08217155108878815, 0.10538065832260823, 1.037163994244743], 'normal': [-0.0689038898938888, 0.6155378055268491, -0.7850894623701694], 'radius': 0.08942149323192285}, 'confidence': 0.19354512551727207, 'timestamp': 184739.785629, 'diameter_3d': 0.1788429864638457, 'ellipse': {'center': [187.0846026200658, 153.3373274102173], 'axes': [42.55783548592943, 58.76034633327583], 'angle': -88.51110980018312}, 'location': [187.0846026200658, 153.3373274102173], 'diameter': 58.76034633327583, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2338645129450767, 'phi': -1.658337668919715, 'norm_pos': [0.5846393831877056, 0.3610944691240945], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.072286,"{'circle_3d': {'center': [0.3576488666570633, 0.09822129096601984, 1.011438747612118], 'normal': [-0.04594744692986589, 0.6149411915804669, -0.7872332329228884], 'radius': 0.09063732721798252}, 'confidence': 0.14725703201240978, 'timestamp': 184739.794029, 'diameter_3d': 0.18127465443596505, 'ellipse': {'center': [280.39586324122786, 151.71469619865812], 'axes': [43.24469888314682, 63.84223629229125], 'angle': 77.37090287775322}, 'location': [280.39586324122786, 151.71469619865812], 'diameter': 63.84223629229125, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.233107715379554, 'phi': -1.6290959223416137, 'norm_pos': [0.8762370726288371, 0.36785543250559116], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.0799842,"{'circle_3d': {'center': [-0.04592695432173899, 0.0038984624206941376, 0.9704943773994792], 'normal': [-0.07957876534476606, 0.6070809558683562, -0.7906452637739414], 'radius': 0.08933239052820616}, 'confidence': 0.19877020364677822, 'timestamp': 184739.802429, 'diameter_3d': 0.17866478105641231, 'ellipse': {'center': [144.07990679287522, 119.98302773028043], 'axes': [49.08398279235993, 62.604221188595474], 'angle': -79.2069212646539}, 'location': [144.07990679287522, 119.98302773028043], 'diameter': 62.604221188595474, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2231783232806177, 'phi': -1.6711089022439614, 'norm_pos': [0.45024970872773507, 0.5000707177904982], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.089887,"{'circle_3d': {'center': [-0.021974365878034918, 0.0027387668350788985, 0.9672239605900863], 'normal': [-0.07758271630779073, 0.606984314569555, -0.7909177985080575], 'radius': 0.07368394388583616}, 'confidence': 0.9998585313779266, 'timestamp': 184739.810829, 'diameter_3d': 0.1473678877716723, 'ellipse': {'center': [152.39879854816076, 120.01544876266189], 'axes': [40.76992159606321, 51.74440965662308], 'angle': -81.09795171554406}, 'location': [152.39879854816076, 120.01544876266189], 'diameter': 51.74440965662308, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230567124742264, 'phi': -1.6685755252212233, 'norm_pos': [0.47624624546300237, 0.4999356301555754], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.0967412,"{'circle_3d': {'center': [-0.10906550053240593, 0.09773036005173541, 1.0499026010706185], 'normal': [-0.08484031086232165, 0.614900280670943, -0.7840279118013466], 'radius': 0.08894530825509982}, 'confidence': 0.19802433957940643, 'timestamp': 184739.819229, 'diameter_3d': 0.17789061651019963, 'ellipse': {'center': [124.83180764545074, 150.48188200929218], 'axes': [41.24088553927512, 57.731546817891314], 'angle': -77.43778194260136}, 'location': [124.83180764545074, 150.48188200929218], 'diameter': 57.731546817891314, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2330558367538433, 'phi': -1.6785877314524402, 'norm_pos': [0.39009939889203354, 0.37299215829461596], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.107883,"{'circle_3d': {'center': [-0.009619371100169638, 0.09045422342254117, 1.0339767634751755], 'normal': [-0.0765531334096353, 0.6142939359518436, -0.7853550649343002], 'radius': 0.08884845159461129}, 'confidence': 0.13771430992742925, 'timestamp': 184739.827629, 'diameter_3d': 0.17769690318922257, 'ellipse': {'center': [156.98670174872342, 148.54327387884348], 'axes': [42.72367844028667, 58.37062176560504], 'angle': -82.98527369497354}, 'location': [156.98670174872342, 148.54327387884348], 'diameter': 58.37062176560504, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.232287184225524, 'phi': -1.6679651772546973, 'norm_pos': [0.4905834429647607, 0.38106969217148545], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.115019,"{'circle_3d': {'center': [-0.12793366285347219, -0.09982163800230381, 0.9002900886984175], 'normal': [-0.0864126577224105, 0.5984376141664397, -0.7964956211656966], 'radius': 0.0891278781941629}, 'confidence': 0.11200753760104659, 'timestamp': 184739.836029, 'diameter_3d': 0.1782557563883258, 'ellipse': {'center': [111.86020249540327, 80.66911026899263], 'axes': [56.471827630621675, 68.29003892993457], 'angle': -66.92048901562153}, 'location': [111.86020249540327, 80.66911026899263], 'diameter': 68.29003892993457, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2123458802700657, 'phi': -1.6788647143582376, 'norm_pos': [0.3495631327981352, 0.6638787072125307], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.123081,"{'circle_3d': {'center': [0.08301358237735879, 0.10470408472117754, 1.0365597165747023], 'normal': [-0.06883372061984126, 0.6154814243933966, -0.7851398188426729], 'radius': 0.08919724129124519}, 'confidence': 0.23764614440287313, 'timestamp': 184739.844429, 'diameter_3d': 0.17839448258249038, 'ellipse': {'center': [187.37564014766258, 153.13981714839966], 'axes': [42.500495298907026, 58.65037060190256], 'angle': -88.56758954382008}, 'location': [187.37564014766258, 153.13981714839966], 'diameter': 58.65037060190256, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2337929750286163, 'phi': -1.6582433936055472, 'norm_pos': [0.5855488754614455, 0.36191742854833475], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.130016,"{'circle_3d': {'center': [-0.027335826202246505, 0.08959779982380667, 1.0350505592676686], 'normal': [-0.0780295046681417, 0.6142225673186157, -0.7852655819515925], 'radius': 0.0890718055911443}, 'confidence': 0.20635587257140625, 'timestamp': 184739.852829, 'diameter_3d': 0.1781436111822886, 'ellipse': {'center': [151.1714754691274, 148.22794860416664], 'axes': [42.73216544561694, 58.462506475871706], 'angle': -81.90741834986072}, 'location': [151.1714754691274, 148.22794860416664], 'diameter': 58.462506475871706, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2321967417272415, 'phi': -1.6698382321114873, 'norm_pos': [0.4724108608410231, 0.38238354748263903], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.138407,"{'circle_3d': {'center': [-0.020190766180799402, 0.09014892759343862, 1.0347743885171852], 'normal': [-0.07743408299968778, 0.6142684946327517, -0.7852885961807994], 'radius': 0.08934266654042167}, 'confidence': 0.24304238851353974, 'timestamp': 184739.861229, 'diameter_3d': 0.17868533308084333, 'ellipse': {'center': [153.51737422424907, 148.4093102776567], 'axes': [42.890581095702515, 58.6525578513423], 'angle': -82.34268294784137}, 'location': [153.51737422424907, 148.4093102776567], 'diameter': 58.6525578513423, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.232254942770439, 'phi': -1.6690844852873996, 'norm_pos': [0.47974179445077836, 0.38162787384309715], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.147795,"{'circle_3d': {'center': [-0.020842336385552107, 0.09070251879044466, 1.0352717192294971], 'normal': [-0.07748838051675051, 0.6143146272325023, -0.7852471519547735], 'radius': 0.08920826222023552}, 'confidence': 0.23733254384814773, 'timestamp': 184739.869629, 'diameter_3d': 0.17841652444047104, 'ellipse': {'center': [153.30605199212616, 148.58146670067637], 'axes': [42.78156113894627, 58.536099710020316], 'angle': -82.30859489287707}, 'location': [153.30605199212616, 148.58146670067637], 'diameter': 58.536099710020316, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.232313406614987, 'phi': -1.669158120106683, 'norm_pos': [0.47908141247539426, 0.38091055541384844], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.1540139,"{'circle_3d': {'center': [-0.021496432643457908, 0.09125857307509566, 1.0357713304025467], 'normal': [-0.07754288853824264, 0.6143609650895564, -0.7852055176903525], 'radius': 0.08959791535589182}, 'confidence': 0.19290171965369202, 'timestamp': 184739.878029, 'diameter_3d': 0.17919583071178363, 'ellipse': {'center': [153.09569922795828, 148.74083713679087], 'axes': [42.925026453994704, 58.764332779280544], 'angle': -82.27447958658004}, 'location': [153.09569922795828, 148.74083713679087], 'diameter': 58.764332779280544, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2323721332610904, 'phi': -1.6692320507979588, 'norm_pos': [0.4784240600873696, 0.380246511930038], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.1621351,"{'circle_3d': {'center': [-0.022153054025663588, 0.0918170901002684, 1.0362732229978686], 'normal': [-0.07759760698675978, 0.6144075081749875, -0.7851636933074091], 'radius': 0.09028628669195117}, 'confidence': 0.19155836019785888, 'timestamp': 184739.886429, 'diameter_3d': 0.18057257338390234, 'ellipse': {'center': [152.8856343231349, 148.8931023805116], 'axes': [43.21176280388123, 59.188639046481306], 'angle': -82.24034897188285}, 'location': [152.8856343231349, 148.8931023805116], 'diameter': 59.188639046481306, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.23243112270834, 'phi': -1.6693062773607146, 'norm_pos': [0.47776760725979656, 0.37961207341453496], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.171084,"{'circle_3d': {'center': [-0.022812199605992012, 0.0923780695230878, 1.0367773979860608], 'normal': [-0.07765253578512048, 0.6144542564602223, -0.7851216787250597], 'radius': 0.08851243163311452}, 'confidence': 0.15139296889794054, 'timestamp': 184739.894829, 'diameter_3d': 0.17702486326622904, 'ellipse': {'center': [152.6675931438261, 149.10872639003173], 'axes': [42.31374137412304, 57.994452621484676], 'angle': -82.20642454694537}, 'location': [152.6675931438261, 149.10872639003173], 'diameter': 57.994452621484676, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2324903749569414, 'phi': -1.669380799795206, 'norm_pos': [0.4770862285744566, 0.3787136400415344], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.1778271,"{'circle_3d': {'center': [0.26977909649293397, 0.28079394563973636, 1.1625642746611256], 'normal': [-0.05326992777687666, 0.6301555794699432, -0.7746394390021377], 'radius': 0.08879674394693673}, 'confidence': 0.19873205668321736, 'timestamp': 184739.903229, 'diameter_3d': 0.17759348789387347, 'ellipse': {'center': [238.97062590676532, 201.14162225501207], 'axes': [32.30371597984462, 52.93525101792315], 'angle': 85.80955749907287}, 'location': [238.97062590676532, 201.14162225501207], 'diameter': 52.93525101792315, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2525498900068928, 'phi': -1.639455618101433, 'norm_pos': [0.7467832059586417, 0.16190990727078303], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.190764,"{'circle_3d': {'center': [-0.13901800799322173, 0.08035945565274538, 1.039589437606864], 'normal': [-0.08733635315072297, 0.6134527053043606, -0.7848873420899928], 'radius': 0.09026442552193384}, 'confidence': 0.18607944309425592, 'timestamp': 184739.911629, 'diameter_3d': 0.18052885104386768, 'ellipse': {'center': [114.689799121461, 145.05849132298195], 'axes': [42.618306485215356, 59.3322796717005], 'angle': -75.43253711827747}, 'location': [114.689799121461, 145.05849132298195], 'diameter': 59.3322796717005, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2312215319465944, 'phi': -1.6816129361473713, 'norm_pos': [0.3584056222545656, 0.3955896194875752], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861246.1977642,"{'circle_3d': {'center': [0.07993790386199984, 0.09660598574356971, 1.0304870963502832], 'normal': [-0.06909002716278784, 0.6148065828119292, -0.7856458705280412], 'radius': 0.08874885110566959}, 'confidence': 0.16828943759104234, 'timestamp': 184739.920029, 'diameter_3d': 0.17749770221133918, 'ellipse': {'center': [186.5217748152848, 150.66784546747766], 'axes': [42.82959706103496, 58.68805255756255], 'angle': -88.46441266737314}, 'location': [186.5217748152848, 150.66784546747766], 'diameter': 58.68805255756255, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.232937027547031, 'phi': -1.6585110958195242, 'norm_pos': [0.582880546297765, 0.37221731055217644], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
