eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175531.560755,"{'circle_3d': {'center': [-1.5917984601543367e-06, 1.1501648102374418e-05, 7.130522314646726e-05], 'normal': [0.34373714127669247, -0.6084509334758842, -0.71528472600724], 'radius': 2.730938248499547e-06}, 'confidence': 0.044019403773437, 'timestamp': 50920.056966, 'diameter_3d': 5.461876496999094e-06, 'ellipse': {'center': [145.9256026313451, 220.47478214851589], 'axes': [38.91938006864416, 47.63461414193122], 'angle': -54.59685821761941}, 'location': [145.9256026313451, 220.47478214851589], 'diameter': 47.63461414193122, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891696122258, 'phi': -1.1228214129551348, 'norm_pos': [0.45601750822295345, 0.08135507438118383], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.567298,"{'circle_3d': {'center': [-1.6308513819396353e-06, 1.1534261305179427e-05, 7.125871373325765e-05], 'normal': [0.3437371380222823, -0.6084509307581173, -0.7152847298830244], 'radius': 2.72385688499492e-06}, 'confidence': 0.0514418286389585, 'timestamp': 50920.065366, 'diameter_3d': 5.44771376998984e-06, 'ellipse': {'center': [145.57743996896656, 220.82224532279616], 'axes': [38.86949657988898, 47.541485064820186], 'angle': -54.597907059756054}, 'location': [145.57743996896656, 220.82224532279616], 'diameter': 47.541485064820186, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916689173036868, 'phi': -1.1228214187667478, 'norm_pos': [0.4549294999030205, 0.07990731115501604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.576374,"{'circle_3d': {'center': [-1.6700605547370628e-06, 1.1567008058044337e-05, 7.121201563009549e-05], 'normal': [0.34373713475485124, -0.6084509280292213, -0.715284733774533], 'radius': 2.725349935821607e-06}, 'confidence': 0.051365663155599824, 'timestamp': 50920.073766, 'diameter_3d': 5.450699871643214e-06, 'ellipse': {'center': [145.22595143259701, 221.17453669157123], 'axes': [38.94234807891413, 47.59822150102692], 'angle': -54.598901494910564}, 'location': [145.22595143259701, 221.17453669157123], 'diameter': 47.59822150102692, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891764755338, 'phi': -1.1228214246017314, 'norm_pos': [0.4538310982268657, 0.07843943045178647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.583905,"{'circle_3d': {'center': [-1.709425975882084e-06, 1.159988835919279e-05, 7.116512883875714e-05], 'normal': [0.3437371314743995, -0.6084509252891962, -0.7152847376817656], 'radius': 2.7272185044904e-06}, 'confidence': 0.051282322527323204, 'timestamp': 50920.082166, 'diameter_3d': 5.4544370089808e-06, 'ellipse': {'center': [144.87253204620308, 221.52885719393973], 'axes': [39.02094771834663, 47.6617233971349], 'angle': -54.5999178540676}, 'location': [144.87253204620308, 221.52885719393973], 'diameter': 47.6617233971349, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891799282233, 'phi': -1.1228214304600854, 'norm_pos': [0.4527266626443846, 0.07696309502525112], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.593492,"{'circle_3d': {'center': [-1.748947648039234e-06, 1.1632902210401141e-05, 7.111805335391352e-05], 'normal': [0.3437371281809268, -0.6084509225380419, -0.7152847416047227], 'radius': 2.7318663021940743e-06}, 'confidence': 0.06576012895926209, 'timestamp': 50920.090566, 'diameter_3d': 5.463732604388149e-06, 'ellipse': {'center': [144.51675907740204, 221.88604454654995], 'axes': [39.13980669108003, 47.77407060606082], 'angle': -54.6009340311633}, 'location': [144.51675907740204, 221.88604454654995], 'diameter': 47.77407060606082, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891833949369, 'phi': -1.1228214363418105, 'norm_pos': [0.4516148721168814, 0.0754748143893752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.599985,"{'circle_3d': {'center': [-1.7886255694321562e-06, 1.1666049611669393e-05, 7.107078918089371e-05], 'normal': [0.3437371248744333, -0.6084509197757584, -0.7152847455434037], 'radius': 2.7397221705160336e-06}, 'confidence': 0.07278812815268394, 'timestamp': 50920.098966, 'diameter_3d': 5.479444341032067e-06, 'ellipse': {'center': [144.15854544448348, 222.24626458897924], 'axes': [39.305250186859105, 47.94287000658403], 'angle': -54.60194608225601}, 'location': [144.15854544448348, 222.24626458897924], 'diameter': 47.94287000658403, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891868756739, 'phi': -1.122821442246906, 'norm_pos': [0.45049545451401085, 0.07397389754591976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.608038,"{'circle_3d': {'center': [-1.8284597400608504e-06, 1.1699330561221188e-05, 7.102333632325042e-05], 'normal': [0.3437371215549192, -0.6084509170023461, -0.7152847494978087], 'radius': 2.7096081149407e-06}, 'confidence': 0.09558630129411333, 'timestamp': 50920.107366, 'diameter_3d': 5.4192162298814e-06, 'ellipse': {'center': [143.80502829971135, 222.59526843680567], 'axes': [38.92507046420753, 47.44665379927107], 'angle': -54.603344437154576}, 'location': [143.80502829971135, 222.59526843680567], 'diameter': 47.44665379927107, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891903704346, 'phi': -1.122821448175372, 'norm_pos': [0.449390713436598, 0.0725197148466431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.620972,"{'circle_3d': {'center': [-1.8684501599253167e-06, 1.1732745059056526e-05, 7.097569477210186e-05], 'normal': [0.3437371182223841, -0.6084509142178045, -0.7152847534679379], 'radius': 2.7142641991290533e-06}, 'confidence': 0.06599837009090027, 'timestamp': 50920.115766, 'diameter_3d': 5.428528398258107e-06, 'ellipse': {'center': [143.44360717649485, 222.9581986200508], 'axes': [39.04492044578664, 47.55960000946095], 'angle': -54.60444280071053}, 'location': [143.44360717649485, 222.9581986200508], 'diameter': 47.55960000946095, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891938792191, 'phi': -1.1228214541272088, 'norm_pos': [0.4482612724265464, 0.07100750574978831], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.629243,"{'circle_3d': {'center': [-1.9085968299137335e-06, 1.176629310872812e-05, 7.09278645292244e-05], 'normal': [0.34373711487682823, -0.6084509114221336, -0.7152847574537913], 'radius': 2.7232154515751797e-06}, 'confidence': 0.08762406188933938, 'timestamp': 50920.124166, 'diameter_3d': 5.446430903150359e-06, 'ellipse': {'center': [143.07953568127442, 223.3245580282549], 'axes': [39.227229587208036, 47.74818644297316], 'angle': -54.605528292255755}, 'location': [143.07953568127442, 223.3245580282549], 'diameter': 47.74818644297316, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891974020275, 'phi': -1.1228214601024162, 'norm_pos': [0.44712354900398255, 0.06948100821560454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.6366599,"{'circle_3d': {'center': [-1.9488997535788144e-06, 1.1799974707571437e-05, 7.087984559994709e-05], 'normal': [0.3437371115182513, -0.6084509086153338, -0.7152847614553689], 'radius': 2.708231363174962e-06}, 'confidence': 0.09535971842254114, 'timestamp': 50920.132566, 'diameter_3d': 5.416462726349924e-06, 'ellipse': {'center': [142.71771969115397, 223.68456502112394], 'axes': [39.06446627427405, 47.51688798965049], 'angle': -54.60687083225596}, 'location': [142.71771969115397, 223.68456502112394], 'diameter': 47.51688798965049, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166892009388595, 'phi': -1.1228214661009948, 'norm_pos': [0.44599287403485616, 0.0679809790786502], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.6437051,"{'circle_3d': {'center': [-1.989358923815132e-06, 1.1833789860027366e-05, 7.083163797538816e-05], 'normal': [0.3437371081466538, -0.6084509057974045, -0.715284765472671], 'radius': 2.7825908960790776e-06}, 'confidence': 0.07132215072205578, 'timestamp': 50920.140966, 'diameter_3d': 5.565181792158155e-06, 'ellipse': {'center': [142.338273886608, 224.07781626594146], 'axes': [40.19381883323722, 48.855198878618324], 'angle': -54.6073798480197}, 'location': [142.338273886608, 224.07781626594146], 'diameter': 48.855198878618324, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166892044897157, 'phi': -1.1228214721229435, 'norm_pos': [0.44480710589565, 0.06634243222524394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.6515682,"{'circle_3d': {'center': [-2.029974345951757e-06, 1.1867738558102303e-05, 7.078324166620575e-05], 'normal': [0.3437371047620353, -0.6084509029683463, -0.7152847695056966], 'radius': 2.789107470584282e-06}, 'confidence': 0.03554300774721348, 'timestamp': 50920.149366, 'diameter_3d': 5.578214941168564e-06, 'ellipse': {'center': [141.96882472235305, 224.4492821948985], 'axes': [40.34373417312554, 49.00261225174604], 'angle': -54.60857268998392}, 'location': [141.96882472235305, 224.4492821948985], 'diameter': 49.00261225174604, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166892080545952, 'phi': -1.122821478168263, 'norm_pos': [0.4436525772573533, 0.06479465752125624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.6602082,"{'circle_3d': {'center': [-2.070746016435976e-06, 1.190182080623714e-05, 7.07346566670708e-05], 'normal': [0.3437371013643961, -0.608450900128159, -0.7152847735544466], 'radius': 2.8382048548693745e-06}, 'confidence': 0.013957318920857647, 'timestamp': 50920.157766, 'diameter_3d': 5.676409709738749e-06, 'ellipse': {'center': [141.58969579996713, 224.83812563092982], 'axes': [41.11197784943201, 49.89956869258158], 'angle': -54.60936873461564}, 'location': [141.58969579996713, 224.83812563092982], 'diameter': 49.89956869258158, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166892116334986, 'phi': -1.1228214842369533, 'norm_pos': [0.4424677993748973, 0.0631744765377924], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.667563,"{'circle_3d': {'center': [1.5265823591903427e-06, 9.88699064397025e-06, 7.417728783387645e-05], 'normal': [0.3437374011417607, -0.6084510680306724, -0.715284486668516], 'radius': 2.6056534269681524e-06}, 'confidence': 0.9999999998490052, 'timestamp': 50920.166166, 'diameter_3d': 5.211306853936305e-06, 'ellipse': {'center': [172.57919557889466, 203.021950407513], 'axes': [34.249175783398236, 43.764795014681575], 'angle': -53.721046196466474}, 'location': [172.57919557889466, 203.021950407513], 'diameter': 43.764795014681575, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166890000605135, 'phi': -1.1228209871810855, 'norm_pos': [0.5393099861840458, 0.15407520663536245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.676279,"{'circle_3d': {'center': [1.2329768113161776e-06, 1.0063558691264518e-05, 7.38859964393157e-05], 'normal': [0.3437373766746317, -0.6084510533166685, -0.7152845109427989], 'radius': 2.7473273345342764e-06}, 'confidence': 0.17636329188585173, 'timestamp': 50920.174566, 'diameter_3d': 5.494654669068553e-06, 'ellipse': {'center': [170.1423712065027, 204.87678205842093], 'axes': [36.40465804650305, 46.32115362077148], 'angle': -53.76100751895696}, 'location': [170.1423712065027, 204.87678205842093], 'diameter': 46.32115362077148, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916689018601546, 'phi': -1.1228210282186493, 'norm_pos': [0.531694910020321, 0.1463467414232461], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.6837819,"{'circle_3d': {'center': [1.2403635203384056e-06, 1.0070655059202238e-05, 7.388350972981073e-05], 'normal': [0.3437373772901908, -0.6084510527253045, -0.7152845111500247], 'radius': 2.745580152516048e-06}, 'confidence': 0.21482912865909617, 'timestamp': 50920.182966, 'diameter_3d': 5.491160305032096e-06, 'ellipse': {'center': [170.2049934568514, 204.93869753850774], 'axes': [36.38339340849301, 46.29391182927181], 'angle': -53.7492872114632}, 'location': [170.2049934568514, 204.93869753850774], 'diameter': 46.29391182927181, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166890193467203, 'phi': -1.122821027632628, 'norm_pos': [0.5318906045526607, 0.14608876025621775], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175531.6916149,"{'circle_3d': {'center': [1.2478274369343012e-06, 1.0077753499260211e-05, 7.388105836092507e-05], 'normal': [0.3437373779121839, -0.6084510521337678, -0.7152845113543055], 'radius': 2.769483457583684e-06}, 'confidence': 0.15972197465980437, 'timestamp': 50920.191366, 'diameter_3d': 5.538966915167368e-06, 'ellipse': {'center': [170.26444103095065, 205.0086659353237], 'axes': [36.702475050037044, 46.6994724818263], 'angle': -53.73728902236629}, 'location': [170.26444103095065, 205.0086659353237], 'diameter': 46.6994724818263, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166890200921124, 'phi': -1.1228210270376922, 'norm_pos': [0.5320763782217208, 0.14579722526948458], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
