eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403805.306409,"{'circle_3d': {'center': [0.28395370960182864, -0.34269810947968615, 12.552399569236215], 'normal': [-0.019906793523847038, 0.15002620927522026, -0.9884815911801832], 'radius': 2.381647859594178}, 'confidence': 0.046132073384377206, 'timestamp': 277123.863888, 'diameter_3d': 4.763295719188356, 'ellipse': {'center': [174.47644774897063, 99.746422929776], 'axes': [233.7561310400537, 235.44026433294877], 'angle': 85.85651100332412}, 'location': [174.47644774897063, 99.746422929776], 'diameter': 235.44026433294877, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7213911088252964, 'phi': -1.5909323648951637, 'norm_pos': [0.5452388992155333, 0.5843899044592666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.790424,"{'circle_3d': {'center': [-0.13431807077294866, -0.060279816667285324, 12.614586568606963], 'normal': [-0.05476277522174516, 0.173561067009587, -0.983299341232621], 'radius': 2.453652157836759}, 'confidence': 0.09704753815618575, 'timestamp': 277125.350683, 'diameter_3d': 4.907304315673518, 'ellipse': {'center': [154.65475706547542, 113.02531763065312], 'axes': [237.50353570103906, 241.35961629569124], 'angle': -68.72248052871784}, 'location': [154.65475706547542, 113.02531763065312], 'diameter': 241.35961629569124, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7452407982043665, 'phi': -1.6264317359542342, 'norm_pos': [0.4832961158296107, 0.5290611765389454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.79859,"{'circle_3d': {'center': [-0.1343064555436151, -0.060172778622523015, 12.614604815392237], 'normal': [-0.05476180728596735, 0.1735699868466505, -0.9832978206671813], 'radius': 2.452061437129473}, 'confidence': 0.06518402012945745, 'timestamp': 277125.359083, 'diameter_3d': 4.904122874258946, 'ellipse': {'center': [154.6536791054668, 113.0356074474912], 'axes': [237.3481718736432, 241.2025967522692], 'angle': -68.72542808587309}, 'location': [154.6536791054668, 113.0356074474912], 'diameter': 241.2025967522692, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.745249855510294, 'phi': -1.6264308404777839, 'norm_pos': [0.48329274720458376, 0.52901830230212], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.80605,"{'circle_3d': {'center': [-0.13429188185922059, -0.06006428128925023, 12.614623156033684], 'normal': [-0.0547605928122678, 0.1735790282910899, -0.983296292280394], 'radius': 2.4520630693970644}, 'confidence': 0.09977167519178831, 'timestamp': 277125.367483, 'diameter_3d': 4.904126138794129, 'ellipse': {'center': [154.65437333680663, 113.04075422838106], 'axes': [237.34732309858123, 241.20240771288542], 'angle': -68.72835323153687}, 'location': [154.65437333680663, 113.04075422838106], 'diameter': 241.20240771288542, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7452590363125156, 'phi': -1.6264296954893267, 'norm_pos': [0.4832949166775207, 0.5289968573817456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.817517,"{'circle_3d': {'center': [-0.1342743497321469, -0.05995432467456041, 12.614641590582394], 'normal': [-0.054759131801678324, 0.17358819134231404, -0.9832947560680014], 'radius': 2.4556520467896665}, 'confidence': 0.07571565904443699, 'timestamp': 277125.375883, 'diameter_3d': 4.911304093579333, 'ellipse': {'center': [154.65888598347829, 113.03422144901499], 'axes': [237.69457639634638, 241.55553776342575], 'angle': -68.73101482258647}, 'location': [154.65888598347829, 113.03422144901499], 'diameter': 241.55553776342575, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7452683406110312, 'phi': -1.626428300988863, 'norm_pos': [0.4833090186983696, 0.5290240772957708], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.826526,"{'circle_3d': {'center': [-0.017151044752964473, -0.17812309978755136, 12.588459911824607], 'normal': [-0.04499885638674647, 0.16374079341623152, -0.9854765626311507], 'radius': 2.4536311226602106}, 'confidence': 0.08209098348222858, 'timestamp': 277125.384283, 'diameter_3d': 4.907262245320421, 'ellipse': {'center': [160.2000156536875, 107.41264788691117], 'axes': [238.98282063624154, 241.8261444305421], 'angle': -72.54793116341828}, 'location': [160.2000156536875, 107.41264788691117], 'diameter': 241.8261444305421, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7352777684059066, 'phi': -1.61642665697638, 'norm_pos': [0.5006250489177735, 0.5524473004712034], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.8335848,"{'circle_3d': {'center': [0.09229273349354261, -0.28825231978277577, 12.566204263404451], 'normal': [-0.03587854153287088, 0.15456335841662946, -0.987331199999497], 'radius': 2.459657094612435}, 'confidence': 0.050021179255011414, 'timestamp': 277125.392683, 'diameter_3d': 4.91931418922487, 'ellipse': {'center': [165.40026495480808, 102.13582788819362], 'axes': [240.79367613519958, 242.83034977396875], 'angle': -77.99405738526339}, 'location': [165.40026495480808, 102.13582788819362], 'diameter': 242.83034977396875, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7259818122639843, 'phi': -1.6071192560188745, 'norm_pos': [0.5168758279837753, 0.5744340504658599], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.84155,"{'circle_3d': {'center': [-0.03183471403934057, -0.1630319449991262, 12.591657029896952], 'normal': [-0.04622249549394447, 0.16499838964860025, -0.9852101361251218], 'radius': 2.4527538343574413}, 'confidence': 0.06493351080704753, 'timestamp': 277125.401083, 'diameter_3d': 4.905507668714883, 'ellipse': {'center': [159.50325095262147, 108.1350433706215], 'axes': [238.71836128458227, 241.6818464601366], 'angle': -71.9881749075788}, 'location': [159.50325095262147, 108.1350433706215], 'diameter': 241.6818464601366, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7365527053743273, 'phi': -1.6176783313053336, 'norm_pos': [0.4984476592269421, 0.5494373192890771], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.850622,"{'circle_3d': {'center': [-0.13760997968887212, -0.05602498078088036, 12.615522184248494], 'normal': [-0.05503710096473877, 0.17391563666678742, -0.9832213732624933], 'radius': 2.453572511286266}, 'confidence': 0.06914212352541707, 'timestamp': 277125.409483, 'diameter_3d': 4.907145022572532, 'ellipse': {'center': [154.49919383704213, 113.22785618049228], 'axes': [237.44242438876918, 241.33490345191515], 'angle': -68.65344882498579}, 'location': [154.49919383704213, 113.22785618049228], 'diameter': 241.33490345191515, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7456008434868215, 'phi': -1.6267142785856432, 'norm_pos': [0.48280998074075665, 0.5282172659146155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.8586051,"{'circle_3d': {'center': [-0.12788376598685025, -0.06571254363058276, 12.613272377215553], 'normal': [-0.054226583156236935, 0.1731083397626455, -0.9834088571819048], 'radius': 2.4554143333227962}, 'confidence': 0.05976847545150081, 'timestamp': 277125.417883, 'diameter_3d': 4.9108286666455925, 'ellipse': {'center': [154.96058907248292, 112.76110502266042], 'axes': [237.75036763644576, 241.5564565006199], 'angle': -68.91893436388217}, 'location': [154.96058907248292, 112.76110502266042], 'diameter': 241.5564565006199, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7447811126820767, 'phi': -1.6258819839404135, 'norm_pos': [0.48425184085150913, 0.5301620624055816], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.866545,"{'circle_3d': {'center': [-0.1278188924693039, -0.06562375685286748, 12.613284429549916], 'normal': [-0.05422117702977474, 0.17311573866078844, -0.983407852820708], 'radius': 2.4556669620912994}, 'confidence': 0.07835517909124441, 'timestamp': 277125.426283, 'diameter_3d': 4.911333924182599, 'ellipse': {'center': [154.9639156194429, 112.76449187114738], 'axes': [237.77425338535008, 241.5810972982622], 'angle': -68.92385494293845}, 'location': [154.9639156194429, 112.76449187114738], 'diameter': 241.5810972982622, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7447886250001596, 'phi': -1.6258765594097109, 'norm_pos': [0.48426223631075904, 0.5301479505368859], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.874429,"{'circle_3d': {'center': [-0.010621132861451388, -0.18382343310499394, 12.58721785202356], 'normal': [-0.04445469706245371, 0.16326576563977796, -0.9855800676145713], 'radius': 2.4593956432532718}, 'confidence': 0.07527920200944588, 'timestamp': 277125.434683, 'diameter_3d': 4.9187912865065435, 'ellipse': {'center': [160.51445172014397, 107.12276532131175], 'axes': [239.61513719913123, 242.4173429449792], 'angle': -72.82691910797215}, 'location': [160.51445172014397, 107.12276532131175], 'diameter': 242.4173429449792, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7347962608768146, 'phi': -1.6158708854291857, 'norm_pos': [0.5016076616254499, 0.5536551444945343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.88163,"{'circle_3d': {'center': [-0.018701177122383617, -0.1755104037127535, 12.588965204710133], 'normal': [-0.04512803408419806, 0.16395851808913134, -0.9854344548906901], 'radius': 2.4561845314497477}, 'confidence': 0.08862571040401951, 'timestamp': 277125.443083, 'diameter_3d': 4.912369062899495, 'ellipse': {'center': [160.12867958569004, 107.52922492922289], 'axes': [239.20400791979804, 242.06882721759385], 'angle': -72.50790203506739}, 'location': [160.12867958569004, 107.52922492922289], 'diameter': 242.06882721759385, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7354984758696128, 'phi': -1.616559417556594, 'norm_pos': [0.5004021237052814, 0.5519615627949046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.8906538,"{'circle_3d': {'center': [-0.13528949232337273, -0.17699507663303704, 12.594633542562379], 'normal': [-0.054843727017613815, 0.16383479534577436, -0.9849620934030029], 'radius': 2.4610144070657927}, 'confidence': 0.07796133819454408, 'timestamp': 277125.451483, 'diameter_3d': 4.922028814131585, 'ellipse': {'center': [154.61270021344941, 107.45260828137725], 'axes': [239.31255571183922, 242.46681005723045], 'angle': -65.91741919844016}, 'location': [154.61270021344941, 107.45260828137725], 'diameter': 242.46681005723045, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7353730571533517, 'phi': -1.6264199429666424, 'norm_pos': [0.4831646881670294, 0.5522807988275948], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.902133,"{'circle_3d': {'center': [-0.12647914269900185, -0.2969631469280092, 12.574816679615804], 'normal': [-0.05410953121558291, 0.15383745615452668, -0.9866134986485507], 'radius': 2.4606939572625195}, 'confidence': 0.08300807982859666, 'timestamp': 277125.459883, 'diameter_3d': 4.921387914525039, 'ellipse': {'center': [155.02632562667853, 101.73626294462679], 'axes': [240.3462944483731, 242.82091922368448], 'angle': -62.612676473273424}, 'location': [155.02632562667853, 101.73626294462679], 'diameter': 242.82091922368448, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7252471227982398, 'phi': -1.625585135391426, 'norm_pos': [0.4844572675833704, 0.5760989043973883], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.9101,"{'circle_3d': {'center': [-0.008716820951799487, -0.40888041095989114, 12.552044037034651], 'normal': [-0.044296004403316054, 0.1445110174852032, -0.988511218863647], 'radius': 2.457955331712888}, 'confidence': 0.06835456968740078, 'timestamp': 277125.468283, 'diameter_3d': 4.915910663425776, 'ellipse': {'center': [160.61098839490188, 96.38673323228645], 'axes': [241.35322824922127, 242.94707059287333], 'angle': -66.17533379338059}, 'location': [160.61098839490188, 96.38673323228645], 'diameter': 242.94707059287333, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7158151117259024, 'phi': -1.6155771955261917, 'norm_pos': [0.5019093387340684, 0.5983886115321397], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.918804,"{'circle_3d': {'center': [0.22006186887860746, -0.5225432767300049, 12.527951028204875], 'normal': [-0.02523111358411547, 0.1350391120043604, -0.9905189695994617], 'radius': 2.4586649248665577}, 'confidence': 0.05892839761335658, 'timestamp': 277125.476683, 'diameter_3d': 4.9173298497331155, 'ellipse': {'center': [171.4958731815799, 90.92441441551011], 'axes': [242.6698079118248, 243.47729870354422], 'angle': 88.87569177638304}, 'location': [171.4958731815799, 90.92441441551011], 'diameter': 243.47729870354422, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7062492627269512, 'phi': -1.5962634398696072, 'norm_pos': [0.5359246036924372, 0.6211482732687079], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.925925,"{'circle_3d': {'center': [-0.6219006884670298, -0.2815282194107209, 12.614837347202025], 'normal': [-0.09539466002958524, 0.15512370011430068, -0.9832784430163657], 'radius': 2.4606978643426722}, 'confidence': 0.04377816786088082, 'timestamp': 277125.485082, 'diameter_3d': 4.9213957286853445, 'ellipse': {'center': [131.61152519961925, 102.54297050075036], 'axes': [237.52649782664238, 242.3456355848266], 'angle': -43.838149912740214}, 'location': [131.61152519961925, 102.54297050075036], 'diameter': 242.3456355848266, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.72654899475379, 'phi': -1.6675105848181988, 'norm_pos': [0.41128601624881017, 0.5727376229135401], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.935425,"{'circle_3d': {'center': [-0.4418825581682103, -0.3042780366664406, 12.59519500511691], 'normal': [-0.08039314917135029, 0.1532278820096574, -0.9849153048567921], 'radius': 2.4567496351697526}, 'confidence': 0.025161778638596016, 'timestamp': 277125.493482, 'diameter_3d': 4.913499270339505, 'ellipse': {'center': [140.0933627818286, 101.44081343259614], 'axes': [238.4830533922494, 242.2298621777165], 'angle': -48.30882972082129}, 'location': [140.0933627818286, 101.44081343259614], 'diameter': 242.2298621777165, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7246302345521305, 'phi': -1.6522402012728692, 'norm_pos': [0.4377917586932144, 0.5773299440308495], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403806.942961,"{'circle_3d': {'center': [-0.5726747256903223, -0.1889345710039647, 12.625139817579763], 'normal': [-0.09129249646485961, 0.1628398374815304, -0.9824199038182209], 'radius': 2.448439055114268}, 'confidence': 0.029374063050964884, 'timestamp': 277125.501882, 'diameter_3d': 4.896878110228536, 'ellipse': {'center': [133.93407963543814, 106.97425551071899], 'axes': [235.91690447208677, 240.8729985133084], 'angle': -48.26729987276822}, 'location': [133.93407963543814, 106.97425551071899], 'diameter': 240.8729985133084, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.734364555348502, 'phi': -1.6634563704797853, 'norm_pos': [0.41854399886074417, 0.5542739353720042], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
