eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403775.448875,"{'circle_3d': {'center': [-0.6923652735302, -0.5138896053885926, 14.077626605470728], 'normal': [-0.11554743459952492, 0.12964354497918487, -0.9848052302880497], 'radius': 3.1840417242947043}, 'confidence': 0.04114189849708508, 'timestamp': 277094.010394, 'diameter_3d': 6.368083448589409, 'ellipse': {'center': [133.07476122163467, 93.27688671086005], 'axes': [275.89930169628025, 281.1436353585004], 'angle': -31.157696322645712}, 'location': [133.07476122163467, 93.27688671086005], 'diameter': 281.1436353585004, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7008058091735336, 'phi': -1.687592566808649, 'norm_pos': [0.4158586288176084, 0.6113463053714164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.6011882,"{'circle_3d': {'center': [15.509188376462784, 13.275441715842932, 98.87763985709236], 'normal': [0.5353600560158708, 0.09949694296961555, -0.8387430886525293], 'radius': 3.43328096628932}, 'confidence': 0.22775797118199886, 'timestamp': 277098.159979, 'diameter_3d': 6.86656193257864, 'ellipse': {'center': [256.947451407668, 203.20937912750244], 'axes': [31.82275474969988, 43.213620867381564], 'angle': 15.74536937615552}, 'location': [256.947451407668, 203.20937912750244], 'diameter': 43.213620867381564, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6704581694410168, 'phi': -1.0026982636664141, 'norm_pos': [0.8029607856489624, 0.1532942536354065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.6104882,"{'circle_3d': {'center': [16.239351348560234, 12.061128977650792, 99.30860914835209], 'normal': [0.5962069703573252, -0.0016957852130627955, -0.8028289810475522], 'radius': 3.4454162925912835}, 'confidence': 0.15476464856561747, 'timestamp': 277098.168379, 'diameter_3d': 6.890832585182567, 'ellipse': {'center': [261.0709812005897, 195.33286263870176], 'axes': [30.208760218886503, 43.25346972586971], 'angle': 5.554665104268071}, 'location': [261.0709812005897, 195.33286263870176], 'diameter': 43.25346972586971, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5691005407690746, 'phi': -0.9320270548057432, 'norm_pos': [0.8158468162518429, 0.18611307233874264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.617394,"{'circle_3d': {'center': [16.696054406584373, 12.128187855913021, 99.66529141813062], 'normal': [0.6342655585260031, 0.003892454642122918, -0.7731054585660074], 'radius': 3.431685641766645}, 'confidence': 0.27411046961035396, 'timestamp': 277098.176779, 'diameter_3d': 6.86337128353329, 'ellipse': {'center': [263.55213051453615, 195.48108306234425], 'axes': [28.317474399048475, 42.928720672856535], 'angle': 5.501049583938173}, 'location': [263.55213051453615, 195.48108306234425], 'diameter': 42.928720672856535, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.574688791266315, 'phi': -0.8837319389433388, 'norm_pos': [0.8236004078579254, 0.18549548724023224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.625204,"{'circle_3d': {'center': [16.70141115963272, 12.215827489179837, 99.67054440394998], 'normal': [0.6347119546133656, 0.011195757414357601, -0.7726677097477284], 'radius': 3.3903354180563734}, 'confidence': 0.1254073554469795, 'timestamp': 277098.185179, 'diameter_3d': 6.780670836112747, 'ellipse': {'center': [263.5875102808673, 196.01771804366243], 'axes': [27.916831876732115, 42.40477117993549], 'angle': 6.0923743094182665}, 'location': [263.5875102808673, 196.01771804366243], 'diameter': 42.40477117993549, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5819923181111202, 'phi': -0.8831091349007945, 'norm_pos': [0.8237109696277104, 0.18325950815140657], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.63409,"{'circle_3d': {'center': [16.835064318096162, 12.414932714507119, 99.78705252917298], 'normal': [0.6458497178186525, 0.027787859524964407, -0.7629586993124778], 'radius': 3.402323527799841}, 'confidence': 0.171086925530462, 'timestamp': 277098.193579, 'diameter_3d': 6.804647055599682, 'ellipse': {'center': [264.29564786285556, 197.1590476837173], 'axes': [27.38274539535816, 42.49716269099914], 'angle': 7.263737400174969}, 'location': [264.29564786285556, 197.1590476837173], 'diameter': 42.49716269099914, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5985877636991073, 'phi': -0.8683337512612814, 'norm_pos': [0.8259238995714236, 0.1785039679845113], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.642432,"{'circle_3d': {'center': [16.874773562503705, 12.247210743259036, 99.816226907694], 'normal': [0.6491588215192811, 0.013811028587624143, -0.7605275011023929], 'radius': 3.429050003106699}, 'confidence': 0.18780655873673208, 'timestamp': 277098.201979, 'diameter_3d': 6.858100006213398, 'ellipse': {'center': [264.5069724978856, 196.102687312182], 'axes': [27.5230375743725, 42.827189159110986], 'angle': 6.093357905195861}, 'location': [264.5069724978856, 196.102687312182], 'diameter': 42.827189159110986, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5846077944831936, 'phi': -0.8642368690359825, 'norm_pos': [0.8265842890558925, 0.18290546953257492], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.650372,"{'circle_3d': {'center': [16.917487982381388, 11.747561860654194, 99.8574834856902], 'normal': [0.6527183565090878, -0.027826378296112644, -0.7570894529360431], 'radius': 3.397404730761756}, 'confidence': 0.09025296461821432, 'timestamp': 277098.210379, 'diameter_3d': 6.794809461523512, 'ellipse': {'center': [264.73521847657605, 192.99001356121192], 'axes': [27.271338248125613, 42.43847720324441], 'angle': 2.6993173763298057}, 'location': [264.73521847657605, 192.99001356121192], 'diameter': 42.43847720324441, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5429663562188458, 'phi': -0.8592955008411559, 'norm_pos': [0.8272975577393001, 0.19587494349495027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.6575732,"{'circle_3d': {'center': [17.317957085546613, 11.75116398283831, 100.21861677752267], 'normal': [0.6860907817728564, -0.0275262014474363, -0.7269950119500036], 'radius': 3.41287843457424}, 'confidence': 0.19315371757906483, 'timestamp': 277098.218779, 'diameter_3d': 6.82575686914848, 'ellipse': {'center': [266.8368972685782, 192.7524535261552], 'axes': [25.695410469138295, 42.48175762772895], 'angle': 2.380914507708887}, 'location': [266.8368972685782, 192.7524535261552], 'diameter': 42.48175762772895, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5432666480990245, 'phi': -0.8143368247004916, 'norm_pos': [0.8338653039643068, 0.19686477697435334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.665537,"{'circle_3d': {'center': [17.074912803216595, 12.194849757721148, 99.99010886175296], 'normal': [0.6658370915786884, 0.009447613126133477, -0.7460373382641463], 'radius': 3.4079289631637395}, 'confidence': 0.10918462996762897, 'timestamp': 277098.227179, 'diameter_3d': 6.815857926327479, 'ellipse': {'center': [265.5715551333086, 195.64943842657533], 'axes': [26.550514921180394, 42.494054745870756], 'angle': 5.509053544658592}, 'location': [265.5715551333086, 195.64943842657533], 'diameter': 42.494054745870756, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.580244080471563, 'phi': -0.8421412779162584, 'norm_pos': [0.8299111097915894, 0.18479400655593614], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.6790552,"{'circle_3d': {'center': [17.405135675044576, 11.88505518106271, 100.29764172101923], 'normal': [0.6933556642310205, -0.01636860159540307, -0.7204095999919571], 'radius': 3.4035738161025404}, 'confidence': 0.12060335896760963, 'timestamp': 277098.235579, 'diameter_3d': 6.807147632205081, 'ellipse': {'center': [267.29440706361675, 193.51781053668765], 'axes': [25.205167048646175, 42.32726815575862], 'angle': 3.1610772564357865}, 'location': [267.29440706361675, 193.51781053668765], 'diameter': 42.32726815575862, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5544269941683957, 'phi': -0.8045319155688204, 'norm_pos': [0.8352950220738024, 0.19367578943046815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.687569,"{'circle_3d': {'center': [17.42951742457103, 11.751529493550366, 100.32525138122443], 'normal': [0.695387476691558, -0.027495742221431623, -0.7181087949748566], 'radius': 3.393222595650819}, 'confidence': 0.10246358292177306, 'timestamp': 277098.243979, 'diameter_3d': 6.786445191301638, 'ellipse': {'center': [267.41801331563966, 192.67754446565712], 'axes': [25.055024694884906, 42.19306106450112], 'angle': 2.2879681429547207}, 'location': [267.41801331563966, 192.67754446565712], 'diameter': 42.19306106450112, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5432971188581643, 'phi': -0.8014713303706023, 'norm_pos': [0.8356812916113739, 0.19717689805976202], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.6936169,"{'circle_3d': {'center': [17.47390894509082, 11.606387494649068, 100.3752775574782], 'normal': [0.6990867700682071, -0.03959090879653982, -0.7139399469537095], 'radius': 3.4269614841381513}, 'confidence': 0.04622477476299626, 'timestamp': 277098.252379, 'diameter_3d': 6.8539229682763025, 'ellipse': {'center': [267.6339967845086, 191.7519977109203], 'axes': [25.132017928458794, 42.598505642932636], 'angle': 1.3280529001160872}, 'location': [267.6339967845086, 191.7519977109203], 'diameter': 42.598505642932636, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5311950679669137, 'phi': -0.7959093799805924, 'norm_pos': [0.8363562399515894, 0.20103334287116537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.702305,"{'circle_3d': {'center': [17.435210464100265, 11.57943732597822, 100.33908491520457], 'normal': [0.6958618966523278, -0.04183675618577711, -0.7169560004765125], 'radius': 3.321015594557477}, 'confidence': 0.03806586333977321, 'timestamp': 277098.260779, 'diameter_3d': 6.642031189114954, 'ellipse': {'center': [267.45135152370085, 191.6083912443208], 'axes': [24.527748501926045, 41.29657382432818], 'angle': 1.1851867454249199}, 'location': [267.45135152370085, 191.6083912443208], 'diameter': 41.29657382432818, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5289473564084117, 'phi': -0.8003275726591945, 'norm_pos': [0.8357854735115652, 0.2016317031486633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.709655,"{'circle_3d': {'center': [17.14751354419285, 12.142222018272728, 100.05492212459603], 'normal': [0.6718871533267096, 0.005061968172098474, -0.7406362330272233], 'radius': 3.407853308072196}, 'confidence': 0.054807853104296186, 'timestamp': 277098.269179, 'diameter_3d': 6.815706616144392, 'ellipse': {'center': [265.95380300050124, 195.27718079542285], 'axes': [26.2658150060084, 42.46885438766456], 'angle': 5.082647233315124}, 'location': [265.95380300050124, 195.27718079542285], 'diameter': 42.46885438766456, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5758583165848197, 'phi': -0.8340308949738039, 'norm_pos': [0.8311056343765664, 0.18634508001907146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.719844,"{'circle_3d': {'center': [17.128221271571157, 11.70334672876487, 100.04528319070212], 'normal': [0.6702794639415681, -0.03151097262022294, -0.7414394775183821], 'radius': 3.4278393524888786}, 'confidence': 0.06337053497603626, 'timestamp': 277098.277579, 'diameter_3d': 6.855678704977757, 'ellipse': {'center': [265.84113293098653, 192.5832785151461], 'axes': [26.642297835030284, 42.742488600356644], 'angle': 2.2285546191569408}, 'location': [265.84113293098653, 192.5832785151461], 'diameter': 42.742488600356644, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5392801370850306, 'phi': -0.8357621804188277, 'norm_pos': [0.8307535404093329, 0.19756967285355787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.7256792,"{'circle_3d': {'center': [17.180636589863205, 11.81888424234286, 100.08876844031431], 'normal': [0.6746474071325727, -0.021882846488723896, -0.737815706717367], 'radius': 3.4171348621005646}, 'confidence': 0.13669599891659698, 'timestamp': 277098.285979, 'diameter_3d': 6.834269724201129, 'ellipse': {'center': [266.12210999496676, 193.26266977965298], 'axes': [26.307430288801243, 42.58554621258248], 'angle': 2.940751070802934}, 'location': [266.12210999496676, 193.26266977965298], 'diameter': 42.58554621258248, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.548911733463502, 'phi': -0.8300904713665115, 'norm_pos': [0.8316315937342711, 0.19473887591811256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.7337742,"{'circle_3d': {'center': [17.2228900435908, 11.776203373447345, 100.12896516938406], 'normal': [0.6781685282765388, -0.025439585563350093, -0.7344659792948877], 'radius': 3.396939010318879}, 'confidence': 0.09188926983439026, 'timestamp': 277098.294379, 'diameter_3d': 6.793878020637758, 'ellipse': {'center': [266.34532333598935, 192.97043481764837], 'axes': [25.98160406365705, 42.319085627806714], 'angle': 2.625032197983835}, 'location': [266.34532333598935, 192.97043481764837], 'diameter': 42.319085627806714, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5453539964653638, 'phi': -0.8252298922333546, 'norm_pos': [0.8323291354249667, 0.19595652159313182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403779.742177,"{'circle_3d': {'center': [17.526603477585756, 11.86326855008779, 100.41674425614576], 'normal': [0.703477981109452, -0.018184154176646327, -0.710484388731413], 'radius': 3.407043815340279}, 'confidence': 0.1307272695574915, 'timestamp': 277098.302779, 'diameter_3d': 6.814087630680558, 'ellipse': {'center': [267.9187579600315, 193.29801897565784], 'axes': [24.690439408950446, 42.322345230017746], 'angle': 2.9098012595481246}, 'location': [267.9187579600315, 193.29801897565784], 'diameter': 42.322345230017746, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5526111703298717, 'phi': -0.7903532813186048, 'norm_pos': [0.8372461186250983, 0.1945915876014257], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
