eye_packets,547
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851426.473189,"{'circle_3d': {'center': [16.308754971828808, -20.5352070644742, 77.67481848819801], 'normal': [0.08112248526746771, -0.7023514032568989, -0.7071927945950061], 'radius': 16.274584026280476}, 'confidence': 0.06255136611018912, 'timestamp': 176616.061387, 'diameter_3d': 32.54916805256095, 'ellipse': {'center': [231.9358973113733, 35.883393879293095], 'axes': [72.52151114886094, 145.26706769413335], 'angle': -78.53308552825234}, 'location': [231.9358973113733, 35.883393879293095], 'diameter': 145.26706769413335, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7921008704905171, 'phi': -1.4565849662589867, 'norm_pos': [0.7247996790980415, 0.8504858588362788], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.9407208,"{'circle_3d': {'center': [12.470746302213172, -14.020210032088023, 63.26833863845903], 'normal': [-0.05831343679125119, -0.42682328525644286, -0.9024530050105047], 'radius': 2.558950451912473}, 'confidence': 0.922406712459297, 'timestamp': 176619.530587, 'diameter_3d': 5.117900903824946, 'ellipse': {'center': [226.9016757322587, 45.032547956193454], 'axes': [22.186715973255517, 27.810652940877567], 'angle': -85.17236155794556}, 'location': [226.9016757322587, 45.032547956193454], 'diameter': 27.810652940877567, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1298192369588673, 'phi': -1.6353232111964353, 'norm_pos': [0.7090677366633085, 0.8123643835158606], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.947526,"{'circle_3d': {'center': [10.050639295673417, -16.756555001364745, 65.58221649525416], 'normal': [-0.25998902066956403, -0.6548520326961694, -0.7096298502775769], 'radius': 15.180262882082957}, 'confidence': 0.07117514039543256, 'timestamp': 176619.538987, 'diameter_3d': 30.360525764165914, 'ellipse': {'center': [216.84216825444489, 39.64942620273237], 'axes': [91.95142812379846, 162.52031584739095], 'angle': 76.51654752404548}, 'location': [216.84216825444489, 39.64942620273237], 'diameter': 162.52031584739095, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8568095097787513, 'phi': -1.9219819882795173, 'norm_pos': [0.6776317757951402, 0.8347940574886151], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.955914,"{'circle_3d': {'center': [10.194131817495812, -18.352087096370987, 67.33259356175606], 'normal': [-0.2480313105176978, -0.7878130406133563, -0.5637650947357522], 'radius': 15.639360596437244}, 'confidence': 0.08577008024878277, 'timestamp': 176619.547387, 'diameter_3d': 31.27872119287449, 'ellipse': {'center': [215.96763504183204, 32.463126886396], 'axes': [61.93155992982765, 163.92068202667554], 'angle': 77.35531058297406}, 'location': [215.96763504183204, 32.463126886396], 'diameter': 163.92068202667554, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6635461889246207, 'phi': -1.9852655565461137, 'norm_pos': [0.6748988595057251, 0.8647369713066834], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.974862,"{'circle_3d': {'center': [9.485949538791454, -19.071675275536194, 68.9086427283533], 'normal': [-0.3070465004097276, -0.8477787222104568, -0.43242766418598183], 'radius': 16.568137559804224}, 'confidence': 0.08242085250585128, 'timestamp': 176619.564187, 'diameter_3d': 33.13627511960845, 'ellipse': {'center': [211.72351766794995, 29.043514458568723], 'axes': [40.18289779847995, 170.81036332219898], 'angle': 73.0438080081276}, 'location': [211.72351766794995, 29.043514458568723], 'diameter': 170.81036332219898, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.559013484228212, 'phi': -2.188237362703091, 'norm_pos': [0.6616359927123436, 0.8789853564226303], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.991376,"{'circle_3d': {'center': [12.472531023483079, -13.935903074106356, 63.228750251279585], 'normal': [-0.058164710018758975, -0.41979770542463735, -0.9057520372754582], 'radius': 2.4548903226478584}, 'confidence': 0.76732924537994, 'timestamp': 176619.580987, 'diameter_3d': 4.909780645295717, 'ellipse': {'center': [226.9486591943466, 45.42097041785064], 'axes': [21.437090919243637, 26.69443021767762], 'angle': -85.07251590856022}, 'location': [226.9486591943466, 45.42097041785064], 'diameter': 26.69443021767762, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1375739034421848, 'phi': -1.6349253059550286, 'norm_pos': [0.7092145599823331, 0.810745956592289], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851429.9999459,"{'circle_3d': {'center': [10.63315200193913, -16.517233673347324, 65.18070438648728], 'normal': [-0.2114462951474213, -0.6349085886947179, -0.7430891926748171], 'radius': 15.4512966629747}, 'confidence': 0.056585063226368144, 'timestamp': 176619.589387, 'diameter_3d': 30.9025933259494, 'ellipse': {'center': [219.82916657555674, 41.05899371202348], 'axes': [99.72298928801956, 166.12984024124515], 'angle': 80.27129772914982}, 'location': [219.82916657555674, 41.05899371202348], 'diameter': 166.12984024124515, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8829061309335978, 'phi': -1.8480195703415772, 'norm_pos': [0.6869661455486148, 0.8289208595332355], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.0074701,"{'circle_3d': {'center': [8.744353787885714, -16.62843771474121, 66.05696584227259], 'normal': [-0.3688461463185393, -0.6441755921442084, -0.6700674046927078], 'radius': 16.119623826343485}, 'confidence': 0.05866654854718811, 'timestamp': 176619.597787, 'diameter_3d': 32.23924765268697, 'ellipse': {'center': [211.5812801333289, 40.73979951917845], 'axes': [93.10763928316335, 172.2460594852847], 'angle': 68.23503247281906}, 'location': [211.5812801333289, 40.73979951917845], 'diameter': 172.2460594852847, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8708513631390421, 'phi': -2.073993601322941, 'norm_pos': [0.6611915004166529, 0.8302508353367565], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.0154839,"{'circle_3d': {'center': [12.494209838671186, -13.973824724690244, 63.24503398962755], 'normal': [-0.05635814208641673, -0.4229578429732947, -0.9043950590797946], 'radius': 2.5244461429900267}, 'confidence': 0.8774078573223232, 'timestamp': 176619.606187, 'diameter_3d': 5.048892285980053, 'ellipse': {'center': [227.04962124310833, 45.24766615589924], 'axes': [21.970347265700955, 27.442460557808918], 'angle': -84.91245682270517}, 'location': [227.04962124310833, 45.24766615589924], 'diameter': 27.442460557808918, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1340892946156356, 'phi': -1.633031695988506, 'norm_pos': [0.7095300663847135, 0.8114680576837532], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.023828,"{'circle_3d': {'center': [10.160792249483537, -16.68071004449234, 65.47361188878709], 'normal': [-0.25080960785205414, -0.6485316196234693, -0.7186802341498328], 'radius': 15.230616913708616}, 'confidence': 0.07047858732942498, 'timestamp': 176619.614587, 'diameter_3d': 30.46123382741723, 'ellipse': {'center': [217.4457175309789, 40.053756223593254], 'axes': [94.0085001285971, 163.26129682757477], 'angle': 77.20413220371475}, 'location': [217.4457175309789, 40.053756223593254], 'diameter': 163.26129682757477, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8651425438823264, 'phi': -1.9065678519659162, 'norm_pos': [0.6795178672843091, 0.8331093490683614], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.0419688,"{'circle_3d': {'center': [9.70376371911699, -18.101637690866525, 67.22166925933233], 'normal': [-0.28889531871593305, -0.7669422568213182, -0.5730087866043962], 'radius': 15.731077527720904}, 'confidence': 0.08420313006331247, 'timestamp': 176619.631387, 'diameter_3d': 31.46215505544181, 'ellipse': {'center': [214.0217216917291, 33.65568238470367], 'axes': [65.83084120041464, 165.2805817706307], 'angle': 74.59823021167784}, 'location': [214.0217216917291, 33.65568238470367], 'diameter': 165.2805817706307, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6967337857313229, 'phi': -2.0377764259787425, 'norm_pos': [0.6688178802866535, 0.8597679900637347], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.059082,"{'circle_3d': {'center': [12.386510593303722, -13.972932482106506, 63.251864657867934], 'normal': [-0.0653330792003721, -0.4228834894246498, -0.9038258367264294], 'radius': 2.4752758563882367}, 'confidence': 0.8524522427220783, 'timestamp': 176619.648187, 'diameter_3d': 4.950551712776473, 'ellipse': {'center': [226.467206281098, 45.25309115557492], 'axes': [21.560893124939824, 26.915429241722496], 'angle': -85.89339716154862}, 'location': [226.467206281098, 45.25309115557492], 'diameter': 26.915429241722496, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1341713474517057, 'phi': -1.6429558522059091, 'norm_pos': [0.7077100196284312, 0.8114454535184379], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.0743191,"{'circle_3d': {'center': [10.036543464768243, -16.5502315972615, 65.40141451642148], 'normal': [-0.2611636732449954, -0.6376584156875663, -0.7246966818469671], 'radius': 14.970476353762184}, 'confidence': 0.06390250686008037, 'timestamp': 176619.664987, 'diameter_3d': 29.940952707524367, 'ellipse': {'center': [216.82539187581227, 40.4043384080837], 'axes': [94.08363931921333, 160.57844859212972], 'angle': 76.34364578267343}, 'location': [216.82539187581227, 40.4043384080837], 'diameter': 160.57844859212972, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8793416582261461, 'phi': -1.916685194990255, 'norm_pos': [0.6775793496119134, 0.831648589966318], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.0842829,"{'circle_3d': {'center': [9.345492541328316, -17.18365939562574, 66.30530479942877], 'normal': [-0.3187512501983225, -0.6904440655512525, -0.6493724915963596], 'radius': 15.36059104319557}, 'confidence': 0.08090906156843863, 'timestamp': 176619.673387, 'diameter_3d': 30.72118208639114, 'ellipse': {'center': [213.2235066828654, 37.70950309052219], 'axes': [81.75023622493974, 163.21602613409638], 'angle': 72.29278820038758}, 'location': [213.2235066828654, 37.70950309052219], 'diameter': 163.21602613409638, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8086935827465584, 'phi': -2.027105570561074, 'norm_pos': [0.6663234583839543, 0.8428770704561576], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.0916412,"{'circle_3d': {'center': [9.908932695987149, -18.76084708066248, 68.09003815649946], 'normal': [-0.2717979039767532, -0.8218763726376477, -0.5006447118404688], 'radius': 15.946128805701449}, 'confidence': 0.09324991167359216, 'timestamp': 176619.681787, 'diameter_3d': 31.892257611402897, 'ellipse': {'center': [214.11264364727484, 30.526966875190368], 'axes': [50.876625720519435, 165.73833920924412], 'angle': 75.56920651285175}, 'location': [214.11264364727484, 30.526966875190368], 'diameter': 165.73833920924412, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6060992789168292, 'phi': -2.068168889415898, 'norm_pos': [0.6691020113977338, 0.8728043046867068], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.099288,"{'circle_3d': {'center': [12.458635354499686, -14.009435715536874, 63.26403838204712], 'normal': [-0.0593226824340418, -0.4259254255438472, -0.9028113597114973], 'radius': 2.514288650535191}, 'confidence': 0.9257301829700069, 'timestamp': 176619.690187, 'diameter_3d': 5.028577301070382, 'ellipse': {'center': [226.83999843896424, 45.07835657609479], 'axes': [21.82151205960114, 27.327979128021088], 'angle': -85.27167898180046}, 'location': [226.83999843896424, 45.07835657609479], 'diameter': 27.327979128021088, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1308118442804589, 'phi': -1.636410836498027, 'norm_pos': [0.7088749951217632, 0.8121735142662717], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.107811,"{'circle_3d': {'center': [10.105626439514177, -16.897170014308628, 65.69390225872692], 'normal': [-0.2554067586828343, -0.6665699504414937, -0.7003227033215139], 'radius': 15.127660838678826}, 'confidence': 0.06210459364244021, 'timestamp': 176619.698587, 'diameter_3d': 30.255321677357653, 'ellipse': {'center': [216.92827017715825, 38.96956505644029], 'axes': [89.32703547213397, 161.69854149896682], 'angle': 76.90268628279593}, 'location': [216.92827017715825, 38.96956505644029], 'diameter': 161.69854149896682, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.841198421471729, 'phi': -1.9205052517573589, 'norm_pos': [0.6779008443036195, 0.8376268122648322], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.1263201,"{'circle_3d': {'center': [10.166754255219718, -18.71450411465399, 67.88325911899229], 'normal': [-0.2503127740407057, -0.8180144588036068, -0.5178762982993999], 'radius': 15.562235521758701}, 'confidence': 0.08359387352396767, 'timestamp': 176619.715387, 'diameter_3d': 31.124471043517403, 'ellipse': {'center': [215.2308172241086, 30.61031645945178], 'axes': [52.23949946550976, 161.9435630917835], 'angle': 77.02837839772005}, 'location': [215.2308172241086, 30.61031645945178], 'diameter': 161.9435630917835, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6128457583361941, 'phi': -2.0210311528115708, 'norm_pos': [0.6725963038253393, 0.8724570147522842], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.141269,"{'circle_3d': {'center': [9.885519303884873, -19.095234852314675, 68.69111250115569], 'normal': [-0.2737490199852761, -0.8497420202753306, -0.4505551831191165], 'radius': 16.31722015083356}, 'confidence': 0.0830859828053765, 'timestamp': 176619.732187, 'diameter_3d': 32.63444030166712, 'ellipse': {'center': [213.5800858648566, 28.94924082894609], 'axes': [41.89730305816891, 168.4763720225394], 'angle': 75.23254582794702}, 'location': [213.5800858648566, 28.94924082894609], 'diameter': 168.4763720225394, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.5553005666960333, 'phi': -2.1167718606276003, 'norm_pos': [0.6674377683276769, 0.8793781632127247], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
