eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1581554901.5341802,"{'circle_3d': {'center': [-1.709984436226719e-05, 2.599567321404095e-06, 0.00011657192387204418], 'normal': [-0.25639351528822996, 0.5264079338665342, -0.8106522389289446], 'radius': 4.521026403226336e-06}, 'confidence': 0.9999999999999069, 'timestamp': 400315.349273, 'diameter_3d': 9.042052806452673e-06, 'ellipse': {'center': [69.1996900919153, 133.43504375105883], 'axes': [36.41334308221882, 48.390778273959704], 'angle': -56.84731977770306}, 'location': [69.1996900919153, 133.43504375105883], 'diameter': 48.390778273959704, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9682326521815776, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.12516653318214, 'phi': -1.877121657463885, 'norm_pos': [0.21624903153723532, 0.44402065103725485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.901024,"{'circle_3d': {'center': [-1.7643152127710948e-05, 2.5684409346027337e-06, 0.00011672354921543615], 'normal': [-0.2563935605638771, 0.5264079312726686, -0.8106522262934994], 'radius': 4.048621468490328e-06}, 'confidence': 0.9999999999999396, 'timestamp': 400316.718472, 'diameter_3d': 8.097242936980656e-06, 'ellipse': {'center': [66.4013695573348, 133.32996853205486], 'axes': [32.50816359719629, 43.29224860654651], 'angle': -56.65592438189272}, 'location': [66.4013695573348, 133.32996853205486], 'diameter': 43.29224860654651, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9428206768883118, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665301313665, 'phi': -1.87712171271737, 'norm_pos': [0.20750427986667125, 0.44445846444977144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.9088829,"{'circle_3d': {'center': [-1.76842360954943e-05, 2.5813921880057933e-06, 0.0001167449533490128], 'normal': [-0.25639356398754104, 0.5264079323519397, -0.8106522245098216], 'radius': 4.071219643923188e-06}, 'confidence': 0.9999999999998996, 'timestamp': 400316.726872, 'diameter_3d': 8.142439287846377e-06, 'ellipse': {'center': [66.20154272049999, 133.39288821546137], 'axes': [32.67708698819158, 43.52692428131173], 'angle': -56.64733495572481}, 'location': [66.20154272049999, 133.39288821546137], 'diameter': 43.52692428131173, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9430329845556917, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665314007506, 'phi': -1.877121717189286, 'norm_pos': [0.20687982100156246, 0.44419629910224434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.917273,"{'circle_3d': {'center': [-1.7627205235903887e-05, 2.5950589206402697e-06, 0.0001167357902698285], 'normal': [-0.2563935592349694, 0.5264079334908341, -0.8106522252734115], 'radius': 4.088455453201482e-06}, 'confidence': 0.9999999999998636, 'timestamp': 400316.735272, 'diameter_3d': 8.176910906402964e-06, 'ellipse': {'center': [66.49821094508545, 133.46384728438093], 'axes': [32.822199776401426, 43.712708554445406], 'angle': -56.67137296864085}, 'location': [66.49821094508545, 133.46384728438093], 'diameter': 43.712708554445406, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9431882288710947, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665327402605, 'phi': -1.8771217115889374, 'norm_pos': [0.207806909203392, 0.4439006363150795], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.92528,"{'circle_3d': {'center': [-1.7641504471033187e-05, 2.5642389607227756e-06, 0.00011672029948606166], 'normal': [-0.25639356042657235, 0.5264079309225042, -0.8106522265643101], 'radius': 4.1736109204530525e-06}, 'confidence': 0.9999999999991107, 'timestamp': 400316.743672, 'diameter_3d': 8.347221840906105e-06, 'ellipse': {'center': [66.41482498788139, 133.28837914662674], 'axes': [33.5144433613246, 44.63065770801852], 'angle': -56.65440976136702}, 'location': [66.41482498788139, 133.28837914662674], 'diameter': 44.63065770801852, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9422204897025166, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.125166529719521, 'phi': -1.8771217124673467, 'norm_pos': [0.20754632808712933, 0.44463175355572193], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.933155,"{'circle_3d': {'center': [-8.368628682946348, 1.236122285209599, 55.385960860212116], 'normal': [-0.27813923961995113, 0.5307902064105203, -0.8005625023458897], 'radius': 1.9523434804017017}, 'confidence': 0.999459742152312, 'timestamp': 400316.752072, 'diameter_3d': 3.9046869608034034, 'ellipse': {'center': [66.44992378317788, 133.51603897389174], 'axes': [32.45481490073365, 43.98539783262537], 'angle': -55.40956577523667}, 'location': [66.44992378317788, 133.51603897389174], 'diameter': 43.98539783262537, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.945032961930059, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1303290135630646, 'phi': -1.9051795693348792, 'norm_pos': [0.20765601182243087, 0.44368317094211773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.940767,"{'circle_3d': {'center': [-8.384715421923481, 1.214529521826238, 55.377275066287986], 'normal': [-0.279479801201379, 0.5289908094619069, -0.8012863185062341], 'radius': 1.944347654474799}, 'confidence': 0.9946029224033128, 'timestamp': 400316.760472, 'diameter_3d': 3.888695308949598, 'ellipse': {'center': [66.25512638686459, 133.27966967707812], 'axes': [32.35587632291953, 43.8124023066934], 'angle': -55.19718089966569}, 'location': [66.25512638686459, 133.27966967707812], 'diameter': 43.8124023066934, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9425757468354168, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1282072476335236, 'phi': -1.906391838748532, 'norm_pos': [0.20704726995895184, 0.44466804301217455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.953108,"{'circle_3d': {'center': [-8.386587004236722, 1.2318770696805794, 55.38940378611021], 'normal': [-0.27963576639414894, 0.5304364384497687, -0.8002755918543821], 'radius': 1.9562390383123596}, 'confidence': 0.9996143620464495, 'timestamp': 400316.768872, 'diameter_3d': 3.912478076624719, 'ellipse': {'center': [66.25595692820997, 133.46673901870412], 'axes': [32.49341374408806, 44.070722206605225], 'angle': -55.27541218898174}, 'location': [66.25595692820997, 133.46673901870412], 'diameter': 44.070722206605225, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9491907963083412, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1299116443783808, 'phi': -1.906958212168508, 'norm_pos': [0.20704986540065615, 0.44388858742206616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.961239,"{'circle_3d': {'center': [-8.353857874032034, 1.2380655511166045, 55.38212978462878], 'normal': [-0.27690833887709165, 0.5309521452361041, -0.8008817586445011], 'radius': 1.9263562871127873}, 'confidence': 0.9993717946094022, 'timestamp': 400316.777272, 'diameter_3d': 3.8527125742255746, 'ellipse': {'center': [66.60483917819703, 133.5469856134309], 'axes': [32.04850280122536, 43.402457435282166], 'angle': -55.5122855670746}, 'location': [66.60483917819703, 133.5469856134309], 'diameter': 43.402457435282166, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.945694351025328, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.130520102526668, 'phi': -1.903683819813673, 'norm_pos': [0.2081401224318657, 0.44355422661070454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.969003,"{'circle_3d': {'center': [-8.356300738160938, 1.2499921806132113, 55.39089299359827], 'normal': [-0.27711191088783366, 0.531946031027488, -0.800151491230377], 'radius': 1.9168510829849181}, 'confidence': 0.999648465402122, 'timestamp': 400316.785672, 'diameter_3d': 3.8337021659698363, 'ellipse': {'center': [66.59084725548519, 133.6812441856804], 'axes': [31.84682295807957, 43.18131321392773], 'angle': -55.558533635994166}, 'location': [66.59084725548519, 133.6812441856804], 'diameter': 43.18131321392773, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9495977317661053, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1316933965563987, 'phi': -1.9041928414101745, 'norm_pos': [0.20809639767339122, 0.4429948158929983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.977113,"{'circle_3d': {'center': [-8.329968852796965, 1.2411822866282582, 55.37596849216486], 'normal': [-0.2749175871075025, 0.5312118731954086, -0.8013951996831611], 'radius': 1.9508297823729657}, 'confidence': 0.9991566264118958, 'timestamp': 400316.794072, 'diameter_3d': 3.9016595647459313, 'ellipse': {'center': [66.86423854699842, 133.5749745773712], 'axes': [32.49852276894308, 43.95867459524416], 'angle': -55.678290644741075}, 'location': [66.86423854699842, 133.5749745773712], 'diameter': 43.95867459524416, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9434368723812314, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1308266311484543, 'phi': -1.9012650858418558, 'norm_pos': [0.20895074545937006, 0.44343760592762005], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.9847412,"{'circle_3d': {'center': [-8.344656575970365, 1.2282745112592997, 55.37247157856514], 'normal': [-0.2761415640386193, 0.5301362252479954, -0.8016866091498047], 'radius': 1.9479244117793693}, 'confidence': 0.9981976829134404, 'timestamp': 400316.802472, 'diameter_3d': 3.8958488235587385, 'ellipse': {'center': [66.69431943926207, 133.4327137678459], 'axes': [32.45962954677793, 43.896235102744], 'angle': -55.51932092492094}, 'location': [66.69431943926207, 133.4327137678459], 'diameter': 43.896235102744, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9246461697340891, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.129557543631608, 'phi': -1.9025189768135802, 'norm_pos': [0.208419748247694, 0.44403035930064205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554902.99306,"{'circle_3d': {'center': [-8.332065596253646, 1.2406016450446407, 55.37630314583303], 'normal': [-0.27509231572889264, 0.5311634863967738, -0.8013673118774807], 'radius': 1.949101454652725}, 'confidence': 0.9995992796879287, 'timestamp': 400316.810872, 'diameter_3d': 3.89820290930545, 'ellipse': {'center': [66.84118449431813, 133.56900229025035], 'axes': [32.46698809855361, 43.91947813491841], 'angle': -55.66211267676822}, 'location': [66.84118449431813, 133.56900229025035], 'diameter': 43.91947813491841, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9291043307002145, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1307695210158872, 'phi': -1.9014708330838395, 'norm_pos': [0.20887870154474414, 0.44346249045729025], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554903.001212,"{'circle_3d': {'center': [-8.33368776540927, 1.217297560536788, 55.361453393159074], 'normal': [-0.27522749649186135, 0.5292214793544527, -0.8026047912669766], 'radius': 1.9121932591933015}, 'confidence': 0.9994924473137352, 'timestamp': 400316.819272, 'diameter_3d': 3.824386518386603, 'ellipse': {'center': [66.79379081369646, 133.32414663990127], 'axes': [31.922194919505632, 43.099200707841426], 'angle': -55.53178802113647}, 'location': [66.79379081369646, 133.32414663990127], 'diameter': 43.099200707841426, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9312978050218801, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.12847908589728, 'phi': -1.9011479877835396, 'norm_pos': [0.20873059629280144, 0.44448272233374475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554903.0088232,"{'circle_3d': {'center': [-8.344730097951283, 1.2418326141308853, 55.381476321703154], 'normal': [-0.2761476908703624, 0.5312660671539609, -0.8009362138883034], 'radius': 1.9306805120072317}, 'confidence': 0.9997865174504956, 'timestamp': 400316.827672, 'diameter_3d': 3.8613610240144634, 'ellipse': {'center': [66.7060967484356, 133.5877121492033], 'axes': [32.12833391356797, 43.50029880813353], 'angle': -55.588965629306784}, 'location': [66.7060967484356, 133.5877121492033], 'diameter': 43.50029880813353, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9361155440475222, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1308905978031083, 'phi': -1.902814272188987, 'norm_pos': [0.20845655233886123, 0.4433845327116529], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554903.017477,"{'circle_3d': {'center': [-8.332716064982133, 1.255309876797856, 55.386291827918825], 'normal': [-0.2751465214562665, 0.5323891723762084, -0.8005349217036644], 'radius': 1.931216456632557}, 'confidence': 0.9987090813655786, 'timestamp': 400316.836072, 'diameter_3d': 3.862432913265114, 'ellipse': {'center': [66.84805487003774, 133.73680802848293], 'axes': [32.12003361588515, 43.508342008928636], 'angle': -55.733810777604496}, 'location': [66.84805487003774, 133.73680802848293], 'diameter': 43.508342008928636, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9298386887953924, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.132216808949555, 'phi': -1.9018506682860798, 'norm_pos': [0.20890017146886794, 0.4427632998813211], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554903.02465,"{'circle_3d': {'center': [-8.323533135232276, 1.2474046167679127, 55.37788961232967], 'normal': [-0.2743812773104452, 0.5317304007070465, -0.8012351063360942], 'radius': 1.907923989003313}, 'confidence': 0.9996627977936249, 'timestamp': 400316.844472, 'diameter_3d': 3.815847978006626, 'ellipse': {'center': [66.93359501321369, 133.6579622205026], 'axes': [31.777189501940413, 42.989818432368935], 'angle': -55.75113936005303}, 'location': [66.93359501321369, 133.6579622205026], 'diameter': 42.989818432368935, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9328879564795556, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.131438769000667, 'phi': -1.9007274370038978, 'norm_pos': [0.2091674844162928, 0.44309182408123915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554903.036695,"{'circle_3d': {'center': [-8.323706692182414, 1.2610603942701122, 55.38702558475342], 'normal': [-0.27439574038962333, 0.5328683821655631, -0.8004737753007815], 'radius': 1.938807111895311}, 'confidence': 0.999915368984984, 'timestamp': 400316.852872, 'diameter_3d': 3.877614223790622, 'ellipse': {'center': [66.95068981372643, 133.7982801965869], 'axes': [32.24742406615863, 43.67868959719915], 'angle': -55.81996315803978}, 'location': [66.95068981372643, 133.7982801965869], 'diameter': 43.67868959719915, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9374763206447589, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1327830172373172, 'phi': -1.9010350923821995, 'norm_pos': [0.20922090566789509, 0.4425071658475547], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554903.0452049,"{'circle_3d': {'center': [-8.348323584326982, 1.224760018478892, 55.371412031374405], 'normal': [-0.2764471480683373, 0.5298433508496281, -0.8017749047490328], 'radius': 1.909552638785482}, 'confidence': 0.9997968249760826, 'timestamp': 400316.861272, 'diameter_3d': 3.819105277570964, 'ellipse': {'center': [66.64665382131025, 133.40622711052694], 'axes': [31.822901275692907, 43.032045877038456], 'angle': -55.47836683623303}, 'location': [66.64665382131025, 133.40622711052694], 'diameter': 43.032045877038456, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9405182639970588, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.129212174513925, 'phi': -1.9028257453218105, 'norm_pos': [0.20827079319159453, 0.4441407203728044], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
