eye_packets,751
norm_X,norm_Y,phi,theta,confidence,timestamp
1595835536.954998,"{'circle_3d': {'center': [-0.8947584785260887, 9.965389157011186, 66.51917314707336], 'normal': [0.06515809746681342, 0.7928130900095949, -0.6059718035056937], 'radius': 2.2896833878982155}, 'confidence': 0.11672573030120145, 'timestamp': 308692.301508, 'diameter_3d': 4.579366775796431, 'ellipse': {'center': [151.62501134329173, 212.60012641062167], 'axes': [20.84220629772176, 42.71025222402832], 'angle': 86.05162490400194}, 'location': [151.62501134329173, 212.60012641062167], 'diameter': 42.71025222402832, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.4862072384477543, 'phi': -1.4636812660534695, 'norm_pos': [0.47382816044778664, 0.1141661399557431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.1111271,"{'circle_3d': {'center': [-3.859492985597369, 7.7674129871608075, 64.74009833320565], 'normal': [-0.18020575100129257, 0.6074822728195934, -0.7736221141591036], 'radius': 2.2817929498927594}, 'confidence': 0.9762501901933973, 'timestamp': 308694.460294, 'diameter_3d': 4.563585899785519, 'ellipse': {'center': [123.127566939433, 194.06158419404903], 'axes': [30.164661930999106, 43.7241336566942], 'angle': -72.37600464774654}, 'location': [123.127566939433, 194.06158419404903], 'diameter': 43.7241336566942, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.18017459683197234, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.223683450662881, 'phi': -1.7996530157017259, 'norm_pos': [0.3847736466857281, 0.19141006585812903], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.120886,"{'circle_3d': {'center': [-3.8633719196458847, 7.805066411106114, 64.77069661247239], 'normal': [-0.18052899550533555, 0.610620058148369, -0.7710722575535428], 'radius': 2.283319354155855}, 'confidence': 0.9880624852774049, 'timestamp': 308694.468694, 'diameter_3d': 4.56663870831171, 'ellipse': {'center': [123.10758017889069, 194.38659852732187], 'axes': [30.02766805594405, 43.73283736455092], 'angle': -72.43754111119631}, 'location': [123.10758017889069, 194.38659852732187], 'diameter': 43.73283736455092, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.17942696973194394, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.227639658726648, 'phi': -1.8007810128244444, 'norm_pos': [0.38471118805903337, 0.19005583946949223], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.130324,"{'circle_3d': {'center': [-3.856719329308786, 7.779795496627334, 64.74918866075825], 'normal': [-0.17997461297724401, 0.6085141486084706, -0.772864586863054], 'radius': 2.2763359320216803}, 'confidence': 0.8268604421397451, 'timestamp': 308694.477094, 'diameter_3d': 4.5526718640433606, 'ellipse': {'center': [123.15858554247993, 194.1712553372866], 'axes': [30.046201153266598, 43.613427880451155], 'angle': -72.42482957871032}, 'location': [123.15858554247993, 194.1712553372866], 'diameter': 43.613427880451155, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1761483997626101, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2249831434289633, 'phi': -1.7995859045033025, 'norm_pos': [0.38487057982024975, 0.19095310276130584], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.1362839,"{'circle_3d': {'center': [-3.83879927503285, 7.787070252010414, 64.7507637433408], 'normal': [-0.178481275120916, 0.6091203782237273, -0.7727333299811748], 'radius': 2.322035225528478}, 'confidence': 0.9997553986609227, 'timestamp': 308694.485494, 'diameter_3d': 4.644070451056956, 'ellipse': {'center': [123.3337883878211, 194.2257360902597], 'axes': [30.64338472921491, 44.48840522659926], 'angle': -72.56817284758013}, 'location': [123.3337883878211, 194.2257360902597], 'diameter': 44.48840522659926, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1775448406629465, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.225747320457649, 'phi': -1.797789541265051, 'norm_pos': [0.38541808871194094, 0.19072609962391796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.145099,"{'circle_3d': {'center': [-3.8192332125214112, 7.79469492684415, 64.75227867509749], 'normal': [-0.17685076991162943, 0.6097557677932053, -0.772607085668118], 'radius': 2.3016747307673002}, 'confidence': 0.9047447781016065, 'timestamp': 308694.493894, 'diameter_3d': 4.6033494615346005, 'ellipse': {'center': [123.51948100830438, 194.3026272924381], 'axes': [30.36829479717496, 44.09711928854241], 'angle': -72.72394905623689}, 'location': [123.51948100830438, 194.3026272924381], 'diameter': 44.09711928854241, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.17563943171580165, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2265487364887626, 'phi': -1.7958209701987444, 'norm_pos': [0.38599837815095117, 0.1904057196148412], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.1544561,"{'circle_3d': {'center': [-3.8258670580711924, 7.767683269605241, 64.73254180303559], 'normal': [-0.17740359037411121, 0.6075047963566296, -0.7742518250066089], 'radius': 2.321865152954817}, 'confidence': 0.9901339106289413, 'timestamp': 308694.502294, 'diameter_3d': 4.643730305909634, 'ellipse': {'center': [123.44706220258925, 194.06084949236845], 'axes': [30.7373440764981, 44.497616177547506], 'angle': -72.61408579823411}, 'location': [123.44706220258925, 194.06084949236845], 'diameter': 44.497616177547506, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.17824174904610413, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2237118062449803, 'phi': -1.7960373724468963, 'norm_pos': [0.3857720693830914, 0.19141312711513148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.1608598,"{'circle_3d': {'center': [-3.81873570438171, 7.787211928509969, 64.74626405859688], 'normal': [-0.17680931089998767, 0.6091321845986902, -0.7731083037098352], 'radius': 2.2948070536867915}, 'confidence': 0.9384045451976951, 'timestamp': 308694.510694, 'diameter_3d': 4.589614107373583, 'ellipse': {'center': [123.52041728446518, 194.23985019042527], 'axes': [30.30863382205523, 43.96953865756338], 'angle': -72.71007735649995}, 'location': [123.52041728446518, 194.23985019042527], 'diameter': 43.96953865756338, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1794358459385359, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.225762207323427, 'phi': -1.7956289934567422, 'norm_pos': [0.3860013040139537, 0.19066729087322798], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.1691542,"{'circle_3d': {'center': [-3.8278352377565605, 7.7654227607013, 64.73121967414517], 'normal': [-0.17756760534789187, 0.6073164206146345, -0.7743620024141444], 'radius': 2.3130839839538697}, 'confidence': 0.8907606842644813, 'timestamp': 308694.519094, 'diameter_3d': 4.626167967907739, 'ellipse': {'center': [123.42689480218189, 194.04328588237465], 'axes': [30.62768101799257, 44.33013933241732], 'angle': -72.59487790191986}, 'location': [123.42689480218189, 194.04328588237465], 'diameter': 44.33013933241732, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.17985547327031837, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.223474673087719, 'phi': -1.7962076325345726, 'norm_pos': [0.3857090462568184, 0.19148630882343898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.178051,"{'circle_3d': {'center': [-3.8003712875771716, 7.777709663348309, 64.73460765847076], 'normal': [-0.17527894283294282, 0.608340329168552, -0.7740796703870112], 'radius': 2.288712992223958}, 'confidence': 0.894619430230258, 'timestamp': 308694.527494, 'diameter_3d': 4.577425984447916, 'ellipse': {'center': [123.68865164195597, 194.16373622760102], 'axes': [30.289611989026106, 43.86059585450563], 'angle': -72.81785155729564}, 'location': [123.68865164195597, 194.16373622760102], 'diameter': 43.86059585450563, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1801592872817337, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.224764119582241, 'phi': -1.79347646366959, 'norm_pos': [0.3865270363811124, 0.19098443238499574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.184391,"{'circle_3d': {'center': [-3.8040778789710825, 7.769600140905476, 64.72907970521021], 'normal': [-0.17558782544910206, 0.6076645356316491, -0.7745403331587245], 'radius': 2.2916082233743227}, 'confidence': 0.9526260971073299, 'timestamp': 308694.535894, 'diameter_3d': 4.583216446748645, 'ellipse': {'center': [123.65053707294447, 194.0916223122402], 'axes': [30.356126140198178, 43.919831113776596], 'angle': -72.77279028087993}, 'location': [123.65053707294447, 194.0916223122402], 'diameter': 43.919831113776596, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.18169211297911492, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.223912924641962, 'phi': -1.7937276885356028, 'norm_pos': [0.38640792835295146, 0.19128490703233259], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.192758,"{'circle_3d': {'center': [-3.797291224535632, 7.783660854992969, 64.73859046765031], 'normal': [-0.1750222709128145, 0.6088362618056069, -0.7737477696220493], 'radius': 2.3191601639052504}, 'confidence': 0.999890568584686, 'timestamp': 308694.544293, 'diameter_3d': 4.638320327810501, 'ellipse': {'center': [123.72249588504697, 194.20733650273996], 'axes': [30.672482228960998, 44.44166634208018], 'angle': -72.85338848432023}, 'location': [123.72249588504697, 194.20733650273996], 'diameter': 44.44166634208018, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1867320908851111, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2253891243828052, 'phi': -1.7932532984791634, 'norm_pos': [0.3866327996407718, 0.1908027645719168], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.2055612,"{'circle_3d': {'center': [-3.816694876748965, 7.783167870859403, 64.74261283336216], 'normal': [-0.17663924193059224, 0.6087951797944764, -0.7734125724793959], 'radius': 2.2963056159618898}, 'confidence': 0.9477936790863655, 'timestamp': 308694.552693, 'diameter_3d': 4.5926112319237795, 'ellipse': {'center': [123.53799355831441, 194.2048578888112], 'axes': [30.347460394541006, 44.00073690541835], 'angle': -72.7150833192543}, 'location': [123.53799355831441, 194.2048578888112], 'diameter': 44.00073690541835, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1879556664330817, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2253373389215625, 'phi': -1.7953345081866727, 'norm_pos': [0.38605622986973254, 0.19081309212995334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.215001,"{'circle_3d': {'center': [-3.787790052092174, 7.778117591390929, 64.732088279736], 'normal': [-0.17423050654252634, 0.6083743231721036, -0.774289618614908], 'radius': 2.291597364228645}, 'confidence': 0.9916578552918373, 'timestamp': 308694.561093, 'diameter_3d': 4.58319472845729, 'ellipse': {'center': [123.80743566115768, 194.1695432501718], 'axes': [30.341898127490662, 43.917618820366215], 'angle': -72.9078849874472}, 'location': [123.80743566115768, 194.1695432501718], 'diameter': 43.917618820366215, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.19126231838871854, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2248069513541644, 'phi': -1.792129629025672, 'norm_pos': [0.38689823644111776, 0.1909602364576174], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.220829,"{'circle_3d': {'center': [-3.7839017785433655, 7.752795533871397, 64.71137571589193], 'normal': [-0.1739064837467923, 0.6062641517121425, -0.7760156656019148], 'radius': 2.3203562971425233}, 'confidence': 0.9955757148086838, 'timestamp': 308694.569493, 'diameter_3d': 4.640712594285047, 'ellipse': {'center': [123.83550088277701, 193.94235438501795], 'axes': [30.831535655071963, 44.483213238470285], 'angle': -72.87691240609159}, 'location': [123.83550088277701, 193.94235438501795], 'diameter': 44.483213238470285, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1936019291351343, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.222150834288452, 'phi': -1.791255656046387, 'norm_pos': [0.38698594025867816, 0.1919068567290919], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.229297,"{'circle_3d': {'center': [-3.776801515731751, 7.777140642185053, 64.72885514509501], 'normal': [-0.17331479517915777, 0.6082929107382805, -0.7745590465016576], 'radius': 2.291138848200332}, 'confidence': 0.954863814042879, 'timestamp': 308694.577893, 'diameter_3d': 4.582277696400664, 'ellipse': {'center': [123.91040637065095, 194.16388550404577], 'axes': [30.353434548202546, 43.9110253111745], 'angle': -72.98352470916002}, 'location': [123.91040637065095, 194.16388550404577], 'diameter': 43.9110253111745, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1946305314446617, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.22470437564688, 'phi': -1.7909295460122017, 'norm_pos': [0.3872200199082842, 0.19098381039980927], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.236512,"{'circle_3d': {'center': [-3.797640475566827, 7.765144262998795, 64.72412911278852], 'normal': [-0.1750513751654141, 0.607293212472759, -0.7749528825271985], 'radius': 2.331926494143964}, 'confidence': 0.9869376134034145, 'timestamp': 308694.586293, 'diameter_3d': 4.663852988287928, 'ellipse': {'center': [123.71231899707783, 194.04285798869225], 'axes': [30.91729207374269, 44.69635845942377], 'angle': -72.80801910673878}, 'location': [123.71231899707783, 194.04285798869225], 'diameter': 44.69635845942377, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.19687006880997338, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.223445460941861, 'phi': -1.79295436875048, 'norm_pos': [0.38660099686586824, 0.19148809171378234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.245443,"{'circle_3d': {'center': [-3.799434383882039, 7.758567145092929, 64.71938387177906], 'normal': [-0.17520086752501507, 0.6067451193139369, -0.7753483192779866], 'radius': 2.30860268784532}, 'confidence': 0.8421984918062222, 'timestamp': 308694.594693, 'diameter_3d': 4.61720537569064, 'ellipse': {'center': [123.6908443427971, 193.99209215725517], 'axes': [30.63223096356215, 44.25230217547367], 'angle': -72.78003676269431}, 'location': [123.6908443427971, 193.99209215725517], 'diameter': 44.25230217547367, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1939611192579016, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2227557641723594, 'phi': -1.793028202087719, 'norm_pos': [0.38653388857124094, 0.1916996160114368], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835539.253439,"{'circle_3d': {'center': [-3.8071150473952606, 7.741783529637523, 64.7080107469062], 'normal': [-0.17584092281778355, 0.6053464846926531, -0.7762960796840583], 'radius': 2.3279897485648715}, 'confidence': 0.801544835083597, 'timestamp': 308694.603093, 'diameter_3d': 4.655979497129743, 'ellipse': {'center': [123.61294415046954, 193.83878818122005], 'axes': [30.948650955926873, 44.631898296981355], 'angle': -72.68633162839713}, 'location': [123.61294415046954, 193.83878818122005], 'diameter': 44.631898296981355, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.1935750513981871, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2209974252157254, 'phi': -1.7935501137169774, 'norm_pos': [0.3862904504702173, 0.19233838257824976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
