eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581482570.133236,"{'circle_3d': {'center': [5.447506466360608e-06, -2.816836170538295e-06, 0.00015481936922689954], 'normal': [-0.15506825024555176, 0.5274533313968666, -0.8353124092003722], 'radius': 3.978981086519909e-06}, 'confidence': 0.9999999995365263, 'timestamp': 350254.605375, 'diameter_3d': 7.957962173039819e-06, 'ellipse': {'center': [181.87286206912844, 108.53678711422786], 'axes': [27.093598116390442, 31.886398478835407], 'angle': -76.37727776341661}, 'location': [181.87286206912844, 108.53678711422786], 'diameter': 31.886398478835407, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396545501672, 'phi': -1.7543478319799046, 'norm_pos': [0.5683526939660264, 0.5477633870240506], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.140733,"{'circle_3d': {'center': [5.453084266582309e-06, -2.8383408929855136e-06, 0.00015480475472173794], 'normal': [-0.15506824978073508, 0.5274533296048064, -0.8353124104182477], 'radius': 3.993450754765017e-06}, 'confidence': 0.9999999995368283, 'timestamp': 350254.613775, 'diameter_3d': 7.986901509530034e-06, 'ellipse': {'center': [181.89769516424343, 108.44821085301236], 'axes': [27.197295371225664, 32.005404488284704], 'angle': -76.37872197256206}, 'location': [181.89769516424343, 108.44821085301236], 'diameter': 32.005404488284704, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965433923335, 'phi': -1.7543478311803389, 'norm_pos': [0.5684302973882607, 0.5481324547791152], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.152407,"{'circle_3d': {'center': [5.4242986891051e-06, -2.863273421915835e-06, 0.00015479435499976546], 'normal': [-0.1550682521795332, 0.5274533275270956, -0.8353124112848911], 'radius': 3.99446499900166e-06}, 'confidence': 0.9999999995370636, 'timestamp': 350254.622175, 'diameter_3d': 7.98892999800332e-06, 'ellipse': {'center': [181.7838814364815, 108.3474459564849], 'axes': [27.208044850875766, 32.01547071942087], 'angle': -76.35861967974505}, 'location': [181.7838814364815, 108.3474459564849], 'diameter': 32.01547071942087, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396540946771, 'phi': -1.7543478337702185, 'norm_pos': [0.5680746294890047, 0.5485523085146462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.156668,"{'circle_3d': {'center': [5.4575785848332e-06, -2.855001604906704e-06, 0.00015479340007651388], 'normal': [-0.15506824940620856, 0.5274533282164137, -0.835312411364468], 'radius': 4.0573235148827045e-06}, 'confidence': 0.9999999995370636, 'timestamp': 350254.630575, 'diameter_3d': 8.114647029765409e-06, 'ellipse': {'center': [181.91917695420008, 108.37466561518431], 'axes': [27.636528689590424, 32.51980772580476], 'angle': -76.38000204917321}, 'location': [181.91917695420008, 108.37466561518431], 'diameter': 32.51980772580476, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965417581305, 'phi': -1.7543478305436253, 'norm_pos': [0.5684974279818753, 0.5484388932700653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.1641731,"{'circle_3d': {'center': [5.420653913512652e-06, -2.7972175331569815e-06, 0.0001548367422383734], 'normal': [-0.1550682524832645, 0.527453333031753, -0.8353124077526212], 'radius': 4.010163999136631e-06}, 'confidence': 0.9999999995361821, 'timestamp': 350254.638975, 'diameter_3d': 8.020327998273262e-06, 'ellipse': {'center': [181.7637590738165, 108.61379218031377], 'axes': [27.30000573088553, 32.13259169976895], 'angle': -76.36259717530338}, 'location': [181.7637590738165, 108.61379218031377], 'diameter': 32.13259169976895, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965474260096, 'phi': -1.7543478348805832, 'norm_pos': [0.5680117471056765, 0.547442532582026], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.176613,"{'circle_3d': {'center': [5.5216890904041804e-06, -2.828761011208769e-06, 0.00015479806801188545], 'normal': [-0.15506824406366643, 0.5274533304031298, -0.8353124109754734], 'radius': 4.006998218347611e-06}, 'confidence': 0.999999999536926, 'timestamp': 350254.647375, 'diameter_3d': 8.013996436695223e-06, 'ellipse': {'center': [182.17386995170068, 108.4848294762851], 'axes': [27.291572823344872, 32.11584003585003], 'angle': -76.42196535118323}, 'location': [182.17386995170068, 108.4848294762851], 'diameter': 32.11584003585003, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965443319974, 'phi': -1.7543478244444097, 'norm_pos': [0.5692933435990646, 0.5479798771821454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.184578,"{'circle_3d': {'center': [5.415165036160019e-06, -2.844002604973639e-06, 0.00015480821902968955], 'normal': [-0.15506825294067095, 0.527453329132997, -0.8353124101295553], 'radius': 4.101871184796738e-06}, 'confidence': 0.9999999995367794, 'timestamp': 350254.655775, 'diameter_3d': 8.203742369593476e-06, 'ellipse': {'center': [181.7484909288109, 108.4156596073759], 'axes': [27.934962508726755, 32.87353171493343], 'angle': -76.35490699443474}, 'location': [181.7484909288109, 108.4156596073759], 'diameter': 32.87353171493343, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396542836992, 'phi': -1.7543478348992732, 'norm_pos': [0.567964034152534, 0.5482680849692672], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.192435,"{'circle_3d': {'center': [5.392425651784549e-06, -2.859798326149132e-06, 0.00015480246627319616], 'normal': [-0.15506825483561965, 0.527453327816687, -0.8353124106089517], 'radius': 3.939959316172227e-06}, 'confidence': 0.9999999995369171, 'timestamp': 350254.664175, 'diameter_3d': 7.879918632344454e-06, 'ellipse': {'center': [181.65348847181494, 108.3669814461949], 'axes': [26.83398613403069, 31.576677535465496], 'angle': -76.33922653928087}, 'location': [181.65348847181494, 108.3669814461949], 'diameter': 31.576677535465496, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965412876336, 'phi': -1.754347836989256, 'norm_pos': [0.5676671514744217, 0.5484709106408545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.20046,"{'circle_3d': {'center': [5.465143375849024e-06, -2.8528160038732153e-06, 0.00015479337582746666], 'normal': [-0.1550682487758093, 0.5274533283985471, -0.8353124113664887], 'radius': 4.091016887982784e-06}, 'confidence': 0.9999999995370592, 'timestamp': 350254.672575, 'diameter_3d': 8.182033775965568e-06, 'ellipse': {'center': [181.95048265156848, 108.3802488332633], 'axes': [27.866092609554457, 32.789977187355], 'angle': -76.38491080164931}, 'location': [181.95048265156848, 108.3802488332633], 'diameter': 32.789977187355, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.12639654197251, 'phi': -1.7543478298136463, 'norm_pos': [0.5685952582861515, 0.5484156298614029], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.2085,"{'circle_3d': {'center': [5.519760237104876e-06, -2.823835774101724e-06, 0.00015480153610170078], 'normal': [-0.1550682442244042, 0.5274533308135663, -0.8353124106864659], 'radius': 4.111492993779224e-06}, 'confidence': 0.9999999995368527, 'timestamp': 350254.680975, 'diameter_3d': 8.222985987558449e-06, 'ellipse': {'center': [182.16872577588526, 108.49502638371567], 'axes': [28.002333257740915, 32.95279207651732], 'angle': -76.4213366750579}, 'location': [182.16872577588526, 108.49502638371567], 'diameter': 32.95279207651732, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965448151003, 'phi': -1.754347824692517, 'norm_pos': [0.5692772680496414, 0.5479373900678514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.2165701,"{'circle_3d': {'center': [5.558175750763894e-06, -2.862330339858943e-06, 0.0001547700974295907], 'normal': [-0.1550682410231114, 0.5274533276056858, -0.8353124133063553], 'radius': 4.038097604435736e-06}, 'confidence': 0.9999999995374833, 'timestamp': 350254.689375, 'diameter_3d': 8.076195208871473e-06, 'ellipse': {'center': [182.32499118883896, 108.34531986574957], 'axes': [27.513260264216804, 32.37119009674145], 'angle': -76.4414492630632}, 'location': [182.32499118883896, 108.34531986574957], 'diameter': 32.37119009674145, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965410392753, 'phi': -1.7543478204248928, 'norm_pos': [0.5697655974651218, 0.5485611672260434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.224575,"{'circle_3d': {'center': [5.5078960932153365e-06, -2.824974044912665e-06, 0.0001548030198197381], 'normal': [-0.15506824521308285, 0.5274533307187104, -0.8353124105628228], 'radius': 4.0521642212666185e-06}, 'confidence': 0.9999999995368283, 'timestamp': 350254.697775, 'diameter_3d': 8.104328442533237e-06, 'ellipse': {'center': [182.11922693553018, 108.49617114395137], 'axes': [27.597629277568206, 32.476794475215456], 'angle': -76.41384748528797}, 'location': [182.11922693553018, 108.49617114395137], 'diameter': 32.476794475215456, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965447034505, 'phi': -1.7543478258632526, 'norm_pos': [0.5691225841735318, 0.547932620233536], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.232247,"{'circle_3d': {'center': [5.539903777496136e-06, -2.7931816406479015e-06, 0.000154817153015685], 'normal': [-0.15506824254577584, 0.5274533333680774, -0.8353124093850565], 'radius': 3.977998724915841e-06}, 'confidence': 0.999999999536513, 'timestamp': 350254.706175, 'diameter_3d': 7.955997449831681e-06, 'ellipse': {'center': [182.24324731279503, 108.63145937761043], 'axes': [27.0871565867031, 31.879599372594498], 'angle': -76.43644737611719}, 'location': [182.24324731279503, 108.63145937761043], 'diameter': 31.879599372594498, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396547821879, 'phi': -1.7543478230294753, 'norm_pos': [0.5695101478524844, 0.5473689192599566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.2409768,"{'circle_3d': {'center': [5.547724548859989e-06, -2.6909952159925865e-06, 0.0001548802262032467], 'normal': [-0.1550682418940449, 0.5274533418836128, -0.8353124041289575], 'radius': 4.016064725608583e-06}, 'confidence': 0.9999999995351896, 'timestamp': 350254.714575, 'diameter_3d': 8.032129451217166e-06, 'ellipse': {'center': [182.2665816927589, 109.04179974460712], 'axes': [27.3240220955413, 32.17180820655775], 'angle': -76.45063520088728}, 'location': [182.2665816927589, 109.04179974460712], 'diameter': 32.17180820655775, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965578450614, 'phi': -1.7543478234044514, 'norm_pos': [0.5695830677898716, 0.5456591677308037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.248209,"{'circle_3d': {'center': [5.536313733456311e-06, -2.684979278022581e-06, 0.0001548861432496551], 'normal': [-0.15506824284494616, 0.5274533423849409, -0.8353124036358702], 'radius': 4.114454517260632e-06}, 'confidence': 0.9999999995350719, 'timestamp': 350254.722975, 'diameter_3d': 8.228909034521265e-06, 'ellipse': {'center': [182.22294509504317, 109.0570907925119], 'axes': [27.991634222937623, 32.95882734295521], 'angle': -76.44426756900455}, 'location': [182.22294509504317, 109.0570907925119], 'diameter': 32.95882734295521, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396558435148, 'phi': -1.7543478246108386, 'norm_pos': [0.5694467034220099, 0.5455954550312004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.2609532,"{'circle_3d': {'center': [5.526659843324566e-06, -2.65095008256111e-06, 0.00015490942295315335], 'normal': [-0.15506824364943703, 0.5274533452207072, -0.835312401695895], 'radius': 4.172786247098045e-06}, 'confidence': 0.9999999995345945, 'timestamp': 350254.731375, 'diameter_3d': 8.34557249419609e-06, 'ellipse': {'center': [182.1827023528413, 109.18942056355742], 'axes': [28.38013045808255, 33.42115669458943], 'angle': -76.44149659320927}, 'location': [182.1827023528413, 109.18942056355742], 'diameter': 33.42115669458943, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396561772977, 'phi': -1.7543478259586347, 'norm_pos': [0.5693209448526291, 0.5450440809851774], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.270352,"{'circle_3d': {'center': [5.52100176842707e-06, -2.6950024230032454e-06, 0.00015488265671947943], 'normal': [-0.15506824412094325, 0.5274533415496788, -0.8353124039264145], 'radius': 4.098968882316597e-06}, 'confidence': 0.9999999995351563, 'timestamp': 350254.739775, 'diameter_3d': 8.197937764633194e-06, 'ellipse': {'center': [182.1616780813926, 109.01817475665631], 'axes': [27.887591045764196, 32.835376957565124], 'angle': -76.43392058451005}, 'location': [182.1616780813926, 109.01817475665631], 'diameter': 32.835376957565124, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965574520056, 'phi': -1.7543478260250973, 'norm_pos': [0.5692552440043519, 0.5457576051805988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482570.276424,"{'circle_3d': {'center': [5.568070400974179e-06, -2.7034227771949304e-06, 0.00015486860186619822], 'normal': [-0.15506824019855722, 0.5274533408479827, -0.8353124050976523], 'radius': 4.117806851071306e-06}, 'confidence': 0.9999999995354205, 'timestamp': 350254.748175, 'diameter_3d': 8.235613702142612e-06, 'ellipse': {'center': [182.35273147476707, 108.98165840097417], 'axes': [28.020641765232504, 32.989608608286], 'angle': -76.4621306905017}, 'location': [182.35273147476707, 108.98165840097417], 'diameter': 32.989608608286, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263965566260765, 'phi': -1.7543478212341952, 'norm_pos': [0.5698522858586471, 0.5459097566626077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
