eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1582011708.0737128,"{'circle_3d': {'center': [-0.7420535246473144, 35.66314814348837, 424.7704315032977], 'normal': [-0.06859832209387327, -0.877234870483337, -0.47513498315109165], 'radius': 13.149296345996675}, 'confidence': 1.1395635106659086e-05, 'timestamp': 4631.808911, 'diameter_3d': 26.29859269199335, 'ellipse': {'center': [158.93546502186942, 172.34083192472963], 'axes': [21.07580871809554, 38.40145048068121], 'angle': 85.20039745237789}, 'location': [158.93546502186942, 172.34083192472963], 'diameter': 38.40145048068121, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.5007247443709872, 'phi': -1.7141820258113787, 'norm_pos': [0.4966733281933419, 0.28191320031362654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.221097,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.4785498379981205}, 'confidence': 0.22777410693994965, 'timestamp': 4635.950111, 'diameter_3d': 0.957099675996241, 'ellipse': {'center': [2611.18047712979, 180.98355282301011], 'axes': [859.9294460299275, 3333.8861703150656], 'angle': 86.97613718414367}, 'location': [2611.18047712979, 180.98355282301011], 'diameter': 3333.8861703150656, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.159938991030593, 0.24590186323745788], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.22752,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47854263654484286}, 'confidence': 0.21678759281420135, 'timestamp': 4635.958511, 'diameter_3d': 0.9570852730896857, 'ellipse': {'center': [2612.116422558697, 181.22313752222053], 'axes': [860.6169072198677, 3333.100267507312], 'angle': 86.9620551755495}, 'location': [2612.116422558697, 181.22313752222053], 'diameter': 3333.100267507312, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.162863820495929, 0.24490359365741443], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.235799,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47854383119976934}, 'confidence': 0.2212444414698347, 'timestamp': 4635.966911, 'diameter_3d': 0.9570876623995387, 'ellipse': {'center': [2611.9611075419184, 181.18337975384173], 'axes': [860.5027803910233, 3333.230752318466], 'angle': 86.96439338758579}, 'location': [2611.9611075419184, 181.18337975384173], 'diameter': 3333.230752318466, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.162378461068496, 0.24506925102565946], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.2433002,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47853262468628954}, 'confidence': 0.219751738949794, 'timestamp': 4635.975311, 'diameter_3d': 0.9570652493725791, 'ellipse': {'center': [2613.4188336481498, 181.55653064480853], 'axes': [861.574657915165, 3332.0049994648984], 'angle': 86.9424262044706}, 'location': [2613.4188336481498, 181.55653064480853], 'diameter': 3332.0049994648984, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.166933855150468, 0.2435144556466311], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.2530391,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47852111534097974}, 'confidence': 0.24308411733206373, 'timestamp': 4635.983711, 'diameter_3d': 0.9570422306819595, 'ellipse': {'center': [2614.917786977099, 181.9402349413997], 'axes': [862.6785514981191, 3330.7420743897046], 'angle': 86.91978714774693}, 'location': [2614.917786977099, 181.9402349413997], 'diameter': 3330.7420743897046, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.171618084303434, 0.24191568774416794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.259922,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47854243000257085}, 'confidence': 0.22111015942408277, 'timestamp': 4635.992111, 'diameter_3d': 0.9570848600051417, 'ellipse': {'center': [2612.143276789745, 181.2300117081181], 'axes': [860.6366418166606, 3333.077703695404], 'angle': 86.96165083899508}, 'location': [2612.143276789745, 181.2300117081181], 'diameter': 3333.077703695404, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.162947739967953, 0.24487495121617464], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.268438,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47853016193696074}, 'confidence': 0.22478063993361372, 'timestamp': 4636.000511, 'diameter_3d': 0.9570603238739215, 'ellipse': {'center': [2613.739420511452, 181.63859494561362], 'axes': [861.8106066770476, 3331.735106440773], 'angle': 86.93758862105985}, 'location': [2613.739420511452, 181.63859494561362], 'diameter': 3331.735106440773, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.167935689098288, 0.24317252105994325], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.276088,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47853723258421205}, 'confidence': 0.21680700203812467, 'timestamp': 4636.008911, 'diameter_3d': 0.9570744651684241, 'ellipse': {'center': [2612.819232084548, 181.4030437471488], 'axes': [861.1335688616214, 3332.509475147837], 'angle': 86.95146775857185}, 'location': [2612.819232084548, 181.4030437471488], 'diameter': 3332.509475147837, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.165060100264212, 0.24415398438687996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.28773,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.478535450670423}, 'confidence': 0.22336661111625367, 'timestamp': 4636.017311, 'diameter_3d': 0.957070901340846, 'ellipse': {'center': [2613.051067835044, 181.46238940645054], 'axes': [861.3040830895826, 3332.3144679915717], 'angle': 86.94797281743385}, 'location': [2613.051067835044, 181.46238940645054], 'diameter': 3332.3144679915717, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.165784586984511, 0.2439067108064561], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.2946079,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47854178180103846}, 'confidence': 0.2121899587167951, 'timestamp': 4636.025711, 'diameter_3d': 0.9570835636020769, 'ellipse': {'center': [2612.227558596079, 181.2515862899216], 'axes': [860.6985822912948, 3333.006882042401], 'angle': 86.96038172501298}, 'location': [2612.227558596079, 181.2515862899216], 'diameter': 3333.006882042401, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.163211120612747, 0.24478505712532672], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.303029,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47852852778540766}, 'confidence': 0.23524518241786457, 'timestamp': 4636.034111, 'diameter_3d': 0.9570570555708153, 'ellipse': {'center': [2613.9521921882033, 181.6930605550399], 'axes': [861.9672481125344, 3331.5559158172655], 'angle': 86.93437664813786}, 'location': [2613.9521921882033, 181.6930605550399], 'diameter': 3331.5559158172655, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.168600600588135, 0.2429455810206671], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.310428,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.4785454992349254}, 'confidence': 0.24312517735476089, 'timestamp': 4636.042511, 'diameter_3d': 0.9570909984698508, 'ellipse': {'center': [2611.744282640343, 181.1278765939132], 'axes': [860.343486458983, 3333.4128678136103], 'angle': 86.96765669030356}, 'location': [2611.744282640343, 181.1278765939132], 'diameter': 3333.4128678136103, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.161700883251072, 0.24530051419202836], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.324072,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.4785413909407111}, 'confidence': 0.21233074825730958, 'timestamp': 4636.050911, 'diameter_3d': 0.9570827818814222, 'ellipse': {'center': [2612.278382696295, 181.26459631848388], 'axes': [860.7359366235426, 3332.964170879269], 'angle': 86.95961633837398}, 'location': [2612.278382696295, 181.26459631848388], 'diameter': 3332.964170879269, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.163369945925922, 0.24473084867298378], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.32708,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.4785518390285284}, 'confidence': 0.21090014179941366, 'timestamp': 4636.059311, 'diameter_3d': 0.9571036780570568, 'ellipse': {'center': [2610.9205397788837, 180.9170136743514], 'axes': [859.7386383906559, 3334.1042610314457], 'angle': 86.98004460322286}, 'location': [2610.9205397788837, 180.9170136743514], 'diameter': 3334.1042610314457, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.159126686809012, 0.2461791096902025], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.335232,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47852887400635213}, 'confidence': 0.22129932240118091, 'timestamp': 4636.067711, 'diameter_3d': 0.9570577480127043, 'ellipse': {'center': [2613.9071099993475, 181.6815203494644], 'axes': [861.9340559281726, 3331.5938871067096], 'angle': 86.93505728924619}, 'location': [2613.9071099993475, 181.6815203494644], 'diameter': 3331.5938871067096, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.168459718747961, 0.24299366521056498], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.344695,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47854932163166575}, 'confidence': 0.20812095688155385, 'timestamp': 4636.076111, 'diameter_3d': 0.9570986432633315, 'ellipse': {'center': [2611.2475631346365, 181.00072559804164], 'axes': [859.9786990622493, 3333.8298719077234], 'angle': 86.97512848740581}, 'location': [2611.2475631346365, 181.00072559804164], 'diameter': 3333.8298719077234, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.160148634795739, 0.2458303100081598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.3502789,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47853713691301514}, 'confidence': 0.2214084021332669, 'timestamp': 4636.084511, 'diameter_3d': 0.9570742738260303, 'ellipse': {'center': [2612.8316782462034, 181.4062297340711], 'axes': [861.142721914359, 3332.4990076824406], 'angle': 86.95128016290553}, 'location': [2612.8316782462034, 181.4062297340711], 'diameter': 3332.4990076824406, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.165098994519386, 0.24414070944137045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.358499,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.4785349361433216}, 'confidence': 0.22643600023292598, 'timestamp': 4636.092911, 'diameter_3d': 0.9570698722866432, 'ellipse': {'center': [2613.1180186323945, 181.47952757086665], 'axes': [861.3533327954477, 3332.2581414478636], 'angle': 86.94696330099536}, 'location': [2613.1180186323945, 181.47952757086665], 'diameter': 3332.2581414478636, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.165993808226233, 0.24383530178805557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011712.371745,"{'circle_3d': {'center': [-0.060320604897676544, -0.3295313277654124, 0.34376914586494856], 'normal': [0.11658653000202285, -0.7382002736262127, -0.6644305359029432], 'radius': 0.47854079112698805}, 'confidence': 0.2151212076486587, 'timestamp': 4636.101311, 'diameter_3d': 0.9570815822539761, 'ellipse': {'center': [2612.356381456313, 181.28456255677156], 'axes': [860.7932674418882, 3332.898617205607], 'angle': 86.9584415998853}, 'location': [2612.356381456313, 181.28456255677156], 'diameter': 3332.898617205607, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7403977925135601, 'phi': -1.3970962632611839, 'norm_pos': [8.163613692050978, 0.24464765601345184], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
