eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656496.123949,"{'circle_3d': {'center': [9.19894609374694e-08, -3.998217756873146e-09, 2.7135003275446934e-06], 'normal': [0.18281566241509659, -0.5065972053359586, -0.842578011297189], 'radius': 9.279752277980326e-08}, 'confidence': 0.8571644425392173, 'timestamp': 3026.064889, 'diameter_3d': 1.8559504555960652e-07, 'ellipse': {'center': [180.91381241308164, 119.3957656602528], 'axes': [35.431234893155946, 42.433340194675175], 'angle': -67.48180507793595}, 'location': [180.91381241308164, 119.3957656602528], 'diameter': 42.433340194675175, 'sphere': {'center': [-2.193787856991698, 6.079166460033286, 10.110938849066596], 'radius': 12.0}, 'projected_sphere': {'center': [25.477529669718393, 492.77282174133467], 'axes': [1471.6734244094125, 1471.6734244094125], 'angle': 90.0}, 'model_confidence': 0.7715566494882142, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.0395628540865762, 'phi': -1.357136257790089, 'norm_pos': [0.5653556637908801, 0.50251764308228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656498.9898539,"{'circle_3d': {'center': [1.9435251876399096, -0.34716894979874535, 72.63679623348229], 'normal': [-0.27008189432693064, 0.48672777329564054, -0.8307537812489597], 'radius': 1.7916719783787995}, 'confidence': 0.2708872358718246, 'timestamp': 3028.937661, 'diameter_3d': 3.583343956757599, 'ellipse': {'center': [176.67697150240133, 116.8835812226702], 'axes': [25.70049793935256, 30.596100584241036], 'angle': -62.89393569919339}, 'location': [176.67697150240133, 116.8835812226702], 'diameter': 30.596100584241036, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0791362744117583, 'phi': -1.8851228503152386, 'norm_pos': [0.5521155359450042, 0.5129850782388742], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656498.9973178,"{'circle_3d': {'center': [1.9384279762851002, -0.3465341313500998, 72.63882682240877], 'normal': [-0.2705066619398314, 0.48678067483302767, -0.8305845655050857], 'radius': 1.7903975416365485}, 'confidence': 0.2372239851108357, 'timestamp': 3028.946061, 'diameter_3d': 3.580795083273097, 'ellipse': {'center': [176.63298162007396, 116.88932379810053], 'axes': [25.67600096647067, 30.57343372163927], 'angle': -62.85064188285188}, 'location': [176.63298162007396, 116.88932379810053], 'diameter': 30.57343372163927, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.079196834431922, 'phi': -1.8856451867430848, 'norm_pos': [0.5519780675627312, 0.5129611508412477], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.007822,"{'circle_3d': {'center': [1.9333447174613947, -0.346015717921909, 72.64078767881462], 'normal': [-0.2709302668418068, 0.4868238759520435, -0.8304211608045986], 'radius': 1.8018895969332835}, 'confidence': 0.26941520014484044, 'timestamp': 3028.954461, 'diameter_3d': 3.603779193866567, 'ellipse': {'center': [176.59038605808672, 116.89188453506006], 'axes': [25.83484734394731, 30.768837464883113], 'angle': -62.807026357428605}, 'location': [176.59038605808672, 116.89188453506006], 'diameter': 30.768837464883113, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0792462912335083, 'phi': -1.8861642294049625, 'norm_pos': [0.551844956431521, 0.5129504811039165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.013742,"{'circle_3d': {'center': [1.928275291776758, -0.34561369989205204, 72.64267876666372], 'normal': [-0.27135271898219343, 0.48685737745453195, -0.8302635701505072], 'radius': 1.7952121551431433}, 'confidence': 0.30425420393893227, 'timestamp': 3028.962861, 'diameter_3d': 3.5904243102862865, 'ellipse': {'center': [176.54613719589332, 116.8965648558945], 'axes': [25.73329608558665, 30.653949149375016], 'angle': -62.763043712832086}, 'location': [176.54613719589332, 116.8965648558945], 'diameter': 30.653949149375016, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.079284644816523, 'phi': -1.8866799783009287, 'norm_pos': [0.5517066787371666, 0.5129309797671062], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.023347,"{'circle_3d': {'center': [1.9232195823173805, -0.3453280697976906, 72.64450005366311], 'normal': [-0.2717740281038079, 0.4868811799623949, -0.8301117962338908], 'radius': 1.7792228585445493}, 'confidence': 0.2615377550283822, 'timestamp': 3028.971261, 'diameter_3d': 3.5584457170890986, 'ellipse': {'center': [176.50111153275216, 116.90182956629764], 'axes': [25.498511444079327, 30.380067383512333], 'angle': -62.7187031326275}, 'location': [176.50111153275216, 116.90182956629764], 'diameter': 30.380067383512333, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0793118951809624, 'phi': -1.8871924334309542, 'norm_pos': [0.5515659735398505, 0.5129090434737599], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.030167,"{'circle_3d': {'center': [2.0179350308666084, -0.34515882233593675, 72.61408672654801], 'normal': [-0.263881074058039, 0.4868952839175411, -0.8326462401601491], 'radius': 1.8180057727720644}, 'confidence': 0.3110380797203534, 'timestamp': 3028.979661, 'diameter_3d': 3.636011545544129, 'ellipse': {'center': [177.318430740968, 116.89478094791735], 'axes': [26.14752830655545, 31.05634598054031], 'angle': -63.579793142848466}, 'location': [177.318430740968, 116.89478094791735], 'diameter': 31.05634598054031, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0793280423268263, 'phi': -1.877701594795012, 'norm_pos': [0.554120096065525, 0.512938412717011], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.037667,"{'circle_3d': {'center': [2.005957084934659, -0.3451059543643149, 72.61792159073147], 'normal': [-0.26487923621903486, 0.4868996895818431, -0.832326668144861], 'radius': 1.819213165569198}, 'confidence': 0.2775912554035251, 'timestamp': 3028.988061, 'diameter_3d': 3.638426331138396, 'ellipse': {'center': [177.21564002761042, 116.89525271546438], 'axes': [26.153185252843354, 31.075212283226236], 'angle': -63.47047562090747}, 'location': [177.21564002761042, 116.89525271546438], 'diameter': 31.075212283226236, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0793330862541173, 'phi': -1.8789015006735865, 'norm_pos': [0.5537988750862826, 0.5129364470188984], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.051643,"{'circle_3d': {'center': [2.0022621392919873, -0.34516946490120315, 72.61906106430918], 'normal': [-0.26518714835592405, 0.4868943970371022, -0.832231712013385], 'radius': 1.8164705119430435}, 'confidence': 0.2669080632956197, 'timestamp': 3028.996461, 'diameter_3d': 3.632941023886087, 'ellipse': {'center': [177.18363888669393, 116.89525791891298], 'axes': [26.1102751127444, 31.027829460587274], 'angle': -63.43644884264447}, 'location': [177.18363888669393, 116.89525791891298], 'diameter': 31.027829460587274, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0793270269628334, 'phi': -1.8792703876340515, 'norm_pos': [0.5536988715209186, 0.5129364253378625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.060168,"{'circle_3d': {'center': [1.9985871836078735, -0.34534935512584486, 72.62012756408883], 'normal': [-0.2654933946629337, 0.486879406185049, -0.8321428370317476], 'radius': 1.8190683500638751}, 'confidence': 0.23322559173770951, 'timestamp': 3029.004861, 'diameter_3d': 3.6381367001277503, 'ellipse': {'center': [177.152350038533, 116.89333940268173], 'axes': [26.14439830703285, 31.071718167360217], 'angle': -63.402129958525016}, 'location': [177.152350038533, 116.89333940268173], 'diameter': 31.071718167360217, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0793098644529766, 'phi': -1.8796353389797031, 'norm_pos': [0.5536010938704157, 0.5129444191554928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.0649931,"{'circle_3d': {'center': [1.9949321399426267, -0.3456456283782643, 72.62112107384779], 'normal': [-0.2657979816350375, 0.4868547167473472, -0.8320600445518344], 'radius': 1.8244768142887957}, 'confidence': 0.25469497822677684, 'timestamp': 3029.013261, 'diameter_3d': 3.6489536285775914, 'ellipse': {'center': [177.12152697643165, 116.88993535378614], 'axes': [26.219157541154875, 31.163653697955127], 'angle': -63.36751255355029}, 'location': [177.12152697643165, 116.88993535378614], 'diameter': 31.163653697955127, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.079281598724545, 'phi': -1.8799963547105794, 'norm_pos': [0.5535047718013489, 0.5129586026925577], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.073332,"{'circle_3d': {'center': [1.99129693313753, -0.34605829015893885, 72.622041581108], 'normal': [-0.26610091553546217, 0.4868203282656242, -0.8319833356134837], 'radius': 1.8135750195523355}, 'confidence': 0.27852197058711187, 'timestamp': 3029.021661, 'diameter_3d': 3.627150039104671, 'ellipse': {'center': [177.08928773506233, 116.88837465943169], 'axes': [26.059681977793275, 30.97697418100229], 'angle': -63.33256618511802}, 'location': [177.08928773506233, 116.88837465943169], 'diameter': 30.97697418100229, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0792422297775373, 'phi': -1.8803534348266606, 'norm_pos': [0.5534040241720698, 0.5129651055857013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.0928798,"{'circle_3d': {'center': [1.9840857434126011, -0.34723281210549484, 72.6236635569166], 'normal': [-0.26670184801253977, 0.486722451436745, -0.8318481709627675], 'radius': 1.8173645020865827}, 'confidence': 0.33356060581736846, 'timestamp': 3029.038461, 'diameter_3d': 3.6347290041731655, 'ellipse': {'center': [177.02788347793927, 116.87781765155036], 'axes': [26.109361864653675, 31.040941229884435], 'angle': -63.26178366274018}, 'location': [177.02788347793927, 116.87781765155036], 'diameter': 31.040941229884435, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0791301822278023, 'phi': -1.8810557882144199, 'norm_pos': [0.5532121358685602, 0.5130090931185401], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.0978482,"{'circle_3d': {'center': [1.9805100486965599, -0.34799459643890085, 72.62436494003086], 'normal': [-0.26699982257220994, 0.4866589694089612, -0.8317897223699124], 'radius': 1.819050911969344}, 'confidence': 0.2666117399272595, 'timestamp': 3029.04686, 'diameter_3d': 3.638101823938688, 'ellipse': {'center': [176.99744370140826, 116.8710830392436], 'axes': [26.131558231539945, 31.069410965732406], 'angle': -63.225927411775515}, 'location': [176.99744370140826, 116.8710830392436], 'diameter': 31.069410965732406, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0790575129381166, 'phi': -1.8814010206163778, 'norm_pos': [0.5531170115669009, 0.5130371540031516], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.105758,"{'circle_3d': {'center': [1.9769534912462667, -0.34887289666030874, 72.62499339594717], 'normal': [-0.2672962023597343, 0.48658577772384376, -0.8317373510435528], 'radius': 1.8225862746920896}, 'confidence': 0.33262990673477283, 'timestamp': 3029.05526, 'diameter_3d': 3.645172549384179, 'ellipse': {'center': [176.967368266979, 116.86303044732219], 'axes': [26.180558724104877, 31.129496925632363], 'angle': -63.189753188550746}, 'location': [176.967368266979, 116.86303044732219], 'diameter': 31.129496925632363, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.078973732438623, 'phi': -1.881742358741806, 'norm_pos': [0.5530230258343094, 0.5130707064694908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.113184,"{'circle_3d': {'center': [1.9734164367931575, -0.34986764529001935, 72.62554884299225], 'normal': [-0.26759095689749335, 0.4865028820047011, -0.8316910637897965], 'radius': 1.8013269866091706}, 'confidence': 0.32534826930214816, 'timestamp': 3029.06366, 'diameter_3d': 3.602653973218341, 'ellipse': {'center': [176.93503590892806, 116.8582765939963], 'axes': [25.873513665315194, 30.766046498914886], 'angle': -63.15322451881536}, 'location': [176.93503590892806, 116.8582765939963], 'diameter': 30.766046498914886, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0788788487205596, 'phi': -1.8820797612524216, 'norm_pos': [0.5529219872154002, 0.5130905141916822], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.1244612,"{'circle_3d': {'center': [1.9698988269885138, -0.3509788607719262, 72.62603129106768], 'normal': [-0.2678840910478802, 0.4864102807145419, -0.8316508597835102], 'radius': 1.8194608630102866}, 'confidence': 0.34432803919634913, 'timestamp': 3029.07206, 'diameter_3d': 3.6389217260205733, 'ellipse': {'center': [176.90676195496357, 116.8457123046183], 'axes': [26.132754703627707, 31.075579112301206], 'angle': -63.11642978330365}, 'location': [176.90676195496357, 116.8457123046183], 'diameter': 31.075579112301206, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.078772861783916, 'phi': -1.8824132281482604, 'norm_pos': [0.5528336311092612, 0.5131428653974237], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.130949,"{'circle_3d': {'center': [1.9664006063057835, -0.3522065637018681, 72.62644075379234], 'normal': [-0.2681756094381077, 0.48630797213704674, -0.8316167378897884], 'radius': 1.805987269888542}, 'confidence': 0.3021433003468653, 'timestamp': 3029.08046, 'diameter_3d': 3.611974539777084, 'ellipse': {'center': [176.87555900428293, 116.83761930523777], 'axes': [25.93808026990674, 30.845196993700895], 'angle': -63.079265404725604}, 'location': [176.87555900428293, 116.83761930523777], 'diameter': 30.845196993700895, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0786557716286973, 'phi': -1.882742759429304, 'norm_pos': [0.5527361218883842, 0.513176586228176], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.144247,"{'circle_3d': {'center': [1.9629217220451398, -0.3535507768256636, 72.62677724849944], 'normal': [-0.2684655164598281, 0.48619595437673063, -0.831588696664197], 'radius': 1.813215782053279}, 'confidence': 0.36782011854742497, 'timestamp': 3029.08886, 'diameter_3d': 3.626431564106558, 'ellipse': {'center': [176.84657868140022, 116.82494966876017], 'axes': [26.041090582710364, 30.968494308085887], 'angle': -63.04180252561062}, 'location': [176.84657868140022, 116.82494966876017], 'diameter': 30.968494308085887, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0785275782549117, 'phi': -1.8830683550955358, 'norm_pos': [0.5526455583793757, 0.513229376380166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656499.150757,"{'circle_3d': {'center': [1.9594621243379402, -0.35501152503711353, 72.62704079623376], 'normal': [-0.2687538162687613, 0.48607422535910966, -0.8315667343530034], 'radius': 1.8027607655531654}, 'confidence': 0.2914825917234601, 'timestamp': 3029.09726, 'diameter_3d': 3.605521531106331, 'ellipse': {'center': [176.81603803974568, 116.81433603079273], 'axes': [25.89027366614618, 30.7897421255926], 'angle': -63.0039841404934}, 'location': [176.81603803974568, 116.81433603079273], 'diameter': 30.7897421255926, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7715551377984631, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.0783882816625447, 'phi': -1.8833900151469902, 'norm_pos': [0.5525501188742052, 0.513273599871697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
