eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656464.0533068,"{'circle_3d': {'center': [100.91537125249724, -12.14707779402373, 3147.746874031704], 'normal': [0.6428896276364924, 0.4980624449179484, -0.5819164266797835], 'radius': 97.22777522542818}, 'confidence': 1.1196782892186619e-05, 'timestamp': 2994.01054, 'diameter_3d': 194.45555045085635, 'ellipse': {'center': [179.66804191790226, 117.43437435108677], 'axes': [21.580527524476462, 38.32283120391916], 'angle': 36.89377469975272}, 'location': [179.66804191790226, 117.43437435108677], 'diameter': 38.32283120391916, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.0921592477336475, 'phi': -0.7356573029846647, 'norm_pos': [0.5614626309934445, 0.5106901068704718], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.452283,"{'circle_3d': {'center': [102.35146221794048, -16.894662057458387, 3147.064845011471], 'normal': [0.762563874756763, 0.1024304229650604, -0.6387521783658751], 'radius': 91.75316075518559}, 'confidence': 0.6651622643521369, 'timestamp': 2996.404769, 'diameter_3d': 183.50632151037118, 'ellipse': {'center': [179.91747567220204, 116.63542565365964], 'axes': [22.225892041144895, 36.163093512480955], 'angle': 7.230083939948191}, 'location': [179.91747567220204, 116.63542565365964], 'diameter': 36.163093512480955, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6734067172815124, 'phi': -0.6972731312431599, 'norm_pos': [0.5622421114756314, 0.5140190597764182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.464454,"{'circle_3d': {'center': [101.91837947347159, -16.702866141666334, 3146.6068877190064], 'normal': [0.7264736460510213, 0.11841341594773144, -0.6769152860712521], 'radius': 91.5508416304571}, 'confidence': 0.8449100212171983, 'timestamp': 2996.413169, 'diameter_3d': 183.1016832609142, 'ellipse': {'center': [179.83275455823818, 116.66530781210675], 'axes': [23.605051952790106, 36.08806661032907], 'angle': 8.753703709228558}, 'location': [179.83275455823818, 116.66530781210675], 'diameter': 36.08806661032907, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6894882305073144, 'phi': -0.7500994846411696, 'norm_pos': [0.5619773579944943, 0.5138945507828885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.473889,"{'circle_3d': {'center': [101.59757814344451, -16.770091542589483, 3146.264662026717], 'normal': [0.6997402018820976, 0.11281129920413564, -0.705434093762044], 'radius': 90.89100657538587}, 'confidence': 0.8447608827776322, 'timestamp': 2996.421569, 'diameter_3d': 181.78201315077175, 'ellipse': {'center': [179.773605593155, 116.65272121247503], 'axes': [24.491056856581253, 35.831135017736585], 'angle': 8.616312088472457}, 'location': [179.773605593155, 116.65272121247503], 'diameter': 35.831135017736585, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6838482868813354, 'phi': -0.7894502306281256, 'norm_pos': [0.5617925174786094, 0.5139469949480207], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.480223,"{'circle_3d': {'center': [101.85324878922901, -16.909303154208825, 3146.50440721942], 'normal': [0.7210460890308065, 0.10121033156919042, -0.6854553277034419], 'radius': 91.29388635114434}, 'confidence': 0.6960131794289877, 'timestamp': 2996.429969, 'diameter_3d': 182.58777270228867, 'ellipse': {'center': [179.8204585466253, 116.63040893662468], 'axes': [23.850585150926612, 35.98750863510033], 'angle': 7.505803842037837}, 'location': [179.8204585466253, 116.63040893662468], 'diameter': 35.98750863510033, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.672180251619359, 'phi': -0.7600991005034866, 'norm_pos': [0.5619389329582041, 0.5140399627640638], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.490012,"{'circle_3d': {'center': [102.03398502345826, -16.692084454421156, 3146.7346780335674], 'normal': [0.7361074418832446, 0.11931188988482953, -0.6662660931911633], 'radius': 91.99196318700109}, 'confidence': 0.8465769139658347, 'timestamp': 2996.438369, 'diameter_3d': 183.98392637400218, 'ellipse': {'center': [179.853282244196, 116.66745943021219], 'axes': [23.319919371288258, 36.26077298090003], 'angle': 8.718108006530496}, 'location': [179.853282244196, 116.66745943021219], 'diameter': 36.26077298090003, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6903931195006539, 'phi': -0.735637032661253, 'norm_pos': [0.5620415070131125, 0.5138855857074491], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.496268,"{'circle_3d': {'center': [102.19637593666747, -16.875298050646023, 3146.886471851473], 'normal': [0.7496400179840117, 0.10404409019942394, -0.6536166083657182], 'radius': 92.06300002621998}, 'confidence': 0.6876813235745705, 'timestamp': 2996.446769, 'diameter_3d': 184.12600005243996, 'ellipse': {'center': [179.88449047636777, 116.6374919562681], 'axes': [22.85820399514527, 36.28707214413976], 'angle': 7.458882266019566}, 'location': [179.88449047636777, 116.6374919562681], 'diameter': 36.28707214413976, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6750290532300016, 'phi': -0.7170756982260431, 'norm_pos': [0.5621390327386493, 0.5140104501822162], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.504521,"{'circle_3d': {'center': [102.49270592187678, -16.84134197348937, 3147.2456358375675], 'normal': [0.7743341834181207, 0.10687376329581161, -0.6236862761911497], 'radius': 92.12609761758884}, 'confidence': 0.8407720264674667, 'timestamp': 2996.455169, 'diameter_3d': 184.25219523517768, 'ellipse': {'center': [179.94470355368423, 116.64512816132185], 'axes': [21.753955627849006, 36.30840218462974], 'angle': 7.4499238337107325}, 'location': [179.94470355368423, 116.64512816132185], 'diameter': 36.30840218462974, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6778745950229381, 'phi': -0.6780543559265613, 'norm_pos': [0.5623271986052633, 0.513978632661159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.5127318,"{'circle_3d': {'center': [101.98150886285806, -17.104384600486846, 3146.614573406977], 'normal': [0.7317344284998941, 0.08495354437935544, -0.6762748120737001], 'radius': 93.02672300886043}, 'confidence': 0.809091158659039, 'timestamp': 2996.463569, 'diameter_3d': 186.05344601772086, 'ellipse': {'center': [179.83539307475596, 116.59705335310771], 'axes': [23.949804679411965, 36.669588750466], 'angle': 6.182955441279577}, 'location': [179.83539307475596, 116.59705335310771], 'diameter': 36.669588750466, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6558523909150122, 'phi': -0.7460298409234248, 'norm_pos': [0.5619856033586124, 0.5141789443620512], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.522635,"{'circle_3d': {'center': [100.90077629502406, -14.234332446402584, 3146.3883730709413], 'normal': [0.6416733811803947, 0.32412455721971056, -0.6951248400766918], 'radius': 92.70154420981716}, 'confidence': 0.3473987943762686, 'timestamp': 2996.471969, 'diameter_3d': 185.40308841963432, 'ellipse': {'center': [179.65138872808052, 117.07253313458415], 'axes': [24.704487185406062, 36.54807424175803], 'angle': 25.850809813113266}, 'location': [179.65138872808052, 117.07253313458415], 'diameter': 36.54807424175803, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.9008825068996629, 'phi': -0.8253615622995613, 'norm_pos': [0.5614105897752516, 0.5121977786058993], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.5286589,"{'circle_3d': {'center': [101.39141249649418, -13.978376089303307, 3147.001521111567], 'normal': [0.6825597313029051, 0.3454542536446503, -0.64402917002456], 'radius': 92.34335191385561}, 'confidence': 0.49180003325654414, 'timestamp': 2996.480369, 'diameter_3d': 184.68670382771123, 'ellipse': {'center': [179.75070312458024, 117.12586130217008], 'axes': [22.696819610225567, 36.400814809358955], 'angle': 26.016617105068867}, 'location': [179.75070312458024, 117.12586130217008], 'diameter': 36.400814809358955, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.923519122944484, 'phi': -0.7563614875347212, 'norm_pos': [0.5617209472643132, 0.5119755779076247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.536727,"{'circle_3d': {'center': [102.49157970232338, -17.146915354995283, 3147.198263207943], 'normal': [0.7742403317886707, 0.08140931483698578, -0.6276339953265293], 'radius': 92.56911523857528}, 'confidence': 0.7172770293108317, 'timestamp': 2996.488769, 'diameter_3d': 185.13823047715056, 'ellipse': {'center': [179.94070997049394, 116.59285392986567], 'axes': [21.99857039773034, 36.48326460923214], 'angle': 5.629424597851189}, 'location': [179.94070997049394, 116.59285392986567], 'diameter': 36.48326460923214, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.652295833932027, 'phi': -0.6811981297583717, 'norm_pos': [0.5623147186577936, 0.514196441958893], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.551728,"{'circle_3d': {'center': [102.21689159828327, -16.782767333338175, 3146.9253999645516], 'normal': [0.7513496564519949, 0.11175498330841126, -0.6503725989424878], 'radius': 92.65531642864278}, 'confidence': 0.8494718575099621, 'timestamp': 2996.497169, 'diameter_3d': 185.31063285728555, 'ellipse': {'center': [179.8858421276457, 116.65275839811228], 'axes': [22.88585741142949, 36.520363626454504], 'angle': 8.008442233514167}, 'location': [179.8858421276457, 116.65275839811228], 'diameter': 36.520363626454504, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6827852485487231, 'phi': -0.7134845391927169, 'norm_pos': [0.5621432566488929, 0.5139468400078655], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.556619,"{'circle_3d': {'center': [102.93458321174542, -16.86532121648275, 3147.8256987052346], 'normal': [0.8111572909071741, 0.10487549304636322, -0.5753477038855862], 'radius': 93.11038246132338}, 'confidence': 0.6644385578092769, 'timestamp': 2996.505568, 'diameter_3d': 186.22076492264677, 'ellipse': {'center': [180.03269576314776, 116.643487084856], 'axes': [20.161416430845357, 36.69062183096092], 'angle': 7.016168228469344}, 'location': [180.03269576314776, 116.643487084856], 'diameter': 36.69062183096092, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.6758650296363686, 'phi': -0.6169352889900308, 'norm_pos': [0.5626021742598367, 0.5139854704797666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.564827,"{'circle_3d': {'center': [101.68728922371162, -13.835931640811395, 3147.4092370970084], 'normal': [0.7072161252376903, 0.3573246243523096, -0.6100528379044461], 'radius': 93.00637630011525}, 'confidence': 2.6973450420020306e-05, 'timestamp': 2996.513968, 'diameter_3d': 186.0127526002305, 'ellipse': {'center': [179.80839841721175, 117.15491980999018], 'axes': [21.58226894817443, 36.658245508076625], 'angle': 26.04860981037919}, 'location': [179.80839841721175, 117.15491980999018], 'diameter': 36.658245508076625, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.9361981565297717, 'phi': -0.7117703389596886, 'norm_pos': [0.5619012450537867, 0.5118545007917076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.572764,"{'circle_3d': {'center': [101.65794197110101, -13.919506647659011, 3147.327258429384], 'normal': [0.7047705208534732, 0.3503600404483416, -0.616884393539795], 'radius': 92.29102350048191}, 'confidence': 0.6129317246594177, 'timestamp': 2996.522368, 'diameter_3d': 184.58204700096383, 'ellipse': {'center': [179.80462421632606, 117.14121366322988], 'axes': [21.66737011442844, 36.37685002137003], 'angle': 25.66946046299211}, 'location': [179.80462421632606, 117.14121366322988], 'diameter': 36.37685002137003, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.9287518087999374, 'phi': -0.7189988869645627, 'norm_pos': [0.5618894506760189, 0.5119116097365422], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.580441,"{'circle_3d': {'center': [101.18917134029093, -13.164414628476338, 3147.274102587365], 'normal': [0.6657063016192996, 0.413284375380231, -0.6213140470413707], 'radius': 92.71893165358402}, 'confidence': 0.6246447870575784, 'timestamp': 2996.530768, 'diameter_3d': 185.43786330716804, 'ellipse': {'center': [179.72179468594615, 117.26703655421292], 'axes': [21.985447455107387, 36.547630571826566], 'angle': 30.964421308029426}, 'location': [179.72179468594615, 117.26703655421292], 'diameter': 36.547630571826566, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.9968542670604144, 'phi': -0.7509195613738877, 'norm_pos': [0.5616306083935817, 0.5113873476907795], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.59004,"{'circle_3d': {'center': [101.8538977191124, -12.254142687333736, 3148.8418409476867], 'normal': [0.7211001665210893, 0.4891403704754478, -0.49066918368122425], 'radius': 93.21132305966475}, 'confidence': 0.7433993171364658, 'timestamp': 2996.539168, 'diameter_3d': 186.4226461193295, 'ellipse': {'center': [179.8758049136439, 117.45510166156079], 'axes': [17.23193371407105, 36.72659825910053], 'angle': 33.5076190372066}, 'location': [179.8758049136439, 117.45510166156079], 'diameter': 36.72659825910053, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.0819002251569994, 'phi': -0.5974810608901124, 'norm_pos': [0.5621118903551372, 0.51060374307683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.59697,"{'circle_3d': {'center': [101.82705287324069, -12.23632482993957, 3148.8202790415244], 'normal': [0.7188630960317796, 0.4906251919249618, -0.4924660091947452], 'radius': 93.55924859548576}, 'confidence': 0.7316452984747137, 'timestamp': 2996.547568, 'diameter_3d': 187.1184971909715, 'ellipse': {'center': [179.8691736181083, 117.45672749071693], 'axes': [17.365639741457716, 36.86404774997213], 'angle': 33.666066894787825}, 'location': [179.8691736181083, 117.45672749071693], 'diameter': 36.86404774997213, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.0836034159187986, 'phi': -0.6006301565712998, 'norm_pos': [0.5620911675565885, 0.5105969687886794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.6046631,"{'circle_3d': {'center': [102.15842581721668, -11.817131675136661, 3149.83245714832], 'normal': [0.7464775080297791, 0.5255579548252042, -0.40811783362847537], 'radius': 93.65360902975196}, 'confidence': 0.7777059756593842, 'timestamp': 2996.555968, 'diameter_3d': 187.30721805950392, 'ellipse': {'center': [179.95616448532388, 117.55459952117076], 'axes': [14.234084281618017, 36.890908158379766], 'angle': 34.63178793766003}, 'location': [179.95616448532388, 117.55459952117076], 'diameter': 36.890908158379766, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.12416713988599, 'phi': -0.5003252543206184, 'norm_pos': [0.5623630140166371, 0.5101891686617885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.61285,"{'circle_3d': {'center': [102.11231638362895, -12.121959409522098, 3149.3856592368734], 'normal': [0.7426350552308024, 0.5001556436264177, -0.4453509929156855], 'radius': 93.08155567676145}, 'confidence': 0.7458349769305647, 'timestamp': 2996.564368, 'diameter_3d': 186.1631113535229, 'ellipse': {'center': [179.93705864580335, 117.49123286992433], 'axes': [15.51710452596837, 36.6697447224232], 'angle': 33.39620193533052}, 'location': [179.93705864580335, 117.49123286992433], 'diameter': 36.6697447224232, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.094574833498534, 'phi': -0.5401917028655118, 'norm_pos': [0.5623033082681355, 0.5104531963753153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656466.6204128,"{'circle_3d': {'center': [101.89840267179225, -12.01335735977428, 3149.161024507743], 'normal': [0.7248089125777436, 0.5092058144387358, -0.4640705536765426], 'radius': 93.65853342444896}, 'confidence': 0.5982601752874016, 'timestamp': 2996.572768, 'diameter_3d': 187.31706684889792, 'ellipse': {'center': [179.89088066555124, 117.50351285007777], 'axes': [16.328564323458945, 36.89988031049224], 'angle': 34.48260618020863}, 'location': [179.89088066555124, 117.50351285007777], 'diameter': 36.89988031049224, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.10505808516411, 'phi': -0.5695019236996133, 'norm_pos': [0.5621590020798476, 0.5104020297913426], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
