eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654391.563628,"{'circle_3d': {'center': [-0.00020174758904367707, 2.810676690589986e-05, 0.0029517310389515217], 'normal': [-0.3381702724394851, 0.5541071748298376, -0.7606616236147977], 'radius': 0.00011972811557033935}, 'confidence': 0.9999999998827022, 'timestamp': 921.517196, 'diameter_3d': 0.0002394562311406787, 'ellipse': {'center': [117.85685577379803, 125.47757052958944], 'axes': [36.80898812251055, 50.37932253944877], 'angle': -55.485323617924315}, 'location': [117.85685577379803, 125.47757052958944], 'diameter': 50.37932253944877, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9838947795062336, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863765103033, 'phi': -1.9891287179498436, 'norm_pos': [0.36830267429311886, 0.47717678946004394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.411823,"{'circle_3d': {'center': [-3.4240995147249356, 0.7864720743435027, 52.37240721275464], 'normal': [-0.31264034241962035, 0.5841505071383805, -0.7490154880252581], 'radius': 2.20025900730046}, 'confidence': 0.9927034967439456, 'timestamp': 924.364779, 'diameter_3d': 4.40051801460092, 'ellipse': {'center': [119.68952180810199, 128.83854112691833], 'axes': [37.48337020245516, 52.17540666643293], 'angle': -58.988841102801345}, 'location': [119.68952180810199, 128.83854112691833], 'diameter': 52.17540666643293, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9128577144659977, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1946293592749586, 'phi': -1.9662135886018393, 'norm_pos': [0.3740297556503187, 0.4631727453045069], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.419938,"{'circle_3d': {'center': [-3.4361466600136445, 0.7725663615097611, 52.36661146919302], 'normal': [-0.31364427119367944, 0.5829916977355687, -0.7494984666553929], 'radius': 2.2148733048742395}, 'confidence': 0.9485008404388622, 'timestamp': 924.373179, 'diameter_3d': 4.429746609748479, 'ellipse': {'center': [119.54639368047617, 128.66904337547538], 'axes': [37.76340816213619, 52.52858383990916], 'angle': -58.8474604862815}, 'location': [119.54639368047617, 128.66904337547538], 'diameter': 52.52858383990916, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.912862630489808, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1932023628310966, 'phi': -1.967124901163924, 'norm_pos': [0.37358248025148805, 0.46387898593551924], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.436346,"{'circle_3d': {'center': [-3.4260667493030397, 0.7976027360814051, 52.38192118622239], 'normal': [-0.31280427863446236, 0.5850780622832057, -0.7482226569029454], 'radius': 2.2065976415105313}, 'confidence': 0.9839272126320648, 'timestamp': 924.381579, 'diameter_3d': 4.413195283021063, 'ellipse': {'center': [119.67458151187965, 128.96590756111874], 'axes': [37.53535303878366, 52.31623536130897], 'angle': -59.02521140840875}, 'location': [119.67458151187965, 128.96590756111874], 'diameter': 52.31623536130897, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9126899369081842, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1957726383032328, 'phi': -1.9667767112166323, 'norm_pos': [0.37398306722462393, 0.4626420518286719], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.438452,"{'circle_3d': {'center': [-3.4341266757525455, 0.8405763373677315, 52.41907759871243], 'normal': [-0.3134759391719212, 0.5886591957237329, -0.7451262891954422], 'radius': 2.2107515600392165}, 'confidence': 0.9822249725137522, 'timestamp': 924.389979, 'diameter_3d': 4.421503120078433, 'ellipse': {'center': [119.60762427446917, 129.46590796253392], 'axes': [37.38644369219293, 52.37729648799598], 'angle': -59.16165927713767}, 'location': [119.60762427446917, 129.46590796253392], 'diameter': 52.37729648799598, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9123388668872412, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.200195535464423, 'phi': -1.9690206982071232, 'norm_pos': [0.3737738258577162, 0.4605587168227754], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.4434628,"{'circle_3d': {'center': [-3.42489121654974, 0.8750407422596469, 52.44252146435005], 'normal': [-0.3127063175716874, 0.5915312294647258, -0.7431726337256405], 'radius': 2.2077269861860214}, 'confidence': 0.9979118028630428, 'timestamp': 924.398379, 'diameter_3d': 4.415453972372043, 'ellipse': {'center': [119.73273966788544, 129.86993214578473], 'axes': [37.20084924619773, 52.28148229475299], 'angle': -59.37269968143173}, 'location': [119.73273966788544, 129.86993214578473], 'diameter': 52.28148229475299, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9114808660104501, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.203752971282675, 'phi': -1.9690804706678702, 'norm_pos': [0.374164811462142, 0.45887528272589695], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.451676,"{'circle_3d': {'center': [-3.4174016286706066, 0.8949303020185235, 52.455235616648835], 'normal': [-0.3120821852484263, 0.5931886927779656, -0.7421131210340747], 'radius': 2.1956730456934683}, 'confidence': 0.984548420616197, 'timestamp': 924.406779, 'diameter_3d': 4.391346091386937, 'ellipse': {'center': [119.8276384280474, 130.10747303067677], 'axes': [36.92564253244152, 51.98273542732726], 'angle': -59.507997307627846}, 'location': [119.8276384280474, 130.10747303067677], 'diameter': 51.98273542732726, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9108679436651945, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.205810211867969, 'phi': -1.968876310958336, 'norm_pos': [0.3744613700876481, 0.45788552903884683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.459646,"{'circle_3d': {'center': [-3.4419700471220085, 0.9244116969645093, 52.48928036489738], 'normal': [-0.31412955345270976, 0.595645475690131, -0.7392760586800298], 'radius': 2.223455442363178}, 'confidence': 0.9980942149170439, 'timestamp': 924.415179, 'diameter_3d': 4.446910884726356, 'ellipse': {'center': [119.56913126929967, 130.43769096538873], 'axes': [37.18708366666698, 52.60718626668736], 'angle': -59.47463711781347}, 'location': [119.56913126929967, 130.43769096538873], 'diameter': 52.60718626668736, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9101567235773711, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2088653189179426, 'phi': -1.972595053011537, 'norm_pos': [0.37365353521656147, 0.456509620977547], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.472317,"{'circle_3d': {'center': [-3.450486001873503, 0.9489581446993522, 52.512745432542104], 'normal': [-0.3148392163486676, 0.597691013001368, -0.7373206363763023], 'radius': 2.2159948943224443}, 'confidence': 0.9984277275851414, 'timestamp': 924.423579, 'diameter_3d': 4.431989788644889, 'ellipse': {'center': [119.48466581939378, 130.72618460704578], 'axes': [36.92267786337485, 52.407020933707805], 'angle': -59.52470544634011}, 'location': [119.48466581939378, 130.72618460704578], 'diameter': 52.407020933707805, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9096855427986217, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2114143149876146, 'phi': -1.9743635626272595, 'norm_pos': [0.37338958068560557, 0.4553075641373092], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.4800022,"{'circle_3d': {'center': [-3.4605211980512314, 0.9546611678835726, 52.52166554852404], 'normal': [-0.31567548269681167, 0.5981662649333863, -0.7365772933778076], 'radius': 2.2116409262737955}, 'confidence': 0.997776918515263, 'timestamp': 924.431979, 'diameter_3d': 4.423281852547591, 'ellipse': {'center': [119.37242042327702, 130.7938207730606], 'axes': [36.79532578986531, 52.295291835924864], 'angle': -59.48411457577317}, 'location': [119.37242042327702, 130.7938207730606], 'diameter': 52.295291835924864, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9087749978842541, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2120072316398187, 'phi': -1.975687539392119, 'norm_pos': [0.3730388138227407, 0.45502574677891416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.50069,"{'circle_3d': {'center': [-3.4980661925213012, 0.9672187599086763, 52.54808225196191], 'normal': [-0.31880423223598414, 0.5992127309354783, -0.7343759014246523], 'radius': 2.190002797287561}, 'confidence': 0.9944941316365016, 'timestamp': 924.448779, 'diameter_3d': 4.380005594575122, 'ellipse': {'center': [118.94657512818704, 130.9468225146856], 'axes': [36.272394005554204, 51.75807683672923], 'angle': -59.29580625381176}, 'location': [118.94657512818704, 130.9468225146856], 'diameter': 51.75807683672923, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9080001146035688, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.213313711990883, 'phi': -1.9803627904699779, 'norm_pos': [0.3717080472755845, 0.45438823952214336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.5047622,"{'circle_3d': {'center': [-3.511364966283234, 0.9560932654961922, 52.54479530321902], 'normal': [-0.3199124633828119, 0.5982856064011046, -0.7346498138198931], 'radius': 2.2055197250973375}, 'confidence': 0.9056098199591593, 'timestamp': 924.457179, 'diameter_3d': 4.411039450194675, 'ellipse': {'center': [118.79110882141379, 130.81003420727765], 'axes': [36.545278554224325, 52.128871953879994], 'angle': -59.16252312545549}, 'location': [118.79110882141379, 130.81003420727765], 'diameter': 52.128871953879994, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9076842550406861, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.212156161348359, 'phi': -1.9814953471799162, 'norm_pos': [0.3712222150669181, 0.4549581908030098], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.5119202,"{'circle_3d': {'center': [-3.5110434011157574, 0.9714536871557309, 52.55718662117438], 'normal': [-0.3198856662855222, 0.5995656415393995, -0.7336172039902799], 'radius': 2.197674948226464}, 'confidence': 0.8880973601243569, 'timestamp': 924.465579, 'diameter_3d': 4.395349896452928, 'ellipse': {'center': [118.80250089568172, 130.99197133803742], 'axes': [36.34354123872491, 51.93085154067252], 'angle': -59.23061562565433}, 'location': [118.80250089568172, 130.99197133803742], 'diameter': 51.93085154067252, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9075098531029169, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2137545979880153, 'phi': -1.9819797764182292, 'norm_pos': [0.37125781529900537, 0.45420011942484406], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.520098,"{'circle_3d': {'center': [-3.5262632562939906, 0.9862608356086158, 52.57597020364264], 'normal': [-0.32115398755037494, 0.60079957057714, -0.7320519054512582], 'radius': 2.1977380337678074}, 'confidence': 0.9787211123785916, 'timestamp': 924.473979, 'diameter_3d': 4.395476067535615, 'ellipse': {'center': [118.63783825928749, 131.16301816630494], 'axes': [36.23196685013763, 51.91401845848548], 'angle': -59.196634985951746}, 'location': [118.63783825928749, 131.16301816630494], 'diameter': 51.91401845848548, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9068607301538023, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2152972738548704, 'phi': -1.9842167641209667, 'norm_pos': [0.3707432445602734, 0.4534874243070628], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.528265,"{'circle_3d': {'center': [-3.5486574105521735, 0.9774580185471518, 52.57860342761644], 'normal': [-0.3230201670718902, 0.6000660024886846, -0.7318324701201075], 'radius': 2.2093751410414066}, 'confidence': 0.956057653556061, 'timestamp': 924.482379, 'diameter_3d': 4.418750282082813, 'ellipse': {'center': [118.37936030571888, 131.05436746890615], 'axes': [36.4027398208394, 52.18725128376896], 'angle': -59.01592997950989}, 'location': [118.37936030571888, 131.05436746890615], 'diameter': 52.18725128376896, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9062776340380885, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2143799412518246, 'phi': -1.9864632981867045, 'norm_pos': [0.3699355009553715, 0.45394013554622437], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.536208,"{'circle_3d': {'center': [-3.573005830880003, 0.9894460530855733, 52.59924625036211], 'normal': [-0.3250492020992093, 0.6010650053668863, -0.7301122348913024], 'radius': 2.1966638085079624}, 'confidence': 0.9969557793425646, 'timestamp': 924.490779, 'diameter_3d': 4.393327617015925, 'ellipse': {'center': [118.10662638910819, 131.19742025558566], 'axes': [36.06729335376631, 51.86690393265914], 'angle': -58.912773831651435}, 'location': [118.10662638910819, 131.19742025558566], 'diameter': 51.86690393265914, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9048571539191252, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.215629357946938, 'phi': -1.9896551052848, 'norm_pos': [0.36908320746596307, 0.45334408226839307], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.544018,"{'circle_3d': {'center': [-3.6025529854488503, 0.9794517713271942, 52.604229921408994], 'normal': [-0.3275114649799466, 0.6002321485536881, -0.7296969289707286], 'radius': 2.2096030232202333}, 'confidence': 0.9972707344509125, 'timestamp': 924.499178, 'diameter_3d': 4.4192060464404666, 'ellipse': {'center': [117.76644866589628, 131.07395955622715], 'axes': [36.24305348539797, 52.16867932961134], 'angle': -58.682659276099336}, 'location': [117.76644866589628, 131.07395955622715], 'diameter': 52.16867932961134, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9037310619334549, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2145876528691413, 'phi': -1.9926786703837278, 'norm_pos': [0.36802015208092587, 0.4538585018490535], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.5560918,"{'circle_3d': {'center': [-3.6251926845854343, 0.9927693232512516, 52.625411076204], 'normal': [-0.3293981065746619, 0.6013419445473596, -0.7279318327378107], 'radius': 2.1972432894451495}, 'confidence': 0.9948983296641952, 'timestamp': 924.507578, 'diameter_3d': 4.394486578890299, 'ellipse': {'center': [117.51456705570821, 131.2322808985661], 'axes': [35.911769822867846, 51.85619247514537], 'angle': -58.59762389114981}, 'location': [117.51456705570821, 131.2322808985661], 'diameter': 51.85619247514537, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9009819554255061, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2159759235559693, 'phi': -1.9957375168292641, 'norm_pos': [0.36723302204908814, 0.4531988295893079], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.564405,"{'circle_3d': {'center': [-3.658074396602142, 1.0187971784961585, 52.66196914123491], 'normal': [-0.3321382492427209, 0.6035109324844351, -0.7248853273185684], 'radius': 2.2023381341519532}, 'confidence': 0.9967731406473912, 'timestamp': 924.515978, 'diameter_3d': 4.4046762683039065, 'ellipse': {'center': [117.15826310078276, 131.5297009695417], 'axes': [35.77534869740991, 51.9410087026349], 'angle': -58.5039540185158}, 'location': [117.15826310078276, 131.5297009695417], 'diameter': 51.9410087026349, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8995868034630816, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2186933619030405, 'phi': -2.0004436163292283, 'norm_pos': [0.3661195721899461, 0.45195957929357633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654394.5724008,"{'circle_3d': {'center': [-3.663775522286928, 1.0459008047347664, 52.68722753953373], 'normal': [-0.3326133430497864, 0.6057695680043191, -0.7227804607936671], 'radius': 2.2075390351093596}, 'confidence': 0.9863303695582557, 'timestamp': 924.524378, 'diameter_3d': 4.415078070218719, 'ellipse': {'center': [117.11201538195083, 131.84107254576645], 'axes': [35.712677315703154, 52.03861113148706], 'angle': -58.5848651041486}, 'location': [117.11201538195083, 131.84107254576645], 'diameter': 52.03861113148706, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8980338892838113, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.221529069739199, 'phi': -2.0020884515656814, 'norm_pos': [0.3659750480685963, 0.45066219772597316], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
