eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656442.8862212,"{'circle_3d': {'center': [2.080537837664644, -8.20132506921922, 75.59313919150664], 'normal': [-0.25973826192047433, -0.1314791643307584, -0.9566866073283437], 'radius': 15.9776819029008}, 'confidence': 0.02111337333376876, 'timestamp': 2972.842537, 'diameter_3d': 31.9553638058016, 'ellipse': {'center': [184.03789319202372, 55.9759657017224], 'axes': [248.60628914308248, 263.8715474235045], 'angle': 42.996700241690796}, 'location': [184.03789319202372, 55.9759657017224], 'diameter': 263.8715474235045, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.43893537665346, 'phi': -1.8359036177928942, 'norm_pos': [0.5751184162250741, 0.7667668095761566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.106216,"{'circle_3d': {'center': [2.551183091808382, -0.6856589094640997, 76.98681794569636], 'normal': [-0.22051782407516277, 0.49482634898216826, -0.8405467111458668], 'radius': 2.461237976891422}, 'confidence': 0.09131728391202121, 'timestamp': 2973.060937, 'diameter_3d': 4.922475953782844, 'ellipse': {'center': [180.66916588282962, 114.2128680807288], 'axes': [33.782893675486356, 39.66332914910618], 'angle': -68.54951543907619}, 'location': [180.66916588282962, 114.2128680807288], 'diameter': 39.66332914910618, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.088431316628723, 'phi': -1.8273647607082582, 'norm_pos': [0.5645911433838425, 0.52411304966363], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.113835,"{'circle_3d': {'center': [-0.7228028407335465, -3.9001234451394913, 76.9969681477467], 'normal': [-0.4933499851203235, 0.2269543043425523, -0.8397008609750051], 'radius': 15.252623026876401}, 'confidence': 0.025005673907836215, 'timestamp': 2973.069337, 'diameter_3d': 30.505246053752803, 'ellipse': {'center': [164.30856215266252, 83.53663963823203], 'axes': [210.09970977359436, 247.40185214172055], 'angle': -19.921112815334794}, 'location': [164.30856215266252, 83.53663963823203], 'diameter': 247.40185214172055, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.799745562867313, 'phi': -2.101996724502971, 'norm_pos': [0.5134642567270704, 0.6519306681740332], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.120797,"{'circle_3d': {'center': [-0.6687765948503888, -6.636097104785473, 76.60495688014535], 'normal': [-0.4888477979633939, -0.001043500627946189, -0.872368466608451], 'radius': 15.728598235161426}, 'confidence': 0.03847250130212871, 'timestamp': 2973.077737, 'diameter_3d': 31.457196470322852, 'ellipse': {'center': [165.7919484309584, 65.76838690125876], 'axes': [222.42046866673059, 256.8360124646008], 'angle': 8.693964376762926}, 'location': [165.7919484309584, 65.76838690125876], 'diameter': 256.8360124646008, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.5697528259775735, 'phi': -2.0815651217400912, 'norm_pos': [0.518099838846745, 0.7259650545780885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.128391,"{'circle_3d': {'center': [2.5545865752928645, -0.6874602518368595, 76.9848655214791], 'normal': [-0.22023420045145592, 0.4946762371177716, -0.840709413163972], 'radius': 2.472608867881393}, 'confidence': 0.4993734490379599, 'timestamp': 2973.086137, 'diameter_3d': 4.945217735762786, 'ellipse': {'center': [180.6981219070364, 114.1957759812262], 'axes': [33.94678838242933, 39.84768103333589], 'angle': -68.57636437707062}, 'location': [180.6981219070364, 114.1957759812262], 'diameter': 39.84768103333589, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.088258582582719, 'phi': -1.8270015854905062, 'norm_pos': [0.5646816309594888, 0.5241842667448908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.137751,"{'circle_3d': {'center': [-0.43495836661284404, -3.7873349277399084, 76.86395562884758], 'normal': [-0.46936294561026487, 0.23635334745918415, -0.8507852375499317], 'radius': 14.977296418289058}, 'confidence': 0.021057098911206842, 'timestamp': 2973.094537, 'diameter_3d': 29.954592836578115, 'ellipse': {'center': [165.95427500103497, 84.34308513418776], 'axes': [209.69113073039495, 243.1847376987257], 'angle': -21.969013183023854}, 'location': [165.95427500103497, 84.34308513418776], 'diameter': 243.1847376987257, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.8094074691765494, 'phi': -2.074930023050673, 'norm_pos': [0.5186071093782343, 0.648570478607551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.1444921,"{'circle_3d': {'center': [-0.17988046294095916, -6.1684785604886985, 76.3552734959981], 'normal': [-0.4481064536376077, 0.037924711396785014, -0.8931754152873874], 'radius': 15.398915381977885}, 'confidence': 0.0240081860494462, 'timestamp': 2973.102937, 'diameter_3d': 30.79783076395577, 'ellipse': {'center': [168.70377926022442, 68.63565730551863], 'axes': [224.96558834236114, 251.95453702860868], 'angle': 4.522225208070825}, 'location': [168.70377926022442, 68.63565730551863], 'diameter': 251.95453702860868, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.608730135163314, 'phi': -2.0358033218704623, 'norm_pos': [0.5271993101882013, 0.714018094560339], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.1532302,"{'circle_3d': {'center': [0.3559635659479934, -7.430909871156458, 76.12309386884124], 'normal': [-0.4034527845635287, -0.06727789782552827, -0.9125237175504606], 'radius': 15.964748683006109}, 'confidence': 0.02932611763281855, 'timestamp': 2973.111337, 'diameter_3d': 31.929497366012217, 'ellipse': {'center': [173.03481424298857, 60.71537016450848], 'axes': [236.78134437976794, 262.1858375778461], 'angle': 20.953375571851698}, 'location': [173.03481424298857, 60.71537016450848], 'diameter': 262.1858375778461, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.5034675718141037, 'phi': -1.9870851007061907, 'norm_pos': [0.5407337945093393, 0.7470192909812147], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.1608891,"{'circle_3d': {'center': [2.5563379430047104, -0.6508730982056621, 77.00602341518267], 'normal': [-0.22008825314213543, 0.4977251665870381, -0.8389462553553407], 'radius': 2.481145926979837}, 'confidence': 0.08848002412098588, 'timestamp': 2973.119737, 'diameter_3d': 4.962291853959674, 'ellipse': {'center': [180.70710115674123, 114.48915544583386], 'axes': [33.97566043401171, 39.974639771614704], 'angle': -68.72138771893535}, 'location': [180.70710115674123, 114.48915544583386], 'diameter': 39.974639771614704, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.091770336808392, 'phi': -1.8273539535808176, 'norm_pos': [0.5647096911148164, 0.5229618523090256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.169317,"{'circle_3d': {'center': [-0.5684179032248924, -3.825019582371052, 76.92825818669857], 'normal': [-0.4804845736612688, 0.23321295957325547, -0.8454266910623487], 'radius': 15.127754703343571}, 'confidence': 0.023714776642382005, 'timestamp': 2973.128137, 'diameter_3d': 30.255509406687143, 'ellipse': {'center': [165.215614341399, 84.04871665444074], 'axes': [210.17187126959527, 245.5054796223459], 'angle': -21.139525023017242}, 'location': [165.215614341399, 84.04871665444074], 'diameter': 245.5054796223459, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.8061767745733461, 'phi': -2.0876063581075024, 'norm_pos': [0.5162987948168719, 0.6497970139398302], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.176927,"{'circle_3d': {'center': [-2.0673201861132178, -5.130910694242828, 77.63961796382765], 'normal': [-0.6053930972352959, 0.12438870025060754, -0.7861467096349257], 'radius': 15.594302004913361}, 'confidence': 0.036806701497086994, 'timestamp': 2973.136537, 'diameter_3d': 31.188604009826722, 'ellipse': {'center': [155.32324687202814, 75.90105655409684], 'axes': [196.38206832802447, 251.61757914478676], 'angle': -6.590208002041343}, 'location': [155.32324687202814, 75.90105655409684], 'diameter': 251.61757914478676, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.6955080496021955, 'phi': -2.2270230611125954, 'norm_pos': [0.4853851464750879, 0.6837455976912632], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.189096,"{'circle_3d': {'center': [-2.3637043952832926, -5.506655057350269, 77.82231175141926], 'normal': [-0.6300917813328024, 0.09307666999165418, -0.7709222273356248], 'radius': 16.368698192545132}, 'confidence': 0.027269661304427227, 'timestamp': 2973.144937, 'diameter_3d': 32.737396385090264, 'ellipse': {'center': [154.39176671974687, 73.32331277414367], 'axes': [200.85897748518718, 263.9073244596383], 'angle': -3.419012770678179}, 'location': [154.39176671974687, 73.32331277414367], 'diameter': 263.9073244596383, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.6640079147576496, 'phi': -2.256010646838624, 'norm_pos': [0.482474270999209, 0.6944861967744014], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.197711,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 2973.153337, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.205468,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 2973.161737, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.212681,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 2973.170137, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.2208881,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 2973.178537, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.228519,"{'circle_3d': {'center': [1.4904992706586158, -1.0974441985742898, 77.08734890519085], 'normal': [-0.30890814250431, 0.4605109082229858, -0.8321691311879922], 'radius': 2.7106232427700605}, 'confidence': 0.7679472624497798, 'timestamp': 2973.186937, 'diameter_3d': 5.421246485540121, 'ellipse': {'center': [172.1895209657143, 110.87620500798691], 'axes': [36.843332543160926, 43.611971221892226], 'angle': -56.90857147511565}, 'location': [172.1895209657143, 110.87620500798691], 'diameter': 43.611971221892226, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0493670107716304, 'phi': -1.9262386871427835, 'norm_pos': [0.5380922530178572, 0.5380158124667211], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.237716,"{'circle_3d': {'center': [0.045262178660395946, -3.606648641275312, 76.6640719828186], 'normal': [-0.4293445668374948, 0.2514105379979005, -0.8674422080523464], 'radius': 15.292795600582465}, 'confidence': 0.00950621159102443, 'timestamp': 2973.195337, 'diameter_3d': 30.58559120116493, 'ellipse': {'center': [169.64924496960552, 85.10822276441553], 'axes': [219.51441568791182, 248.80909980376674], 'angle': -25.735922881043244}, 'location': [169.64924496960552, 85.10822276441553], 'diameter': 248.80909980376674, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.824933653918225, 'phi': -2.030399527038169, 'norm_pos': [0.5301538905300173, 0.6453824051482686], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.245049,"{'circle_3d': {'center': [-1.4582229281272312, -5.521281430901593, 77.1492829386827], 'normal': [-0.5546349924031303, 0.0918578055290438, -0.8270079617303377], 'radius': 15.858032418026106}, 'confidence': 0.02571125026845524, 'timestamp': 2973.203737, 'diameter_3d': 31.71606483605221, 'ellipse': {'center': [160.3007451586339, 73.0114862122898], 'axes': [212.05150437857063, 257.3039297758871], 'angle': -3.2169466771053763}, 'location': [160.3007451586339, 73.0114862122898], 'diameter': 257.3039297758871, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.6627838058005981, 'phi': -2.161553308980725, 'norm_pos': [0.5009398286207309, 0.6957854741154592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.25279,"{'circle_3d': {'center': [1.4437802863829234, -1.1431758569165558, 77.07960112157963], 'normal': [-0.312801391193951, 0.45669993669446357, -0.8328147798222615], 'radius': 2.5044736829802337}, 'confidence': 0.14514589285937585, 'timestamp': 2973.212137, 'diameter_3d': 5.008947365960467, 'ellipse': {'center': [171.7875666554983, 110.5526996914523], 'axes': [34.073287860469584, 40.297735230749694], 'angle': -56.25766171196615}, 'location': [171.7875666554983, 110.5526996914523], 'diameter': 40.297735230749694, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0450784611434143, 'phi': -1.930088879740964, 'norm_pos': [0.5368361457984322, 0.5393637512856154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656443.26068,"{'circle_3d': {'center': [-1.6020863495405528, -4.287299864053361, 77.46562929056846], 'normal': [-0.5666236108542407, 0.1946896027663965, -0.8006457657398586], 'radius': 15.027793440300753}, 'confidence': 0.020320812481664015, 'timestamp': 2973.220537, 'diameter_3d': 30.055586880601506, 'ellipse': {'center': [157.73218715122886, 81.52965131276967], 'axes': [194.65517635332552, 242.62661886710237], 'angle': -14.346706515090634}, 'location': [157.73218715122886, 81.52965131276967], 'diameter': 242.62661886710237, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.7667373144297438, 'phi': -2.186676898590436, 'norm_pos': [0.49291308484759017, 0.6602931195301264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
