eye_packets,779
norm_X,norm_Y,phi,theta,confidence,timestamp
1581484222.161532,"{'circle_3d': {'center': [-0.27879404240039896, 0.09217052121922675, 0.4594750775536749], 'normal': [0.10751903835052673, -0.22939379506364907, -0.9673769395527653], 'radius': 0.24947974521089053}, 'confidence': 0.005811640014690778, 'timestamp': 351905.625761, 'diameter_3d': 0.49895949042178106, 'ellipse': {'center': [-242.82899561300803, 288.1144226238342], 'axes': [660.6965384213473, 761.5630045890251], 'angle': 53.31672593542991}, 'location': [-242.82899561300803, 288.1144226238342], 'diameter': 761.5630045890251, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3393415027462696, 'phi': -1.4601057032431741, 'norm_pos': [-0.7588406112906501, -0.20047676093264233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.378378,"{'circle_3d': {'center': [-0.14638785514031283, 0.21339609355414968, 0.44684012350814406], 'normal': [0.11855288728886725, -0.21929166403573883, -0.9684298523898929], 'radius': 0.2498795925420369}, 'confidence': 0.007273512269231027, 'timestamp': 351905.844152, 'diameter_3d': 0.4997591850840738, 'ellipse': {'center': [-69.84309899853614, 463.95128833802255], 'axes': [699.9482705052777, 786.7233374238278], 'angle': 32.16745533087272}, 'location': [-69.84309899853614, 463.95128833802255], 'diameter': 786.7233374238278, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.349707923064384, 'phi': -1.4489847764422963, 'norm_pos': [-0.21825968437042542, -0.933130368075094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.3872771,"{'circle_3d': {'center': [-0.0477845978581537, -0.24894705014206808, 0.5739142201338687], 'normal': [0.12676982539571385, -0.257820259343757, -0.9578403443377493], 'radius': 0.249806604919358}, 'confidence': 0.005637553446668043, 'timestamp': 351905.852552, 'diameter_3d': 0.499613209838716, 'ellipse': {'center': [93.06844638749126, -123.74153073288326], 'axes': [464.58914897889315, 549.93848909984], 'angle': -77.34138341958054}, 'location': [93.06844638749126, -123.74153073288326], 'diameter': 549.93848909984, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3100308150799123, 'phi': -1.4392114290207458, 'norm_pos': [0.2908388949609102, 1.5155897113870136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.39456,"{'circle_3d': {'center': [0.05783331807979719, -0.2129830582711718, 0.5787548860307048], 'normal': [0.13557131839054307, -0.2548232600211823, -0.9574369555130128], 'radius': 0.24988247642609096}, 'confidence': 0.04377246649890165, 'timestamp': 351905.860951, 'diameter_3d': 0.4997649528521819, 'ellipse': {'center': [207.69346037928833, -83.11767662153957], 'axes': [461.7923828249418, 540.1982110492715], 'angle': -66.48348249611978}, 'location': [207.69346037928833, -83.11767662153957], 'diameter': 540.1982110492715, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.313131401762091, 'phi': -1.430133284924332, 'norm_pos': [0.6490420636852761, 1.3463236525897482], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.4012759,"{'circle_3d': {'center': [0.04867442120767507, -0.21540728808254617, 0.5781071399838922], 'normal': [0.1348080769845329, -0.25502527917213014, -0.9574909343502472], 'radius': 0.2499525364511563}, 'confidence': 0.01582806395164556, 'timestamp': 351905.869351, 'diameter_3d': 0.4999050729023126, 'ellipse': {'center': [197.8297822271673, -85.91862810580878], 'axes': [462.7909943152522, 541.2012471779944], 'angle': -67.45281779695479}, 'location': [197.8297822271673, -85.91862810580878], 'diameter': 541.2012471779944, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.312922480050734, 'phi': -1.4309226569535796, 'norm_pos': [0.6182180694598978, 1.3579942837742032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.4142668,"{'circle_3d': {'center': [0.06480540396089873, 0.24858423481481928, 0.46671517885523706], 'normal': [0.13615232554730153, -0.21635931893068303, -0.9667735977776352], 'radius': 0.24976746599843963}, 'confidence': 0.00731822009271563, 'timestamp': 351905.877751, 'diameter_3d': 0.49953493199687926, 'ellipse': {'center': [223.9131070916958, 494.37582541022664], 'axes': [652.8098815250047, 737.7497821448009], 'angle': 3.382102728064859}, 'location': [223.9131070916958, 494.37582541022664], 'diameter': 737.7497821448009, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3527124140771243, 'phi': -1.4308848109594348, 'norm_pos': [0.6997284596615494, -1.0598992725426108], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.4222379,"{'circle_3d': {'center': [0.17179698214594818, -0.020022212322240662, 0.5457680644753147], 'normal': [0.14506829039605565, -0.23874318952543802, -0.9601858573092953], 'radius': 0.24953238909870407}, 'confidence': 0.008136959736265492, 'timestamp': 351905.88615, 'diameter_3d': 0.49906477819740813, 'ellipse': {'center': [340.04778432191733, 127.08089891058106], 'axes': [515.2660015716168, 579.1345132428402], 'angle': -40.23927147782758}, 'location': [340.04778432191733, 127.08089891058106], 'diameter': 579.1345132428402, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.329724918329794, 'phi': -1.4208468389423963, 'norm_pos': [1.0626493260059917, 0.4704962545392456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.430816,"{'circle_3d': {'center': [0.1689514146154476, 0.1132874926085421, 0.5130097634094835], 'normal': [0.14483115976851393, -0.22763404744787277, -0.962915715731448], 'radius': 0.2496528793828813}, 'confidence': 0.005814940414714432, 'timestamp': 351905.89455, 'diameter_3d': 0.4993057587657626, 'ellipse': {'center': [346.9325641138905, 292.06420684462967], 'axes': [567.8848092154257, 635.4468534137126], 'angle': -20.893462008601464}, 'location': [346.9325641138905, 292.06420684462967], 'diameter': 635.4468534137126, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3411490779139625, 'phi': -1.4215064337922179, 'norm_pos': [1.0841642628559078, -0.2169341951859569], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.4381492,"{'circle_3d': {'center': [-0.07198867829201205, -0.24314374144106132, 0.5691766777140241], 'normal': [0.12475281869289233, -0.25733665028533975, -0.958235139539403], 'radius': 0.24964339579364753}, 'confidence': 0.012379303284587704, 'timestamp': 351905.90295, 'diameter_3d': 0.49928679158729505, 'ellipse': {'center': [65.8438143034054, -119.2071289253106], 'axes': [470.79349932582585, 555.962344521528], 'angle': -79.73419114764687}, 'location': [65.8438143034054, -119.2071289253106], 'diameter': 555.962344521528, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.310531312225509, 'phi': -1.441334294178389, 'norm_pos': [0.20576191969814187, 1.4966963705221275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.447753,"{'circle_3d': {'center': [0.06182376469008033, -0.21682929194740375, 0.5803450535560302], 'normal': [0.13590385560806667, -0.2551437794942016, -0.957304441552569], 'radius': 0.24968111151013422}, 'confidence': 0.03251460092821228, 'timestamp': 351905.911349, 'diameter_3d': 0.49936222302026845, 'ellipse': {'center': [211.92087082388647, -86.81411027846121], 'axes': [458.7538802782743, 538.2168290188615], 'angle': -66.22004518929761}, 'location': [211.92087082388647, -86.81411027846121], 'diameter': 538.2168290188615, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3127999254707479, 'phi': -1.4297735474898832, 'norm_pos': [0.6622527213246452, 1.3617254594935884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.45445,"{'circle_3d': {'center': [-0.062282869573747845, -0.2193102462973826, 0.5640696589732972], 'normal': [0.12556163608608098, -0.2553505256900332, -0.9586607244344635], 'radius': 0.24951701693267012}, 'confidence': 0.007942509434719242, 'timestamp': 351905.919749, 'diameter_3d': 0.49903403386534023, 'ellipse': {'center': [75.60106451523619, -94.76049161995687], 'axes': [480.7947149728882, 559.7039125632164], 'angle': -79.1101481525829}, 'location': [75.60106451523619, -94.76049161995687], 'diameter': 559.7039125632164, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.312586096365054, 'phi': -1.44056157174101, 'norm_pos': [0.23625332661011308, 1.3948353817498202], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.463346,"{'circle_3d': {'center': [0.06100998948862624, -0.22180454734809896, 0.5815567166131324], 'normal': [0.1358360410079455, -0.2555583841109262, -0.9572034696311439], 'radius': 0.24989810189059466}, 'confidence': 0.014057534800924566, 'timestamp': 351905.928149, 'diameter_3d': 0.49979620378118933, 'ellipse': {'center': [210.94580944381437, -91.73702294043008], 'axes': [457.05421932551064, 537.6216891426291], 'angle': -66.45192051002749}, 'location': [210.94580944381437, -91.73702294043008], 'diameter': 537.6216891426291, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3123711047566053, 'phi': -1.4298283153288116, 'norm_pos': [0.6592056545119199, 1.3822375955851254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.4705532,"{'circle_3d': {'center': [-0.04836094957082482, 0.24205382988292312, 0.4528013777092106], 'normal': [0.12672179608632456, -0.21690351934167434, -0.9679330812064705], 'radius': 0.249682205572041}, 'confidence': 0.017915560745293, 'timestamp': 351905.936548, 'diameter_3d': 0.499364411144082, 'ellipse': {'center': [68.91056663915343, 498.2701943043537], 'axes': [687.4728746254953, 768.3173733258797], 'angle': 18.380605092824126}, 'location': [68.91056663915343, 498.2701943043537], 'diameter': 768.3173733258797, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3521549764459173, 'phi': -1.4406167219426658, 'norm_pos': [0.21534552074735447, -1.0761258096014736], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.47941,"{'circle_3d': {'center': [-0.1570101736861771, 0.20699720388469478, 0.4469953491143617], 'normal': [0.11766769407671186, -0.2198249048415267, -0.9684169169227079], 'radius': 0.24957806144298084}, 'confidence': 0.0068577663681650735, 'timestamp': 351905.944948, 'diameter_3d': 0.4991561228859617, 'ellipse': {'center': [-84.54388091138748, 454.7479464922104], 'axes': [698.4556966349359, 785.5764894073848], 'angle': 33.77511324330127}, 'location': [-84.54388091138748, 454.7479464922104], 'diameter': 785.5764894073848, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.349161345420209, 'phi': -1.4498838302678658, 'norm_pos': [-0.26419962784808587, -0.8947831103842101], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.485913,"{'circle_3d': {'center': [-0.14994430413239068, 0.21069802075086352, 0.44701656293240966], 'normal': [0.11825651653952744, -0.2195165034360127, -0.9684151491045375], 'radius': 0.24953702874363903}, 'confidence': 0.018434837363672865, 'timestamp': 351905.953348, 'diameter_3d': 0.49907405748727807, 'ellipse': {'center': [-74.64055816401708, 459.88926111362554], 'axes': [698.570244722624, 785.1088397470874], 'angle': 32.75216794692214}, 'location': [-74.64055816401708, 459.88926111362554], 'diameter': 785.1088397470874, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3494774684229984, 'phi': -1.4492844745267746, 'norm_pos': [-0.23325174426255338, -0.9162052546401065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.497646,"{'circle_3d': {'center': [-0.2717791997448775, 0.0974671596603236, 0.4590020889493669], 'normal': [0.10810360857182016, -0.22895240852689094, -0.9674163552697909], 'radius': 0.24966931800407285}, 'confidence': 0.006244209918369484, 'timestamp': 351905.961747, 'diameter_3d': 0.4993386360081457, 'ellipse': {'center': [-233.76022583725603, 295.61570213879577], 'axes': [663.3534653429757, 762.2804493806321], 'angle': 52.58198294268808}, 'location': [-233.76022583725603, 295.61570213879577], 'diameter': 762.2804493806321, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3397949576804418, 'phi': -1.4595133297255307, 'norm_pos': [-0.7305007057414251, -0.23173209224498237], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.5074189,"{'circle_3d': {'center': [-0.0456055445575454, -0.23993556772133307, 0.5717809486969703], 'normal': [0.12695141317076455, -0.2570693024753624, -0.9580181169574908], 'radius': 0.24953043216996176}, 'confidence': 0.014342897345833959, 'timestamp': 351905.970147, 'diameter_3d': 0.4990608643399235, 'ellipse': {'center': [95.17237499149114, -114.7644071804024], 'axes': [468.0535121759095, 551.1245241247258], 'angle': -77.19017515794884}, 'location': [95.17237499149114, -114.7644071804024], 'diameter': 551.1245241247258, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.31080796743649, 'phi': -1.439049286659503, 'norm_pos': [0.29741367184840983, 1.4781850299183432], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.513964,"{'circle_3d': {'center': [0.050123746819701775, -0.21361616587817434, 0.5778343683704428], 'normal': [0.13492885411886846, -0.2548760189884325, -0.9575136653180346], 'radius': 0.2500197393766333}, 'confidence': 0.030992505984741545, 'timestamp': 351905.978547, 'diameter_3d': 0.5000394787532666, 'ellipse': {'center': [199.3985402106048, -84.05384906976698], 'axes': [463.4431100196955, 541.5519301767479], 'angle': -67.25903575019287}, 'location': [199.3985402106048, -84.05384906976698], 'diameter': 541.5519301767479, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3130768412443654, 'phi': -1.4308022519545078, 'norm_pos': [0.62312043815814, 1.3502243711240292], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.5217202,"{'circle_3d': {'center': [0.16861432380864416, 0.1333223795998939, 0.5082411564455747], 'normal': [0.14480306886794697, -0.22596447353192675, -0.9633130996451068], 'radius': 0.2496539009565343}, 'confidence': 0.010422721441570209, 'timestamp': 351905.986946, 'diameter_3d': 0.4993078019130686, 'ellipse': {'center': [348.09278055583206, 318.65551578911453], 'axes': [574.8973869918727, 645.6762114701568], 'angle': -18.20263996647008}, 'location': [348.09278055583206, 318.65551578911453], 'diameter': 645.6762114701568, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3428633226705635, 'phi': -1.4215956243809282, 'norm_pos': [1.0877899392369752, -0.3277313157879773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484222.531894,"{'circle_3d': {'center': [0.03235448937057317, -0.24273709708104185, 0.5831338251402336], 'normal': [0.1334480826647744, -0.2573027632553381, -0.9570720439205519], 'radius': 0.24951642389508902}, 'confidence': 0.012208533391123037, 'timestamp': 351905.995346, 'diameter_3d': 0.49903284779017804, 'ellipse': {'center': [180.21279666083666, -113.72432926853074], 'axes': [452.6525658576359, 536.3402705603966], 'angle': -69.64865538602716}, 'location': [180.21279666083666, -113.72432926853074], 'diameter': 536.3402705603966, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3105663801203686, 'phi': -1.4322558562589798, 'norm_pos': [0.5631649895651145, 1.4738513719522115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
