eye_packets,787
norm_X,norm_Y,phi,theta,confidence,timestamp
1580974150.5438359,"{'circle_3d': {'center': [-4.450661285723896, 4.005093063122628, 56.637886652729634], 'normal': [0.04130441159182122, 0.4990018201327591, -0.865616040220632], 'radius': 2.168621949428902}, 'confidence': 0.26983907055044376, 'timestamp': 12096.929343, 'diameter_3d': 4.337243898857804, 'ellipse': {'center': [111.22936060096076, 163.46605284481691], 'axes': [39.47827036233007, 47.62370968414674], 'angle': -88.27913013084485}, 'location': [111.22936060096076, 163.46605284481691], 'diameter': 47.62370968414674, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.0932428865535995, 'phi': -1.5231157110487057, 'norm_pos': [0.3475917518780024, 0.3188914464799295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.778952,"{'circle_3d': {'center': [-4.436132085874522, 4.462721317126521, 56.916208503997424], 'normal': [0.04251517824593573, 0.537137507966417, -0.8424225526149829], 'radius': 2.166482448182459}, 'confidence': 0.20860887424458863, 'timestamp': 12097.164543, 'diameter_3d': 4.332964896364918, 'ellipse': {'center': [111.62377466841752, 168.22714468296695], 'axes': [37.83875435304117, 47.34453001219212], 'angle': -88.75600390537728}, 'location': [111.62377466841752, 168.22714468296695], 'diameter': 47.34453001219212, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.137836144811831, 'phi': -1.5203713496101607, 'norm_pos': [0.34882429583880475, 0.29905356382097104], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.786308,"{'circle_3d': {'center': [-4.439347578604788, 4.478215017252511, 56.92594224275849], 'normal': [0.0422472205184136, 0.5384286496435827, -0.8416114077182275], 'radius': 2.1625377796365233}, 'confidence': 0.3361197285670896, 'timestamp': 12097.172943, 'diameter_3d': 4.3250755592730465, 'ellipse': {'center': [111.59735161297831, 168.38869683321556], 'axes': [37.71306713948469, 47.25028697860068], 'angle': -88.73742234941983}, 'location': [111.59735161297831, 168.38869683321556], 'diameter': 47.25028697860068, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.1393675973262285, 'phi': -1.5206404136667735, 'norm_pos': [0.34874172379055723, 0.29838042986160185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.796812,"{'circle_3d': {'center': [-4.4393497969529765, 4.392417189382989, 56.871563024561134], 'normal': [0.042247035656064545, 0.5312788306544559, -0.8461430092346737], 'radius': 2.1501308483511914}, 'confidence': 0.15713395407920153, 'timestamp': 12097.181343, 'diameter_3d': 4.300261696702383, 'ellipse': {'center': [111.55193546696879, 167.5059752505848], 'axes': [37.80590252871337, 47.02386819923105], 'angle': -88.67725945418265}, 'location': [111.55193546696879, 167.5059752505848], 'diameter': 47.02386819923105, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.130905663295294, 'phi': -1.5209087998329183, 'norm_pos': [0.34859979833427746, 0.3020584364558966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.8048158,"{'circle_3d': {'center': [-4.442782887738513, 4.415341961390915, 56.88582216115988], 'normal': [0.04196094475726982, 0.5331892283217831, -0.8449547478514449], 'radius': 2.161449016396314}, 'confidence': 0.2607934368743069, 'timestamp': 12097.189743, 'diameter_3d': 4.322898032792628, 'ellipse': {'center': [111.52624350480897, 167.73937481906418], 'axes': [37.92225746469147, 47.25974642314468], 'angle': -88.6617569097395}, 'location': [111.52624350480897, 167.73937481906418], 'diameter': 47.25974642314468, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.1331622244969073, 'phi': -1.5211765081085369, 'norm_pos': [0.34851951095252803, 0.3010859382538993], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.811169,"{'circle_3d': {'center': [-4.445943603033661, 4.429893454339638, 56.894862547140406], 'normal': [0.04169755181600751, 0.5344018527341767, -0.8442013823530679], 'radius': 2.1650515573690448}, 'confidence': 0.2456470694759283, 'timestamp': 12097.198143, 'diameter_3d': 4.3301031147380895, 'ellipse': {'center': [111.49946572664413, 167.88873449950623], 'axes': [37.93261711188505, 47.331101992934734], 'angle': -88.64299914398755}, 'location': [111.49946572664413, 167.88873449950623], 'diameter': 47.331101992934734, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.134596241965495, 'phi': -1.5214435384935716, 'norm_pos': [0.3484358303957629, 0.30046360625205737], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.8199208,"{'circle_3d': {'center': [-4.344143371097538, 4.342837989647627, 56.845786758136946], 'normal': [0.05018090447735105, 0.5271472306765091, -0.8482910314366894], 'radius': 2.1722048460541563}, 'confidence': 0.13301989161209238, 'timestamp': 12097.206543, 'diameter_3d': 4.344409692108313, 'ellipse': {'center': [112.5617669591371, 166.9804402638093], 'axes': [38.375599088624355, 47.52669602890515], 'angle': -89.52998398555782}, 'location': [112.5617669591371, 166.9804402638093], 'diameter': 47.52669602890515, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.126036290956505, 'phi': -1.5117098909881381, 'norm_pos': [0.35175552174730346, 0.30424816556746126], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.8296251,"{'circle_3d': {'center': [-4.354877916003454, 4.364818038838848, 56.858848422686265], 'normal': [0.049286359068524785, 0.5289789014424443, -0.8472025593909129], 'radius': 2.1671222083314805}, 'confidence': 0.1779531850469467, 'timestamp': 12097.214943, 'diameter_3d': 4.334244416662961, 'ellipse': {'center': [112.45645845718077, 167.21055216303185], 'axes': [38.20695657669903, 47.404774931700864], 'angle': -89.4427027959337}, 'location': [112.45645845718077, 167.21055216303185], 'diameter': 47.404774931700864, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.1281932156034014, 'phi': -1.512686409725951, 'norm_pos': [0.3514264326786899, 0.30328936598736733], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.83476,"{'circle_3d': {'center': [-4.356861050127868, 4.378396136843794, 56.8672236976155], 'normal': [0.04912109789149022, 0.5301104096095229, -0.8465046198134765], 'radius': 2.147723614724742}, 'confidence': 0.149727481594146, 'timestamp': 12097.223343, 'diameter_3d': 4.295447229449484, 'ellipse': {'center': [112.44293356530216, 167.35815760035175], 'axes': [37.81631058924965, 46.97340357641743], 'angle': -89.43235622765188}, 'location': [112.44293356530216, 167.35815760035175], 'diameter': 46.97340357641743, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.1295270978094027, 'phi': -1.5128331766104877, 'norm_pos': [0.35138416739156925, 0.3026743433318677], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.847849,"{'circle_3d': {'center': [-4.358831942785861, 4.39201828458433, 56.875652811638105], 'normal': [0.04895685683665749, 0.5312455885879012, -0.8458021936449264], 'radius': 2.157319659900902}, 'confidence': 0.17152741516644956, 'timestamp': 12097.231743, 'diameter_3d': 4.314639319801804, 'ellipse': {'center': [112.42807118817862, 167.49592109760965], 'axes': [37.93654373601981, 47.17643295307306], 'angle': -89.42202906727466}, 'location': [112.42807118817862, 167.49592109760965], 'diameter': 47.17643295307306, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.130866426073608, 'phi': -1.5129786801403322, 'norm_pos': [0.35133772246305817, 0.30210032875995974], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.8525372,"{'circle_3d': {'center': [-5.078761124440048, 3.359656779974016, 56.28101381058731], 'normal': [-0.011037241634524726, 0.4452154632037083, -0.8953554437324925], 'radius': 2.1593277101749733}, 'confidence': 0.09296889384359065, 'timestamp': 12097.240143, 'diameter_3d': 4.3186554203499465, 'ellipse': {'center': [104.0442961174842, 156.6573733599398], 'axes': [41.16906064551921, 47.72949861361125], 'angle': -80.85709479991925}, 'location': [104.0442961174842, 156.6573733599398], 'diameter': 47.72949861361125, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.03221120039573, 'phi': -1.5831229203154529, 'norm_pos': [0.3251384253671381, 0.3472609443335841], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.867102,"{'circle_3d': {'center': [-4.604118863492403, 3.7687089920051133, 56.49904688960568], 'normal': [0.02851628011111236, 0.47930314753963293, -0.8771860204809614], 'radius': 2.1586239124939026}, 'confidence': 0.1596422861269902, 'timestamp': 12097.248542, 'diameter_3d': 4.317247824987805, 'ellipse': {'center': [109.43641864757053, 160.98972730565148], 'axes': [40.04893095007956, 47.522887912593156], 'angle': -86.51291965215746}, 'location': [109.43641864757053, 160.98972730565148], 'diameter': 47.522887912593156, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.0706568682320423, 'phi': -1.5382989542250596, 'norm_pos': [0.3419888082736579, 0.3292094695597855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.87361,"{'circle_3d': {'center': [-4.642323336692311, 3.642273384990627, 56.42977583632982], 'normal': [0.025332574011120025, 0.46876684695509235, -0.8829586082539499], 'radius': 2.156039034546314}, 'confidence': 0.12289852258653745, 'timestamp': 12097.256942, 'diameter_3d': 4.312078069092628, 'ellipse': {'center': [108.95762969874045, 159.65619121867266], 'axes': [40.39122283466611, 47.52476340911591], 'angle': -85.96920528122698}, 'location': [108.95762969874045, 159.65619121867266], 'diameter': 47.52476340911591, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.058690546509381, 'phi': -1.5421136384041716, 'norm_pos': [0.3404925928085639, 0.33476586992219726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.8806982,"{'circle_3d': {'center': [-4.644717323167524, 3.4423240709355576, 56.3259487437629], 'normal': [0.025133075138185596, 0.45210440411717, -0.8916108659678598], 'radius': 2.1890041069116886}, 'confidence': 0.11306264705923197, 'timestamp': 12097.265342, 'diameter_3d': 4.378008213823377, 'ellipse': {'center': [108.83709648505226, 157.52505128665229], 'axes': [41.625057874594845, 48.340487487691526], 'angle': -85.68822133092887}, 'location': [108.83709648505226, 157.52505128665229], 'diameter': 48.340487487691526, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.0399195489903614, 'phi': -1.542615398905875, 'norm_pos': [0.3401159265157883, 0.3436456196389488], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.887771,"{'circle_3d': {'center': [-4.650364789334194, 3.461781396273308, 56.33567928109485], 'normal': [0.024662452957629737, 0.4537258478953159, -0.8907999878568642], 'radius': 2.166798218995675}, 'confidence': 0.09287345636414965, 'timestamp': 12097.273742, 'diameter_3d': 4.33359643799135, 'ellipse': {'center': [108.78480793568525, 157.73930927956036], 'axes': [41.14320730881658, 47.84179708299936], 'angle': -85.65305777286831}, 'location': [108.78480793568525, 157.73930927956036], 'diameter': 47.84179708299936, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.041738221593236, 'phi': -1.5431176616245779, 'norm_pos': [0.3399525247990164, 0.34275287800183185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.901712,"{'circle_3d': {'center': [-7.728284543439729, 5.55669185744131, 58.113783087412884], 'normal': [-0.23183085988449817, 0.628301719659316, -0.7426246706636942], 'radius': 2.2779650005465677}, 'confidence': 0.9979209789476906, 'timestamp': 12097.282142, 'diameter_3d': 4.555930001093135, 'ellipse': {'center': [77.65631650782318, 178.87890269737593], 'axes': [31.596272295653186, 48.781155853387666], 'angle': -65.80843797337425}, 'location': [77.65631650782318, 178.87890269737593], 'diameter': 48.781155853387666, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8286698800102354, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.250164644472874, 'phi': -1.8733875404430032, 'norm_pos': [0.24267598908694743, 0.25467123876093356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.906656,"{'circle_3d': {'center': [-7.655929281109462, 5.647297437644413, 58.16877677057916], 'normal': [-0.22580125469030926, 0.6358521846762413, -0.7380418637331714], 'radius': 2.237392617363886}, 'confidence': 0.9995477578091908, 'timestamp': 12097.290542, 'diameter_3d': 4.474785234727772, 'ellipse': {'center': [78.49617574832367, 179.8023271837923], 'axes': [30.759724488350823, 47.86679046209358], 'angle': -66.56213130554389}, 'location': [78.49617574832367, 179.8023271837923], 'diameter': 47.86679046209358, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8291589889484641, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2599084820069484, 'phi': -1.8676995706439525, 'norm_pos': [0.24530054921351147, 0.2508236367341987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.914496,"{'circle_3d': {'center': [-7.723818495021381, 5.8396827284206445, 58.35970245281884], 'normal': [-0.2314586891829692, 0.6518842922409274, -0.7221313902131985], 'radius': 2.1589984928139074}, 'confidence': 0.5549905214749963, 'timestamp': 12097.298942, 'diameter_3d': 4.317996985627815, 'ellipse': {'center': [78.03208160873342, 181.68039093620655], 'axes': [28.65442536478597, 46.03810124811319], 'angle': -66.76660084241634}, 'location': [78.03208160873342, 181.68039093620655], 'diameter': 46.03810124811319, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8291589889484641, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.280862947583143, 'phi': -1.8809723247811896, 'norm_pos': [0.24385025502729193, 0.24299837109913935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974150.921969,"{'circle_3d': {'center': [-7.7303704108494, 5.944422366627228, 58.45754110393733], 'normal': [-0.23200468216863743, 0.6606125954248092, -0.7139781692866574], 'radius': 2.146028922081749}, 'confidence': 0.6133819235915617, 'timestamp': 12097.307342, 'diameter_3d': 4.292057844163498, 'ellipse': {'center': [78.09607747968188, 182.69378879425247], 'axes': [27.974081234898986, 45.685113891486466], 'angle': -67.05922419880903}, 'location': [78.09607747968188, 182.69378879425247], 'diameter': 45.685113891486466, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8291589889484641, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2924307979413214, 'phi': -1.884979804504917, 'norm_pos': [0.2440502421240059, 0.238775880023948], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
