eye_packets,730
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084086.6025548,"{'circle_3d': {'center': [-13.977311655911723, -9.978278379280844, 55.38950405404183], 'normal': [-0.9036042470178701, -0.25149578589207605, -0.34676971385891703], 'radius': 1.3385252438125874}, 'confidence': 0.0164671896786776, 'timestamp': 32796.650134, 'diameter_3d': 2.677050487625175, 'ellipse': {'center': [3.5786597272274605, 8.282756580659438], 'axes': [2.1910286623705595, 30.121480774827837], 'angle': 15.96947169959258}, 'location': [3.5786597272274605, 8.282756580659438], 'diameter': 30.121480774827837, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3165709217881185, 'phi': -2.7751617300264098, 'norm_pos': [0.011183311647585814, 0.9654885142472523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.835606,"{'circle_3d': {'center': [-14.035356910774377, -9.989284751119925, 55.55234500583411], 'normal': [-0.9084413515897577, -0.25241298354533276, -0.33319963454289336], 'radius': 1.3975575556275905}, 'confidence': 0.015870401926341614, 'timestamp': 32796.885334, 'diameter_3d': 2.795115111255181, 'ellipse': {'center': [3.3870244730414356, 8.483398552792721], 'axes': [1.8104919704653482, 31.359008654638465], 'angle': 15.85871242403174}, 'location': [3.3870244730414356, 8.483398552792721], 'diameter': 31.359008654638465, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3156231480713998, 'phi': -2.7900464906575144, 'norm_pos': [0.010584451478254486, 0.9646525060300303], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.843914,"{'circle_3d': {'center': [-14.030255299548681, -9.97998505818721, 55.53145958420351], 'normal': [-0.9080162173209497, -0.2516380091342732, -0.33494008634544353], 'radius': 1.3814542991863734}, 'confidence': 0.016042645220593055, 'timestamp': 32796.893734, 'diameter_3d': 2.762908598372747, 'ellipse': {'center': [3.3850530770101557, 8.546141126146026], 'axes': [1.8519878142460628, 31.009250116910874], 'angle': 15.831794841457858}, 'location': [3.3850530770101557, 8.546141126146026], 'diameter': 31.009250116910874, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.31642397264857, 'phi': -2.7882068908123787, 'norm_pos': [0.010578290865656736, 0.9643910786410582], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.85149,"{'circle_3d': {'center': [-14.066685566567406, -9.970629950619491, 55.62444450028013], 'normal': [-0.9110520729058437, -0.2508584168369633, -0.32719134333905886], 'radius': 1.408137805647615}, 'confidence': 0.015791763117412434, 'timestamp': 32796.902134, 'diameter_3d': 2.81627561129523, 'ellipse': {'center': [3.2389416684606545, 8.83457466553486], 'axes': [1.6198972847327742, 31.556393015412358], 'angle': 15.689498107435869}, 'location': [3.2389416684606545, 8.83457466553486], 'diameter': 31.556393015412358, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3172294009436265, 'phi': -2.7968024029148357, 'norm_pos': [0.010121692713939544, 0.9631892722269381], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.862256,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 32796.910534, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.8673432,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 32796.918934, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.876531,"{'circle_3d': {'center': [-13.94506689868572, -10.058316911007648, 55.364499421243636], 'normal': [-0.9009171839157029, -0.25816566353597625, -0.3488534332587664], 'radius': 1.4124927130702678}, 'confidence': 0.015592506290449509, 'timestamp': 32796.927334, 'diameter_3d': 2.8249854261405356, 'ellipse': {'center': [3.873581526071348, 7.333755176151456], 'axes': [2.3634564331038623, 31.79922672228418], 'angle': 16.412673647564066}, 'location': [3.873581526071348, 7.333755176151456], 'diameter': 31.79922672228418, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3096733081298264, 'phi': -2.772151561413462, 'norm_pos': [0.012104942268972962, 0.9694426867660356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.884286,"{'circle_3d': {'center': [-13.943732613283407, -10.047026899092833, 55.35273053103897], 'normal': [-0.90080599346551, -0.2572248292097417, -0.349834174109155], 'radius': 1.3989698743828374}, 'confidence': 0.015735401638035072, 'timestamp': 32796.935734, 'diameter_3d': 2.7979397487656748, 'ellipse': {'center': [3.855015756169564, 7.436864800615268], 'axes': [2.378595538652388, 31.50152315571185], 'angle': 16.366294080981433}, 'location': [3.855015756169564, 7.436864800615268], 'diameter': 31.50152315571185, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3106470286993661, 'phi': -2.7711635980321105, 'norm_pos': [0.012046924238029888, 0.9690130633307698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.891677,"{'circle_3d': {'center': [-13.980595260172592, -10.039156108910552, 55.44300265747242], 'normal': [-0.9038778807062755, -0.25656893002788494, -0.34231149690636775], 'radius': 1.4115050015895743}, 'confidence': 0.015650730057388575, 'timestamp': 32796.944135, 'diameter_3d': 2.8230100031791485, 'ellipse': {'center': [3.6947171458865284, 7.70661463141829], 'axes': [2.135234374010769, 31.73285523052954], 'angle': 16.23019627648643}, 'location': [3.6947171458865284, 7.70661463141829], 'diameter': 31.73285523052954, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3113257050763754, 'phi': -2.7795695763759873, 'norm_pos': [0.011545991080895402, 0.9678891057024238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.8999019,"{'circle_3d': {'center': [-13.973137457068688, -10.031239416249523, 55.417470271833196], 'normal': [-0.9032563971142835, -0.2559092056394659, -0.3444391957096364], 'radius': 1.397301952683279}, 'confidence': 0.015793874242432497, 'timestamp': 32796.952535, 'diameter_3d': 2.794603905366558, 'ellipse': {'center': [3.706281397637156, 7.744266450072075], 'axes': [2.19051675100638, 31.427899383792433], 'angle': 16.215713918144182}, 'location': [3.706281397637156, 7.744266450072075], 'diameter': 31.427899383792433, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3120082161789788, 'phi': -2.7772835568466205, 'norm_pos': [0.011582129367616111, 0.9677322231246996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.910901,"{'circle_3d': {'center': [-14.009985421062797, -10.02327586604003, 55.50937730310391], 'normal': [-0.9063270607804593, -0.2552455764553415, -0.3367802764370768], 'radius': 1.4153185960753822}, 'confidence': 0.015647431848425725, 'timestamp': 32796.960935, 'diameter_3d': 2.8306371921507645, 'ellipse': {'center': [3.5513499222149107, 8.017290471585198], 'axes': [1.9499235253205722, 31.781316483109975], 'angle': 16.078885579529565}, 'location': [3.5513499222149107, 8.017290471585198], 'diameter': 31.781316483109975, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3126946425599382, 'phi': -2.7858166600795493, 'norm_pos': [0.011097968506921596, 0.9665946230350617], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.919903,"{'circle_3d': {'center': [-14.003212841315083, -10.015265437320767, 55.48516629459925], 'normal': [-0.9057626791348166, -0.2545780407287363, -0.3387978604791317], 'radius': 1.4001702778596992}, 'confidence': 0.0158019914043317, 'timestamp': 32796.969335, 'diameter_3d': 2.8003405557193983, 'ellipse': {'center': [3.5588619446553196, 8.058795139562633], 'axes': [2.0017745779820038, 31.454752114561796], 'angle': 16.062260705359574}, 'location': [3.5588619446553196, 8.058795139562633], 'diameter': 31.454752114561796, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3133849842180636, 'phi': -2.7836577056950498, 'norm_pos': [0.011121443577047873, 0.9664216869184891], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.9271538,"{'circle_3d': {'center': [-14.04000648119497, -10.007208109098734, 55.57872931400672], 'normal': [-0.9088288157914738, -0.25390659671023347, -0.3310009421951759], 'radius': 1.4239591950559278}, 'confidence': 0.015591833062023433, 'timestamp': 32796.977735, 'diameter_3d': 2.8479183901118557, 'ellipse': {'center': [3.40976030300277, 8.335059014479441], 'axes': [1.7618756984905002, 31.936296657854562], 'angle': 15.924748293852517}, 'location': [3.40976030300277, 8.335059014479441], 'diameter': 31.936296657854562, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.314079241153948, 'phi': -2.792318599059767, 'norm_pos': [0.010655500946883657, 0.965270587439669], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.936384,"{'circle_3d': {'center': [-14.033911582847601, -9.99910386037868, 55.55585669386388], 'normal': [-0.9083209075958597, -0.253231242650229, -0.33290699387374606], 'radius': 1.4080388592540878}, 'confidence': 0.015754649143342233, 'timestamp': 32796.986135, 'diameter_3d': 2.8160777185081756, 'ellipse': {'center': [3.4133869735967437, 8.380427316670477], 'axes': [1.811057368140501, 31.592113147100868], 'angle': 15.906001858007643}, 'location': [3.4133869735967437, 8.380427316670477], 'diameter': 31.592113147100868, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3147774133675911, 'phi': -2.7902876183412877, 'norm_pos': [0.010666834292489824, 0.9650815528472063], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.9432561,"{'circle_3d': {'center': [-14.070610232146072, -9.990952670158107, 55.65109909740178], 'normal': [-0.9113791283707324, -0.2525519767985146, -0.32497012691225424], 'radius': 1.4378352792850349}, 'confidence': 0.015480888378924513, 'timestamp': 32796.994535, 'diameter_3d': 2.8756705585700697, 'ellipse': {'center': [3.270583301503791, 8.659886219804747], 'axes': [1.5693759437571229, 32.20651559188581], 'angle': 15.767853834043505}, 'location': [3.270583301503791, 8.659886219804747], 'diameter': 32.20651559188581, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.315479500858994, 'phi': -2.7990771797913467, 'norm_pos': [0.010220572817199347, 0.9639171407508136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.951488,"{'circle_3d': {'center': [-13.871079704253832, -10.098732828753981, 55.207142594646804], 'normal': [-0.8947515843797124, -0.2615336566815041, -0.36196650214183573], 'radius': 1.4333885349138396}, 'confidence': 0.015268121681999095, 'timestamp': 32797.002935, 'diameter_3d': 2.866777069827679, 'ellipse': {'center': [4.26593229667202, 6.559992235817759], 'axes': [2.863360704514157, 32.360043935679265], 'angle': 16.794238279309724}, 'location': [4.26593229667202, 6.559992235817759], 'diameter': 32.360043935679265, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3061855036281558, 'phi': -2.757175070794855, 'norm_pos': [0.013331038427100062, 0.972666699017426], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.961194,"{'circle_3d': {'center': [-13.92507921016225, -10.082560970318744, 55.33107398226591], 'normal': [-0.8992515432054137, -0.26018600181190094, -0.35163888650690994], 'radius': 1.4307835199956578}, 'confidence': 0.015373536242264164, 'timestamp': 32797.011335, 'diameter_3d': 2.8615670399913156, 'ellipse': {'center': [4.005315157608663, 6.993823299565193], 'axes': [2.4876610992594785, 32.22992826116288], 'angle': 16.574908187518353}, 'location': [4.005315157608663, 6.993823299565193], 'diameter': 32.22992826116288, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3075814923856364, 'phi': -2.7688384778974635, 'norm_pos': [0.012516609867527072, 0.970859069585145], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.967341,"{'circle_3d': {'center': [-13.958769078475193, -10.075923181158238, 55.41325818303023], 'normal': [-0.9020590322314922, -0.25963285271519215, -0.3447902031098835], 'radius': 1.4403223707905999}, 'confidence': 0.01532127073778945, 'timestamp': 32797.019735, 'diameter_3d': 2.8806447415811998, 'ellipse': {'center': [3.8574342857541524, 7.234309603850832], 'axes': [2.257728119777284, 32.39741569665088], 'angle': 16.45283975031425}, 'location': [3.8574342857541524, 7.234309603850832], 'diameter': 32.39741569665088, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3081543281381764, 'phi': -2.7765021642652545, 'norm_pos': [0.012054482142981725, 0.9698570433172882], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.9758809,"{'circle_3d': {'center': [-13.951299267447588, -10.069246554807448, 55.3887722263118], 'normal': [-0.9014365479791921, -0.25907646718595967, -0.3468306995030861], 'radius': 1.4283077079704727}, 'confidence': 0.015435088617894563, 'timestamp': 32797.028135, 'diameter_3d': 2.8566154159409454, 'ellipse': {'center': [3.8722425996817265, 7.259933576948498], 'axes': [2.3140460142350316, 32.14124477408973], 'angle': 16.443922768310802}, 'location': [3.8722425996817265, 7.259933576948498], 'diameter': 32.14124477408973, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3087304265252286, 'phi': -2.774298670048279, 'norm_pos': [0.012100758124005396, 0.9697502767627146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.9842901,"{'circle_3d': {'center': [-13.988443548306405, -10.062531075933007, 55.4815005483979], 'normal': [-0.9045319047174267, -0.25851684394642294, -0.3391033393292447], 'radius': 1.4447595098971693}, 'confidence': 0.015313854672860233, 'timestamp': 32797.036535, 'diameter_3d': 2.8895190197943386, 'ellipse': {'center': [3.7157638046023465, 7.521616200783598], 'axes': [2.062835659130652, 32.45800195785056], 'angle': 16.31164402026751}, 'location': [3.7157638046023465, 7.521616200783598], 'diameter': 32.45800195785056, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3093097875467925, 'phi': -2.78291515511738, 'norm_pos': [0.011611761889382333, 0.968659932496735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084086.992573,"{'circle_3d': {'center': [-13.981658059619505, -10.055776729178337, 55.458328815433475], 'normal': [-0.9039664473268516, -0.25795398171686706, -0.34103431707627974], 'radius': 1.4317847268288044}, 'confidence': 0.015438749611039075, 'timestamp': 32797.044935, 'diameter_3d': 2.863569453657609, 'ellipse': {'center': [3.726494180556074, 7.550909151907263], 'axes': [2.115357519345401, 32.17982098238715], 'angle': 16.300654591918956}, 'location': [3.726494180556074, 7.550909151907263], 'diameter': 32.17982098238715, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.309892411202869, 'phi': -2.7808382763059347, 'norm_pos': [0.01164529431423773, 0.9685378785337198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
