eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596174916.9427578,"{'circle_3d': {'center': [2.184361645146004, -0.18029689864275067, 20.93719128988614], 'normal': [0.4343198466015854, -0.560153986861944, -0.7054032760418996], 'radius': 2.218190945294315}, 'confidence': 0.09224828612064842, 'timestamp': 50305.438202, 'diameter_3d': 4.43638189058863, 'ellipse': {'center': [222.9068211855569, 117.39607411126872], 'axes': [86.34442287820636, 132.0908126791414], 'angle': -48.61475751224053}, 'location': [222.9068211855569, 117.39607411126872], 'diameter': 132.0908126791414, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9762246512224207, 'phi': -1.018909486339199, 'norm_pos': [0.6965838162048653, 0.510849691203047], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174916.949135,"{'circle_3d': {'center': [2.184812445550528, -0.1814407442543784, 20.938377338869984], 'normal': [0.4343574133019625, -0.5602493073295797, -0.7053044386265794], 'radius': 2.2227681721684673}, 'confidence': 0.1496119539072541, 'timestamp': 50305.446602, 'diameter_3d': 4.445536344336935, 'ellipse': {'center': [222.9095946724402, 117.37344535395252], 'axes': [86.50133004868245, 132.35733410193035], 'angle': -48.61917688562578}, 'location': [222.9095946724402, 117.37344535395252], 'diameter': 132.35733410193035, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9761095793977759, 'phi': -1.0188083068810139, 'norm_pos': [0.6965924833513756, 0.5109439776918645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174916.95699,"{'circle_3d': {'center': [2.1852645093627308, -0.18258772722488548, 20.939567003840654], 'normal': [0.4343950852863127, -0.5603448892437886, -0.7052052998790236], 'radius': 2.217671607736019}, 'confidence': 0.10383097181507923, 'timestamp': 50305.455002, 'diameter_3d': 4.435343215472038, 'ellipse': {'center': [222.92799596081773, 117.326715590717], 'axes': [86.27745463277789, 132.0444978416524], 'angle': -48.623914954876895}, 'location': [222.92799596081773, 117.326715590717], 'diameter': 132.0444978416524, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9759941829585183, 'phi': -1.0187068126364616, 'norm_pos': [0.6966499873775553, 0.5111386850386792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174916.966283,"{'circle_3d': {'center': [2.3056515795070496, -0.08401989750856664, 20.93683386719216], 'normal': [0.4444273411316726, -0.5521309034340953, -0.705433061266398], 'radius': 2.220427583698183}, 'confidence': 0.07778468550705338, 'timestamp': 50305.463402, 'diameter_3d': 4.440855167396366, 'ellipse': {'center': [226.46629399464064, 120.22929303439545], 'axes': [86.26666457089297, 132.28276743194755], 'angle': -47.30866402618812}, 'location': [226.46629399464064, 120.22929303439545], 'diameter': 132.28276743194755, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9858784619045481, 'phi': -1.008605003605455, 'norm_pos': [0.707707168733252, 0.4990446123566856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174916.973651,"{'circle_3d': {'center': [2.29777131610144, -0.0921298705442064, 20.938224460826923], 'normal': [0.44377065251453846, -0.5528067345203986, -0.7053171784635012], 'radius': 2.22305299760246}, 'confidence': 0.09496871716556769, 'timestamp': 50305.471802, 'diameter_3d': 4.44610599520492, 'ellipse': {'center': [226.22673675933262, 119.9969510920536], 'axes': [86.3550665543235, 132.42711287917373], 'angle': -47.405053774568515}, 'location': [226.22673675933262, 119.9969510920536], 'diameter': 132.42711287917373, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9850676593675489, 'phi': -1.0091976366563111, 'norm_pos': [0.7069585523729145, 0.5000127037831099], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174916.9809458,"{'circle_3d': {'center': [2.2998229385108937, -0.09196333193101136, 20.939385100095283], 'normal': [0.4439416210486597, -0.5527928563026324, -0.7052204585244712], 'radius': 2.227868561166893}, 'confidence': 0.10626232382294813, 'timestamp': 50305.480202, 'diameter_3d': 4.455737122333786, 'ellipse': {'center': [226.27589086152923, 120.01319703787875], 'axes': [86.51910062008675, 132.7089069305774], 'angle': -47.39228009209643}, 'location': [226.27589086152923, 120.01319703787875], 'diameter': 132.7089069305774, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9850843136132855, 'phi': -1.0089621735232648, 'norm_pos': [0.7071121589422789, 0.4999450123421718], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174916.9894888,"{'circle_3d': {'center': [2.3018834796406686, -0.09179365624956937, 20.94054955734037], 'normal': [0.44411333280947424, -0.5527787166625123, -0.7051234204207142], 'radius': 2.2267070010234904}, 'confidence': 0.10920626289264104, 'timestamp': 50305.488602, 'diameter_3d': 4.453414002046981, 'ellipse': {'center': [226.33510406453203, 120.01477883531761], 'axes': [86.4482527066048, 132.6325736031519], 'angle': -47.37964604966497}, 'location': [226.33510406453203, 120.01477883531761], 'diameter': 132.6325736031519, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9851012813838659, 'phi': -1.0087257574642077, 'norm_pos': [0.7072972002016626, 0.49993842151950996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174916.997613,"{'circle_3d': {'center': [2.1840217425947097, -0.19128803692169605, 20.945721408552515], 'normal': [0.43429152138897764, -0.5610699150518562, -0.704692432819702], 'radius': 2.2240079781523554}, 'confidence': 0.12374666660540971, 'timestamp': 50305.497002, 'diameter_3d': 4.448015956304711, 'ellipse': {'center': [222.86531122354393, 117.08496547796125], 'axes': [86.410811926152, 132.38287423302125], 'angle': -48.68552327033934}, 'location': [222.86531122354393, 117.08496547796125], 'diameter': 132.38287423302125, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9751185626792905, 'phi': -1.0184883884791398, 'norm_pos': [0.6964540975735748, 0.5121459771751615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.008976,"{'circle_3d': {'center': [2.1944281183398644, -0.184210844493232, 20.946509306900595], 'normal': [0.4351587193677405, -0.5604801490161507, -0.7046267746240286], 'radius': 2.2255279600964206}, 'confidence': 0.10066675406607993, 'timestamp': 50305.505402, 'diameter_3d': 4.451055920192841, 'ellipse': {'center': [223.16629628697206, 117.29623853901009], 'axes': [86.44130544167483, 132.4732631786389], 'angle': -48.58062962850947}, 'location': [223.16629628697206, 117.29623853901009], 'diameter': 132.4732631786389, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9758308678805492, 'phi': -1.0175553561868804, 'norm_pos': [0.6973946758967877, 0.5112656727541246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.01722,"{'circle_3d': {'center': [2.1949190490664385, -0.185355250870181, 20.947722964767344], 'normal': [0.43519963026162173, -0.56057551621423, -0.7045256364684662], 'radius': 2.2259795723827644}, 'confidence': 0.10928759875173806, 'timestamp': 50305.513802, 'diameter_3d': 4.451959144765529, 'ellipse': {'center': [223.17681298660585, 117.26336214380092], 'axes': [86.43517480241422, 132.4925197355397], 'angle': -48.584951002005575}, 'location': [223.17681298660585, 117.26336214380092], 'diameter': 132.4925197355397, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9757157089623574, 'phi': -1.0174491486130952, 'norm_pos': [0.6974275405831433, 0.5114026577341628], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.0263839,"{'circle_3d': {'center': [2.195411222938552, -0.1865027949090008, 20.948940245782318], 'normal': [0.43524064475096447, -0.5606711448841315, -0.704424196383885], 'radius': 2.224487098263926}, 'confidence': 0.09786287429840483, 'timestamp': 50305.522202, 'diameter_3d': 4.448974196527852, 'ellipse': {'center': [223.19049383834025, 117.22556807099346], 'axes': [86.35263956730051, 132.39537636874633], 'angle': -48.589344910206236}, 'location': [223.19049383834025, 117.22556807099346], 'diameter': 132.39537636874633, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9756002252937026, 'phi': -1.017342626388607, 'norm_pos': [0.6974702932448132, 0.5115601330375272], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.0334048,"{'circle_3d': {'center': [2.195904637598681, -0.1876534758374806, 20.95016115093441], 'normal': [0.43528176263930857, -0.5607670349615048, -0.7043224542878773], 'radius': 2.228993202381402}, 'confidence': 0.13502359944155579, 'timestamp': 50305.530602, 'diameter_3d': 4.457986404762804, 'ellipse': {'center': [223.19451472972685, 117.20258655130877], 'axes': [86.50551864675532, 132.65728276664967], 'angle': -48.5935583894093}, 'location': [223.19451472972685, 117.20258655130877], 'diameter': 132.65728276664967, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.975484416874584, 'phi': -1.0172357895134152, 'norm_pos': [0.6974828585303964, 0.5116558893695469], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.0412009,"{'circle_3d': {'center': [2.1963992906821392, -0.18880729288101517, 20.95138568121446], 'normal': [0.43532298372959666, -0.5608631863817993, -0.7042204100978728], 'radius': 2.2317006078638397}, 'confidence': 0.08609152196738216, 'timestamp': 50305.539002, 'diameter_3d': 4.4634012157276794, 'ellipse': {'center': [223.20146151126556, 117.17505498593668], 'axes': [86.5876565340704, 132.811479894212], 'angle': -48.5978397658142}, 'location': [223.20146151126556, 117.17505498593668], 'diameter': 132.811479894212, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9753682837050022, 'phi': -1.01712863798752, 'norm_pos': [0.6975045672227049, 0.5117706042252639], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.0501142,"{'circle_3d': {'center': [2.1968951798170675, -0.18996424526261801, 20.952613837615303], 'normal': [0.4353643078241741, -0.5609595990802664, -0.7041180637311363], 'radius': 2.228732143327598}, 'confidence': 0.10346248569022469, 'timestamp': 50305.547402, 'diameter_3d': 4.457464286655196, 'ellipse': {'center': [223.21761105605754, 117.13331184675596], 'axes': [86.44699457482936, 132.6259201131913], 'angle': -48.60231259974416}, 'location': [223.21761105605754, 117.13331184675596], 'diameter': 132.6259201131913, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.975251825784957, 'phi': -1.0170211718109214, 'norm_pos': [0.6975550345501798, 0.5119445339718502], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.057014,"{'circle_3d': {'center': [2.1973923026248716, -0.1911243322039171, 20.953845621132768], 'normal': [0.4354057347248244, -0.5610562729920412, -0.7040154151046808], 'radius': 2.2314057054200447}, 'confidence': 0.1004807056770654, 'timestamp': 50305.555802, 'diameter_3d': 4.462811410840089, 'ellipse': {'center': [223.2246663014326, 117.10551444192058], 'axes': [86.52761277850875, 132.77802881555166], 'angle': -48.60661636602845}, 'location': [223.2246663014326, 117.10551444192058], 'diameter': 132.77802881555166, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9751350431143474, 'phi': -1.016913390983526, 'norm_pos': [0.6975770821919769, 0.5120603564919977], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.06554,"{'circle_3d': {'center': [2.197890656718486, -0.19228755292113053, 20.955081032761456], 'normal': [0.4354472642326256, -0.5611532080518089, -0.7039124641356234], 'radius': 2.23331650301705}, 'confidence': 0.08032618323846104, 'timestamp': 50305.564202, 'diameter_3d': 4.4666330060341, 'ellipse': {'center': [223.23297820709226, 117.07573383343468], 'axes': [86.57819961030555, 132.8844504720682], 'angle': -48.61095502704475}, 'location': [223.23297820709226, 117.07573383343468], 'diameter': 132.8844504720682, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9750179356933755, 'phi': -1.0168052955055205, 'norm_pos': [0.6976030568971633, 0.5121844423606888], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174917.0761442,"{'circle_3d': {'center': [2.1983902397049597, -0.19345390663110074, 20.956320073501104], 'normal': [0.43548889614816505, -0.5612504041943064, -0.7038092107406526], 'radius': 2.232055785395805}, 'confidence': 0.11196185865995609, 'timestamp': 50305.572602, 'diameter_3d': 4.46411157079161, 'ellipse': {'center': [223.24644474551997, 117.03796845172013], 'axes': [86.50435322279759, 132.8010430728381], 'angle': -48.61540521326156}, 'location': [223.24644474551997, 117.03796845172013], 'diameter': 132.8010430728381, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9749005035219401, 'phi': -1.0166968853768115, 'norm_pos': [0.6976451398297498, 0.5123417981178328], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
