eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175508.955311,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011948903510087659}, 'confidence': 0.0007900747469183599, 'timestamp': 50897.44665, 'diameter_3d': 0.00023897807020175317, 'ellipse': {'center': [-2090.2642307437313, 4066.529608842827], 'axes': [3150.816930635345, 9022.823772008316], 'angle': 29.69127409916965}, 'location': [-2090.2642307437313, 4066.529608842827], 'diameter': 9022.823772008316, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.53207572107416, -15.943873370178448], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175512.986848,"{'circle_3d': {'center': [1.3154215077193498e-06, 8.302651248293103e-06, 7.542351825584603e-05], 'normal': [0.3437373835450231, -0.6084512000589554, -0.715284382815981], 'radius': 2.7209455181263826e-06}, 'confidence': 0.9999999998381006, 'timestamp': 50901.478619, 'diameter_3d': 5.441891036252765e-06, 'ellipse': {'center': [170.62144979587646, 188.64465301588717], 'axes': [34.645977605461155, 44.878933398776], 'angle': -55.19963991309903}, 'location': [170.62144979587646, 188.64465301588717], 'diameter': 44.878933398776, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888336924144, 'phi': -1.122820950484045, 'norm_pos': [0.533192030612114, 0.2139806124338034], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175512.994921,"{'circle_3d': {'center': [1.331480056876444e-06, 8.329532501072379e-06, 7.540836902819592e-05], 'normal': [0.3437373848832355, -0.608451197818851, -0.7152843840784165], 'radius': 2.704468814564543e-06}, 'confidence': 0.9999999998382227, 'timestamp': 50901.487019, 'diameter_3d': 5.408937629129086e-06, 'ellipse': {'center': [170.7579774910186, 188.874913450849], 'axes': [34.448622933635065, 44.617437646896384], 'angle': -55.16766470037277}, 'location': [170.7579774910186, 188.874913450849], 'diameter': 44.617437646896384, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888365151573, 'phi': -1.122820949653199, 'norm_pos': [0.5336186796594331, 0.2130211939547959], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.003446,"{'circle_3d': {'center': [1.3239191414271545e-06, 8.33390120025257e-06, 7.540101934999655e-05], 'normal': [0.34373738425315925, -0.6084511974547927, -0.7152843846908897], 'radius': 2.74136743424909e-06}, 'confidence': 0.9999999998382982, 'timestamp': 50901.495419, 'diameter_3d': 5.48273486849818e-06, 'ellipse': {'center': [170.69159148571043, 188.92834800824488], 'axes': [34.92615854855533, 45.23082784273408], 'angle': -55.16924744036404}, 'location': [170.69159148571043, 188.92834800824488], 'diameter': 45.23082784273408, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888369739052, 'phi': -1.122820950703099, 'norm_pos': [0.5334112233928451, 0.2127985499656463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.0112052,"{'circle_3d': {'center': [1.3272485848148108e-06, 8.350816526281335e-06, 7.538823045649679e-05], 'normal': [0.34373738453061287, -0.6084511960451823, -0.7152843857566308], 'radius': 2.7487148364166984e-06}, 'confidence': 0.9999999998384093, 'timestamp': 50901.503819, 'diameter_3d': 5.497429672833397e-06, 'ellipse': {'center': [170.71972724102105, 189.08147584593905], 'axes': [35.031253935151305, 45.36051273297784], 'angle': -55.15366608364569}, 'location': [170.71972724102105, 189.08147584593905], 'diameter': 45.36051273297784, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888387501475, 'phi': -1.1228209509696603, 'norm_pos': [0.5334991476281907, 0.21216051730858732], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.0192142,"{'circle_3d': {'center': [1.3032069530183321e-06, 8.343295275103912e-06, 7.538307489340923e-05], 'normal': [0.34373738252714353, -0.6084511966719531, -0.7152843861862611], 'radius': 2.7529426657392844e-06}, 'confidence': 0.9999999998384759, 'timestamp': 50901.512219, 'diameter_3d': 5.505885331478569e-06, 'ellipse': {'center': [170.52198146741168, 189.02557448589658], 'axes': [35.09093437232927, 45.4322379314261], 'angle': -55.176157364941176}, 'location': [170.52198146741168, 189.02557448589658], 'diameter': 45.4322379314261, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888379603572, 'phi': -1.122820953479604, 'norm_pos': [0.5328811920856615, 0.21239343964209756], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.0284119,"{'circle_3d': {'center': [1.3154184106412004e-06, 8.336551469589892e-06, 7.539467980244297e-05], 'normal': [0.343737383544765, -0.6084511972339369, -0.7152843852191852], 'radius': 2.7266737053539644e-06}, 'confidence': 0.9999999998383626, 'timestamp': 50901.520619, 'diameter_3d': 5.453347410707929e-06, 'ellipse': {'center': [170.62460735670376, 188.95169690364207], 'axes': [34.744754983521034, 44.991768582781], 'angle': -55.173143689666}, 'location': [170.62460735670376, 188.95169690364207], 'diameter': 44.991768582781, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888372522043, 'phi': -1.1228209517960053, 'norm_pos': [0.5332018979896993, 0.21270126290149138], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.03476,"{'circle_3d': {'center': [1.3427746763383652e-06, 8.328759158793275e-06, 7.541445461178853e-05], 'normal': [0.3437373858244538, -0.6084511978832962, -0.7152843835712845], 'radius': 2.752236042849697e-06}, 'confidence': 0.9999999998381583, 'timestamp': 50901.529019, 'diameter_3d': 5.504472085699394e-06, 'ellipse': {'center': [170.84329033254394, 188.87687560561656], 'axes': [35.05185674450589, 45.4027591744129], 'angle': -55.160176759593675}, 'location': [170.84329033254394, 188.87687560561656], 'diameter': 45.4027591744129, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888364339504, 'phi': -1.1228209483074125, 'norm_pos': [0.5338852822891998, 0.21301301830993102], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.046928,"{'circle_3d': {'center': [1.3333077522048598e-06, 8.286842171578712e-06, 7.544556154570614e-05], 'normal': [0.34373738503554346, -0.6084512013763784, -0.71528438097904], 'radius': 2.742847058648924e-06}, 'confidence': 0.9999999998378852, 'timestamp': 50901.537419, 'diameter_3d': 5.485694117297848e-06, 'ellipse': {'center': [170.7623840921222, 188.5008496690773], 'axes': [34.90463549200855, 45.22738277319015], 'angle': -55.19946028148347}, 'location': [170.7623840921222, 188.5008496690773], 'diameter': 45.22738277319015, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888320323369, 'phi': -1.1228209477885767, 'norm_pos': [0.5336324502878819, 0.21457979304551122], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.0554729,"{'circle_3d': {'center': [1.3356437635891893e-06, 8.29300460747362e-06, 7.544144211202308e-05], 'normal': [0.3437373852302111, -0.6084512008628421, -0.7152843813223262], 'radius': 2.7401563848032924e-06}, 'confidence': 0.9999999998379208, 'timestamp': 50901.545819, 'diameter_3d': 5.480312769606585e-06, 'ellipse': {'center': [170.78255368810423, 188.55450512358485], 'axes': [34.87393876368022, 45.18574425213155], 'angle': -55.19306646836242}, 'location': [170.78255368810423, 188.55450512358485], 'diameter': 45.18574425213155, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888326794411, 'phi': -1.1228209477548472, 'norm_pos': [0.5336954802753258, 0.21435622865172976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.0640159,"{'circle_3d': {'center': [1.3667202685141433e-06, 8.285262058649323e-06, 7.546296239269168e-05], 'normal': [0.3437373878199198, -0.6084512015080545, -0.7152843795289695], 'radius': 2.745829171502427e-06}, 'confidence': 0.9999999998376965, 'timestamp': 50901.554218, 'diameter_3d': 5.491658343004854e-06, 'ellipse': {'center': [171.0342155795048, 188.47283326619578], 'axes': [34.92553197315496, 45.26740881694002], 'angle': -55.17763537762951}, 'location': [171.0342155795048, 188.47283326619578], 'diameter': 45.26740881694002, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888318664125, 'phi': -1.1228209438347576, 'norm_pos': [0.5344819236859525, 0.2146965280575176], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.071297,"{'circle_3d': {'center': [1.3892169263840515e-06, 8.316948730602292e-06, 7.544681937154962e-05], 'normal': [0.34373738969464135, -0.6084511988674985, -0.7152843808742212], 'radius': 2.742089309553213e-06}, 'confidence': 0.9999999998378231, 'timestamp': 50901.562618, 'diameter_3d': 5.484178619106426e-06, 'ellipse': {'center': [171.22205722743433, 188.74704527292792], 'axes': [34.891361840385535, 45.217305803463034], 'angle': -55.13747777389339}, 'location': [171.22205722743433, 188.74704527292792], 'diameter': 45.217305803463034, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888351937624, 'phi': -1.1228209424397693, 'norm_pos': [0.5350689288357323, 0.21355397802946696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.079509,"{'circle_3d': {'center': [1.3697874257090348e-06, 8.366210644261685e-06, 7.539557804925323e-05], 'normal': [0.3437373880755163, -0.6084511947623391, -0.7152843851443313], 'radius': 2.732464953880052e-06}, 'confidence': 0.9999999998383116, 'timestamp': 50901.571018, 'diameter_3d': 5.464929907760104e-06, 'ellipse': {'center': [171.07104287035358, 189.196611916025], 'axes': [34.81541187312106, 45.08996312549681], 'angle': -55.1123534184715}, 'location': [171.07104287035358, 189.196611916025], 'diameter': 45.08996312549681, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888403666512, 'phi': -1.122820946609323, 'norm_pos': [0.534597008969855, 0.21168078368322918], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.086997,"{'circle_3d': {'center': [1.3660982052243753e-06, 8.40130563428687e-06, 7.536395187202061e-05], 'normal': [0.3437373877680812, -0.6084511918377565, -0.7152843877798462], 'radius': 2.758662184869301e-06}, 'confidence': 0.9999999998386002, 'timestamp': 50901.579418, 'diameter_3d': 5.517324369738602e-06, 'ellipse': {'center': [171.04151416771816, 189.52243822145024], 'axes': [35.17838160212974, 45.54266648696859], 'angle': -55.087155221103416}, 'location': [171.04151416771816, 189.52243822145024], 'diameter': 45.54266648696859, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888440519015, 'phi': -1.1228209483969565, 'norm_pos': [0.5345047317741193, 0.21032317407729062], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.100457,"{'circle_3d': {'center': [1.3742265325689118e-06, 8.445894169817336e-06, 7.532992913006353e-05], 'normal': [0.3437373884454418, -0.6084511881220452, -0.7152843906150748], 'radius': 2.7423579313594102e-06}, 'confidence': 0.9999999998389, 'timestamp': 50901.587818, 'diameter_3d': 5.4847158627188205e-06, 'ellipse': {'center': [171.1156840742253, 189.916459631502], 'axes': [35.00042956255069, 45.29558131346702], 'angle': -55.04648865276373}, 'location': [171.1156840742253, 189.916459631502], 'diameter': 45.29558131346702, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888487340487, 'phi': -1.122820949175106, 'norm_pos': [0.5347365127319541, 0.20868141820207498], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.103384,"{'circle_3d': {'center': [1.406147490889964e-06, 8.505712606243776e-06, 7.529438498465879e-05], 'normal': [0.3437373911055217, -0.6084511831371756, -0.7152843935770868], 'radius': 2.7263992259590826e-06}, 'confidence': 0.9999999998391975, 'timestamp': 50901.596218, 'diameter_3d': 5.452798451918165e-06, 'ellipse': {'center': [171.38612393641264, 190.437875304702], 'axes': [34.82683961427262, 45.056367395917206], 'angle': -54.97720076412326}, 'location': [171.38612393641264, 190.437875304702], 'diameter': 45.056367395917206, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888550154554, 'phi': -1.122820947770569, 'norm_pos': [0.5355816373012895, 0.206508852897075], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.1108851,"{'circle_3d': {'center': [1.4160757260128776e-06, 8.511206103456459e-06, 7.52944830981761e-05], 'normal': [0.3437373919328746, -0.6084511826793841, -0.7152843935689106], 'radius': 2.7356185937202716e-06}, 'confidence': 0.9999999998391886, 'timestamp': 50901.604618, 'diameter_3d': 5.471237187440543e-06, 'ellipse': {'center': [171.46660902116642, 190.4857514672456], 'axes': [34.944210531785366, 45.209356993723], 'angle': -54.96595004191188}, 'location': [171.46660902116642, 190.4857514672456], 'diameter': 45.209356993723, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888555923158, 'phi': -1.1228209468264356, 'norm_pos': [0.5358331531911451, 0.20630936888647666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.1326149,"{'circle_3d': {'center': [1.4216243338083245e-06, 8.513640451290883e-06, 7.529507878167863e-05], 'normal': [0.34373739239525863, -0.6084511824765219, -0.7152843935192703], 'radius': 2.721950624707479e-06}, 'confidence': 0.9999999998391775, 'timestamp': 50901.613018, 'diameter_3d': 5.443901249414958e-06, 'ellipse': {'center': [171.51417095323077, 190.50124239130457], 'axes': [34.768609000375484, 44.98328179175077], 'angle': -54.960290540108836}, 'location': [171.51417095323077, 190.50124239130457], 'diameter': 44.98328179175077, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888558479415, 'phi': -1.1228209462741867, 'norm_pos': [0.5359817842288461, 0.2062448233695643], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175513.135605,"{'circle_3d': {'center': [1.4507497612115117e-06, 8.49943980885115e-06, 7.532115497888014e-05], 'normal': [0.34373739482237753, -0.6084511836599087, -0.715284391346254], 'radius': 2.7718622791095177e-06}, 'confidence': 0.9999999998389155, 'timestamp': 50901.621418, 'diameter_3d': 5.543724558219035e-06, 'ellipse': {'center': [171.74305008703683, 190.37442786410008], 'axes': [35.38189566240682, 45.793530481258514], 'angle': -54.951288718392775}, 'location': [171.74305008703683, 190.37442786410008], 'diameter': 45.793530481258514, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888543567623, 'phi': -1.1228209423315416, 'norm_pos': [0.5366970315219901, 0.2067732172329163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
