eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969647.138303,"{'circle_3d': {'center': [4.851400768808379, -0.16164362968358237, 143.3330105991373], 'normal': [0.12143188557227144, -0.4088080678354306, -0.9045055338907687], 'radius': 3.0413484207066697}, 'confidence': 0.9590100870076119, 'timestamp': 197542.291108, 'diameter_3d': 6.082696841413339, 'ellipse': {'center': [180.95623190218305, 119.40396656897805], 'axes': [23.668709663212265, 26.325273227104145], 'angle': -69.76357782591}, 'location': [180.95623190218305, 119.40396656897805], 'diameter': 26.325273227104145, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.22865604483922608, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1496487019814179, 'phi': -1.4373420566929276, 'norm_pos': [0.565488224694322, 0.5024834726292582], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.1456902,"{'circle_3d': {'center': [4.939672855396301, -0.4864353105463275, 143.49813132191997], 'normal': [0.1287878927879316, -0.4358740412406591, -0.8907454736588789], 'radius': 2.962963196670635}, 'confidence': 0.48758956992038127, 'timestamp': 197542.299508, 'diameter_3d': 5.92592639334127, 'ellipse': {'center': [181.31397205202092, 118.0007529433699], 'axes': [22.645949090134213, 25.617241067120013], 'angle': -70.15458120221156}, 'location': [181.31397205202092, 118.0007529433699], 'diameter': 25.617241067120013, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.2271278786478259, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1197871294939532, 'phi': -1.4272069788109127, 'norm_pos': [0.5666061626625654, 0.5083301960692921], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.1535559,"{'circle_3d': {'center': [4.931057201240378, -0.458053845246317, 143.48304934524361], 'normal': [0.12806992160827155, -0.4335089191323256, -0.8920023050485767], 'radius': 2.8880250231477955}, 'confidence': 0.4457999520451657, 'timestamp': 197542.307908, 'diameter_3d': 5.776050046295591, 'ellipse': {'center': [181.28049972247885, 118.11769308327848], 'axes': [22.109882618293703, 24.97190402880119], 'angle': -70.13165477639285}, 'location': [181.28049972247885, 118.11769308327848], 'diameter': 24.97190402880119, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.22452944718279744, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1224133534267036, 'phi': -1.4281950843584394, 'norm_pos': [0.5665015616327465, 0.5078429454863397], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.163532,"{'circle_3d': {'center': [4.835752904768645, -0.2391640986383896, 143.36628576681957], 'normal': [0.12012789690229363, -0.41526810691499766, -0.9017326032505788], 'radius': 2.967981280907992}, 'confidence': 0.28736886113405485, 'timestamp': 197542.316308, 'diameter_3d': 5.935962561815984, 'ellipse': {'center': [180.88552435755417, 119.06513986767463], 'axes': [23.0168680685772, 25.684088974699723], 'angle': -70.25614388584361}, 'location': [180.88552435755417, 119.06513986767463], 'diameter': 25.684088974699723, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.22452944718279744, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1425588231947863, 'phi': -1.4383571528775725, 'norm_pos': [0.5652672636173568, 0.5038952505513556], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.1722,"{'circle_3d': {'center': [4.941575395301822, -0.3616403977916187, 143.43823620433375], 'normal': [0.1289464377800584, -0.42547446517776694, -0.8957367334577313], 'radius': 2.9023467600037534}, 'confidence': 0.46937390598784207, 'timestamp': 197542.324708, 'diameter_3d': 5.804693520007507, 'ellipse': {'center': [181.33196115609354, 118.5334622226414], 'axes': [22.326735131467597, 25.103701893891436], 'angle': -69.63636248467554}, 'location': [181.33196115609354, 118.5334622226414], 'diameter': 25.103701893891436, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.22452944718279744, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1313102177173735, 'phi': -1.4278228201120042, 'norm_pos': [0.5666623786127923, 0.5061105740723275], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.178127,"{'circle_3d': {'center': [4.924417663318275, -0.4580163234757926, 143.4820799362046], 'normal': [0.12751662678142942, -0.4335057923181145, -0.8920830891351598], 'radius': 2.900192871558183}, 'confidence': 0.4439023291581537, 'timestamp': 197542.333108, 'diameter_3d': 5.800385743116366, 'ellipse': {'center': [181.2518445626712, 118.11867039589596], 'axes': [22.20586846643406, 25.07727324301328], 'angle': -70.19971322079785}, 'location': [181.2518445626712, 118.11867039589596], 'diameter': 25.07727324301328, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.22452944718279744, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.12241682323097, 'phi': -1.4288155794552133, 'norm_pos': [0.5664120142583475, 0.5078388733504335], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.189385,"{'circle_3d': {'center': [5.019440987831873, -0.3496940399900055, 143.44406113895707], 'normal': [0.13543523715756262, -0.42447893536096587, -0.8952513222391217], 'radius': 2.9582486147373044}, 'confidence': 0.7851784040499032, 'timestamp': 197542.341508, 'diameter_3d': 5.916497229474609, 'ellipse': {'center': [181.66509763356927, 118.58862518731596], 'axes': [22.73666991426121, 25.586482872817502], 'angle': -68.77980631912382}, 'location': [181.66509763356927, 118.58862518731596], 'diameter': 25.586482872817502, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.22028237136143547, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1324100024981216, 'phi': -1.420653015190902, 'norm_pos': [0.567703430104904, 0.5058807283861835], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.194669,"{'circle_3d': {'center': [4.896374387838086, -0.46323441025153134, 143.48064517630883], 'normal': [0.12517968715808028, -0.43394063288275925, -0.8922026524598072], 'radius': 2.9552006029961766}, 'confidence': 0.18479497217867152, 'timestamp': 197542.349908, 'diameter_3d': 5.910401205992353, 'ellipse': {'center': [181.13037425330853, 118.09996401874633], 'axes': [22.63270917221403, 25.553114137318254], 'angle': -70.5086754428765}, 'location': [181.13037425330853, 118.09996401874633], 'diameter': 25.553114137318254, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.22028237136143547, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1219342280065114, 'phi': -1.4314021468693263, 'norm_pos': [0.5660324195415891, 0.5079168165885569], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.205125,"{'circle_3d': {'center': [4.806017151666002, -0.3810730888454881, 143.42882881013838], 'normal': [0.11764991747707342, -0.42709385609892275, -0.8965206829740129], 'radius': 3.088587245825687}, 'confidence': 0.8112377889600276, 'timestamp': 197542.358308, 'diameter_3d': 6.177174491651374, 'ellipse': {'center': [180.7465408292429, 118.46267840635083], 'axes': [23.794254048942275, 26.715994162022653], 'angle': -71.13550491195008}, 'location': [180.7465408292429, 118.46267840635083], 'diameter': 26.715994162022653, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.21762167699937995, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1295200226875601, 'phi': -1.440312494261422, 'norm_pos': [0.5648329400913841, 0.5064055066402049], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.2136168,"{'circle_3d': {'center': [4.948641979039515, -0.4426033870295685, 143.47809198644617], 'normal': [0.1295353197581995, -0.4322213809475961, -0.8924154182816958], 'radius': 3.1062767945850505}, 'confidence': 0.9801032118492321, 'timestamp': 197542.366708, 'diameter_3d': 6.212553589170101, 'ellipse': {'center': [181.3526009454765, 118.19933466554231], 'axes': [23.792471635921345, 26.860237782564212], 'angle': -69.88972620633767}, 'location': [181.3526009454765, 118.19933466554231], 'diameter': 26.860237782564212, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.21837357866315577, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1238416367084674, 'phi': -1.4266516561867681, 'norm_pos': [0.5667268779546141, 0.507502772226907], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.2239249,"{'circle_3d': {'center': [5.228938304218419, -0.7584040547481585, 143.68199412856552], 'normal': [0.15289334685644132, -0.4585381032574781, -0.8754235731050827], 'radius': 2.9416167550101635}, 'confidence': 0.17432930588785966, 'timestamp': 197542.375108, 'diameter_3d': 5.883233510020327, 'ellipse': {'center': [182.530736052429, 116.83142830437026], 'axes': [22.01235155305983, 25.40078868977227], 'angle': -68.38646507219117}, 'location': [182.530736052429, 116.83142830437026], 'diameter': 25.40078868977227, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.21837357866315577, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0944468579019997, 'phi': -1.3978895932119684, 'norm_pos': [0.5704085501638406, 0.5132023820651239], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.229107,"{'circle_3d': {'center': [5.1022022047047, -0.7343414227413971, 143.6481025315036], 'normal': [0.14233200523029818, -0.4565328839235815, -0.8782478728602421], 'radius': 2.9106503731218187}, 'confidence': 0.4328209890094085, 'timestamp': 197542.383508, 'diameter_3d': 5.8213007462436375, 'ellipse': {'center': [181.99187541485972, 116.93228010669415], 'axes': [21.87184122476456, 25.13894928937379], 'angle': -69.50076501286296}, 'location': [181.99187541485972, 116.93228010669415], 'diameter': 25.13894928937379, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.21837357866315577, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0967019631468107, 'phi': -1.4101296318658953, 'norm_pos': [0.5687246106714366, 0.5127821662221077], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.23689,"{'circle_3d': {'center': [4.998103210520529, -0.8432452091937073, 143.68899864126922], 'normal': [0.13365708904828397, -0.46560819946127413, -0.8748398637131081], 'radius': 2.9505982258697907}, 'confidence': 0.36098134042927627, 'timestamp': 197542.391908, 'diameter_3d': 5.901196451739581, 'ellipse': {'center': [181.53775003266261, 116.46764447678001], 'axes': [22.07964365553334, 25.476366092503053], 'angle': -70.90241320169477}, 'location': [181.53775003266261, 116.46764447678001], 'diameter': 25.476366092503053, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.21829287750414483, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0864746016718467, 'phi': -1.4191897237487336, 'norm_pos': [0.5673054688520707, 0.5147181480134166], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.2458382,"{'circle_3d': {'center': [5.12085354768327, -0.731756904320509, 143.6497987021779], 'normal': [0.14388628381184565, -0.4563175073885075, -0.8781065253040523], 'radius': 2.949835117922597}, 'confidence': 0.36038323492415003, 'timestamp': 197542.400308, 'diameter_3d': 5.899670235845194, 'ellipse': {'center': [182.07096811444836, 116.94616338082471], 'axes': [22.160800527530263, 25.477172587362737], 'angle': -69.31143090855528}, 'location': [182.07096811444836, 116.94616338082471], 'diameter': 25.477172587362737, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.20252354983739673, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0969440240430317, 'phi': -1.408379975686411, 'norm_pos': [0.5689717753576511, 0.5127243192465637], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.2531142,"{'circle_3d': {'center': [5.27304107615517, -0.24459489217174646, 143.43610427074012], 'normal': [0.15656857785117076, -0.4157206730427776, -0.8959143945905333], 'radius': 3.022742615900706}, 'confidence': 0.9990791991859781, 'timestamp': 197542.408708, 'diameter_3d': 6.045485231801412, 'ellipse': {'center': [182.7559970207284, 119.04521152087518], 'axes': [23.232202687347584, 26.146696581454027], 'angle': -65.72127158293074}, 'location': [182.7559970207284, 119.04521152087518], 'diameter': 26.146696581454027, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.20680424669943243, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.142061276740893, 'phi': -1.3977850781274395, 'norm_pos': [0.5711124906897762, 0.5039782853296868], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.261833,"{'circle_3d': {'center': [5.379080332076571, -0.17297730610993334, 143.42217416176237], 'normal': [0.16540518251128766, -0.40975254087096025, -0.897075237005347], 'radius': 2.9535033359146325}, 'confidence': 0.5665588408674067, 'timestamp': 197542.417108, 'diameter_3d': 5.907006671829265, 'ellipse': {'center': [183.21614612480997, 119.34882828890026], 'axes': [22.725473563502046, 25.550586349744815], 'angle': -64.30693263570501}, 'location': [183.21614612480997, 119.34882828890026], 'diameter': 25.550586349744815, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.20464791476265676, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.148613559391193, 'phi': -1.3884614680460476, 'norm_pos': [0.5725504566400311, 0.5027132154629156], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.27312,"{'circle_3d': {'center': [5.064879917599757, 0.043361717148296286, 143.2732147672966], 'normal': [0.1392218146382196, -0.3917242889327737, -0.9094885198774935], 'radius': 2.9272573877292496}, 'confidence': 0.26366786527622244, 'timestamp': 197542.425508, 'diameter_3d': 5.854514775458499, 'ellipse': {'center': [181.88655149612742, 120.27986996512577], 'axes': [22.90956635568577, 25.34912087445088], 'angle': -66.49613241685002}, 'location': [181.88655149612742, 120.27986996512577], 'diameter': 25.34912087445088, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.20464791476265676, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1682914212957134, 'phi': -1.418898411574849, 'norm_pos': [0.5683954734253982, 0.4988338751453093], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.279653,"{'circle_3d': {'center': [5.400007255576703, -0.18619388524261105, 143.43210262815006], 'normal': [0.16714909280296533, -0.41085392246535, -0.8962478648063726], 'radius': 2.9579248708855777}, 'confidence': 0.4475568892565971, 'timestamp': 197542.433908, 'diameter_3d': 5.915849741771155, 'ellipse': {'center': [183.30453531879002, 119.29219177716416], 'axes': [22.733472397110063, 25.58711526286446], 'angle': -64.16527052191401}, 'location': [183.30453531879002, 119.29219177716416], 'diameter': 25.58711526286446, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.19744969506720889, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1474058366820152, 'phi': -1.3864158119740546, 'norm_pos': [0.5728266728712188, 0.5029492009284826], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969647.292355,"{'circle_3d': {'center': [5.388004774949597, -0.16403078603591315, 143.41974090994097], 'normal': [0.16614888608403972, -0.40900699753145814, -0.8972780079904636], 'radius': 3.0608455613887986}, 'confidence': 0.9752867594990624, 'timestamp': 197542.442308, 'diameter_3d': 6.121691122777597, 'ellipse': {'center': [183.25217581108367, 119.39448211080965], 'axes': [23.556963112603405, 26.479764071029592], 'angle': -64.17254727405653}, 'location': [183.25217581108367, 119.39448211080965], 'diameter': 26.479764071029592, 'sphere': {'center': [3.394218141941121, 4.744053184341585, 154.18707700582652], 'radius': 12.0}, 'projected_sphere': {'center': [173.6484541303288, 139.07626132753418], 'axes': [96.50614233667395, 96.50614233667395], 'angle': 90.0}, 'model_confidence': 0.1987616242992596, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1494307149473497, 'phi': -1.3877002803342233, 'norm_pos': [0.5726630494096365, 0.5025229912049598], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
