eye_packets,722
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969634.773501,"{'circle_3d': {'center': [-0.045916543713455216, 1.1997707631031669, 2.1397442184450632], 'normal': [-0.17425501845155464, 0.41211094457025715, -0.8943152452630218], 'radius': 1.0553938213701581}, 'confidence': 0.026345531215797472, 'timestamp': 197529.926308, 'diameter_3d': 2.1107876427403163, 'ellipse': {'center': [170.72345677523606, 427.00035560335107], 'axes': [420.8429136677756, 631.7887341527813], 'angle': -73.3810391341954}, 'location': [170.72345677523606, 427.00035560335107], 'diameter': 631.7887341527813, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9955660114069573, 'phi': -1.763232609627467, 'norm_pos': [0.5335108024226127, -0.7791681483472961], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969634.994445,"{'circle_3d': {'center': [0.012593056751205367, 1.2290813598660981, 2.1420502113690034], 'normal': [-0.1693792184128329, 0.4145534943005014, -0.8941230791860267], 'radius': 1.055494086269634}, 'confidence': 0.034785305238906813, 'timestamp': 197530.144708, 'diameter_3d': 2.110988172539268, 'ellipse': {'center': [187.7966995796334, 435.3026150786672], 'axes': [418.22545872667865, 632.3195224613867], 'angle': -74.72498281914162}, 'location': [187.7966995796334, 435.3026150786672], 'diameter': 632.3195224613867, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.998248422749014, 'phi': -1.7580139963029688, 'norm_pos': [0.5868646861863545, -0.8137608961611134], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.001591,"{'circle_3d': {'center': [0.10320297531456712, 1.2373661826184885, 2.129120202772322], 'normal': [-0.16182839186588607, 0.4152438961965339, -0.8952005799024167], 'radius': 1.0569183291233966}, 'confidence': 0.03144380432563751, 'timestamp': 197530.153108, 'diameter_3d': 2.113836658246793, 'ellipse': {'center': [214.87180088407086, 439.14803293802225], 'axes': [423.051395561752, 638.9955505411151], 'angle': -76.71900820206231}, 'location': [214.87180088407086, 439.14803293802225], 'diameter': 638.9955505411151, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.999007216570526, 'phi': -1.749638226528865, 'norm_pos': [0.6714743777627215, -0.8297834705750928], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.009535,"{'circle_3d': {'center': [-0.3507700304919692, 1.1363172367648127, 2.1744777288978394], 'normal': [-0.19965947568309744, 0.4068231507087276, -0.8914207860586236], 'radius': 1.0561033915573335}, 'confidence': 0.033130236801007754, 'timestamp': 197530.161508, 'diameter_3d': 2.112206783114667, 'ellipse': {'center': [82.24942614258775, 404.75039431680403], 'axes': [408.67658030647294, 618.2494484605955], 'angle': -66.53246965594303}, 'location': [82.24942614258775, 404.75039431680403], 'diameter': 618.2494484605955, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9897700436633206, 'phi': -1.7911386897252901, 'norm_pos': [0.25702945669558674, -0.6864599763200168], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.01507,"{'circle_3d': {'center': [-0.21915961938375395, 1.1524446013973306, 2.1532028568084876], 'normal': [-0.1886919414240795, 0.40816709776143745, -0.8931936920660696], 'radius': 1.0563523056282924}, 'confidence': 0.03382503853012076, 'timestamp': 197530.169908, 'diameter_3d': 2.112704611256585, 'ellipse': {'center': [120.10281290028378, 411.62834383732155], 'axes': [417.77828819647385, 625.8029534737744], 'angle': -69.41025088467899}, 'location': [120.10281290028378, 411.62834383732155], 'diameter': 625.8029534737744, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9912417216983151, 'phi': -1.7789905393596135, 'norm_pos': [0.3753212903133868, -0.7151180993221731], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.025824,"{'circle_3d': {'center': [-0.5587846785723478, 1.1595329174388591, 2.2338763411527776], 'normal': [-0.2169940296897957, 0.40875779076489827, -0.8864709017040457], 'radius': 1.0570183625596852}, 'confidence': 0.032606773313125094, 'timestamp': 197530.178308, 'diameter_3d': 2.1140367251193704, 'ellipse': {'center': [25.14847637773363, 405.19752485167385], 'axes': [382.075948756092, 601.3909211798377], 'angle': -62.68771335713035}, 'location': [25.14847637773363, 405.19752485167385], 'diameter': 601.3909211798377, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9918888613965677, 'phi': -1.8108599658890379, 'norm_pos': [0.0785889886804176, -0.6883230202153077], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.042091,"{'circle_3d': {'center': [-0.44012798093965877, 1.1666568936124428, 2.2088096676496143], 'normal': [-0.20710597155373825, 0.4093514554460302, -0.8885597911626425], 'radius': 1.056482987717069}, 'confidence': 0.03582504411902039, 'timestamp': 197530.186708, 'diameter_3d': 2.112965975434138, 'ellipse': {'center': [57.63213816106986, 409.8368574431004], 'axes': [392.9499998230252, 608.3372073938069], 'angle': -64.97575807884452}, 'location': [57.63213816106986, 409.8368574431004], 'diameter': 608.3372073938069, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9925394457888324, 'phi': -1.799788479847516, 'norm_pos': [0.1801004317533433, -0.7076535726795852], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.054145,"{'circle_3d': {'center': [-0.1412694343104861, 1.1738164939256888, 2.146820779167861], 'normal': [-0.1822010926679739, 0.4099480888054674, -0.8937255318694555], 'radius': 1.0557582960359349}, 'confidence': 0.03489301946262981, 'timestamp': 197530.195108, 'diameter_3d': 2.1115165920718697, 'ellipse': {'center': [142.77991188376063, 418.59385098712545], 'axes': [419.4068101311041, 628.3543406499629], 'angle': -71.20220888729466}, 'location': [142.77991188376063, 418.59385098712545], 'diameter': 628.3543406499629, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9931934748773803, 'phi': -1.7719073216518166, 'norm_pos': [0.446187224636752, -0.7441410457796893], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.064012,"{'circle_3d': {'center': [0.037489547083821684, 1.2973820210881564, 2.169281841237968], 'normal': [-0.1673045108851149, 0.4202452160690063, -0.8918537766969464], 'radius': 1.0564043941875116}, 'confidence': 0.04217221547899741, 'timestamp': 197530.211908, 'diameter_3d': 2.1128087883750233, 'ellipse': {'center': [194.31927417934804, 451.7939372621835], 'axes': [404.10208915652566, 625.5599701040986], 'angle': -75.35172412162004}, 'location': [194.31927417934804, 451.7939372621835], 'diameter': 625.5599701040986, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 2.004511867131991, 'phi': -1.7562330177785948, 'norm_pos': [0.6072477318104627, -0.8824747385924312], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.0781271,"{'circle_3d': {'center': [0.12264902516493459, 1.2984313343389213, 2.154150618698427], 'normal': [-0.16020788771168878, 0.42033265883990334, -0.8931147119085746], 'radius': 1.055840117646969}, 'confidence': 0.03569051322062655, 'timestamp': 197530.220308, 'diameter_3d': 2.111680235293938, 'ellipse': {'center': [219.50518200585714, 454.0316680057333], 'axes': [409.0731885244953, 631.4113847545906], 'angle': -77.14267521081008}, 'location': [219.50518200585714, 454.0316680057333], 'diameter': 631.4113847545906, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 2.004608234448419, 'phi': -1.7482897107253685, 'norm_pos': [0.6859536937683035, -0.8917986166905554], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.097387,"{'circle_3d': {'center': [-0.7785275019736688, 0.9894602163688613, 2.2128940782632647], 'normal': [-0.2353059316399058, 0.39458506567573176, -0.8882194236115052], 'radius': 1.0572196890412273}, 'confidence': 0.01889593916663674, 'timestamp': 197530.237108, 'diameter_3d': 2.1144393780824546, 'ellipse': {'center': [-38.090962658288134, 359.14640178172584], 'axes': [391.0951051164692, 607.8379280262159], 'angle': -57.021670621918176}, 'location': [-38.090962658288134, 359.14640178172584], 'diameter': 607.8379280262159, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9764125586263148, 'phi': -1.8297660868668035, 'norm_pos': [-0.11903425830715042, -0.4964433407571911], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.1149938,"{'circle_3d': {'center': [-0.7523598643819351, 1.020983627977801, 2.22004696755565], 'normal': [-0.23312529517392797, 0.3972120166431434, -0.8876233495038063], 'radius': 1.0560626160415192}, 'confidence': 0.03739353228455948, 'timestamp': 197530.253908, 'diameter_3d': 2.1121252320830384, 'ellipse': {'center': [-30.21323102254155, 367.5511617575068], 'axes': [387.5763231872433, 604.9526705759123], 'angle': -57.84152301846717}, 'location': [-30.21323102254155, 367.5511617575068], 'diameter': 604.9526705759123, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9792732455340647, 'phi': -1.8276355209257438, 'norm_pos': [-0.09441634694544235, -0.5314631739896116], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.126127,"{'circle_3d': {'center': [-0.24179669591766428, 1.2453652977719405, 2.2009806576714066], 'normal': [-0.19057836446857204, 0.4159104891259883, -0.8892122086608265], 'radius': 1.0565133373054612}, 'confidence': 0.025001898514008677, 'timestamp': 197530.270708, 'diameter_3d': 2.1130266746109223, 'ellipse': {'center': [113.8727093416498, 433.07473951231765], 'axes': [394.4606368266135, 612.2408726508605], 'angle': -69.4153503902805}, 'location': [113.8727093416498, 433.07473951231765], 'diameter': 612.2408726508605, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9997400923382507, 'phi': -1.7819250249645837, 'norm_pos': [0.3558522166926556, -0.8044780813013235], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.1324291,"{'circle_3d': {'center': [-0.306962579890826, 1.1259616546584037, 2.1600441946781768], 'normal': [-0.19600885479966887, 0.4059601855331936, -0.892623580576929], 'radius': 1.0561142632124252}, 'confidence': 0.03460766229883437, 'timestamp': 197530.279108, 'diameter_3d': 2.1122285264248504, 'ellipse': {'center': [94.6491151795806, 403.2380455510073], 'axes': [415.43184109412243, 622.7286178208799], 'angle': -67.37477385787953}, 'location': [94.6491151795806, 403.2380455510073], 'diameter': 622.7286178208799, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9888255693312324, 'phi': -1.7869530066913444, 'norm_pos': [0.2957784849361894, -0.6801585231291971], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.1485598,"{'circle_3d': {'center': [-0.3165876132764116, 1.1412198559503204, 2.1691161079769152], 'normal': [-0.1968109409151343, 0.4072317023075199, -0.891867587802034], 'radius': 1.056464576191102}, 'confidence': 0.04032184241904623, 'timestamp': 197530.287508, 'diameter_3d': 2.112929152382204, 'ellipse': {'center': [92.02674237476161, 406.69138750163836], 'axes': [411.12636523804895, 620.2811575972534], 'angle': -67.27473202117079}, 'location': [92.02674237476161, 406.69138750163836], 'diameter': 620.2811575972534, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.990217322485215, 'phi': -1.7879883055697152, 'norm_pos': [0.28758356992113004, -0.6945474479234932], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.155853,"{'circle_3d': {'center': [-0.5508911326422199, 1.153685472917736, 2.2292533699076174], 'normal': [-0.21633623419561834, 0.4082705037214713, -0.886856149307809], 'radius': 1.0560901944896965}, 'confidence': 0.027428791810620492, 'timestamp': 197530.304308, 'diameter_3d': 2.112180388979393, 'ellipse': {'center': [27.115961289727863, 404.0926759817348], 'axes': [383.79955993033263, 602.1046617415035], 'angle': -62.779387305234174}, 'location': [27.115961289727863, 404.0926759817348], 'diameter': 602.1046617415035, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9913549956158019, 'phi': -1.81005970160498, 'norm_pos': [0.08473737903039957, -0.6837194832572284], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.1698298,"{'circle_3d': {'center': [-0.21805670911592445, 1.2692310981774502, 2.2071102288093556], 'normal': [-0.18860003223509372, 0.41789930582644746, -0.8887014110659974], 'radius': 1.0562698232878573}, 'confidence': 0.038304096063853016, 'timestamp': 197530.312708, 'diameter_3d': 2.1125396465757147, 'ellipse': {'center': [120.65196865585544, 439.16893554754074], 'axes': [391.040873399665, 610.7093073727998], 'angle': -70.00716376414783}, 'location': [120.65196865585544, 439.16893554754074], 'diameter': 610.7093073727998, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 2.0019281302964274, 'phi': -1.779913606846968, 'norm_pos': [0.3770374020495483, -0.8298705647814197], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.18413,"{'circle_3d': {'center': [-0.17088424559381465, 1.1661608140441753, 2.1493905614833135], 'normal': [-0.18466899360825126, 0.40931011548200785, -0.8935113833431676], 'radius': 1.0558337119248602}, 'confidence': 0.043392656007475834, 'timestamp': 197530.329508, 'diameter_3d': 2.1116674238497204, 'ellipse': {'center': [134.1350484242602, 416.0744441105341], 'axes': [418.6771364389633, 627.2233390372622], 'angle': -70.52351840439516}, 'location': [134.1350484242602, 416.0744441105341], 'diameter': 627.2233390372622, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9924941360606392, 'phi': -1.7746045536842054, 'norm_pos': [0.4191720263258131, -0.7336435171272255], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.201901,"{'circle_3d': {'center': [0.02687239895775262, 1.1803508465638521, 2.1169012850583524], 'normal': [-0.16818927322895394, 0.4104926181919809, -0.8962188230452476], 'radius': 1.0571062672091622}, 'confidence': 0.045259178264975344, 'timestamp': 197530.337908, 'diameter_3d': 2.1142125344183245, 'ellipse': {'center': [192.78372891633137, 423.72876823333473], 'axes': [431.81737904984595, 641.0464319211014], 'angle': -74.96938914490995}, 'location': [192.78372891633137, 423.72876823333473], 'diameter': 641.0464319211014, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9937905554668722, 'phi': -1.7563040646836001, 'norm_pos': [0.6024491528635355, -0.7655365343055613], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969635.20878,"{'circle_3d': {'center': [-0.3255678567960629, 1.19123070490645, 2.1940827711579374], 'normal': [-0.19755929454177196, 0.41139927305386415, -0.8897870325369491], 'radius': 1.0570759050354543}, 'confidence': 0.036053223264546186, 'timestamp': 197530.354708, 'diameter_3d': 2.1141518100709087, 'ellipse': {'center': [89.91088476852579, 418.35984337850033], 'axes': [399.17674416918936, 613.5936213868962], 'angle': -67.41651021383535}, 'location': [89.91088476852579, 418.35984337850033], 'diameter': 613.5936213868962, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9947850657106339, 'phi': -1.7892819599027832, 'norm_pos': [0.28097151490164307, -0.7431660140770846], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
