eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1596008018.900179,"{'circle_3d': {'center': [15.280526224421525, 0.17541136491796916, 82.79540155525001], 'normal': [0.7481730112518159, 0.5589793086601128, -0.3574622745469126], 'radius': 5.432070959212185}, 'confidence': 0.09234591635879243, 'timestamp': 16738.842432, 'diameter_3d': 10.86414191842437, 'ellipse': {'center': [274.14054375026853, 120.78322386259836], 'axes': [17.722104315982076, 81.94936419242052], 'angle': 35.44102609537406}, 'location': [274.14054375026853, 120.78322386259836], 'diameter': 81.94936419242052, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1639506529586527, 'phi': -0.4457143103615381, 'norm_pos': [0.8566891992195892, 0.4967365672391735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.907808,"{'circle_3d': {'center': [14.956079733371501, 0.5440602555687573, 82.72155010455576], 'normal': [0.7211358036643138, 0.5897000495476784, -0.3636165621047667], 'radius': 5.44707105844086}, 'confidence': 0.0515179877606994, 'timestamp': 16738.850832, 'diameter_3d': 10.89414211688172, 'ellipse': {'center': [271.8119689730224, 123.51452723955215], 'axes': [18.695650445752026, 82.2542756452458], 'angle': 37.871995803720665}, 'location': [271.8119689730224, 123.51452723955215], 'diameter': 82.2542756452458, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.201483717794288, 'phi': -0.46702395172192085, 'norm_pos': [0.8494124030406949, 0.48535613650186604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.9194062,"{'circle_3d': {'center': [15.50483892250577, 0.2720537538682759, 83.47714331275604], 'normal': [0.7668657360921698, 0.5670328410726384, -0.30065046142141], 'radius': 5.459036853779179}, 'confidence': 0.13037094508189892, 'timestamp': 16738.859232, 'diameter_3d': 10.918073707558358, 'ellipse': {'center': [274.9932768288201, 121.57469749261314], 'axes': [12.66070756875008, 81.68940347401528], 'angle': 35.54230618282869}, 'location': [274.9932768288201, 121.57469749261314], 'diameter': 81.68940347401528, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1736954430564905, 'phi': -0.37363504471804204, 'norm_pos': [0.8593539900900629, 0.4934387604474453], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.928129,"{'circle_3d': {'center': [15.083906409951437, 0.5353511485665017, 82.96988361013877], 'normal': [0.7317880267126415, 0.5889742906308235, -0.3429221033061828], 'radius': 5.387144275776925}, 'confidence': 0.0351602600192235, 'timestamp': 16738.867632, 'diameter_3d': 10.77428855155385, 'ellipse': {'center': [272.4783660078959, 123.48551644882406], 'axes': [16.56340077255333, 81.10357954871564], 'angle': 37.57607614318083}, 'location': [272.4783660078959, 123.48551644882406], 'diameter': 81.10357954871564, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2005853758032643, 'phi': -0.438220559393619, 'norm_pos': [0.8514948937746747, 0.48547701479656646], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.936327,"{'circle_3d': {'center': [15.449926669158273, 0.3704462447047385, 83.52472278921678], 'normal': [0.7622897149798781, 0.5752322153090101, -0.29668550504968155], 'radius': 5.442880851682173}, 'confidence': 0.09525623492261748, 'timestamp': 16738.876032, 'diameter_3d': 10.885761703364347, 'ellipse': {'center': [274.53217244609516, 122.30942518315365], 'axes': [12.354512337988288, 81.40180779667202], 'angle': 36.1196745597607}, 'location': [274.53217244609516, 122.30942518315365], 'diameter': 81.40180779667202, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1836843317277213, 'phi': -0.3711641766636594, 'norm_pos': [0.8579130388940474, 0.4903773950701932], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.943906,"{'circle_3d': {'center': [15.18798335237503, 0.5290292729388097, 83.18823769345315], 'normal': [0.7404611052479411, 0.5884474676618493, -0.3247259296966511], 'radius': 5.399796334554085}, 'confidence': 0.03544441592062492, 'timestamp': 16738.884432, 'diameter_3d': 10.79959266910817, 'ellipse': {'center': [272.9934506969229, 123.45670289110475], 'axes': [14.929401640245525, 81.08227989941355], 'angle': 37.35014319139872}, 'location': [272.9934506969229, 123.45670289110475], 'diameter': 81.08227989941355, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1999336443580004, 'phi': -0.413287688935096, 'norm_pos': [0.853104533427884, 0.48559707128706353], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.95328,"{'circle_3d': {'center': [15.330141042046202, 0.5676673118945574, 83.60778227044179], 'normal': [0.7523075793872056, 0.5916673042414952, -0.28976388161426436], 'radius': 5.473187383888223}, 'confidence': 0.05936814021436117, 'timestamp': 16738.892832, 'diameter_3d': 10.946374767776446, 'ellipse': {'center': [273.5484038697093, 123.76886290888893], 'axes': [11.979663901572472, 81.77827423676172], 'angle': 37.29538709122445}, 'location': [273.5484038697093, 123.76886290888893], 'diameter': 81.77827423676172, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.203921749933198, 'phi': -0.36765407703381003, 'norm_pos': [0.8548387620928416, 0.4842964045462961], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.9604359,"{'circle_3d': {'center': [15.254473894321942, -0.3829286576143289, 81.98142009326597], 'normal': [0.7460019837435169, 0.5124509734490877, -0.4252940630455826], 'radius': 5.487601175507228}, 'confidence': 0.010978426052236893, 'timestamp': 16738.901232, 'diameter_3d': 10.975202351014456, 'ellipse': {'center': [274.9052009888693, 116.48569651955222], 'axes': [23.9381172620197, 83.59809349456668], 'angle': 32.7155385865109}, 'location': [274.9052009888693, 116.48569651955222], 'diameter': 83.59809349456668, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.108832923208455, 'phi': -0.518142315248959, 'norm_pos': [0.8590787530902165, 0.5146429311685324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.96821,"{'circle_3d': {'center': [15.191896624135088, 0.7303053343894028, 83.58756152084428], 'normal': [0.7407872112279459, 0.605220472782732, -0.2914489440807237], 'radius': 5.485600289052727}, 'confidence': 0.07688654894698152, 'timestamp': 16738.909632, 'diameter_3d': 10.971200578105455, 'ellipse': {'center': [272.55099453594835, 124.96550247169993], 'axes': [12.311856560595128, 81.98598284146969], 'angle': 38.33544548755571}, 'location': [272.55099453594835, 124.96550247169993], 'diameter': 81.98598284146969, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.220839120783308, 'phi': -0.3748309903006063, 'norm_pos': [0.8517218579248386, 0.4793104063679169], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.97522,"{'circle_3d': {'center': [15.21955433077009, 0.6999253011361528, 83.59502253841441], 'normal': [0.7430920201141962, 0.6026888033449614, -0.2908271926165457], 'radius': 5.471686593733717}, 'confidence': 0.017796232238326503, 'timestamp': 16738.918032, 'diameter_3d': 10.943373187467435, 'ellipse': {'center': [272.74715044596087, 124.74416139144881], 'axes': [12.195646095424195, 81.76962805481503], 'angle': 38.13741177816537}, 'location': [272.74715044596087, 124.74416139144881], 'diameter': 81.76962805481503, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2176626929762535, 'phi': -0.3730484694690256, 'norm_pos': [0.8523348451436277, 0.4802326608689633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.9872231,"{'circle_3d': {'center': [15.155740961537765, 0.749591034064192, 83.53632711577993], 'normal': [0.7377742393448359, 0.606827614422298, -0.29571847783608624], 'radius': 5.378627318753986}, 'confidence': 0.0060186694313055355, 'timestamp': 16738.926432, 'diameter_3d': 10.757254637507971, 'ellipse': {'center': [272.3489657026107, 125.12153988840248], 'axes': [12.46753108817878, 80.43029598120263], 'angle': 38.49409475094361}, 'location': [272.3489657026107, 125.12153988840248], 'diameter': 80.43029598120263, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2228595492334597, 'phi': -0.38121751983136026, 'norm_pos': [0.8510905178206585, 0.4786602504649896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008018.992439,"{'circle_3d': {'center': [14.991711824934375, 1.4464465754339724, 84.88592864404477], 'normal': [0.7241051446278866, 0.6648989095364461, -0.18325168381401602], 'radius': 5.512544715857473}, 'confidence': 0.024603228431471537, 'timestamp': 16738.934832, 'diameter_3d': 11.025089431714946, 'ellipse': {'center': [269.5979868145929, 130.28807318601773], 'axes': [3.5410835463186525, 81.13798295812506], 'angle': 42.295423890993256}, 'location': [269.5979868145929, 130.28807318601773], 'diameter': 81.13798295812506, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.298154795968828, 'phi': -0.24786908947106362, 'norm_pos': [0.8424937087956028, 0.45713302839159276], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.0039208,"{'circle_3d': {'center': [14.038517678282854, 2.6230024486833585, 86.50792484668614], 'normal': [0.6446722990735932, 0.7629452323072284, -0.048085333593901915], 'radius': 5.463533394438048}, 'confidence': 0.018831662365081252, 'timestamp': 16738.943232, 'diameter_3d': 10.927066788876097, 'ellipse': {'center': [260.93870867000373, 138.78300986928858], 'axes': [6.229723871033538, 78.90005605879163], 'angle': 50.27851784827652}, 'location': [260.93870867000373, 138.78300986928858], 'diameter': 78.90005605879163, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.43865319157438, 'phi': -0.07445093589211026, 'norm_pos': [0.8154334645937616, 0.4217374588779642], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.0112371,"{'circle_3d': {'center': [15.360792527654276, 0.7724474880612293, 84.15467461812653], 'normal': [0.754861869854545, 0.608732318922051, -0.24418951930720212], 'radius': 5.429517162624556}, 'confidence': 0.012222261196935499, 'timestamp': 16738.951632, 'diameter_3d': 10.859034325249112, 'ellipse': {'center': [273.1360320750558, 125.32814695658462], 'axes': [8.053104221628425, 80.5997327996639], 'angle': 38.27958354801653}, 'location': [273.1360320750558, 125.32814695658462], 'diameter': 80.5997327996639, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2252581043480713, 'phi': -0.312864654293788, 'norm_pos': [0.8535501002345495, 0.47779938768089747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.020326,"{'circle_3d': {'center': [15.458534638663338, 0.41514475780837756, 83.63551896122053], 'normal': [0.7630070457719669, 0.5789570914009802, -0.2874524907160362], 'radius': 5.451466275274787}, 'confidence': 0.017913361792390826, 'timestamp': 16738.960032, 'diameter_3d': 10.902932550549574, 'ellipse': {'center': [274.4643369579444, 122.64946506225296], 'axes': [11.584742862393233, 81.42366680254725], 'angle': 36.32997139757039}, 'location': [274.4643369579444, 122.64946506225296], 'diameter': 81.42366680254725, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1882453551581933, 'phi': -0.3602920814988913, 'norm_pos': [0.8577010529935762, 0.4889605622406127], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.027615,"{'circle_3d': {'center': [14.978595722862817, 0.6085150562682013, 82.87392983171767], 'normal': [0.7230121361219235, 0.5950712829392988, -0.35091825150794054], 'radius': 5.538280696912461}, 'confidence': 0.02268317006877273, 'timestamp': 16738.968432, 'diameter_3d': 11.076561393824923, 'ellipse': {'center': [271.79377960398944, 123.98986979819053], 'axes': [17.860866594952384, 83.48476036431703], 'angle': 38.13944396639952}, 'location': [271.79377960398944, 123.98986979819053], 'diameter': 83.48476036431703, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2081506690379546, 'phi': -0.45186389711420133, 'norm_pos': [0.849355561262467, 0.48337554250753945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.0357141,"{'circle_3d': {'center': [14.863285016704799, 0.650298280730488, 82.71209991510904], 'normal': [0.7134029106087552, 0.5985532183111558, -0.36440407789199364], 'radius': 5.473675162559275}, 'confidence': 0.045524353094413016, 'timestamp': 16738.976832, 'diameter_3d': 10.94735032511855, 'ellipse': {'center': [271.12958671164415, 124.29864404739581], 'axes': [18.96513546383261, 82.66806783883337], 'angle': 38.579237256713235}, 'location': [271.12958671164415, 124.29864404739581], 'diameter': 82.66806783883337, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2124901823046565, 'phi': -0.47224786593757245, 'norm_pos': [0.8472799584738879, 0.4820889831358508], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.0440269,"{'circle_3d': {'center': [15.424500705697005, 0.7008261573231263, 84.1747091706576], 'normal': [0.760170884691439, 0.6027638746938757, -0.24251997326294725], 'radius': 5.511378505274921}, 'confidence': 0.030128892046852172, 'timestamp': 16738.985232, 'diameter_3d': 11.022757010549842, 'ellipse': {'center': [273.57947626665407, 124.79281957002549], 'axes': [7.961871958095159, 81.79972979756452], 'angle': 37.82456748810827}, 'location': [273.57947626665407, 124.79281957002549], 'diameter': 81.79972979756452, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2177567734827073, 'phi': -0.30882596963410014, 'norm_pos': [0.854935863333294, 0.4800299184582272], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.05199,"{'circle_3d': {'center': [15.65686487089008, 0.36494165196600914, 84.0979059587777], 'normal': [0.7795345651241953, 0.5747734992474492, -0.24892024091960485], 'radius': 5.518782045087201}, 'confidence': 0.04805893921080274, 'timestamp': 16738.993632, 'diameter_3d': 11.037564090174403, 'ellipse': {'center': [275.37602077373344, 122.3178429704605], 'axes': [8.231531672368765, 81.98062985235968], 'angle': 35.79894178004445}, 'location': [275.37602077373344, 122.3178429704605], 'diameter': 81.98062985235968, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.183123657901094, 'phi': -0.309085129572156, 'norm_pos': [0.860550064917917, 0.4903423209564146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.059671,"{'circle_3d': {'center': [15.769589452219462, 0.24921204423632481, 84.18946623747955], 'normal': [0.7889282802349773, 0.5651293652699757, -0.2412902176944509], 'radius': 5.515514940426282}, 'confidence': 0.048263576258431785, 'timestamp': 16739.002032, 'diameter_3d': 11.031029880852564, 'ellipse': {'center': [276.0953595280466, 121.4784011566507], 'axes': [7.450919033047303, 81.8413915478797], 'angle': 35.069352440891386}, 'location': [276.0953595280466, 121.4784011566507], 'diameter': 81.8413915478797, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1713863779055584, 'phi': -0.2968110350335187, 'norm_pos': [0.8627979985251455, 0.49383999518062205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.067999,"{'circle_3d': {'center': [15.972855467758897, 0.31291852806988096, 85.1808241530147], 'normal': [0.8058671148632633, 0.5704382389227719, -0.15867705806652188], 'radius': 5.564446565127632}, 'confidence': 0.04304251349466225, 'timestamp': 16739.010432, 'diameter_3d': 11.128893130255264, 'ellipse': {'center': [276.4064815376766, 122.04665016379637], 'axes': [0.4423545941323189, 81.6118350660711], 'angle': 35.26064679310288}, 'location': [276.4064815376766, 122.04665016379637], 'diameter': 81.6118350660711, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1778356486694204, 'phi': -0.19441519931388002, 'norm_pos': [0.8637702548052394, 0.49147229098418177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.0751739,"{'circle_3d': {'center': [16.278355486537087, -0.240336924262456, 84.87316121618844], 'normal': [0.831325449761446, 0.5243336178950773, -0.18431563613537705], 'radius': 5.515121595584921}, 'confidence': 0.02466543279842636, 'timestamp': 16739.018832, 'diameter_3d': 11.030243191169841, 'ellipse': {'center': [278.99794556104456, 117.98310122288471], 'axes': [2.1210471066372545, 81.16950083476736], 'angle': 32.0859390444469}, 'location': [278.99794556104456, 117.98310122288471], 'diameter': 81.16950083476736, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1227286651450954, 'phi': -0.21818360803180528, 'norm_pos': [0.8718685798782643, 0.508403744904647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.08949,"{'circle_3d': {'center': [16.337336593651585, -0.2486873558629208, 85.13129636427362], 'normal': [0.8362405420209875, 0.5236377485950386, -0.16280437379494475], 'radius': 5.537975687439401}, 'confidence': 0.030882646008527567, 'timestamp': 16739.027232, 'diameter_3d': 11.075951374878802, 'ellipse': {'center': [279.1161795407182, 117.95675304566967], 'axes': [0.3104542642597949, 81.26021300713127], 'angle': 32.03142822977263}, 'location': [279.1161795407182, 117.95675304566967], 'diameter': 81.26021300713127, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1219116553717456, 'phi': -0.1922808169718039, 'norm_pos': [0.8722380610647443, 0.5085135289763764], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.096179,"{'circle_3d': {'center': [16.268986048306374, -1.2466338616654458, 82.99478161420404], 'normal': [0.83054466324222, 0.4404755397781615, -0.3408472696340764], 'radius': 5.578290453317689}, 'confidence': 0.011417644198036682, 'timestamp': 16739.035632, 'diameter_3d': 11.156580906635378, 'ellipse': {'center': [281.22613161008917, 110.22768414115785], 'axes': [15.373821664778985, 83.93311296427355], 'angle': 26.863553663806556}, 'location': [281.22613161008917, 110.22768414115785], 'diameter': 83.93311296427355, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.026924624567553, 'phi': -0.38943110753587135, 'norm_pos': [0.8788316612815287, 0.5407179827451756], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.1044679,"{'circle_3d': {'center': [16.449144709209648, -1.233015265866591, 83.48470690495087], 'normal': [0.8455578849841592, 0.4416104227613993, -0.3000201620718409], 'radius': 5.562725555806156}, 'confidence': 0.04094787191377078, 'timestamp': 16739.044032, 'diameter_3d': 11.125451111612312, 'ellipse': {'center': [281.9541402792687, 110.43966886470463], 'axes': [11.550855309093205, 83.20927936979703], 'angle': 26.768088169485193}, 'location': [281.9541402792687, 110.43966886470463], 'diameter': 83.20927936979703, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.028189138037218, 'phi': -0.3409616147308282, 'norm_pos': [0.8811066883727147, 0.5398347130637307], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008019.112134,"{'circle_3d': {'center': [15.98157906364599, -0.45380989543700956, 83.42900438270964], 'normal': [0.8065940811871879, 0.5065442036305312, -0.3046620389252771], 'radius': 5.531416385462534}, 'confidence': 0.0643771812962474, 'timestamp': 16739.052432, 'diameter_3d': 11.062832770925068, 'ellipse': {'center': [278.5696932577129, 116.1917428143999], 'axes': [12.555090278493246, 82.81184697605264], 'angle': 31.225299825492744}, 'location': [278.5696932577129, 116.1917428143999], 'diameter': 82.81184697605264, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.101968326756336, 'phi': -0.3611481177949532, 'norm_pos': [0.8705302914303529, 0.5158677382733338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
