eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603857059.938006,"{'circle_3d': {'center': [0.10121779127338848, 3.121355635242027, 31.737493463667366], 'normal': [-0.10122334078925796, 0.478706833831139, -0.8721201766516057], 'radius': 2.0086440643112646}, 'confidence': 0.9987982359248541, 'timestamp': 182249.518362, 'diameter_3d': 4.017288128622529, 'ellipse': {'center': [161.20275052775375, 152.8207714615531], 'axes': [35.46021012109051, 42.96038311223009], 'angle': -79.76631590976895}, 'location': [161.20275052775375, 152.8207714615531], 'diameter': 42.96038311223009, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9024772207824494, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069977550098262, 'phi': -1.6863451314501803, 'norm_pos': [0.5037585953992305, 0.3632467855768621], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.458287,"{'circle_3d': {'center': [-0.24024826915488418, 2.9087920740711226, 32.700487599822544], 'normal': [-0.12704025677838912, 0.4481635853705519, -0.8848786210014867], 'radius': 1.9831138683993097}, 'confidence': 0.9561390915337142, 'timestamp': 182255.037162, 'diameter_3d': 3.9662277367986194, 'ellipse': {'center': [157.64653211889797, 149.69851670192315], 'axes': [34.74678938814793, 41.15805009702751], 'angle': -75.52301478172788}, 'location': [157.64653211889797, 149.69851670192315], 'diameter': 41.15805009702751, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8795924797208587, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.035506339135038, 'phi': -1.7133899551952114, 'norm_pos': [0.49264541287155617, 0.3762561804086535], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.465939,"{'circle_3d': {'center': [-0.22860400524262192, 2.929614021895671, 32.709392060071586], 'normal': [-0.12606990145236727, 0.4498987476892643, -0.8841365826473997], 'radius': 1.964567257671167}, 'confidence': 0.9996243935879038, 'timestamp': 182255.045562, 'diameter_3d': 3.929134515342334, 'ellipse': {'center': [157.76421690957687, 149.91406650560594], 'axes': [34.36634008657262, 40.761942857177495], 'angle': -75.7081128957118}, 'location': [157.76421690957687, 149.91406650560594], 'diameter': 40.761942857177495, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8796070353642271, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0374482882596605, 'phi': -1.712432531728974, 'norm_pos': [0.4930131778424277, 0.37535805622664187], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.473894,"{'circle_3d': {'center': [-0.2591249912895084, 2.956751691066546, 32.727647572516105], 'normal': [-0.12861331695627445, 0.45216022012017054, -0.8826152899436899], 'radius': 1.9526226782929748}, 'confidence': 0.998921436396225, 'timestamp': 182255.053962, 'diameter_3d': 3.9052453565859495, 'ellipse': {'center': [157.4496730718607, 150.18339484378717], 'axes': [34.04882333641988, 40.49131426181583], 'angle': -75.44543281410967}, 'location': [157.4496730718607, 150.18339484378717], 'diameter': 40.49131426181583, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8793221369178927, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.039982126430743, 'phi': -1.7154963155544996, 'norm_pos': [0.49203022834956467, 0.3742358548175535], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.482018,"{'circle_3d': {'center': [-0.230493859971447, 2.9675667754017097, 32.72906032710013], 'normal': [-0.12622738934643601, 0.45306147714810086, -0.8824975603950213], 'radius': 1.9566040635013944}, 'confidence': 0.9999318219916926, 'timestamp': 182255.062362, 'diameter_3d': 3.9132081270027887, 'ellipse': {'center': [157.74468717262582, 150.29152459273885], 'axes': [34.10787369248674, 40.572440244872695], 'angle': -75.78834299511199}, 'location': [157.74468717262582, 150.29152459273885], 'diameter': 40.572440244872695, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8794436021978602, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.040992835034021, 'phi': -1.712866956161362, 'norm_pos': [0.4929521474144557, 0.3737853141969214], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.489865,"{'circle_3d': {'center': [-0.25264001632812083, 3.0317952318999497, 32.765482510096604], 'normal': [-0.12807290237615884, 0.4584138485229542, -0.879462378478648], 'radius': 1.964871270353616}, 'confidence': 0.9992963699319821, 'timestamp': 182255.070762, 'diameter_3d': 3.929742540707232, 'ellipse': {'center': [157.52021769568876, 150.91634383611142], 'axes': [34.03276681726649, 40.69902262720842], 'angle': -75.71630688861993}, 'location': [157.52021769568876, 150.91634383611142], 'diameter': 40.69902262720842, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.879208148555144, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.047005980470382, 'phi': -1.715406152976398, 'norm_pos': [0.49225068029902735, 0.37118190068286905], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.498046,"{'circle_3d': {'center': [-0.24682142061003876, 3.071864990641733, 32.7856181427984], 'normal': [-0.127588019399652, 0.4617529950847694, -0.877784409086832], 'radius': 1.9544939816226725}, 'confidence': 0.9913296375581726, 'timestamp': 182255.079162, 'diameter_3d': 3.908987963245345, 'ellipse': {'center': [157.57967657928702, 151.31511235728888], 'axes': [33.73108029928439, 40.459346185618664], 'angle': -75.88296811925403}, 'location': [157.57967657928702, 151.31511235728888], 'diameter': 40.459346185618664, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8794990301231098, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.050766811117975, 'phi': -1.7151378175197858, 'norm_pos': [0.49243648931027195, 0.36952036517796294], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.506443,"{'circle_3d': {'center': [-0.2593593478451679, 3.020039943729248, 32.76034359415134], 'normal': [-0.1286328466692461, 0.4574342411753957, -0.8798906214740876], 'radius': 1.9518178579192913}, 'confidence': 0.9691102647548816, 'timestamp': 182255.087562, 'diameter_3d': 3.9036357158385826, 'ellipse': {'center': [157.44910128229373, 150.806229773232], 'axes': [33.83769632793806, 40.43464547808666], 'angle': -75.6125687274697}, 'location': [157.44910128229373, 150.806229773232], 'diameter': 40.43464547808666, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8790673140853911, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0459040490867753, 'phi': -1.715959867715664, 'norm_pos': [0.4920284415071679, 0.37164070927820003], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.514055,"{'circle_3d': {'center': [-0.23801868588353692, 3.0685466710235874, 32.78259769736688], 'normal': [-0.1268544581724435, 0.46147646844992396, -0.8780361128727919], 'radius': 1.939817635018466}, 'confidence': 0.9987871047023037, 'timestamp': 182255.095962, 'diameter_3d': 3.879635270036932, 'ellipse': {'center': [157.66789480732064, 151.29063499454287], 'axes': [33.494824640874, 40.15902216904085], 'angle': -75.96902323618308}, 'location': [157.66789480732064, 151.29063499454287], 'diameter': 40.15902216904085, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8786930881213406, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0504550844682314, 'phi': -1.7142787338581988, 'norm_pos': [0.492712171272877, 0.3696223541894047], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.521909,"{'circle_3d': {'center': [-0.252215105456185, 3.098490783840165, 32.80045393970546], 'normal': [-0.12803749313683085, 0.4639718111846388, -0.8765480926779099], 'radius': 1.9307931186213936}, 'confidence': 0.9992093946187103, 'timestamp': 182255.104362, 'diameter_3d': 3.861586237242787, 'ellipse': {'center': [157.5219488181803, 151.5864635974385], 'axes': [33.233610180480184, 39.95039463626832], 'angle': -75.89329474602096}, 'location': [157.5219488181803, 151.5864635974385], 'diameter': 39.95039463626832, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.879130879387302, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.053269904197777, 'phi': -1.7158406818938958, 'norm_pos': [0.4922560900568135, 0.36838973501067296], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.534177,"{'circle_3d': {'center': [-0.2493345971822789, 3.1482226694972644, 32.826507342738594], 'normal': [-0.127797450780672, 0.4681161349893971, -0.8743769757584827], 'radius': 1.9195475974533156}, 'confidence': 0.9990922850089903, 'timestamp': 182255.112762, 'diameter_3d': 3.839095194906631, 'ellipse': {'center': [157.5514933240028, 152.07860465403365], 'axes': [32.88588938306776, 39.686345950961275], 'angle': -76.04946780589283}, 'location': [157.5514933240028, 152.07860465403365], 'diameter': 39.686345950961275, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8789362708902626, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.057954025821402, 'phi': -1.715927007921466, 'norm_pos': [0.4923484166375087, 0.3663391472748597], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.542521,"{'circle_3d': {'center': [-0.26274838783462706, 3.1884586829218176, 32.8501213707279], 'normal': [-0.1289152666683677, 0.4714691361081098, -0.872409140092707], 'radius': 1.9626659913710252}, 'confidence': 0.9973223205737577, 'timestamp': 182255.121162, 'diameter_3d': 3.9253319827420503, 'ellipse': {'center': [157.42119446665936, 152.4492085605146], 'axes': [33.48464765126116, 40.54958189512576], 'angle': -76.00843640236775}, 'location': [157.42119446665936, 152.4492085605146], 'diameter': 40.54958189512576, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8780242900957469, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.061752273401801, 'phi': -1.7175039261601732, 'norm_pos': [0.49194123270831047, 0.3647949643311892], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.550019,"{'circle_3d': {'center': [-0.24224821093533788, 3.2665387618335195, 32.88967423191164], 'normal': [-0.12720691859342692, 0.4779758093507516, -0.869113068327395], 'radius': 1.9449539710819348}, 'confidence': 0.9995766217236881, 'timestamp': 182255.129562, 'diameter_3d': 3.8899079421638696, 'ellipse': {'center': [157.6309976083238, 153.22080216902168], 'axes': [32.94521868383101, 40.13566284245607], 'angle': -76.41187383319878}, 'location': [157.6309976083238, 153.22080216902168], 'diameter': 40.13566284245607, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8783492492518197, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069145113112493, 'phi': -1.7161284616463406, 'norm_pos': [0.4925968675260119, 0.36157999096240967], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.558199,"{'circle_3d': {'center': [-0.22021005920774006, 3.300100449891011, 32.9049946999255], 'normal': [-0.12537040594946045, 0.48077261668887594, -0.8678363626595734], 'radius': 1.9365926477965356}, 'confidence': 0.9997948176461141, 'timestamp': 182255.137962, 'diameter_3d': 3.8731852955930712, 'ellipse': {'center': [157.85620040155231, 153.55386839179687], 'axes': [32.711222906792926, 39.944727843277576], 'angle': -76.71836628891965}, 'location': [157.85620040155231, 153.55386839179687], 'diameter': 39.944727843277576, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8789857013378644, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0723319588313434, 'phi': -1.7142669486520488, 'norm_pos': [0.493300626254851, 0.36019221503417975], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.566017,"{'circle_3d': {'center': [-0.20097635379453105, 3.3523776091979123, 32.93135950519548], 'normal': [-0.12376759716502635, 0.4851290466311177, -0.8656392955537421], 'radius': 1.9168457232478586}, 'confidence': 0.997222597055195, 'timestamp': 182255.146362, 'diameter_3d': 3.8336914464957172, 'ellipse': {'center': [158.0515813485757, 154.07288489753336], 'axes': [32.22171927496063, 39.50588655291019], 'angle': -77.03440501516565}, 'location': [158.0515813485757, 154.07288489753336], 'diameter': 39.50588655291019, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8785532362435733, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.077307064313207, 'phi': -1.7128120706754861, 'norm_pos': [0.49391119171429904, 0.35802964626027767], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.5740218,"{'circle_3d': {'center': [-0.23507981094079455, 3.3689509342429416, 32.94560269202158], 'normal': [-0.12660955192721499, 0.4865101570515368, -0.8644523633182334], 'radius': 1.915735247368378}, 'confidence': 0.9996596069085725, 'timestamp': 182255.154762, 'diameter_3d': 3.831470494736756, 'ellipse': {'center': [157.70348505535253, 154.22915342785245], 'axes': [32.12242397027821, 39.46580605268514], 'angle': -76.72312113604848}, 'location': [157.70348505535253, 154.22915342785245], 'diameter': 39.46580605268514, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8786744893999998, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.07888717565063, 'phi': -1.7162244918131877, 'norm_pos': [0.49282339079797666, 0.35737852738394815], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.582348,"{'circle_3d': {'center': [-0.22216851615490185, 3.353915964499965, 32.93527413085219], 'normal': [-0.12553361069505725, 0.48525724290628874, -0.8653130767490163], 'radius': 1.9037983622389012}, 'confidence': 0.9977708342613361, 'timestamp': 182255.163162, 'diameter_3d': 3.8075967244778024, 'ellipse': {'center': [157.83341573710334, 154.09101688195636], 'axes': [31.980844899789407, 39.231969771375226], 'angle': -76.82084109285877}, 'location': [157.83341573710334, 154.09101688195636], 'diameter': 39.231969771375226, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8781076384970499, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.077453673700485, 'phi': -1.7148642974125492, 'norm_pos': [0.49322942417844795, 0.3579540963251818], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.589865,"{'circle_3d': {'center': [-0.18601230736460939, 3.4119862708942152, 32.962855930389374], 'normal': [-0.1225205932958662, 0.49009643510580964, -0.8630145934542508], 'radius': 1.9162408290735857}, 'confidence': 0.9986024111309084, 'timestamp': 182255.171562, 'diameter_3d': 3.8324816581471715, 'ellipse': {'center': [158.2057169814765, 154.6519439773077], 'axes': [32.02692432559447, 39.45615581684788], 'angle': -77.31718349181908}, 'location': [158.2057169814765, 154.6519439773077], 'diameter': 39.45615581684788, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8777222514140814, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.082996709100147, 'phi': -1.7118220693080772, 'norm_pos': [0.4943928655671141, 0.35561690009455127], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.597984,"{'circle_3d': {'center': [-0.2160625370353617, 3.3759514116052562, 32.94677708091427], 'normal': [-0.12502477910176224, 0.487093530165063, -0.864354497577176], 'radius': 1.8601769899767908}, 'confidence': 0.9989217320235528, 'timestamp': 182255.179962, 'diameter_3d': 3.7203539799535816, 'ellipse': {'center': [157.89092555202467, 154.3255119420781], 'axes': [31.18136449988363, 38.31911233799242], 'angle': -76.93248109815677}, 'location': [157.89092555202467, 154.3255119420781], 'diameter': 38.31911233799242, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8777109346836176, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0795550231987017, 'phi': -1.7144452936484222, 'norm_pos': [0.4934091423500771, 0.3569770335746746], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
