eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175467.6973891,"{'circle_3d': {'center': [-2.3410296387694745, 1.9997331465270847, 93.10839508616532], 'normal': [-0.599735549250765, -0.39275202132522535, -0.6971822722285994], 'radius': 7.242863831194033}, 'confidence': 0.06180446220151935, 'timestamp': 50856.186169, 'diameter_3d': 14.485727662388067, 'ellipse': {'center': [145.9362707172292, 134.38808514237235], 'axes': [66.78329232442168, 96.65747566856706], 'angle': 31.492368233797805}, 'location': [145.9362707172292, 134.38808514237235], 'diameter': 96.65747566856706, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.1671741552559824, 'phi': -2.2811982502295023, 'norm_pos': [0.45605084599134127, 0.44004964524011525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.9202151,"{'circle_3d': {'center': [1.0286639218353848, 5.836477388767114, 90.13504152864039], 'normal': [-0.3189277525336937, -0.07302333447188974, -0.9449617353556775], 'radius': 7.34545421933022}, 'confidence': 0.025782404973943285, 'timestamp': 50856.412968, 'diameter_3d': 14.69090843866044, 'ellipse': {'center': [168.3225840041186, 160.45949990814984], 'axes': [96.20452871471986, 101.29881524688889], 'angle': 1.6040766757781715}, 'location': [168.3225840041186, 160.45949990814984], 'diameter': 101.29881524688889, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.4977079377366456, 'phi': -1.896295190630651, 'norm_pos': [0.5260080750128706, 0.33141875038270896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.9275599,"{'circle_3d': {'center': [0.6746414474163167, 5.61796401243297, 90.2799690912677], 'normal': [-0.34842962540194927, -0.09123278249973506, -0.9328844384700675], 'radius': 7.317683381277394}, 'confidence': 0.019559310132570104, 'timestamp': 50856.421367, 'diameter_3d': 14.635366762554789, 'ellipse': {'center': [165.962232739136, 158.9614034952955], 'axes': [94.49765654579369, 100.74144727231179], 'angle': 5.095009353860598}, 'location': [165.962232739136, 158.9614034952955], 'diameter': 100.74144727231179, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.479436506421973, 'phi': -1.928248728924721, 'norm_pos': [0.5186319773098, 0.3376608187696021], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.9416928,"{'circle_3d': {'center': [-0.9958528015677715, 3.1676720237142946, 91.61605483525241], 'normal': [-0.48763747948395647, -0.29542378155962457, -0.8215439598046748], 'radius': 7.355464481937999}, 'confidence': 0.027901684244508326, 'timestamp': 50856.429767, 'diameter_3d': 14.710928963875999, 'ellipse': {'center': [154.85092335459683, 142.45380547482245], 'axes': [82.39767421575492, 99.72236233859515], 'angle': 28.205020648722048}, 'location': [154.85092335459683, 142.45380547482245], 'diameter': 99.72236233859515, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.2708972583490847, 'phi': -2.1064687387232897, 'norm_pos': [0.4839091354831151, 0.4064424771882398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.947519,"{'circle_3d': {'center': [-0.03763548105758563, 1.3261076962949954, 91.93318182865883], 'normal': [-0.40778603610810776, -0.44888747551123287, -0.79511671035414], 'radius': 7.344213349262916}, 'confidence': 0.04971092235963358, 'timestamp': 50856.438167, 'diameter_3d': 14.688426698525832, 'ellipse': {'center': [161.03153035567672, 130.37990354748533], 'axes': [79.5711360834738, 99.18076144647827], 'angle': 46.96330954206855}, 'location': [161.03153035567672, 130.37990354748533], 'diameter': 99.18076144647827, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.105276385547692, 'phi': -2.04468139728539, 'norm_pos': [0.5032235323614898, 0.4567504018854778], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.9561238,"{'circle_3d': {'center': [0.3319137051740144, 1.1072955106396325, 91.87701613294385], 'normal': [-0.37699027058880763, -0.4671218243158463, -0.7997971849970548], 'radius': 7.436511348624165}, 'confidence': 0.059411042412840925, 'timestamp': 50856.446567, 'diameter_3d': 14.87302269724833, 'ellipse': {'center': [163.47269216641027, 129.0109607707493], 'axes': [81.16432985627617, 100.4852586786493], 'angle': 50.7140470810051}, 'location': [163.47269216641027, 129.0109607707493], 'diameter': 100.4852586786493, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.0847635026047648, 'phi': -2.0112683834901524, 'norm_pos': [0.5108521630200321, 0.46245433012187787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.963338,"{'circle_3d': {'center': [0.8026017281946389, 11.250891425049819, 91.13161623730527], 'normal': [-0.3377662686704225, 0.37817783521833565, -0.8619138429669368], 'radius': 3.364197721040557}, 'confidence': 0.9841592074934474, 'timestamp': 50856.454967, 'diameter_3d': 6.728395442081114, 'ellipse': {'center': [165.70835630832676, 196.29504144658648], 'axes': [37.35357676655005, 45.92229981231288], 'angle': -54.483509403148624}, 'location': [165.70835630832676, 196.29504144658648], 'diameter': 45.92229981231288, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.9586234818196533, 'phi': -1.9442826330180225, 'norm_pos': [0.5178386134635211, 0.18210399397255628], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.972224,"{'circle_3d': {'center': [2.2384841003273346, 7.56505292197636, 89.79454529035708], 'normal': [-0.21810940432603113, 0.07102462662888076, -0.9733364218792863], 'radius': 7.245092308834633}, 'confidence': 0.0838284673940884, 'timestamp': 50856.463367, 'diameter_3d': 14.490184617669266, 'ellipse': {'center': [176.31841527024864, 171.97282267228704], 'axes': [97.0315290500839, 100.40623548858868], 'angle': -36.08909750934406}, 'location': [176.31841527024864, 171.97282267228704], 'diameter': 100.40623548858868, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.6418808033105232, 'phi': -1.7912390156716962, 'norm_pos': [0.550995047719527, 0.283446572198804], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.979597,"{'circle_3d': {'center': [1.744476938201649, 7.243854143469824, 89.89712045394711], 'normal': [-0.2592766678365049, 0.04425806175333612, -0.9647884915801166], 'radius': 7.275365308683325}, 'confidence': 0.09674152883687169, 'timestamp': 50856.471767, 'diameter_3d': 14.55073061736665, 'ellipse': {'center': [173.05296860688514, 169.80839038358482], 'axes': [96.69329326500352, 100.70508818464005], 'angle': -25.859844072516378}, 'location': [173.05296860688514, 169.80839038358482], 'diameter': 100.70508818464005, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.6150688499038972, 'phi': -1.8333328304378074, 'norm_pos': [0.5407905268965161, 0.2924650400683966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.987674,"{'circle_3d': {'center': [2.0149965669722434, 7.31567100107385, 89.83128606862397], 'normal': [-0.23673336543895537, 0.05024279988700497, -0.9702746903570453], 'radius': 7.284955180697173}, 'confidence': 0.07382603701639777, 'timestamp': 50856.480167, 'diameter_3d': 14.569910361394346, 'ellipse': {'center': [174.84945632642712, 170.31210104649924], 'axes': [97.40401374222917, 100.91500914347678], 'angle': -29.575900850913204}, 'location': [174.84945632642712, 170.31210104649924], 'diameter': 100.91500914347678, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.621060289039532, 'phi': -1.8101067213030557, 'norm_pos': [0.5464045510200848, 0.29036624563958646], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175467.996298,"{'circle_3d': {'center': [0.2964302126856513, 7.098214222962633, 90.38117899894392], 'normal': [-0.37994722829617156, 0.03212140171107019, -0.9244502794970495], 'radius': 7.323657155804827}, 'confidence': 0.052644475503835435, 'timestamp': 50856.488567, 'diameter_3d': 14.647314311609653, 'ellipse': {'center': [163.46664834983756, 168.6181088529804], 'axes': [92.57441375868113, 100.82263167363274], 'angle': -15.094144103764695}, 'location': [163.46664834983756, 168.6181088529804], 'diameter': 100.82263167363274, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.6029232547993477, 'phi': -1.9607476487724402, 'norm_pos': [0.5108332760932424, 0.297424546445915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.003008,"{'circle_3d': {'center': [1.5599609750468755, 7.257190562160969, 89.94891283890516], 'normal': [-0.2746529980994029, 0.045369429977598213, -0.96047245950028], 'radius': 7.306059740838765}, 'confidence': 0.07407008250084603, 'timestamp': 50856.496967, 'diameter_3d': 14.61211948167753, 'ellipse': {'center': [171.83758836527488, 169.86962599768663], 'axes': [96.58388961286774, 101.07172671499015], 'angle': -24.55127597820123}, 'location': [171.83758836527488, 169.86962599768663], 'diameter': 101.07172671499015, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.6161813358343047, 'phi': -1.8493195736109649, 'norm_pos': [0.536992463641484, 0.29220989167630573], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.0118332,"{'circle_3d': {'center': [0.7811674697772615, 6.788363089581725, 90.18779014428173], 'normal': [-0.3395524568718705, 0.006300473929327827, -0.9405660173855647], 'radius': 7.334320922554623}, 'confidence': 0.06816957713188188, 'timestamp': 50856.505367, 'diameter_3d': 14.668641845109246, 'ellipse': {'center': [166.68478974691678, 166.67821169373093], 'axes': [94.89789856198743, 101.16609868723606], 'angle': -12.861813407105394}, 'location': [166.68478974691678, 166.67821169373093], 'diameter': 101.16609868723606, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.577096842408875, 'phi': -1.9172445362678, 'norm_pos': [0.5208899679591149, 0.3055074512761211], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.023445,"{'circle_3d': {'center': [0.945295058459287, 6.7226662469077745, 90.12963295885916], 'normal': [-0.32587515781503523, 0.000825737039831983, -0.945412449504113], 'radius': 7.342040893725525}, 'confidence': 0.05170309942732941, 'timestamp': 50856.513767, 'diameter_3d': 14.68408178745105, 'ellipse': {'center': [167.7756887873966, 166.27448869970408], 'axes': [95.6332462267905, 101.3333601041656], 'angle': -12.559389742476446}, 'location': [167.7756887873966, 166.27448869970408], 'diameter': 101.3333601041656, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.5716220639285656, 'phi': -1.9027337134448732, 'norm_pos': [0.5242990274606144, 0.3071896304178997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.031519,"{'circle_3d': {'center': [0.262490581684963, 6.26574614482924, 90.39750162187656], 'normal': [-0.3827755308795623, -0.03725093813337922, -0.92309006091933], 'radius': 7.371174889532227}, 'confidence': 0.03590091262402418, 'timestamp': 50856.522167, 'diameter_3d': 14.742349779064455, 'ellipse': {'center': [163.26012379308366, 163.15842202740782], 'axes': [93.57480529773703, 101.40614654885498], 'angle': -4.032525871889623}, 'location': [163.26012379308366, 163.15842202740782], 'diameter': 101.40614654885498, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.533536768176106, 'phi': -1.9638828830638289, 'norm_pos': [0.5101878868533865, 0.3201732415524674], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.0395038,"{'circle_3d': {'center': [0.4194757507927829, 6.072351518694043, 90.34314333983976], 'normal': [-0.3696934334539104, -0.053367156977979, -0.9276199177557297], 'radius': 7.3770122598347}, 'confidence': 0.03249204592859558, 'timestamp': 50856.530567, 'diameter_3d': 14.7540245196694, 'ellipse': {'center': [164.30041319776126, 161.91650995888034], 'axes': [94.3341523711309, 101.53069663108066], 'angle': -1.5562306440408926}, 'location': [164.30041319776126, 161.91650995888034], 'diameter': 101.53069663108066, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.5174038052096908, 'phi': -1.950043255888794, 'norm_pos': [0.513438791243004, 0.3253478751713319], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.048037,"{'circle_3d': {'center': [-0.032796531511444904, 5.736495951378757, 90.55906278992767], 'normal': [-0.4073827903125959, -0.08135512092091945, -0.9096266302484035], 'radius': 7.393676271013115}, 'confidence': 0.026235706734740998, 'timestamp': 50856.538967, 'diameter_3d': 14.78735254202623, 'ellipse': {'center': [161.308459745887, 159.62554657444812], 'axes': [92.51743225566771, 101.5017026907728], 'angle': 3.2074457994110475}, 'location': [161.308459745887, 159.62554657444812], 'diameter': 101.5017026907728, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.489351193935169, 'phi': -1.99186682896555, 'norm_pos': [0.5040889367058969, 0.3348935559397995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.055307,"{'circle_3d': {'center': [-0.00566507685572315, 5.525856082787277, 90.5678205879714], 'normal': [-0.40512183575795263, -0.09890844330354283, -0.9088968137447596], 'radius': 7.395360057384344}, 'confidence': 0.02622873263168856, 'timestamp': 50856.547367, 'diameter_3d': 14.790720114768687, 'ellipse': {'center': [161.4851091552817, 158.24432075236388], 'axes': [92.57292231712614, 101.49919597603507], 'angle': 5.936771953955711}, 'location': [161.4851091552817, 158.24432075236388], 'diameter': 101.49919597603507, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.4717259011377204, 'phi': -1.9900929690015847, 'norm_pos': [0.5046409661102553, 0.3406486635318172], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.064068,"{'circle_3d': {'center': [-2.47277839226059, 4.47248190685406, 92.24023618634614], 'normal': [-0.6107146120416916, -0.1866896246313109, -0.7695288472135313], 'radius': 7.3781744670914735}, 'confidence': 0.021708505629935138, 'timestamp': 50856.555766, 'diameter_3d': 14.756348934182947, 'ellipse': {'center': [145.20470300564688, 150.71217102611612], 'axes': [75.68980972808964, 99.45784467620292], 'angle': 13.39709552688417}, 'location': [145.20470300564688, 150.71217102611612], 'diameter': 99.45784467620292, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.3830048829604653, 'phi': -2.241635799556611, 'norm_pos': [0.4537646968926465, 0.37203262072451615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
