eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595911252.874379,"{'circle_3d': {'center': [7.948944467373316, 2.690985196899896, 59.080952541644336], 'normal': [-0.0659358581855569, 0.2859452932233909, -0.9559747652991283], 'radius': 1.5052855099146916}, 'confidence': 0.2476435162369341, 'timestamp': 1391.227711, 'diameter_3d': 3.010571019829383, 'ellipse': {'center': [243.44686012617058, 148.13095737019327], 'axes': [29.836422475717715, 31.844286706454863], 'angle': 83.22312474208364}, 'location': [243.44686012617058, 148.13095737019327], 'diameter': 31.844286706454863, 'sphere': {'center': [8.740174765599999, -0.7403583217807952, 70.55264972523388], 'radius': 12.0}, 'projected_sphere': {'center': [236.80658877839244, 113.49390616381174], 'axes': [210.90632397152925, 210.90632397152925], 'angle': 90.0}, 'model_confidence': 0.8653852976150289, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 1.8607890928598412, 'phi': -1.6396596499077083, 'norm_pos': [0.760771437894283, 0.38278767762419474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.980468,"{'circle_3d': {'center': [6.009762492585683, 6.557367616723907, 65.01346641792199], 'normal': [-0.259110458772568, 0.5841202265121803, -0.7691978491480775], 'radius': 1.6398623386186693}, 'confidence': 0.9970745904805062, 'timestamp': 1394.335679, 'diameter_3d': 3.2797246772373385, 'ellipse': {'center': [217.40554634289416, 182.37321606143502], 'axes': [22.81465882642896, 31.494990764211554], 'angle': -73.14856538659461}, 'location': [217.40554634289416, 182.37321606143502], 'diameter': 31.494990764211554, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8585988885780216, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.194592052069983, 'phi': -1.8957157311739825, 'norm_pos': [0.6793923323215443, 0.24011159974402074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.996476,"{'circle_3d': {'center': [6.028913319482333, 6.530049481528935, 64.98637028555994], 'normal': [-0.2575145565311804, 0.5818437152459327, -0.7714558601782473], 'radius': 1.6206146056737545}, 'confidence': 0.9982525897760997, 'timestamp': 1394.344079, 'diameter_3d': 3.241229211347509, 'ellipse': {'center': [217.60972191908465, 182.14226438238765], 'axes': [22.63717801224232, 31.13845414973385], 'angle': -73.25544080595232}, 'location': [217.60972191908465, 182.14226438238765], 'diameter': 31.13845414973385, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8586881382163458, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1917901383009024, 'phi': -1.8929698435562397, 'norm_pos': [0.6800303809971395, 0.2410738984067181], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911255.999188,"{'circle_3d': {'center': [6.054645512026697, 6.4859255452329405, 64.94473638857903], 'normal': [-0.25537020715248343, 0.5781667205545998, -0.7749253515933241], 'radius': 1.6446626809213352}, 'confidence': 0.9997470077034802, 'timestamp': 1394.352479, 'diameter_3d': 3.2893253618426703, 'ellipse': {'center': [217.89466301028884, 181.75607294325178], 'axes': [23.115932149875146, 31.62120076825324], 'angle': -73.38967958276554}, 'location': [217.89466301028884, 181.75607294325178], 'diameter': 31.62120076825324, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8603504794518546, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1872763340185943, 'phi': -1.88913052609096, 'norm_pos': [0.6809208219071526, 0.2426830294031176], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.004245,"{'circle_3d': {'center': [6.046019394008175, 6.442317516533055, 64.91519655909651], 'normal': [-0.2560890503206936, 0.5745327181629426, -0.7773870040502002], 'radius': 1.5975933647719311}, 'confidence': 0.9979961398316741, 'timestamp': 1394.360879, 'diameter_3d': 3.1951867295438623, 'ellipse': {'center': [217.8336796312116, 181.37706355924502], 'axes': [22.562349202007724, 30.729580126302153], 'angle': -73.2583514802827}, 'location': [217.8336796312116, 181.37706355924502], 'diameter': 30.729580126302153, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8605995472517503, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.182829447317734, 'phi': -1.889023336276691, 'norm_pos': [0.6807302488475362, 0.24426223516981238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.0132391,"{'circle_3d': {'center': [6.0252512391390365, 6.405028054929329, 64.89459943990558], 'normal': [-0.2578197298931218, 0.5714252630292989, -0.7791034306494449], 'radius': 1.659846450347053}, 'confidence': 0.9999089614952594, 'timestamp': 1394.369278, 'diameter_3d': 3.319692900694106, 'ellipse': {'center': [217.66127095445552, 181.0284542505922], 'axes': [23.526123292614777, 31.936821530966863], 'angle': -73.04068888986217}, 'location': [217.66127095445552, 181.0284542505922], 'diameter': 31.936821530966863, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8613173406612384, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.179037874282032, 'phi': -1.8903719489057325, 'norm_pos': [0.6801914717326735, 0.24571477395586583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.024004,"{'circle_3d': {'center': [6.040068499912584, 6.3807606312486245, 64.8719680743352], 'normal': [-0.2565849581619929, 0.5694029777225734, -0.7809893777803095], 'radius': 1.6303793706284533}, 'confidence': 0.9998695828829174, 'timestamp': 1394.377678, 'diameter_3d': 3.2607587412569066, 'ellipse': {'center': [217.81938655977598, 180.8235956160039], 'axes': [23.185207189269153, 31.38083141891137], 'angle': -73.11932009365856}, 'location': [217.81938655977598, 180.8235956160039], 'diameter': 31.38083141891137, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8617289044640541, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1765757464346396, 'phi': -1.8882252024425876, 'norm_pos': [0.6806855829992999, 0.2465683515999838], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.029192,"{'circle_3d': {'center': [6.041284237755079, 6.3526561769595284, 64.8511436444557], 'normal': [-0.25648364667511825, 0.5670609398651488, -0.7827247469369338], 'radius': 1.6353479555937145}, 'confidence': 0.9953331589374277, 'timestamp': 1394.386078, 'diameter_3d': 3.270695911187429, 'ellipse': {'center': [217.85022414562764, 180.5735814736421], 'axes': [23.331639265166206, 31.4864733775604], 'angle': -73.08580215196763}, 'location': [217.85022414562764, 180.5735814736421], 'diameter': 31.4864733775604, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8609095351158835, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1737295565525723, 'phi': -1.8874507447409334, 'norm_pos': [0.6807819504550864, 0.24761007719315797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.042474,"{'circle_3d': {'center': [6.024741455946205, 6.2999066380659405, 64.81856808812762], 'normal': [-0.2578622118258578, 0.5626651449573498, -0.7854393766309409], 'radius': 1.6189280151073178}, 'confidence': 0.9985688691694683, 'timestamp': 1394.394478, 'diameter_3d': 3.2378560302146355, 'ellipse': {'center': [217.71974550755186, 180.10305355770606], 'axes': [23.221562453466937, 31.18528452599567], 'angle': -72.87293984881832}, 'location': [217.71974550755186, 180.10305355770606], 'diameter': 31.18528452599567, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8606062418545335, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.168402497580543, 'phi': -1.8880128940962275, 'norm_pos': [0.6803742047110996, 0.24957061017622473], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.049251,"{'circle_3d': {'center': [6.068391930596853, 6.294636516525494, 64.80058185611028], 'normal': [-0.25422467227163714, 0.5622259681623126, -0.786938229299053], 'radius': 1.6989406354933643}, 'confidence': 0.9971190378225621, 'timestamp': 1394.402878, 'diameter_3d': 3.3978812709867285, 'ellipse': {'center': [218.16173521963788, 180.05307932391807], 'axes': [24.421437332670898, 32.736991856068975], 'angle': -73.21064273047502}, 'location': [218.16173521963788, 180.05307932391807], 'diameter': 32.736991856068975, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8599532351598715, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.16787134303637, 'phi': -1.8832684295741697, 'norm_pos': [0.6817554225613683, 0.24977883615034135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.056549,"{'circle_3d': {'center': [6.061135925114408, 6.277664929820097, 64.790823722455], 'normal': [-0.25482933939517416, 0.5608116692701962, -0.7877514071036593], 'radius': 1.629175164651667}, 'confidence': 0.9977310228213645, 'timestamp': 1394.411278, 'diameter_3d': 3.258350329303334, 'ellipse': {'center': [218.09319434435383, 179.91377569416153], 'axes': [23.456512767673125, 31.396819621756805], 'angle': -73.12635274628347}, 'location': [218.09319434435383, 179.91377569416153], 'diameter': 31.396819621756805, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8593197964826937, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.16616214558612, 'phi': -1.8836614594106529, 'norm_pos': [0.6815412323261058, 0.2503592679409936], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.065526,"{'circle_3d': {'center': [6.025874364478379, 6.3144171462386005, 64.82860762701122], 'normal': [-0.25776780278150996, 0.5638743539717381, -0.7846027483906409], 'radius': 1.6326066966431447}, 'confidence': 0.9962766700251816, 'timestamp': 1394.419678, 'diameter_3d': 3.2652133932862895, 'ellipse': {'center': [217.7231252270999, 180.22978088514105], 'axes': [23.380681980623272, 31.44407478077576], 'angle': -72.90488154386101}, 'location': [217.7231252270999, 180.22978088514105], 'diameter': 31.44407478077576, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8588397675359905, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.169865947514786, 'phi': -1.8882202717678178, 'norm_pos': [0.6803847663346871, 0.24904257964524557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.073641,"{'circle_3d': {'center': [6.056249705997564, 6.301100715521867, 64.80913669165768], 'normal': [-0.2552365243215779, 0.5627646514120103, -0.7862253263367692], 'radius': 1.6186984720020037}, 'confidence': 0.9989250208735614, 'timestamp': 1394.428078, 'diameter_3d': 3.2373969440040073, 'ellipse': {'center': [218.0288669217795, 180.1230020624867], 'axes': [23.24085656551285, 31.18607349315005], 'angle': -73.12404504504305}, 'location': [218.0288669217795, 180.1230020624867], 'diameter': 31.18607349315005, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8592422537777589, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1685228705673114, 'phi': -1.8846983659513072, 'norm_pos': [0.6813402091305609, 0.24948749140630544], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.0806751,"{'circle_3d': {'center': [6.043751859247191, 6.355145581465279, 64.8521392597518], 'normal': [-0.25627801155077556, 0.567268390240628, -0.7826417789955933], 'radius': 1.6399779033592676}, 'confidence': 0.9995184401401521, 'timestamp': 1394.436478, 'diameter_3d': 3.2799558067185353, 'ellipse': {'center': [217.8733934510301, 180.59551034120508], 'axes': [23.393148303561496, 31.575220498204782], 'angle': -73.10904593583973}, 'location': [217.8733934510301, 180.59551034120508], 'diameter': 31.575220498204782, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8591609604166273, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1739814376394793, 'phi': -1.8872448317320532, 'norm_pos': [0.6808543545344691, 0.24751870691164546], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.094937,"{'circle_3d': {'center': [6.062752402459115, 6.3850687101190475, 64.86768589328591], 'normal': [-0.254694632949782, 0.5697619842951087, -0.7813462262010844], 'radius': 1.6211412753935543}, 'confidence': 0.9997616802284957, 'timestamp': 1394.444878, 'diameter_3d': 3.2422825507871087, 'ellipse': {'center': [218.03846921251682, 180.87037831846294], 'axes': [23.060908962998493, 31.205529833292164], 'angle': -73.3035278152353}, 'location': [218.03846921251682, 180.87037831846294], 'diameter': 31.205529833292164, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8595849772712216, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1770125290724107, 'phi': -1.8859043860239206, 'norm_pos': [0.6813702162891151, 0.24637342367307113], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.098407,"{'circle_3d': {'center': [5.998143834527064, 6.388965260685999, 64.89184219594831], 'normal': [-0.26007868027745285, 0.5700866968423547, -0.7793332009792163], 'radius': 1.6544642855447806}, 'confidence': 0.9998810495263717, 'timestamp': 1394.453278, 'diameter_3d': 3.3089285710895613, 'ellipse': {'center': [217.40476210661507, 180.87895344264533], 'axes': [23.470210837746666, 31.833922965625764], 'angle': -72.80435642329685}, 'location': [217.40476210661507, 180.87895344264533], 'diameter': 31.833922965625764, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8599600901481153, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.177407702090669, 'phi': -1.892894384121929, 'norm_pos': [0.679389881583172, 0.24633769398897776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.106754,"{'circle_3d': {'center': [5.9989953867054515, 6.4193044948356475, 64.91382643075517], 'normal': [-0.26000771759592056, 0.5726149663548253, -0.7775011814119784], 'radius': 1.6419540827619783}, 'confidence': 0.998311956000958, 'timestamp': 1394.461678, 'diameter_3d': 3.2839081655239566, 'ellipse': {'center': [217.3918617802097, 181.1504410231418], 'axes': [23.211747872684924, 31.582631680794332], 'angle': -72.85804871622516}, 'location': [217.3918617802097, 181.1504410231418], 'diameter': 31.582631680794332, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8596841384713838, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1804883085130533, 'phi': -1.8935196717893583, 'norm_pos': [0.6793495680631553, 0.2452064957369091], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.1135948,"{'circle_3d': {'center': [5.999316187610199, 6.364047609977732, 64.87327525468366], 'normal': [-0.2599809841871916, 0.5680102259499991, -0.780880446084604], 'radius': 1.6467472589548289}, 'confidence': 0.9999827642729854, 'timestamp': 1394.470077, 'diameter_3d': 3.2934945179096577, 'ellipse': {'center': [217.43157400263766, 180.6598583907879], 'axes': [23.42858064079395, 31.69435583769861], 'angle': -72.77441227297129}, 'location': [217.43157400263766, 180.6598583907879], 'diameter': 31.69435583769861, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8597257370795752, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1748825140007235, 'phi': -1.8921866700789243, 'norm_pos': [0.6794736687582427, 0.2472505900383838], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911256.1244202,"{'circle_3d': {'center': [5.998731335271236, 6.379967220777684, 64.88507081643209], 'normal': [-0.2600297218821052, 0.5693368601833284, -0.7798974826055691], 'radius': 1.6493861417595779}, 'confidence': 0.9998637392866511, 'timestamp': 1394.478477, 'diameter_3d': 3.2987722835191557, 'ellipse': {'center': [217.41579972350345, 180.80036356237218], 'axes': [23.422869868723915, 31.739462841637913], 'angle': -72.79484710210478}, 'location': [217.41579972350345, 180.80036356237218], 'diameter': 31.739462841637913, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8606586011246753, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1764953194404235, 'phi': -1.8926206133166994, 'norm_pos': [0.6794243741359483, 0.24666515182344928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
