eye_packets,900
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777059.852191,"{'circle_3d': {'center': [-4.079678027288892, -2.5180824084137, 34.25165320338308], 'normal': [-0.21246390340218108, -0.11323558639644571, -0.9705857982293794], 'radius': 2.196918854791845}, 'confidence': 0.3020347197337279, 'timestamp': 102233.217099, 'diameter_3d': 4.39383770958369, 'ellipse': {'center': [119.88073005684736, 95.21310182643616], 'axes': [40.774253615267085, 43.51428364112635], 'angle': 28.994877126335858}, 'location': [119.88073005684736, 95.21310182643616], 'diameter': 43.51428364112635, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4573173432839903, 'phi': -1.7862997993148035, 'norm_pos': [0.374627281427648, 0.6032787423898494], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777059.997598,"{'circle_3d': {'center': [-3.882326004406279, -1.9814698841098126, 34.16023958272636], 'normal': [-0.1960179014952966, -0.06851787603778842, -0.9782035999507723], 'radius': 2.1682412116629646}, 'confidence': 0.2726243385419421, 'timestamp': 102233.435499, 'diameter_3d': 4.336482423325929, 'ellipse': {'center': [121.70924107617054, 100.41493400198365], 'axes': [40.99083663123876, 43.06194300414351], 'angle': 21.350612330595848}, 'location': [121.70924107617054, 100.41493400198365], 'diameter': 43.06194300414351, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5022247253739716, 'phi': -1.768562614800804, 'norm_pos': [0.38034137836303294, 0.5816044416584014], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.008687,"{'circle_3d': {'center': [-3.8957899749138294, -1.8656252734794776, 34.1554036220513], 'normal': [-0.1971398990375925, -0.058864158485260505, -0.9786065966736941], 'radius': 2.196851130335306}, 'confidence': 0.2913143927299548, 'timestamp': 102233.443899, 'diameter_3d': 4.393702260670612, 'ellipse': {'center': [121.57869691439456, 101.5519020177112], 'axes': [41.57839577002662, 43.63726417808403], 'angle': 19.03024737241927}, 'location': [121.57869691439456, 101.5519020177112], 'diameter': 43.63726417808403, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5118981212500422, 'phi': -1.7695853351753816, 'norm_pos': [0.37993342785748296, 0.5768670749262033], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.008845,"{'circle_3d': {'center': [-3.907665142584172, -1.8777910339708548, 34.158540377219346], 'normal': [-0.19812949634345436, -0.05987797185954193, -0.9783452004096903], 'radius': 2.1847277332065675}, 'confidence': 0.22541116082603035, 'timestamp': 102233.452299, 'diameter_3d': 4.369455466413135, 'ellipse': {'center': [121.46255726464983, 101.43323530012118], 'axes': [41.32276092729899, 43.39240423237903], 'angle': 19.186940832375612}, 'location': [121.46255726464983, 101.43323530012118], 'diameter': 43.39240423237903, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5108825162867292, 'phi': -1.7706089016965747, 'norm_pos': [0.3795704914520307, 0.5773615195828283], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.0089679,"{'circle_3d': {'center': [-3.5665148458396088, -1.8799808105150113, 34.09471671229883], 'normal': [-0.16970030494807412, -0.06006045323822165, -0.9836638391530665], 'radius': 2.1737913540835407}, 'confidence': 0.18747150758048425, 'timestamp': 102233.460699, 'diameter_3d': 4.3475827081670815, 'ellipse': {'center': [124.74690427639119, 101.37752701587043], 'axes': [41.63375073439058, 43.25405417349148], 'angle': 21.798998833516823}, 'location': [124.74690427639119, 101.37752701587043], 'diameter': 43.25405417349148, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5106997058906109, 'phi': -1.74163331436793, 'norm_pos': [0.3898340758637225, 0.5775936374338733], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.0092852,"{'circle_3d': {'center': [-3.2265919124901843, -3.192680805110501, 34.19453248607402], 'normal': [-0.14137339383562206, -0.16945211945451244, -0.9753458580051344], 'radius': 2.2006178800036573}, 'confidence': 0.23970118540378096, 'timestamp': 102233.469099, 'diameter_3d': 4.401235760007315, 'ellipse': {'center': [128.18382091593566, 88.55871906113565], 'axes': [41.31185511781796, 43.660368804490425], 'angle': 48.71641517729009}, 'location': [128.18382091593566, 88.55871906113565], 'diameter': 43.660368804490425, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4005226042924264, 'phi': -1.7147407769870666, 'norm_pos': [0.40057444036229894, 0.6310053372452682], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.015021,"{'circle_3d': {'center': [-3.1605025184527538, -2.0322080062491845, 34.042048445093386], 'normal': [-0.13586594433250285, -0.07274605288273608, -0.9880528614201872], 'radius': 2.182054925741618}, 'confidence': 0.1856811386554389, 'timestamp': 102233.477499, 'diameter_3d': 4.364109851483236, 'ellipse': {'center': [128.69566128015612, 99.85113571175845], 'axes': [42.226693412294495, 43.48281833058137], 'angle': 29.49222702422349}, 'location': [128.69566128015612, 99.85113571175845], 'diameter': 43.48281833058137, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4979859587586708, 'phi': -1.7074481071369074, 'norm_pos': [0.40217394150048785, 0.5839536012010065], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.027029,"{'circle_3d': {'center': [-3.6390215382846645, -2.3655295631303623, 34.14719778223191], 'normal': [-0.17574252931849532, -0.10052284928950085, -0.9792904166586426], 'radius': 2.210652420337511}, 'confidence': 0.22997731183449485, 'timestamp': 102233.485899, 'diameter_3d': 4.421304840675022, 'ellipse': {'center': [124.0942374512166, 96.64052175518779], 'axes': [41.88318823135674, 43.91848030289309], 'angle': 30.6515794231288}, 'location': [124.0942374512166, 96.64052175518779], 'diameter': 43.91848030289309, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4701034084245967, 'phi': -1.7483652438396595, 'norm_pos': [0.3877944920350519, 0.5973311593533842], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.0381892,"{'circle_3d': {'center': [-3.605420443874043, -2.4734834828136334, 34.15279431178368], 'normal': [-0.17294243811761023, -0.1095190092631068, -0.9788240391959957], 'radius': 2.203303833987485}, 'confidence': 0.31282438866400325, 'timestamp': 102233.494299, 'diameter_3d': 4.40660766797497, 'ellipse': {'center': [124.42812206023757, 95.58344977188733], 'axes': [41.69536581736759, 43.765075218691344], 'angle': 32.91444441011703}, 'location': [124.42812206023757, 95.58344977188733], 'diameter': 43.765075218691344, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4610571912760542, 'phi': -1.7456753772681635, 'norm_pos': [0.3888378814382424, 0.6017356259504695], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.0437,"{'circle_3d': {'center': [-3.6126712012036633, -2.47352139861248, 34.154081954717476], 'normal': [-0.1735466678950786, -0.1095221689130107, -0.9787167356181793], 'radius': 2.1936045669692392}, 'confidence': 0.35914574498610385, 'timestamp': 102233.502699, 'diameter_3d': 4.3872091339384784, 'ellipse': {'center': [124.3561649995038, 95.5826629901599], 'axes': [41.50118284591956, 43.570765787721065], 'angle': 32.83434189719688}, 'location': [124.3561649995038, 95.5826629901599], 'diameter': 43.570765787721065, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4610540125043359, 'phi': -1.7462927748157264, 'norm_pos': [0.3886130156234494, 0.6017389042076671], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.0491688,"{'circle_3d': {'center': [-3.6219333241131713, -2.364062942745467, 34.143993553530656], 'normal': [-0.174318511470871, -0.10040063092409297, -0.9795574357170813], 'radius': 2.1821227985966836}, 'confidence': 0.315545372959024, 'timestamp': 102233.511099, 'diameter_3d': 4.364245597193367, 'ellipse': {'center': [124.25275218225585, 96.64934726287294], 'axes': [41.368687671268475, 43.35559237458097], 'angle': 30.806790893980658}, 'location': [124.25275218225585, 96.64934726287294], 'diameter': 43.35559237458097, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4702262482462922, 'phi': -1.7469090934012184, 'norm_pos': [0.3882898505695495, 0.5972943864046961], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.049275,"{'circle_3d': {'center': [-3.6288406360599543, -2.382201403552192, 34.14709830596972], 'normal': [-0.1748941207997695, -0.10191216932465332, -0.9792987063471587], 'radius': 2.1884975818093224}, 'confidence': 0.27726704221690585, 'timestamp': 102233.519499, 'diameter_3d': 4.376995163618645, 'ellipse': {'center': [124.18936169028771, 96.47402161301633], 'axes': [41.46368347250421, 43.478324472754586], 'angle': 31.05729750797557}, 'location': [124.18936169028771, 96.47402161301633], 'diameter': 43.478324472754586, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4687069163369824, 'phi': -1.7475243330267747, 'norm_pos': [0.3880917552821491, 0.5980249099457653], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.049379,"{'circle_3d': {'center': [-3.5249206247172484, -1.9121028064246512, 34.08962032802805], 'normal': [-0.1662341198545441, -0.06273728623069165, -0.9840885378422987], 'radius': 2.1928272995234583}, 'confidence': 0.2823298903695116, 'timestamp': 102233.527899, 'diameter_3d': 4.385654599046917, 'ellipse': {'center': [125.15495338139728, 101.0603129016443], 'axes': [42.03897323949669, 43.638963097801685], 'angle': 22.854231940822824}, 'location': [125.15495338139728, 101.0603129016443], 'diameter': 43.638963097801685, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5080178121836965, 'phi': -1.7381384936902635, 'norm_pos': [0.3911092293168665, 0.5789153629098154], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.05482,"{'circle_3d': {'center': [-3.650494751308184, -2.431747407661854, 34.15624957788721], 'normal': [-0.17669863040378864, -0.10604100300045853, -0.9785361003540349], 'radius': 2.188397112134678}, 'confidence': 0.1725394929201587, 'timestamp': 102233.536299, 'diameter_3d': 4.376794224269356, 'ellipse': {'center': [123.98586991088759, 95.99358454650564], 'axes': [41.385750710915424, 43.46472164534957], 'angle': 31.697530695412645}, 'location': [123.98586991088759, 95.99358454650564], 'diameter': 43.46472164534957, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4645555782891402, 'phi': -1.7494456433251118, 'norm_pos': [0.38745584347152373, 0.6000267310562265], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.066407,"{'circle_3d': {'center': [-3.6485478145763306, -2.4003837865148094, 34.1525418622208], 'normal': [-0.17653638567613425, -0.10342736790487149, -0.9788450766595691], 'radius': 2.191618707414117}, 'confidence': 0.29201480026371773, 'timestamp': 102233.544699, 'diameter_3d': 4.383237414828234, 'ellipse': {'center': [124.00195814314371, 96.2994595355106], 'axes': [41.477782185240116, 43.53346390070317], 'angle': 31.169162898599556}, 'location': [124.00195814314371, 96.2994595355106], 'diameter': 43.53346390070317, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4671836679941168, 'phi': -1.749229918595353, 'norm_pos': [0.3875061191973241, 0.5987522519353725], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.084022,"{'circle_3d': {'center': [-3.6555657289908177, -2.408465261919355, 34.15466653394712], 'normal': [-0.17712121187734156, -0.10410082418858366, -0.978668020682376], 'radius': 2.207632017346346}, 'confidence': 0.30483458496805604, 'timestamp': 102233.553099, 'diameter_3d': 4.415264034692692, 'ellipse': {'center': [123.93864505945044, 96.22354832669413], 'axes': [41.76323557944473, 43.848895156704735], 'angle': 31.2366858305308}, 'location': [123.93864505945044, 96.22354832669413], 'diameter': 43.848895156704735, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4665065566069508, 'phi': -1.7498402006731422, 'norm_pos': [0.3873082658107826, 0.5990685486387745], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.1011899,"{'circle_3d': {'center': [-3.662568898254517, -2.4165086682932895, 34.15679459260175], 'normal': [-0.17770480931598306, -0.10477110805307814, -0.9784906824611567], 'radius': 2.2102929315653728}, 'confidence': 0.2154060121287398, 'timestamp': 102233.561499, 'diameter_3d': 4.4205858631307455, 'ellipse': {'center': [123.8726173817883, 96.1463480105196], 'axes': [41.795842152603505, 43.89904337549374], 'angle': 31.303183490116982}, 'location': [123.8726173817883, 96.1463480105196], 'diameter': 43.89904337549374, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.465832587203734, 'phi': -1.7504494037909843, 'norm_pos': [0.38710192931808846, 0.599390216622835], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.101353,"{'circle_3d': {'center': [-3.544714358429954, -2.7818842975777027, 34.18081397299363], 'normal': [-0.1678835976639362, -0.13521907716011258, -0.9764890674284997], 'radius': 2.2048118485252606}, 'confidence': 0.2389223810394478, 'timestamp': 102233.569899, 'diameter_3d': 4.409623697050521, 'ellipse': {'center': [125.05167778489138, 92.57740588766417], 'axes': [41.49104466501999, 43.759351211379645], 'angle': 38.655838887939765}, 'location': [125.05167778489138, 92.57740588766417], 'diameter': 43.759351211379645, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.435161759786802, 'phi': -1.7410575279467688, 'norm_pos': [0.39078649307778557, 0.6142608088013992], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.1128051,"{'circle_3d': {'center': [-3.6872976463078935, -2.288223836410584, 34.148279521691705], 'normal': [-0.1797655383204311, -0.09408070539618599, -0.9792002717036601], 'radius': 2.198174785741699}, 'confidence': 0.26114902934002426, 'timestamp': 102233.578299, 'diameter_3d': 4.396349571483398, 'ellipse': {'center': [123.61860701805094, 97.39876907804546], 'axes': [41.64015851352126, 43.669521720911774], 'angle': 28.761456308642853}, 'location': [123.61860701805094, 97.39876907804546], 'diameter': 43.669521720911774, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.476576278144319, 'phi': -1.7523586410727654, 'norm_pos': [0.3863081469314092, 0.5941717955081439], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
