eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581495149.1848059,"{'circle_3d': {'center': [-0.2173677340284712, -0.4604353343111445, 24.743433231686176], 'normal': [0.29283168777152685, -0.5210404177149945, -0.8017271891012946], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360245.762969, 'diameter_3d': 2.0, 'ellipse': {'center': [154.31231689451513, 108.87934112552952], 'axes': [39.838836673573255, 50.13577652437066], 'angle': -61.90267181396405}, 'location': [154.31231689451513, 108.87934112552952], 'diameter': 50.13577652437066, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0227268732666306, 'phi': -1.2205999643509495, 'norm_pos': [0.4822259902953598, 0.546336078643627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.530675,"{'circle_3d': {'center': [-0.1572320345202911, 0.12791953351039798, 24.272676707304736], 'normal': [-0.2819158166149466, 0.5660976127819703, -0.7746334392116584], 'radius': 0.9525995584741731}, 'confidence': 0.9993350157942872, 'timestamp': 360252.113369, 'diameter_3d': 1.9051991169483462, 'ellipse': {'center': [156.18999724816481, 122.85046095944048], 'axes': [37.486149403934895, 48.68001847963942], 'angle': -63.290231823328035}, 'location': [156.18999724816481, 122.85046095944048], 'diameter': 48.68001847963942, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1725604803907257, 'phi': -1.9198306035657815, 'norm_pos': [0.48809374140051504, 0.4881230793356647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.538097,"{'circle_3d': {'center': [-0.15670197508672423, 0.12600844802524058, 24.27108753764663], 'normal': [-0.2818716449954827, 0.5659383556582073, -0.7747658700165005], 'radius': 0.9453016203207845}, 'confidence': 0.9994866283938101, 'timestamp': 360252.121769, 'diameter_3d': 1.890603240641569, 'ellipse': {'center': [156.20016416821366, 122.80818676732356], 'axes': [37.20992981172043, 48.31000979532198], 'angle': -63.286169525222924}, 'location': [156.20016416821366, 122.80818676732356], 'diameter': 48.31000979532198, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1723672992925254, 'phi': -1.9197253230118856, 'norm_pos': [0.4881255130256677, 0.4882992218028185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.550497,"{'circle_3d': {'center': [-0.1622568955261765, 0.1280732065950021, 24.274619293248197], 'normal': [-0.2823345550321037, 0.566110418872354, -0.7744715570497034], 'radius': 0.9552941106487323}, 'confidence': 0.9996662801710507, 'timestamp': 360252.130169, 'diameter_3d': 1.9105882212974645, 'ellipse': {'center': [156.0633007957843, 122.85190961372744], 'axes': [37.57824441427009, 48.8139320055627], 'angle': -63.24482091762266}, 'location': [156.0633007957843, 122.85190961372744], 'diameter': 48.8139320055627, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1725760154689993, 'phi': -1.9203751093064942, 'norm_pos': [0.48769781498682596, 0.4881170432761357], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.5587971,"{'circle_3d': {'center': [-0.1494990772975564, 0.12113997634829055, 24.26491688425852], 'normal': [-0.281271403513052, 0.5655326496851281, -0.7752800911321766], 'radius': 0.9489076698513853}, 'confidence': 0.9997466040681545, 'timestamp': 360252.138569, 'diameter_3d': 1.8978153397027706, 'ellipse': {'center': [156.38465941646308, 122.68120132210473], 'axes': [37.39627285174735, 48.506693663517844], 'angle': -63.32965392864509}, 'location': [156.38465941646308, 122.68120132210473], 'diameter': 48.506693663517844, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.17187528802363, 'phi': -1.9188282024978407, 'norm_pos': [0.4887020606764471, 0.48882832782456365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.566141,"{'circle_3d': {'center': [-0.15003703308672955, 0.12603635120442025, 24.268685811542788], 'normal': [-0.28131623316214976, 0.5659406809231389, -0.7749660138584873], 'radius': 0.9493984563032273}, 'confidence': 0.9994156137357737, 'timestamp': 360252.146969, 'diameter_3d': 1.8987969126064546, 'ellipse': {'center': [156.3715958327494, 122.80545664663305], 'axes': [37.3886890471929, 48.52426290996919], 'angle': -63.34758155879369}, 'location': [156.3715958327494, 122.80545664663305], 'diameter': 48.52426290996919, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.172370119686809, 'phi': -1.9190092422051976, 'norm_pos': [0.4886612369773419, 0.4883105973056956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.574553,"{'circle_3d': {'center': [-0.14773289328032657, 0.13044329206237482, 24.27106932550922], 'normal': [-0.2811242215116162, 0.5663079259946351, -0.7747673876946182], 'radius': 0.9634861055275947}, 'confidence': 0.9998979820934508, 'timestamp': 360252.155369, 'diameter_3d': 1.9269722110551895, 'ellipse': {'center': [156.43674720739784, 122.9053044174111], 'axes': [37.92693521083801, 49.239888601940535], 'angle': -63.389319177069}, 'location': [156.43674720739784, 122.9053044174111], 'diameter': 49.239888601940535, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1728156325095034, 'phi': -1.918872486795563, 'norm_pos': [0.4888648350231183, 0.48789456492745376], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.582724,"{'circle_3d': {'center': [-0.15417480982460674, 0.11859367883737804, 24.264757351747452], 'normal': [-0.2816610478903062, 0.5653204582258854, -0.7752933855080988], 'radius': 0.9590436917487878}, 'confidence': 0.9996642307074091, 'timestamp': 360252.163769, 'diameter_3d': 1.9180873834975756, 'ellipse': {'center': [156.26978333062658, 122.60736693873613], 'axes': [37.79727991065706, 49.02550972846604], 'angle': -63.27467269546577}, 'location': [156.26978333062658, 122.60736693873613], 'diameter': 49.02550972846604, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.171618023464816, 'phi': -1.919266755153952, 'norm_pos': [0.48834307290820805, 0.4891359710885994], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.590261,"{'circle_3d': {'center': [-0.1397545761685559, 0.1265452706088439, 24.265331188568148], 'normal': [-0.28045936175230196, 0.5659830908735075, -0.7752455657730409], 'radius': 0.9555466561999962}, 'confidence': 0.999934886317791, 'timestamp': 360252.172169, 'diameter_3d': 1.9110933123999925, 'ellipse': {'center': [156.63611090961479, 122.8132231788703], 'axes': [37.65544149849579, 48.8453791332326], 'angle': -63.444663180424946}, 'location': [156.63611090961479, 122.8132231788703], 'diameter': 48.8453791332326, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1724215611409496, 'phi': -1.9179165499745534, 'norm_pos': [0.4894878465925462, 0.48827823675470705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.598641,"{'circle_3d': {'center': [-0.15167780887175164, 0.1324496262402688, 24.273968751505986], 'normal': [-0.2814529644775683, 0.5664751205094596, -0.7745257688615543], 'radius': 0.9555040266381103}, 'confidence': 0.999842826505744, 'timestamp': 360252.180569, 'diameter_3d': 1.9110080532762206, 'ellipse': {'center': [156.33302708559964, 122.96333988904392], 'axes': [37.591411306295285, 48.82589635069151], 'angle': -63.36239749118422}, 'location': [156.33302708559964, 122.96333988904392], 'diameter': 48.82589635069151, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.17301850491707, 'phi': -1.9193474926093894, 'norm_pos': [0.48854070964249885, 0.48765275046231704], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.606866,"{'circle_3d': {'center': [-0.15539332793252303, 0.13148829757517433, 24.27461663994441], 'normal': [-0.2817625910659659, 0.5663950097873683, -0.7744717781583524], 'radius': 0.9620485693888411}, 'confidence': 0.9999995440818819, 'timestamp': 360252.188969, 'diameter_3d': 1.9240971387776822, 'ellipse': {'center': [156.2412287655716, 122.93302205314221], 'axes': [37.84444461232118, 49.15924355474052], 'angle': -63.32377909300136}, 'location': [156.2412287655716, 122.93302205314221], 'diameter': 49.15924355474052, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1729212957161486, 'phi': -1.9197229753857616, 'norm_pos': [0.4882538398924113, 0.4877790747785741], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.6141372,"{'circle_3d': {'center': [-0.14941809980008758, 0.12845507340247853, 24.2702279386762], 'normal': [-0.28126465538826295, 0.5661422411063104, -0.7748375032640366], 'radius': 0.9578264701755123}, 'confidence': 0.9832710818878752, 'timestamp': 360252.197369, 'diameter_3d': 1.9156529403510245, 'ellipse': {'center': [156.39121098679155, 122.85965692382219], 'axes': [37.70990230131056, 48.952175106616316], 'angle': -63.364555170445065}, 'location': [156.39121098679155, 122.85965692382219], 'diameter': 48.952175106616316, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1726146197635985, 'phi': -1.919003622837794, 'norm_pos': [0.4887225343337236, 0.48808476281740754], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.622457,"{'circle_3d': {'center': [-0.14593959382457333, 0.12621571159947997, 24.267330408354876], 'normal': [-0.28097477989030345, 0.5659556276227272, -0.7750789641241468], 'radius': 0.9563620274153699}, 'confidence': 0.9999338736392223, 'timestamp': 360252.205769, 'diameter_3d': 1.9127240548307398, 'ellipse': {'center': [156.47894568151474, 122.80399574243071], 'axes': [37.67310219966289, 48.88309723895148], 'angle': -63.3861322472435}, 'location': [156.47894568151474, 122.80399574243071], 'diameter': 48.88309723895148, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1723882491862168, 'phi': -1.9185731847354799, 'norm_pos': [0.4889967052547336, 0.48831668440653864], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.634052,"{'circle_3d': {'center': [-0.14154793954688438, 0.13100454041361864, 24.269237609164893], 'normal': [-0.28060880870049604, 0.566354696690572, -0.774920030723312], 'radius': 0.9495607856934206}, 'confidence': 0.9997503044768584, 'timestamp': 360252.214169, 'diameter_3d': 1.8991215713868412, 'ellipse': {'center': [156.58821185227052, 122.93197948980772], 'axes': [37.39130380188998, 48.53140617819151], 'angle': -63.44887367591607}, 'location': [156.58821185227052, 122.93197948980772], 'diameter': 48.53140617819151, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1728723808262442, 'phi': -1.9182214386508716, 'norm_pos': [0.48933816203834535, 0.4877834187924679], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.64314,"{'circle_3d': {'center': [-0.14202225796509227, 0.12873971040146337, 24.267754508468194], 'normal': [-0.28064833523534666, 0.5661659608562258, -0.7750436224480369], 'radius': 0.9559071128935165}, 'confidence': 0.9998568938957, 'timestamp': 360252.222569, 'diameter_3d': 1.911814225787033, 'ellipse': {'center': [156.5786960723968, 122.86874083857421], 'axes': [37.65218021227725, 48.85895147276275], 'angle': -63.43397063213849}, 'location': [156.5786960723968, 122.86874083857421], 'diameter': 48.85895147276275, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1726433954115483, 'phi': -1.918215475557217, 'norm_pos': [0.48930842522624, 0.4880469131726074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.651871,"{'circle_3d': {'center': [-0.14761688475715706, 0.12814608415937467, 24.26934855608797], 'normal': [-0.2811145541346854, 0.5661164920027184, -0.774910785146389], 'radius': 0.9504129538490957}, 'confidence': 0.9998297492376895, 'timestamp': 360252.230969, 'diameter_3d': 1.9008259076981915, 'ellipse': {'center': [156.43382779270934, 122.85833473146252], 'axes': [37.42399632168912, 48.57480314745319], 'angle': -63.37969328297559}, 'location': [156.43382779270934, 122.85833473146252], 'diameter': 48.57480314745319, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1725833828461383, 'phi': -1.9188021273550129, 'norm_pos': [0.48885571185221666, 0.48809027195223953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.65829,"{'circle_3d': {'center': [-0.13878136909096916, 0.1324452253678352, 24.269289253405866], 'normal': [-0.2803782611625031, 0.5664747537700902, -0.7749157270365643], 'radius': 0.9489727332090492}, 'confidence': 0.9996598617327892, 'timestamp': 360252.239369, 'diameter_3d': 1.8979454664180984, 'ellipse': {'center': [156.65851483881903, 122.96922931780536], 'axes': [37.367797662733885, 48.501213255299966], 'angle': -63.481050631642255}, 'location': [156.65851483881903, 122.96922931780536], 'diameter': 48.501213255299966, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.173018059887669, 'phi': -1.91796016810333, 'norm_pos': [0.4895578588713095, 0.487628211175811], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.667504,"{'circle_3d': {'center': [-0.1419514432451945, 0.13250771710860842, 24.27048254198878], 'normal': [-0.28064243400868855, 0.5664799614151546, -0.7748162863213215], 'radius': 0.9372848083589969}, 'confidence': 0.9991218906367727, 'timestamp': 360252.247769, 'diameter_3d': 1.8745696167179937, 'ellipse': {'center': [156.5728081321458, 122.98089778424071], 'axes': [36.89853559880424, 47.90115821283486], 'angle': -63.4521480500592}, 'location': [156.5728081321458, 122.98089778424071], 'diameter': 47.90115821283486, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.173024379252415, 'phi': -1.9183026678042643, 'norm_pos': [0.48929002541295563, 0.48757959256566374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.6757162,"{'circle_3d': {'center': [-0.15051369623049382, 0.13187216450776162, 24.27312351102782], 'normal': [-0.2813559550907968, 0.5664269986984173, -0.7745962055680681], 'radius': 0.9522566013181771}, 'confidence': 0.9996197381719057, 'timestamp': 360252.256169, 'diameter_3d': 1.9045132026363543, 'ellipse': {'center': [156.36120056894185, 122.95151616631273], 'axes': [37.46957238828303, 48.661538389913076], 'angle': -63.37040895751786}, 'location': [156.36120056894185, 122.95151616631273], 'diameter': 48.661538389913076, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.172960111420194, 'phi': -1.9192076660030502, 'norm_pos': [0.4886287517779433, 0.487702015973697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.682888,"{'circle_3d': {'center': [-0.13730162273534985, 0.13237519358324867, 24.268702797147427], 'normal': [-0.28025494896620146, 0.5664689177880412, -0.7749645983914344], 'radius': 0.943986885120823}, 'confidence': 0.9998405766448346, 'timestamp': 360252.264569, 'diameter_3d': 1.887973770241646, 'ellipse': {'center': [156.6940503864631, 122.97182370603409], 'axes': [37.17542376232329, 48.247393363456986], 'angle': -63.494365495761336}, 'location': [156.6940503864631, 122.97182370603409], 'diameter': 48.247393363456986, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1730109780821896, 'phi': -1.9177992824131747, 'norm_pos': [0.48966890745769714, 0.48761740122485797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
