eye_packets,760
norm_X,norm_Y,phi,theta,confidence,timestamp
1595227360.0764968,"{'circle_3d': {'center': [5.8587104003802555, -3.7219868268374707, 30.60041239572329], 'normal': [0.6207802135943707, -0.030017475983556103, -0.7834097762635491], 'radius': 0.6302065832849362}, 'confidence': 0.4449751230113694, 'timestamp': 243772.90046, 'diameter_3d': 1.2604131665698723, 'ellipse': {'center': [278.59583911639686, 44.5820393394973], 'axes': [16.808579103493305, 25.648942596905925], 'angle': -7.379557209744805}, 'location': [278.59583911639686, 44.5820393394973], 'diameter': 25.648942596905925, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5407743411137704, 'phi': -0.9007017961985161, 'norm_pos': [0.8706119972387402, 0.8142415027520946], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.297059,"{'circle_3d': {'center': [5.849684035288785, -3.800804762080163, 30.59661536194093], 'normal': [0.6200280165034148, -0.03658563725378045, -0.7837261957454122], 'radius': 0.6295812315691853}, 'confidence': 0.677090586652332, 'timestamp': 243773.118863, 'diameter_3d': 1.2591624631383707, 'ellipse': {'center': [278.42790205964224, 42.97665752831753], 'axes': [16.786738236710118, 25.627430446003125], 'angle': -8.000556827176872}, 'location': [278.42790205964224, 42.97665752831753], 'diameter': 25.627430446003125, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.534202522921273, 'phi': -0.9014883826094771, 'norm_pos': [0.870087193936382, 0.8209305936320103], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.3042822,"{'circle_3d': {'center': [5.8461163828827125, -3.798526423034144, 30.593687942588286], 'normal': [0.6197307121362421, -0.03639577566661223, -0.7839701473581325], 'radius': 0.6110197204585941}, 'confidence': 0.012148521654255284, 'timestamp': 243773.127263, 'diameter_3d': 1.2220394409171882, 'ellipse': {'center': [278.37320502752516, 43.01573567458081], 'axes': [16.30279768202327, 24.874119510737028], 'angle': -7.989082252832408}, 'location': [278.37320502752516, 43.01573567458081], 'diameter': 24.874119510737028, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5343925110422627, 'phi': -0.9018731570323724, 'norm_pos': [0.8699162657110161, 0.82076776802258], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.312324,"{'circle_3d': {'center': [5.852026435452576, -3.790477248024453, 30.597992458622755], 'normal': [0.620223216517064, -0.035725011082471315, -0.7836114376885934], 'radius': 0.6071448918443401}, 'confidence': 0.01206352182154713, 'timestamp': 243773.135664, 'diameter_3d': 1.2142897836886801, 'ellipse': {'center': [278.4776114947249, 43.189603299748], 'axes': [16.185824027186946, 24.712794907963954], 'angle': -7.91717609996094}, 'location': [278.4776114947249, 43.189603299748], 'diameter': 24.712794907963954, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5350637121798651, 'phi': -0.9012639526149108, 'norm_pos': [0.8702425359210153, 0.8200433195843834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.32031,"{'circle_3d': {'center': [5.853047341865095, -3.7843232065041486, 30.59852201926821], 'normal': [0.6203082920514407, -0.035212174289112594, -0.7835673076348054], 'radius': 0.6206806955786266}, 'confidence': 0.012064226716491544, 'timestamp': 243773.144064, 'diameter_3d': 1.2413613911572532, 'ellipse': {'center': [278.49170723525833, 43.315325207672345], 'axes': [16.546329691313005, 25.26333862339844], 'angle': -7.868238697967993}, 'location': [278.49170723525833, 43.315325207672345], 'diameter': 25.26333862339844, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5355768718632992, 'phi': -0.9011697975137543, 'norm_pos': [0.8702865851101823, 0.8195194783013653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.3283079,"{'circle_3d': {'center': [5.849694966257166, -3.7786503909957325, 30.595615954257312], 'normal': [0.6200289274174465, -0.03473943966341125, -0.7838094797190469], 'radius': 0.6242495925604018}, 'confidence': 0.012145624051515203, 'timestamp': 243773.152464, 'diameter_3d': 1.2484991851208036, 'ellipse': {'center': [278.4337947591705, 43.42287348422886], 'axes': [16.65361071217962, 25.41099136815964], 'angle': -7.830332357827229}, 'location': [278.4337947591705, 43.42287348422886], 'diameter': 25.41099136815964, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5360498959087925, 'phi': -0.9015393719919945, 'norm_pos': [0.8701056086224078, 0.8190713604823797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.336302,"{'circle_3d': {'center': [5.845753037830441, -3.772496864978191, 30.592228426504143], 'normal': [0.6197004333818862, -0.03422664582861616, -0.7840917736984778], 'radius': 0.6260484254740243}, 'confidence': 0.012240154218221777, 'timestamp': 243773.160864, 'diameter_3d': 1.2520968509480486, 'ellipse': {'center': [278.3663821818268, 43.5390050259432], 'axes': [16.715664518289163, 25.4869977142146], 'angle': -7.789665895091394}, 'location': [278.3663821818268, 43.5390050259432], 'diameter': 25.4869977142146, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5365629948979052, 'phi': -0.9019723941044678, 'norm_pos': [0.8698949443182087, 0.81858747905857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.344179,"{'circle_3d': {'center': [5.842999927892665, -3.7645556243669174, 30.589709974216127], 'normal': [0.6194710075537381, -0.03356487577767667, -0.784301644722479], 'radius': 0.6168961972953692}, 'confidence': 0.3215077748943563, 'timestamp': 243773.169264, 'diameter_3d': 1.2337923945907383, 'ellipse': {'center': [278.3234158764642, 43.69372579556337], 'axes': [16.482324857791358, 25.116340680547964], 'angle': -7.733140178426784}, 'location': [278.3234158764642, 43.69372579556337], 'diameter': 25.116340680547964, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5372251454501626, 'phi': -0.902282698728542, 'norm_pos': [0.8697606746139506, 0.8179428091851526], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.356599,"{'circle_3d': {'center': [5.848514424528181, -3.779178461901478, 30.59470562982868], 'normal': [0.6199305489400312, -0.0347834455722234, -0.7838853400880997], 'radius': 0.6171163426338764}, 'confidence': 0.748223716631943, 'timestamp': 243773.177664, 'diameter_3d': 1.2342326852677528, 'ellipse': {'center': [278.4158092818429, 43.410024220515965], 'axes': [16.466448640418665, 25.121329673611058], 'angle': -7.836354706304239}, 'location': [278.4158092818429, 43.410024220515965], 'diameter': 25.121329673611058, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5360058633884135, 'phi': -0.9016636677926421, 'norm_pos': [0.870049404005759, 0.8191248990811835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.364179,"{'circle_3d': {'center': [5.846517191682192, -3.7731482398316785, 30.59286087737501], 'normal': [0.619764112869532, -0.03428092706640678, -0.7840390694592391], 'radius': 0.6308067589213804}, 'confidence': 0.012223537899986647, 'timestamp': 243773.186064, 'diameter_3d': 1.2616135178427608, 'ellipse': {'center': [278.3777916419127, 43.527309215105916], 'axes': [16.840233276498, 25.680219933530065], 'angle': -7.79341013143558}, 'location': [278.3777916419127, 43.527309215105916], 'diameter': 25.680219933530065, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5365086817873752, 'phi': -0.901889705681863, 'norm_pos': [0.8699305988809772, 0.8186362116037254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.372498,"{'circle_3d': {'center': [5.842392828637605, -3.7569646408054576, 30.588908716505614], 'normal': [0.6194204159491498, -0.03293229381422167, -0.7843684161983552], 'radius': 0.6289431546934985}, 'confidence': 0.012354358063892512, 'timestamp': 243773.194464, 'diameter_3d': 1.257886309386997, 'ellipse': {'center': [278.3100982318068, 43.845276164510906], 'axes': [16.80914194152144, 25.607500825509188], 'angle': -7.675754234192923}, 'location': [278.3100982318068, 43.845276164510906], 'diameter': 25.607500825509188, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5378580773640624, 'phi': -0.9023638304974961, 'norm_pos': [0.8697190569743963, 0.8173113493145379], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.3800802,"{'circle_3d': {'center': [5.8403830985588545, -3.7767883036641363, 30.58817505059986], 'normal': [0.6192529384425872, -0.034584265719111586, -0.7844295550238346], 'radius': 0.6154846022596574}, 'confidence': 0.06328646365898584, 'timestamp': 243773.202865, 'diameter_3d': 1.2309692045193148, 'ellipse': {'center': [278.27678851585165, 43.44214205187741], 'axes': [16.447260468989022, 25.060234732037973], 'angle': -7.831693192196204}, 'location': [278.27678851585165, 43.44214205187741], 'diameter': 25.060234732037973, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5362051631537332, 'phi': -0.9025332584011163, 'norm_pos': [0.8696149641120364, 0.8189910747838441], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.3882601,"{'circle_3d': {'center': [5.838410526683855, -3.7609505051260106, 30.585933375039343], 'normal': [0.619088557453004, -0.033264449174267796, -0.7846163613205445], 'radius': 0.6169302406973919}, 'confidence': 0.5331565914760743, 'timestamp': 243773.211265, 'diameter_3d': 1.2338604813947838, 'ellipse': {'center': [278.2449613863955, 43.75734961226205], 'axes': [16.497898023393784, 25.120801896220364], 'angle': -7.713059775885786}, 'location': [278.2449613863955, 43.75734961226205], 'diameter': 25.120801896220364, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5375257399143967, 'phi': -0.9027781660200089, 'norm_pos': [0.869515504332486, 0.8176777099489081], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.397812,"{'circle_3d': {'center': [5.841005135242014, -3.7647294538988243, 30.588142194546183], 'normal': [0.6193047748328505, -0.03357936157200226, -0.7844322930283079], 'radius': 0.6316368725080007}, 'confidence': 0.7688598755528829, 'timestamp': 243773.219665, 'diameter_3d': 1.2632737450160014, 'ellipse': {'center': [278.28400890640614, 43.68604402468475], 'axes': [16.882116088976083, 25.717914918947073], 'angle': -7.737881923858726}, 'location': [278.28400890640614, 43.68604402468475], 'diameter': 25.717914918947073, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5372106514855535, 'phi': -0.9024942465970598, 'norm_pos': [0.8696375278325192, 0.8179748165638135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.404062,"{'circle_3d': {'center': [5.85272830797318, -3.787624253126219, 30.598418386035288], 'normal': [0.6202817058937811, -0.03548726150761849, -0.7835759437375491], 'radius': 0.6154596656808944}, 'confidence': 0.1718789670342299, 'timestamp': 243773.228065, 'diameter_3d': 1.2309193313617888, 'ellipse': {'center': [278.48740834819375, 43.24830829362281], 'axes': [16.406688474144133, 25.050910831015663], 'angle': -7.894109599764943}, 'location': [278.48740834819375, 43.24830829362281], 'diameter': 25.050910831015663, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.535301612607826, 'phi': -0.9011960193712754, 'norm_pos': [0.8702731510881054, 0.8197987154432382], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.4123259,"{'circle_3d': {'center': [5.851440839890611, -3.775767260733949, 30.59686992314267], 'normal': [0.6201744168869003, -0.03449917880826265, -0.7837049823119339], 'radius': 0.6310306012055131}, 'confidence': 0.7618157453785483, 'timestamp': 243773.236465, 'diameter_3d': 1.2620612024110263, 'ellipse': {'center': [278.4619983377009, 43.48427355789556], 'axes': [16.83059857717158, 25.685985150242566], 'angle': -7.805258855676095}, 'location': [278.4619983377009, 43.48427355789556], 'diameter': 25.685985150242566, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.536290300869973, 'phi': -0.901360329966588, 'norm_pos': [0.8701937448053153, 0.8188155268421018], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.420366,"{'circle_3d': {'center': [5.851919959053204, -3.78250578805533, 30.59754815262839], 'normal': [0.620214343483783, -0.03506072275171105, -0.7836484631881236], 'radius': 0.6216166583423725}, 'confidence': 0.012091266497586295, 'timestamp': 243773.244865, 'diameter_3d': 1.243233316684745, 'ellipse': {'center': [278.47231022977655, 43.349675104083204], 'axes': [16.57530923511047, 25.302231093523286], 'angle': -7.856189024202964}, 'location': [278.47231022977655, 43.349675104083204], 'diameter': 25.302231093523286, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5357284169762626, 'phi': -0.9012939072257999, 'norm_pos': [0.8702259694680518, 0.8193763537329867], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.428326,"{'circle_3d': {'center': [5.854398683712217, -3.7728861140562517, 30.599084910601043], 'normal': [0.6204209038720342, -0.03425908325178788, -0.7835204000237361], 'radius': 0.6242183200236303}, 'confidence': 0.01207551871868795, 'timestamp': 243773.253265, 'diameter_3d': 1.2484366400472606, 'ellipse': {'center': [278.5157003069793, 43.54825804136058], 'axes': [16.641367377238304, 25.406776130149424], 'angle': -7.778116267160336}, 'location': [278.5157003069793, 43.54825804136058], 'diameter': 25.406776130149424, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5365305384403551, 'phi': -0.9010523196209791, 'norm_pos': [0.8703615634593103, 0.8185489248276643], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.440042,"{'circle_3d': {'center': [5.844859433043116, -3.772826116772833, 30.591536619273093], 'normal': [0.6196259663162756, -0.03425408347816964, -0.7841494243010654], 'radius': 0.6106940359688746}, 'confidence': 0.012256077089761841, 'timestamp': 243773.261666, 'diameter_3d': 1.2213880719377492, 'ellipse': {'center': [278.35613333102845, 43.53087015084222], 'axes': [16.307994035486598, 24.8623746406794], 'angle': -7.793639757050956}, 'location': [278.35613333102845, 43.53087015084222], 'diameter': 24.8623746406794, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5365355411502089, 'phi': -0.9020666196919108, 'norm_pos': [0.8698629166594639, 0.8186213743714907], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227360.4485729,"{'circle_3d': {'center': [5.8461173282795915, -3.785106614307414, 30.59307526745672], 'normal': [0.6197307909193154, -0.03527745827271807, -0.7840212036190963], 'radius': 0.6066378558376131}, 'confidence': 0.7682241319137396, 'timestamp': 243773.270066, 'diameter_3d': 1.2132757116752262, 'ellipse': {'center': [278.3770390563215, 43.28605838560216], 'axes': [16.191219692060148, 24.69608295046334], 'angle': -7.885937717332612}, 'location': [278.3770390563215, 43.28605838560216], 'diameter': 24.69608295046334, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.53551154729408, 'phi': -0.9019047770200618, 'norm_pos': [0.8699282470510047, 0.8196414233933244], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
