eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1595228194.680277,"{'circle_3d': {'center': [89.3710274406733, -58.710710146023956, 409.43604416597566], 'normal': [-0.0007344879255861418, -0.4036316906604259, -0.9149212637282474], 'radius': 4.380450147969095}, 'confidence': 0.9934667772435787, 'timestamp': 243996.599514, 'diameter_3d': 8.76090029593819, 'ellipse': {'center': [295.3351534303306, 31.12021248910385], 'axes': [11.219973194822627, 13.446610195784428], 'angle': -75.61070119153071}, 'location': [295.3351534303306, 31.12021248910385], 'diameter': 13.446610195784428, 'sphere': {'center': [89.37984129578034, -53.86712985809884, 420.4150993307146], 'radius': 12.0}, 'projected_sphere': {'center': [291.8113970968294, 40.56036863283677], 'axes': [35.39359081937926, 35.39359081937926], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.155313538682937, 'phi': -1.5715991147471717, 'norm_pos': [0.9229223544697831, 0.8703324479620673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.904114,"{'circle_3d': {'center': [89.13123141112122, -58.77749343089121, 409.4685691632029], 'normal': [-0.020717490388259797, -0.4091969643993645, -0.9122108472926408], 'radius': 4.691332805134781}, 'confidence': 0.9926840144692697, 'timestamp': 243996.826314, 'diameter_3d': 9.382665610269562, 'ellipse': {'center': [294.9632552868645, 31.030022138380033], 'axes': [12.012291148528922, 14.416552290027397], 'angle': -77.84123590318504}, 'location': [294.9632552868645, 31.030022138380033], 'diameter': 14.416552290027397, 'sphere': {'center': [89.37984129578034, -53.86712985809884, 420.4150993307146], 'radius': 12.0}, 'projected_sphere': {'center': [291.8113970968294, 40.56036863283677], 'axes': [35.39359081937926, 35.39359081937926], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1492225294924232, 'phi': -1.5935037189555115, 'norm_pos': [0.9217601727714516, 0.8707082410900832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.9123719,"{'circle_3d': {'center': [89.30983855379169, -58.97466071115783, 409.5565438005732], 'normal': [-0.005833561832386538, -0.42562757108824933, -0.904879627511784], 'radius': 4.275447708222392}, 'confidence': 0.9946636579576149, 'timestamp': 243996.834714, 'diameter_3d': 8.550895416444783, 'ellipse': {'center': [295.2031610982916, 30.746502921119102], 'axes': [10.783231125510502, 13.128920370882947], 'angle': -76.67806386191376}, 'location': [295.2031610982916, 30.746502921119102], 'diameter': 13.128920370882947, 'sphere': {'center': [89.37984129578034, -53.86712985809884, 420.4150993307146], 'radius': 12.0}, 'projected_sphere': {'center': [291.8113970968294, 40.56036863283677], 'axes': [35.39359081937926, 35.39359081937926], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1311410276579301, 'phi': -1.5772430196375913, 'norm_pos': [0.9225098784321613, 0.8718895711620037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.924,"{'circle_3d': {'center': [107.65929657931886, -70.87387768307984, 494.1609562307264], 'normal': [-0.02704506423030835, -0.41713625814436994, -0.9084414712253576], 'radius': 5.286407185984233}, 'confidence': 0.9834216589655173, 'timestamp': 243996.843114, 'diameter_3d': 10.572814371968466, 'ellipse': {'center': [295.0793892082193, 31.10306208685742], 'axes': [11.164846590129677, 13.468012886479949], 'angle': -78.63343342957204}, 'location': [295.0793892082193, 31.10306208685742], 'diameter': 13.468012886479949, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1405042657370434, 'phi': -1.6005583745371923, 'norm_pos': [0.9221230912756854, 0.8704039079714274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.9319592,"{'circle_3d': {'center': [108.29910133788493, -70.60718608081638, 494.0421348677092], 'normal': [0.02627199898353074, -0.39491195795574807, -0.9183432514767922], 'radius': 4.989627627127176}, 'confidence': 0.991205430757246, 'timestamp': 243996.851514, 'diameter_3d': 9.979255254254351, 'ellipse': {'center': [295.91100261642646, 31.41277119709946], 'axes': [10.595053546291984, 12.673773253370223], 'angle': -72.50659411541503}, 'location': [295.91100261642646, 31.41277119709946], 'diameter': 12.673773253370223, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1648243090235304, 'phi': -1.54219608904779, 'norm_pos': [0.9247218831763326, 0.8691134533454189], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.940017,"{'circle_3d': {'center': [110.4721720878723, -72.00531872088114, 495.05503215613084], 'normal': [0.20736122814914362, -0.5114230112944768, -0.8339351441083224], 'radius': 3.528490007791627}, 'confidence': 0.1667026771410534, 'timestamp': 243996.859914, 'diameter_3d': 7.056980015583254, 'ellipse': {'center': [298.35049753837666, 29.833583725465388], 'axes': [6.259951572769116, 8.900430799845386], 'angle': -61.171027114221765}, 'location': [298.35049753837666, 29.833583725465388], 'diameter': 8.900430799845386, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.0339563948249952, 'phi': -1.3270849795272708, 'norm_pos': [0.932345304807427, 0.8756934011438942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.947943,"{'circle_3d': {'center': [110.13076490344582, -73.24129073434845, 495.8411442410809], 'normal': [0.1789106294469381, -0.6144206790834215, -0.7684258036958205], 'radius': 3.1093482993455472}, 'confidence': 0.1968624606725371, 'timestamp': 243996.868314, 'diameter_3d': 6.2186965986910945, 'ellipse': {'center': [297.7064260075733, 28.429091966814696], 'axes': [4.911320162008516, 7.853860302296259], 'angle': -67.2341486202464}, 'location': [297.7064260075733, 28.429091966814696], 'diameter': 7.853860302296259, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.9091448373705698, 'phi': -1.3420441989204293, 'norm_pos': [0.9303325812736667, 0.8815454501382721], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.955981,"{'circle_3d': {'center': [108.14278634177434, -71.18472285891373, 494.3054061725168], 'normal': [0.013245749307647275, -0.44304002279719346, -0.8964039760761557], 'radius': 5.243456953788645}, 'confidence': 0.8821867797217684, 'timestamp': 243996.876714, 'diameter_3d': 10.48691390757729, 'ellipse': {'center': [295.64407643833056, 30.739782574082327], 'axes': [10.767477241801203, 13.332504354057283], 'angle': -75.19308250524203}, 'location': [295.64407643833056, 30.739782574082327], 'diameter': 13.332504354057283, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1118095000914847, 'phi': -1.5560208620104043, 'norm_pos': [0.923887738869783, 0.8719175726079903], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.9638138,"{'circle_3d': {'center': [107.70237336279693, -71.04048736690945, 494.2378064656561], 'normal': [-0.023455332273802837, -0.43102039846350343, -0.9020372849812186], 'radius': 5.445122759313805}, 'confidence': 0.9905281715934897, 'timestamp': 243996.885114, 'diameter_3d': 10.89024551862761, 'ellipse': {'center': [295.1126275959357, 30.910018229172366], 'axes': [11.372736282174515, 13.870540224784186], 'angle': -78.54810962586185}, 'location': [295.1126275959357, 30.910018229172366], 'diameter': 13.870540224784186, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1251730217099696, 'phi': -1.5967930882088042, 'norm_pos': [0.9222269612372991, 0.8712082573784485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.972568,"{'circle_3d': {'center': [107.7338267440001, -71.13484807816319, 494.2826267453164], 'normal': [-0.020834217173539397, -0.4388837910679825, -0.8983022616761918], 'radius': 5.07050782728001}, 'confidence': 0.9965766241550057, 'timestamp': 243996.893514, 'diameter_3d': 10.14101565456002, 'ellipse': {'center': [295.13914821644175, 30.796404918550778], 'axes': [10.520422555057264, 12.914870741745128], 'angle': -78.44816942344099}, 'location': [295.13914821644175, 30.796404918550778], 'diameter': 12.914870741745128, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1164402728690828, 'phi': -1.5939850502622819, 'norm_pos': [0.9223098381763805, 0.871681646172705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.979593,"{'circle_3d': {'center': [107.57737708716974, -71.18641462947207, 494.31274988925657], 'normal': [-0.03387168857606932, -0.44318100367705493, -0.8957919996811782], 'radius': 5.465359855099977}, 'confidence': 0.9911711964705032, 'timestamp': 243996.901914, 'diameter_3d': 10.930719710199954, 'ellipse': {'center': [294.9362755257928, 30.74118752799967], 'axes': [11.326023949523307, 13.930084991914162], 'angle': -79.82640477713761}, 'location': [294.9362755257928, 30.74118752799967], 'diameter': 13.930084991914162, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1116522373245281, 'phi': -1.608590323356899, 'norm_pos': [0.9216758610181024, 0.8719117186333347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.9878411,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243996.910314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228194.995669,"{'circle_3d': {'center': [107.31940678788874, -71.28616337372517, 494.3755955509051], 'normal': [-0.05536921351615196, -0.45149339903148106, -0.8905548612104718], 'radius': 6.044199197295545}, 'confidence': 0.956759136865019, 'timestamp': 243996.918714, 'diameter_3d': 12.08839839459109, 'ellipse': {'center': [294.5987745894625, 30.634006570360356], 'axes': [12.480878717512597, 15.422399985433538], 'angle': -82.0857015990782}, 'location': [294.5987745894625, 30.634006570360356], 'diameter': 15.422399985433538, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.102357995912311, 'phi': -1.6328902371445584, 'norm_pos': [0.9206211705920703, 0.8723583059568318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.008356,"{'circle_3d': {'center': [105.92226243406756, -73.81361895635808, 496.308917196565], 'normal': [-0.17179790966791716, -0.6621146975842239, -0.7294447240721436], 'radius': 2.8611149635520494}, 'confidence': 0.052489948904662506, 'timestamp': 243996.927114, 'diameter_3d': 5.722229927104099, 'ellipse': {'center': [292.3250563682434, 27.798923668472725], 'axes': [4.661022801474914, 7.319458536830526], 'angle': 85.92685563621228}, 'location': [292.3250563682434, 27.798923668472725], 'diameter': 7.319458536830526, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.8471592263238358, 'phi': -1.8020998317672923, 'norm_pos': [0.9135158011507606, 0.8841711513813637], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.015703,"{'circle_3d': {'center': [106.96497275750288, -74.32062024745626, 496.6053497947442], 'normal': [-0.08490538271497415, -0.7043648051757387, -0.7047420075572106], 'radius': 3.4741245884698726}, 'confidence': 0.22202061401666265, 'timestamp': 243996.935514, 'diameter_3d': 6.948249176939745, 'ellipse': {'center': [293.5483367346352, 27.225245256742113], 'axes': [5.2471039499170615, 8.857817404945152], 'angle': -88.14134781372297}, 'location': [293.5483367346352, 27.225245256742113], 'diameter': 8.857817404945152, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.789268423275263, 'phi': -1.6906957065301886, 'norm_pos': [0.917338552295735, 0.8865614780969079], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.023783,"{'circle_3d': {'center': [107.47438379115339, -70.34434029234275, 493.9399786510767], 'normal': [-0.04245446324409823, -0.37300814224961193, -0.9268562695295041], 'radius': 5.576218007006388}, 'confidence': 0.7235002517298542, 'timestamp': 243996.943914, 'diameter_3d': 11.152436014012777, 'ellipse': {'center': [294.9088018036733, 31.728585593148495], 'axes': [12.172361431279132, 14.215372584377967], 'angle': -79.47161264443632}, 'location': [294.9088018036733, 31.728585593148495], 'diameter': 14.215372584377967, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1885472773358021, 'phi': -1.6165691299942622, 'norm_pos': [0.9215900056364792, 0.8677975600285479], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.0317519,"{'circle_3d': {'center': [107.24471067307479, -70.90786300862297, 494.19689987625827], 'normal': [-0.061593889750647494, -0.41996836860629705, -0.9054461674310353], 'radius': 6.1458362783707585}, 'confidence': 0.870788201746955, 'timestamp': 243996.952314, 'diameter_3d': 12.291672556741517, 'ellipse': {'center': [294.5540941211936, 31.07576659517565], 'axes': [13.015622404526491, 15.68652235140938], 'angle': -82.25545830531502}, 'location': [294.5540941211936, 31.07576659517565], 'diameter': 15.68652235140938, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1373858610483771, 'phi': -1.6387176958774663, 'norm_pos': [0.92048154412873, 0.8705176391867682], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.040475,"{'circle_3d': {'center': [106.79369689707788, -72.20816064441229, 494.94350867140025], 'normal': [-0.09917837108372403, -0.5283265049220742, -0.843228767835873], 'radius': 3.6346994705082323}, 'confidence': 0.19411217697609115, 'timestamp': 243996.960714, 'diameter_3d': 7.2693989410164646, 'ellipse': {'center': [293.78195043067296, 29.560618986811477], 'axes': [7.029543811868228, 9.290310918954304], 'angle': -87.10634925744606}, 'location': [293.78195043067296, 29.560618986811477], 'diameter': 9.290310918954304, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.014168013837118, 'phi': -1.687875812429909, 'norm_pos': [0.918068595095853, 0.8768307542216188], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.047856,"{'circle_3d': {'center': [105.01542923658016, -74.49877334438759, 497.27107348134854], 'normal': [-0.24736734279186726, -0.7192108965866824, -0.6492650336735156], 'radius': 3.33088549634619}, 'confidence': 0.04683936806069078, 'timestamp': 243996.969114, 'diameter_3d': 6.66177099269238, 'ellipse': {'center': [290.94161561236683, 27.125145356058297], 'axes': [4.804615601742401, 8.525950265148955], 'angle': 80.11113986479194}, 'location': [290.94161561236683, 27.125145356058297], 'diameter': 8.525950265148955, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.7681304172923532, 'phi': -1.9348133227621604, 'norm_pos': [0.9091925487886463, 0.8869785610164238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.055974,"{'circle_3d': {'center': [104.57271812446311, -76.224990487129, 500.0520604233425], 'normal': [-0.28425993546828815, -0.8630623251484668, -0.41751612184068654], 'radius': 3.6416022356685915}, 'confidence': 0.2425781964429135, 'timestamp': 243996.977514, 'diameter_3d': 7.283204471337183, 'ellipse': {'center': [289.6662509169672, 25.49856248462993], 'axes': [3.034678752692531, 9.281922083453626], 'angle': 76.48594257315374}, 'location': [289.6662509169672, 25.49856248462993], 'diameter': 9.281922083453626, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.5294948607676087, 'phi': -2.168544309742115, 'norm_pos': [0.9052070341155225, 0.8937559896473752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
