eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654268.0685,"{'circle_3d': {'center': [-4.141060251751423, -3.4906529798965913, 63.084179763355685], 'normal': [-0.40248625869449217, -0.044153368900494296, -0.9143605916578247], 'radius': 2.490510236482723}, 'confidence': 0.2686667862594892, 'timestamp': 798.023588, 'diameter_3d': 4.981020472965446, 'ellipse': {'center': [119.64640666408012, 85.72363663578787], 'axes': [43.32238327713849, 49.00273096725508], 'angle': 10.772711676437403}, 'location': [119.64640666408012, 85.72363663578787], 'diameter': 49.00273096725508, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.526628598981473, 'phi': -1.9854567564355716, 'norm_pos': [0.3738950208252504, 0.6428181806842173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.2955,"{'circle_3d': {'center': [-4.04039106237341, -3.5348378286809408, 63.042629946749976], 'normal': [-0.39409715957965785, -0.04783543963252343, -0.9178230763749672], 'radius': 2.498935127522031}, 'confidence': 0.36967213184084124, 'timestamp': 798.250387, 'diameter_3d': 4.997870255044062, 'ellipse': {'center': [120.60692129238276, 85.27040076277937], 'axes': [43.712674183875166, 49.20074786597441], 'angle': 11.540397677359804}, 'location': [120.60692129238276, 85.27040076277937], 'diameter': 49.20074786597441, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5229426252761578, 'phi': -1.9763731204157389, 'norm_pos': [0.37689662903869614, 0.6447066634884193], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.305231,"{'circle_3d': {'center': [-4.040595538589512, -3.5325302709755895, 63.042597722796216], 'normal': [-0.39411419926433283, -0.04764314315707747, -0.9178257617044467], 'radius': 2.5075587558953094}, 'confidence': 0.30699812047891184, 'timestamp': 798.258787, 'diameter_3d': 5.015117511790619, 'ellipse': {'center': [120.60727589859313, 85.29314617049076], 'axes': [43.8642533345799, 49.37060230696162], 'angle': 11.51284331732617}, 'location': [120.60727589859313, 85.29314617049076], 'diameter': 49.37060230696162, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.523135141252837, 'phi': -1.9763877348578607, 'norm_pos': [0.37689773718310354, 0.6446118909562886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.312621,"{'circle_3d': {'center': [-4.040810838572991, -3.530215831684179, 63.042570278342964], 'normal': [-0.39413214092962273, -0.04745027321612659, -0.9178280487422178], 'radius': 2.497171082756414}, 'confidence': 0.3493766881292592, 'timestamp': 798.267187, 'diameter_3d': 4.994342165512828, 'ellipse': {'center': [120.60230501019868, 85.31544327065033], 'axes': [43.68307894175441, 49.166051388246395], 'angle': 11.485094487807354}, 'location': [120.60230501019868, 85.31544327065033], 'diameter': 49.166051388246395, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5233282295739479, 'phi': -1.976403336096113, 'norm_pos': [0.3768822031568709, 0.6445189863722902], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.320756,"{'circle_3d': {'center': [-4.041036960830216, -3.5278945107039004, 63.042547617680746], 'normal': [-0.3941509844510583, -0.047256829801103385, -0.9178299371307362], 'radius': 2.493730310826607}, 'confidence': 0.3704364821362797, 'timestamp': 798.275587, 'diameter_3d': 4.987460621653214, 'ellipse': {'center': [120.59914181858673, 85.33800068639157], 'axes': [43.623456197922785, 49.09830654734474], 'angle': 11.457263735940934}, 'location': [120.59914181858673, 85.33800068639157], 'diameter': 49.09830654734474, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5235218902394847, 'phi': -1.9764199241304963, 'norm_pos': [0.37687231818308353, 0.6444249971400351], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.328444,"{'circle_3d': {'center': [-4.041273903848146, -3.5255663079328006, 63.04252974514276], 'normal': [-0.39417072970255257, -0.047062812903511754, -0.9178314265089021], 'radius': 2.5035647000111836}, 'confidence': 0.382644456360808, 'timestamp': 798.283987, 'diameter_3d': 5.007129400022367, 'ellipse': {'center': [120.59951579788867, 85.36098468295448], 'axes': [43.796147546380865, 49.29199397684505], 'angle': 11.429378481151472}, 'location': [120.59951579788867, 85.36098468295448], 'diameter': 49.29199397684505, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5237161232494527, 'phi': -1.9764374989610105, 'norm_pos': [0.3768734868684021, 0.6443292304876896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.335802,"{'circle_3d': {'center': [-4.04152166609427, -3.5232312232700407, 63.04251666510485], 'normal': [-0.3941913765563961, -0.04686822251494841, -0.917832516512061], 'radius': 2.5059821617397704}, 'confidence': 0.33448887213535294, 'timestamp': 798.292387, 'diameter_3d': 5.011964323479541, 'ellipse': {'center': [120.59775428279916, 85.38383805589544], 'axes': [43.83900195191921, 49.33961158671299], 'angle': 11.401349485623205}, 'location': [120.59775428279916, 85.38383805589544], 'diameter': 49.33961158671299, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5239109286038468, 'phi': -1.9764560605876544, 'norm_pos': [0.3768679821337474, 0.6442340081004356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.344502,"{'circle_3d': {'center': [-4.041780246016599, -3.5208892566156598, 63.04250838198553], 'normal': [-0.39421292488325677, -0.046673058627083326, -0.9178332067720042], 'radius': 2.50123421571529}, 'confidence': 0.32828299808107103, 'timestamp': 798.300787, 'diameter_3d': 5.00246843143058, 'ellipse': {'center': [120.59392011996302, 85.40656990514094], 'axes': [43.75641616493917, 49.24611230762498], 'angle': 11.373177892216956}, 'location': [120.59392011996302, 85.40656990514094], 'diameter': 49.24611230762498, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5241063063026723, 'phi': -1.9764756090104292, 'norm_pos': [0.3768560003748844, 0.6441392920619127], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.352426,"{'circle_3d': {'center': [-4.042049642043604, -3.518540407870842, 63.04250490024594], 'normal': [-0.3942353745521739, -0.04647732123168188, -0.9178334969169702], 'radius': 2.5037466205576107}, 'confidence': 0.34161645087707504, 'timestamp': 798.309187, 'diameter_3d': 5.007493241115221, 'ellipse': {'center': [120.59197847654903, 85.42956491982909], 'axes': [43.80087698437233, 49.295592166080375], 'angle': 11.344926359914695}, 'location': [120.59197847654903, 85.42956491982909], 'diameter': 49.295592166080375, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5243022563459236, 'phi': -1.9764961442293345, 'norm_pos': [0.37684993273921574, 0.6440434795007122], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.3597708,"{'circle_3d': {'center': [-4.042329852584177, -3.516184676937666, 63.042506224389804], 'normal': [-0.39425872543055496, -0.04628101032058384, -0.9178333865716479], 'radius': 2.4824285485924804}, 'confidence': 0.3583315132514874, 'timestamp': 798.317587, 'diameter_3d': 4.964857097184961, 'ellipse': {'center': [120.58340795572381, 85.45200398141944], 'axes': [43.42820883802424, 48.87576020978715], 'angle': 11.316460726139837}, 'location': [120.58340795572381, 85.45200398141944], 'diameter': 48.87576020978715, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5244987787336064, 'phi': -1.9765176662443704, 'norm_pos': [0.3768231498616369, 0.6439499834107523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.369292,"{'circle_3d': {'center': [-4.042620876027597, -3.5138220637193456, 63.04251235896348], 'normal': [-0.3942829773841734, -0.04608412588572383, -0.9178328753571754], 'radius': 2.5013055366384442}, 'confidence': 0.28723533391337586, 'timestamp': 798.325987, 'diameter_3d': 5.0026110732768885, 'ellipse': {'center': [120.58573543615645, 85.47556672073623], 'axes': [43.75904093737811, 49.24750986498821], 'angle': 11.288057444445736}, 'location': [120.58573543615645, 85.47556672073623], 'diameter': 49.24750986498821, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.5246958734657179, 'phi': -1.976540175055537, 'norm_pos': [0.37683042323798893, 0.6438518053302658], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.3800042,"{'circle_3d': {'center': [-3.9161630636300586, -4.109882697287084, 63.03497409364151], 'normal': [-0.38374482635104507, -0.09575584534970198, -0.9184610641340057], 'radius': 2.4996172443762097}, 'confidence': 0.17120939765552623, 'timestamp': 798.334387, 'diameter_3d': 4.999234488752419, 'ellipse': {'center': [121.81559362613365, 79.6517952064299], 'axes': [43.65613893263022, 49.21975509777638], 'angle': 18.574588673015196}, 'location': [121.81559362613365, 79.6517952064299], 'diameter': 49.21975509777638, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.4748935405422554, 'phi': -1.9665636706628329, 'norm_pos': [0.38067373008166766, 0.6681175199732088], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.3890188,"{'circle_3d': {'center': [-3.9211806681424797, -4.185481483053507, 63.045217378864876], 'normal': [-0.38416296006041345, -0.10205574416357055, -0.9176074570320585], 'radius': 2.4856740693852433}, 'confidence': 0.2688266929372227, 'timestamp': 798.342787, 'diameter_3d': 4.9713481387704865, 'ellipse': {'center': [121.76863156782838, 78.91925524221348], 'axes': [43.335385228162515, 48.937113561459086], 'angle': 19.399984977358532}, 'location': [121.76863156782838, 78.91925524221348], 'diameter': 48.937113561459086, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.4685625889813991, 'phi': -1.9672823148698948, 'norm_pos': [0.3805269736494637, 0.6711697698241105], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.39636,"{'circle_3d': {'center': [-3.8097475784637505, -4.182794240169778, 62.99892771165328], 'normal': [-0.37487686925385283, -0.10183180725659317, -0.9214649292996917], 'radius': 2.501746718517275}, 'confidence': 0.3208163883520815, 'timestamp': 798.351187, 'diameter_3d': 5.00349343703455, 'ellipse': {'center': [122.83550165344828, 78.91725951060009], 'axes': [43.89811913319387, 49.28947415474139], 'angle': 19.840163035444455}, 'location': [122.83550165344828, 78.91725951060009], 'diameter': 49.28947415474139, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.4687876986738737, 'phi': -1.9571742114619732, 'norm_pos': [0.38386094266702586, 0.6711780853724996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.403859,"{'circle_3d': {'center': [-3.944250832252216, -3.5918879154605925, 63.00495417185496], 'normal': [-0.3860854737362249, -0.05258961353082773, -0.920962724282885], 'radius': 2.5159048965726836}, 'confidence': 0.23058713355353033, 'timestamp': 798.359587, 'diameter_3d': 5.031809793145367, 'ellipse': {'center': [121.52882668682226, 84.69337572202411], 'axes': [44.229126327896275, 49.56437160667421], 'angle': 12.476858193269592}, 'location': [121.52882668682226, 84.69337572202411], 'diameter': 49.56437160667421, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.518182442148223, 'phi': -1.967760614137632, 'norm_pos': [0.37977758339631956, 0.6471109344915662], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.412705,"{'circle_3d': {'center': [-3.7014350645677467, -3.999828444849868, 62.936861956148114], 'normal': [-0.3658508264291858, -0.08658465764660069, -0.9266370755917889], 'radius': 2.505829689514908}, 'confidence': 0.3323057469881511, 'timestamp': 798.367987, 'diameter_3d': 5.011659379029816, 'ellipse': {'center': [123.86173312246761, 80.6671628063524], 'axes': [44.38647996853676, 49.41851657839408], 'angle': 18.173607832046862}, 'location': [123.86173312246761, 80.6671628063524], 'diameter': 49.41851657839408, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.4841031164047653, 'phi': -1.9468254691769407, 'norm_pos': [0.3870679160077113, 0.6638868216401983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.42051,"{'circle_3d': {'center': [-3.7164799572383007, -3.97425988697589, 62.94045295181178], 'normal': [-0.3671045674850654, -0.08445394449043589, -0.9263378259531505], 'radius': 2.4802795703314287}, 'confidence': 0.30838651668237704, 'timestamp': 798.376387, 'diameter_3d': 4.960559140662857, 'ellipse': {'center': [123.70992866047553, 80.9179432476093], 'axes': [43.917057152310676, 48.9117956733841], 'angle': 17.8087479780142}, 'location': [123.70992866047553, 80.9179432476093], 'diameter': 48.9117956733841, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.4862416645169816, 'phi': -1.948106080488424, 'norm_pos': [0.38659352706398603, 0.6628419031349613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.428166,"{'circle_3d': {'center': [-3.712187712440583, -3.9783817212017563, 62.93912940769041], 'normal': [-0.3667468804185888, -0.0847974306759247, -0.9264481212965975], 'radius': 2.4951984764273143}, 'confidence': 0.26564680190387524, 'timestamp': 798.384787, 'diameter_3d': 4.990396952854629, 'ellipse': {'center': [123.75504674621338, 80.87764720301637], 'axes': [44.188577013835186, 49.207085502465354], 'angle': 17.875097533645047}, 'location': [123.75504674621338, 80.87764720301637], 'diameter': 49.207085502465354, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.48589694174455, 'phi': -1.9477315694210127, 'norm_pos': [0.3867345210819168, 0.6630098033207652], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654268.436957,"{'circle_3d': {'center': [-3.5999260022460593, -3.8629138971183337, 62.88541657881913], 'normal': [-0.3573917379023786, -0.07517511200230617, -0.9309241903692042], 'radius': 2.502886403740609}, 'confidence': 0.2502193602569404, 'timestamp': 798.393187, 'diameter_3d': 5.005772807481218, 'ellipse': {'center': [124.82693518370638, 81.9754515556762], 'axes': [44.67714547689796, 49.4006809412243], 'angle': 16.928000483879256}, 'location': [124.82693518370638, 81.9754515556762], 'diameter': 49.4006809412243, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.495550227965238, 'phi': -1.9373561225598808, 'norm_pos': [0.39008417244908244, 0.6584356185180158], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
