eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656690.519713,"{'circle_3d': {'center': [4.450618343443792, -1.3199253090587204, 142.48324191461765], 'normal': [0.03111719922494854, -0.6497156789260919, -0.7595401611962348], 'radius': 15.463213852234158}, 'confidence': 0.01873408462646544, 'timestamp': 3220.474355, 'diameter_3d': 30.926427704468317, 'ellipse': {'center': [179.28990829811642, 117.84938408920024], 'axes': [101.7325388737753, 134.97236781039945], 'angle': -85.25089842143392}, 'location': [179.28990829811642, 117.84938408920024], 'diameter': 134.97236781039945, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.8635859692973268, 'phi': -1.5298507532402081, 'norm_pos': [0.5602809634316138, 0.5089608996283324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.7418041,"{'circle_3d': {'center': [1.5550815422020872, -3.137230453741144, 144.873743333966], 'normal': [-0.21017753421186014, -0.8011577743162934, -0.5603317095838727], 'radius': 15.785674488552425}, 'confidence': 0.014842160592406287, 'timestamp': 3220.701155, 'diameter_3d': 31.57134897710485, 'ellipse': {'center': [167.58378081854397, 109.79529824230417], 'axes': [74.26421572944989, 135.68289527645226], 'angle': 75.89141950394173}, 'location': [167.58378081854397, 109.79529824230417], 'diameter': 135.68289527645226, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.64156899502237, 'phi': -1.929650143839136, 'norm_pos': [0.5236993150579499, 0.5425195906570659], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.7564642,"{'circle_3d': {'center': [4.763929377190988, 1.646198940039059, 140.63437410042698], 'normal': [0.05722645203721487, -0.4025386581679434, -0.9136124790454562], 'radius': 4.41691755106293}, 'confidence': 0.7925287629036316, 'timestamp': 3220.709555, 'diameter_3d': 8.83383510212586, 'ellipse': {'center': [180.97368068030767, 127.48355896436716], 'axes': [35.67164167533986, 38.97270188109491], 'angle': -77.26362370019883}, 'location': [180.97368068030767, 127.48355896436716], 'diameter': 38.97270188109491, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.156507897754594, 'phi': -1.5082404980623865, 'norm_pos': [0.5655427521259615, 0.46881850431513683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.7637389,"{'circle_3d': {'center': [4.812108832699141, -1.2683767455362158, 142.46129739086274], 'normal': [0.06124140666289432, -0.6454199652992167, -0.7613688715091442], 'radius': 15.183349258150802}, 'confidence': 0.010896538297207195, 'timestamp': 3220.717955, 'diameter_3d': 30.366698516301604, 'ellipse': {'center': [180.7130976694523, 117.93082301203515], 'axes': [100.01289876022021, 132.54419828764412], 'angle': -82.43857247634905}, 'location': [180.7130976694523, 117.93082301203515], 'diameter': 132.54419828764412, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.8692233545496324, 'phi': -1.4905332069289525, 'norm_pos': [0.5647284302170384, 0.5086215707831869], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.7701619,"{'circle_3d': {'center': [4.780146248479116, -3.14542156397295, 144.4618023852691], 'normal': [0.05857785797789214, -0.8018403668356104, -0.5946601219752805], 'radius': 15.723245368448064}, 'confidence': 0.04095699514496693, 'timestamp': 3220.726355, 'diameter_3d': 31.446490736896127, 'ellipse': {'center': [180.415877838536, 109.92544847014119], 'axes': [78.199925408902, 135.54677832274282], 'angle': -84.56511824928569}, 'location': [180.415877838536, 109.92544847014119], 'diameter': 135.54677832274282, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.6404275279668615, 'phi': -1.4726066536323486, 'norm_pos': [0.563799618245425, 0.5419772980410784], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.777389,"{'circle_3d': {'center': [4.743660554716704, 1.6421327316198875, 140.6349155905513], 'normal': [0.05553738349769116, -0.402877508869541, -0.9135673548684319], 'radius': 4.399269602153434}, 'confidence': 0.5512828021727679, 'timestamp': 3220.734755, 'diameter_3d': 8.798539204306868, 'ellipse': {'center': [180.88539621317904, 127.46397387210281], 'axes': [35.52962450872293, 38.81658312888793], 'angle': -77.52691483904489}, 'location': [180.88539621317904, 127.46397387210281], 'diameter': 38.81658312888793, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.156137702007946, 'phi': -1.5100792717143054, 'norm_pos': [0.5652668631661845, 0.46890010886623823], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.79171,"{'circle_3d': {'center': [5.678978571523572, -1.2724295488555528, 142.57630983130875], 'normal': [0.1334805515649302, -0.6457576989091609, -0.7517845014719761], 'radius': 15.092289614329957}, 'confidence': 0.0110443865616582, 'timestamp': 3220.743155, 'diameter_3d': 30.184579228659913, 'ellipse': {'center': [184.11567249168687, 117.82884149486088], 'axes': [97.63459534096472, 131.6685291682285], 'angle': -75.99784001423612}, 'location': [184.11567249168687, 117.82884149486088], 'diameter': 131.6685291682285, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.8687811126078111, 'phi': -1.3950759448235774, 'norm_pos': [0.5753614765365215, 0.509046493771413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.796057,"{'circle_3d': {'center': [4.934676537714273, -3.1486424351617677, 144.48307326845062], 'normal': [0.07145538208082194, -0.8021087727680126, -0.5928875483768202], 'radius': 15.648045789340355}, 'confidence': 0.014718181595761994, 'timestamp': 3220.751555, 'diameter_3d': 31.29609157868071, 'ellipse': {'center': [181.02733644564245, 109.87008422433941], 'axes': [77.49836742151183, 134.87794647318327], 'angle': -83.6341499722542}, 'location': [181.02733644564245, 109.87008422433941], 'diameter': 134.87794647318327, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.6399782063403321, 'phi': -1.450853858526662, 'norm_pos': [0.5657104263926327, 0.5422079823985858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.803703,"{'circle_3d': {'center': [3.492066557405747, -4.538994442032615, 146.8740706489608], 'normal': [-0.04876211627822192, -0.9179714400072497, -0.3936377666676379], 'radius': 16.480344523671413}, 'confidence': 0.003154851097577198, 'timestamp': 3220.759955, 'diameter_3d': 32.960689047342825, 'ellipse': {'center': [175.05104385408842, 103.4845298152081], 'axes': [51.51562193695236, 139.927722668578], 'angle': 87.53177546907214}, 'location': [175.05104385408842, 103.4845298152081], 'diameter': 139.927722668578, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.4078607717148209, 'phi': -1.6940440714028093, 'norm_pos': [0.5470345120440263, 0.5688144591032995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.808892,"{'circle_3d': {'center': [4.783159994556441, 1.6618473281290003, 140.62871345752677], 'normal': [0.05882900348433592, -0.401234625827115, -0.9140841992871417], 'radius': 4.430525212518479}, 'confidence': 0.7445848047387061, 'timestamp': 3220.768355, 'diameter_3d': 8.861050425036957, 'ellipse': {'center': [181.05820872502693, 127.55364343454518], 'axes': [35.79989351661042, 39.09459613437993], 'angle': -76.97659936530721}, 'location': [181.05820872502693, 127.55364343454518], 'diameter': 39.09459613437993, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.1579319968825779, 'phi': -1.506526556617938, 'norm_pos': [0.5658069022657092, 0.46852648568939503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.8187032,"{'circle_3d': {'center': [3.194655669793239, -1.4366422365267235, 142.6199347445196], 'normal': [-0.07354635691259755, -0.6594420895484253, -0.7481490920377377], 'radius': 15.628632988600494}, 'confidence': 0.0053263691856503, 'timestamp': 3220.776755, 'diameter_3d': 31.257265977200987, 'ellipse': {'center': [174.37351659918627, 117.41407546928153], 'axes': [101.49048757134938, 136.27981033148973], 'angle': 85.12692809762278}, 'location': [174.37351659918627, 117.41407546928153], 'diameter': 136.27981033148973, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.850719951345832, 'phi': -1.6687858994185878, 'norm_pos': [0.5449172393724571, 0.5107746855446603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.8250291,"{'circle_3d': {'center': [4.55523017064885, 2.0400909611169853, 140.45822975973664], 'normal': [0.03983485149203663, -0.3697143230781162, -0.9282911741029846], 'radius': 4.3831376176250645}, 'confidence': 0.3015212322738986, 'timestamp': 3220.785155, 'diameter_3d': 8.766275235250129, 'ellipse': {'center': [180.08772812513868, 129.2136679984585], 'axes': [36.06164103906743, 38.72124970752391], 'angle': -78.76758436739625}, 'location': [180.08772812513868, 129.2136679984585], 'diameter': 38.72124970752391, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.1920947869083178, 'phi': -1.5279106155035245, 'norm_pos': [0.5627741503910584, 0.4616097166730896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.837416,"{'circle_3d': {'center': [2.1198824504548632, -0.7914315060617492, 142.25194053110692], 'normal': [-0.16311079185746238, -0.6056745286763447, -0.7788152764887958], 'radius': 15.228438456672468}, 'confidence': 0.010713601289006941, 'timestamp': 3220.793555, 'diameter_3d': 30.456876913344935, 'ellipse': {'center': [170.18798589666477, 119.90179007883692], 'axes': [103.71395439734118, 133.06230570945624], 'angle': 76.0607289888588}, 'location': [170.18798589666477, 119.90179007883692], 'diameter': 133.06230570945624, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.9201830285622119, 'phi': -1.77724684938565, 'norm_pos': [0.5318374559270774, 0.5004092080048461], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.847072,"{'circle_3d': {'center': [0.8259041243823599, -2.7618318084101174, 144.66380619208624], 'normal': [-0.2709423190301708, -0.7698745538720413, -0.5778264714071851], 'radius': 15.695345279642016}, 'confidence': 0.03246542020808373, 'timestamp': 3220.801955, 'diameter_3d': 31.39069055928403, 'ellipse': {'center': [164.71924624747456, 111.34207403169916], 'axes': [76.56331137391204, 135.07393669570064], 'angle': 71.07113512901778}, 'location': [164.71924624747456, 111.34207403169916], 'diameter': 135.07393669570064, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.6921517623089226, 'phi': -2.0092551295682757, 'norm_pos': [0.514747644523358, 0.5360746915345869], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.853777,"{'circle_3d': {'center': [0.7511802394840901, -4.2716517928692115, 147.42504537620937], 'normal': [-0.27716930943835993, -0.8956928859102992, -0.34772320606359125], 'radius': 16.66801787722567}, 'confidence': 0.04795047250453618, 'timestamp': 3220.810355, 'diameter_3d': 33.33603575445134, 'ellipse': {'center': [163.96752108813882, 104.32770842694755], 'axes': [45.81961341317941, 141.00264541459794], 'angle': 73.06915823999758}, 'location': [163.96752108813882, 104.32770842694755], 'diameter': 141.00264541459794, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.46080936973507225, 'phi': -2.2437649641295954, 'norm_pos': [0.5123985034004338, 0.5653012148877186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.8625422,"{'circle_3d': {'center': [4.435181088701363, 2.679926522885222, 140.2198219575525], 'normal': [0.029830761329746082, -0.31639469293076317, -0.9481584909516635], 'radius': 4.360914783544849}, 'confidence': 0.438802873305041, 'timestamp': 3220.818755, 'diameter_3d': 8.721829567089697, 'ellipse': {'center': [179.5956767317303, 132.03071839840638], 'axes': [36.74358109010412, 38.58994660183436], 'angle': -78.38639104223986}, 'location': [179.5956767317303, 132.03071839840638], 'diameter': 38.58994660183436, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.2488698108200047, 'phi': -1.539344913497672, 'norm_pos': [0.5612364897866572, 0.44987200667330673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.870189,"{'circle_3d': {'center': [1.4443437418417266, -0.6021780875983405, 142.27259563895186], 'normal': [-0.21940568424189033, -0.5899034104710602, -0.7770940175017176], 'radius': 15.842649534495834}, 'confidence': 0.007726952947608168, 'timestamp': 3220.827155, 'diameter_3d': 31.685299068991668, 'ellipse': {'center': [167.64251483321416, 120.90444157734166], 'axes': [107.78619511407446, 138.42801542742677], 'angle': 70.38393084691457}, 'location': [167.64251483321416, 120.90444157734166], 'diameter': 138.42801542742677, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.9398571106385326, 'phi': -1.845974733617942, 'norm_pos': [0.5238828588537943, 0.4962314934277431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.8778722,"{'circle_3d': {'center': [4.489790194405673, 2.621778412524529, 140.24124352889464], 'normal': [0.03438152013843861, -0.32124036879415424, -0.9463733600064861], 'radius': 4.375863736586253}, 'confidence': 0.4235298417424551, 'timestamp': 3220.835555, 'diameter_3d': 8.751727473172506, 'ellipse': {'center': [179.83152781834974, 131.77546704881104], 'axes': [36.78677550439334, 38.71697777598334], 'angle': -77.72460706101899}, 'location': [179.83152781834974, 131.77546704881104], 'diameter': 38.71697777598334, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.2437573392435475, 'phi': -1.5344825341747843, 'norm_pos': [0.5619735244323429, 0.45093555396328733], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656690.886115,"{'circle_3d': {'center': [5.200180096906181, -0.2491555618299417, 141.72339807963635], 'normal': [0.0935806786801477, -0.5604848666570272, -0.8228604807780098], 'radius': 15.27205852745782}, 'confidence': 0.01563755083052295, 'timestamp': 3220.843955, 'diameter_3d': 30.54411705491564, 'ellipse': {'center': [182.27846874819164, 122.23883535947459], 'axes': [109.7035779181464, 133.95824174363275], 'angle': -77.60402939295507}, 'location': [182.27846874819164, 122.23883535947459], 'diameter': 133.95824174363275, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.9758251713904965, 'phi': -1.4575567953086481, 'norm_pos': [0.5696202148380989, 0.49067151933552255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
