eye_packets,700
norm_X,norm_Y,phi,theta,confidence,timestamp
1580955277.413423,"{'circle_3d': {'center': [-8.405067284969547, 3.5451070869528456, 67.10964233805595], 'normal': [-0.13637371808255144, -0.019226546474449067, -0.9904708723263934], 'radius': 3.236539600527597}, 'confidence': 0.3019073169443302, 'timestamp': 773.013703, 'diameter_3d': 6.473079201055194, 'ellipse': {'center': [82.54020588667981, 152.78077949992849], 'axes': [58.22276145542037, 59.85652670180559], 'angle': -2.1359931469202547}, 'location': [82.54020588667981, 152.78077949992849], 'diameter': 59.85652670180559, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5515685955755436, 'phi': -1.7076217812777363, 'norm_pos': [0.2579381433958744, 0.363413418750298], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.423269,"{'circle_3d': {'center': [-8.525877304457945, 3.4230397818609184, 67.12990373963267], 'normal': [-0.14644121970658455, -0.029398821898776337, -0.9887824221950002], 'radius': 3.2694611493078853}, 'confidence': 0.32074692290721507, 'timestamp': 773.022103, 'diameter_3d': 6.538922298615771, 'ellipse': {'center': [81.46528803260789, 151.6590201793344], 'axes': [58.621729418107776, 60.45941994984841], 'angle': 0.7143765680689126}, 'location': [81.46528803260789, 151.6590201793344], 'diameter': 60.45941994984841, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5413932683933382, 'phi': -1.7178300843899932, 'norm_pos': [0.25457902510189967, 0.36808741591944005], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.4296849,"{'circle_3d': {'center': [-8.52007854809424, 3.429317665313075, 67.12886139622704], 'normal': [-0.14595799000960907, -0.028875664944429932, -0.9888692841454687], 'radius': 3.247583850106594}, 'confidence': 0.34978751821883447, 'timestamp': 773.030503, 'diameter_3d': 6.495167700213188, 'ellipse': {'center': [81.5142031370305, 151.71614544936352], 'axes': [58.23908252016195, 60.05515310213488], 'angle': 0.575095237174817}, 'location': [81.5142031370305, 151.71614544936352], 'diameter': 60.05515310213488, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.541916647569798, 'phi': -1.7173391383335446, 'norm_pos': [0.25473188480322034, 0.36784939396098537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.446839,"{'circle_3d': {'center': [-8.524067526596271, 3.4256521605941965, 67.12955846535], 'normal': [-0.14629040488477846, -0.029181123671003163, -0.9888111950518891], 'radius': 3.2290794436277284}, 'confidence': 0.3572249441472276, 'timestamp': 773.038903, 'diameter_3d': 6.458158887255457, 'ellipse': {'center': [81.47627717543271, 151.68190959222636], 'axes': [57.90063342694231, 59.712686611328735], 'angle': 0.655717822299732}, 'location': [81.47627717543271, 151.68190959222636], 'diameter': 59.712686611328735, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.541611060063598, 'phi': -1.7176766161497163, 'norm_pos': [0.2546133661732272, 0.36799204336572344], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.449814,"{'circle_3d': {'center': [-8.409330151226373, 3.4219695839773894, 67.11325873833319], 'normal': [-0.1367289569372868, -0.029488005055737072, -0.990169505636623], 'radius': 3.2535491740662814}, 'confidence': 0.35931524253439856, 'timestamp': 773.047303, 'diameter_3d': 6.507098348132563, 'ellipse': {'center': [82.50734765439573, 151.65654860593227], 'axes': [58.521944940633745, 60.18007226260185], 'angle': 0.9500768151854498}, 'location': [82.50734765439573, 151.65654860593227], 'diameter': 60.18007226260185, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.541304046554105, 'phi': -1.7080149771591409, 'norm_pos': [0.25783546141998664, 0.3680977141419489], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.454255,"{'circle_3d': {'center': [-8.421652992958462, 3.418269936272163, 67.1150776388942], 'normal': [-0.137755860414961, -0.029796309031172627, -0.9900179305898719], 'radius': 3.244737533138044}, 'confidence': 0.3280828557269707, 'timestamp': 773.055703, 'diameter_3d': 6.489475066276088, 'ellipse': {'center': [82.39594175167393, 151.621731071457], 'axes': [58.34411092488633, 60.01583618540088], 'angle': 1.0175099657113778}, 'location': [82.39594175167393, 151.621731071457], 'diameter': 60.01583618540088, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5409956070413235, 'phi': -1.709053423015413, 'norm_pos': [0.25748731797398106, 0.36824278720226256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.46224,"{'circle_3d': {'center': [-8.42414661091976, 3.41455321829975, 67.115537325964], 'normal': [-0.13796366191173576, -0.030106035528873695, -0.9899796233340555], 'radius': 3.2507650541294275}, 'confidence': 0.3543288330137478, 'timestamp': 773.064103, 'diameter_3d': 6.501530108258855, 'ellipse': {'center': [82.37443466892981, 151.58779267323186], 'axes': [58.44843034821851, 60.127297615808985], 'angle': 1.1044081875296021}, 'location': [82.37443466892981, 151.58779267323186], 'diameter': 60.127297615808985, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.540685741525245, 'phi': -1.7092646167349759, 'norm_pos': [0.25742010834040563, 0.36838419719486726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.470811,"{'circle_3d': {'center': [-8.54535104556421, 3.410819430893569, 67.13317391446198], 'normal': [-0.14806403146544006, -0.030417184479388806, -0.9885099076258913], 'radius': 3.2455496371684407}, 'confidence': 0.25856204092341795, 'timestamp': 773.072503, 'diameter_3d': 6.491099274336881, 'ellipse': {'center': [81.28837192934587, 151.54544987865094], 'axes': [58.16064748715049, 60.01550488987703], 'angle': 0.9697094632076875}, 'location': [81.28837192934587, 151.54544987865094], 'diameter': 60.01550488987703, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5403744500058778, 'phi': -1.7194760729857812, 'norm_pos': [0.2540261622792058, 0.3685606255056211], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.47913,"{'circle_3d': {'center': [-8.539554781330128, 3.4070685748989415, 67.13242317011964], 'normal': [-0.14758100944593316, -0.030729755812274398, -0.988572469654419], 'radius': 3.258793086709038}, 'confidence': 0.28431055860733695, 'timestamp': 773.080903, 'diameter_3d': 6.517586173418076, 'ellipse': {'center': [81.34206710074817, 151.51197553221527], 'axes': [58.40733875786449, 60.26144730385728], 'angle': 1.0675424187729752}, 'location': [81.34206710074817, 151.51197553221527], 'diameter': 60.26144730385728, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5400617324832135, 'phi': -1.7189888823213824, 'norm_pos': [0.25419395968983804, 0.3687001019491031], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.487854,"{'circle_3d': {'center': [-8.543584865227254, 3.403300651173602, 67.13314323985263], 'normal': [-0.14791684977069366, -0.031043749456052705, -0.9885124638433366], 'radius': 3.253912050343135}, 'confidence': 0.33848110455988, 'timestamp': 773.089303, 'diameter_3d': 6.50782410068627, 'ellipse': {'center': [81.30551055674957, 151.47715726444284], 'axes': [58.31304863493256, 60.170907919932404], 'angle': 1.1487760911416969}, 'location': [81.30551055674957, 151.47715726444284], 'diameter': 60.170907919932404, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5397475889572607, 'phi': -1.7193300660402149, 'norm_pos': [0.2540797204898424, 0.36884517806482153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.497059,"{'circle_3d': {'center': [-8.547624896044583, 3.3995156605874106, 67.13386795283395], 'normal': [-0.1482535190054711, -0.031359165338235316, -0.9884520710948931], 'radius': 3.252276840275591}, 'confidence': 0.3386714816049243, 'timestamp': 773.097703, 'diameter_3d': 6.504553680551182, 'ellipse': {'center': [81.26928446662085, 151.44227277663373], 'axes': [58.27691008042496, 60.14039085236315], 'angle': 1.230074251078692}, 'location': [81.26928446662085, 151.44227277663373], 'diameter': 60.14039085236315, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.539432019428011, 'phi': -1.7196721339089276, 'norm_pos': [0.25396651395819014, 0.3689905300973595], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.5090592,"{'circle_3d': {'center': [-8.432980735439795, 3.395713604022873, 67.11735974042605], 'normal': [-0.13869983895507212, -0.03167600338528014, -0.9898277554622182], 'radius': 3.258098513155879}, 'confidence': 0.3642887321406534, 'timestamp': 773.106103, 'diameter_3d': 6.516197026311758, 'ellipse': {'center': [82.2967876195927, 151.4153822195361], 'axes': [58.56539703065142, 60.26324447450654], 'angle': 1.549796128259502}, 'location': [82.2967876195927, 151.4153822195361], 'diameter': 60.26324447450654, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5391150238954725, 'phi': -1.710015085927512, 'norm_pos': [0.2571774613112272, 0.36910257408526626], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.515359,"{'circle_3d': {'center': [-8.44534388313245, 3.3918949380478063, 67.11922152629909], 'normal': [-0.13973010126279334, -0.03199422554986901, -0.9896726066394653], 'radius': 3.2431615034537793}, 'confidence': 0.349882492826519, 'timestamp': 773.114502, 'diameter_3d': 6.486323006907559, 'ellipse': {'center': [82.18431826999266, 151.37927217666783], 'axes': [58.277252607268, 59.98567073434618], 'angle': 1.616159446665347}, 'location': [82.18431826999266, 151.37927217666783], 'diameter': 59.98567073434618, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5387966403518336, 'phi': -1.7110574438900659, 'norm_pos': [0.25682599459372707, 0.3692530325972174], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.5233312,"{'circle_3d': {'center': [-8.447882116315366, 3.388058754255425, 67.11970481204439], 'normal': [-0.13994162069470306, -0.03231390753256748, -0.989632332827357], 'radius': 3.251455010796868}, 'confidence': 0.3597410628984009, 'timestamp': 773.122902, 'diameter_3d': 6.502910021593736, 'ellipse': {'center': [82.16271766648222, 151.3443152188098], 'axes': [58.42204463216717, 60.13903402676122], 'angle': 1.7040269663053487}, 'location': [82.16271766648222, 151.3443152188098], 'diameter': 60.13903402676122, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5384767929824719, 'phi': -1.7112726288248712, 'norm_pos': [0.25675849270775697, 0.36939868658829245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.5289059,"{'circle_3d': {'center': [-8.450423072446132, 3.384205507207506, 67.12019084759547], 'normal': [-0.14015336703893347, -0.03263501145322738, -0.9895918298647669], 'radius': 3.2449393739456314}, 'confidence': 0.33895548414641136, 'timestamp': 773.131302, 'diameter_3d': 6.489878747891263, 'ellipse': {'center': [82.1392967144078, 151.30876519991492], 'axes': [58.30070008094549, 60.01847225626227], 'angle': 1.7921505214427866}, 'location': [82.1392967144078, 151.30876519991492], 'diameter': 60.01847225626227, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5381555196098131, 'phi': -1.7114880751185564, 'norm_pos': [0.2566853022325244, 0.3695468116670212], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.538958,"{'circle_3d': {'center': [-8.452966747571441, 3.3803351978374274, 67.12067965105692], 'normal': [-0.1403653399660426, -0.032957537234067254, -0.9895510962429794], 'radius': 3.2525496352392236}, 'confidence': 0.33817461016935213, 'timestamp': 773.139702, 'diameter_3d': 6.505099270478447, 'ellipse': {'center': [82.11757351378238, 151.2734802401729], 'axes': [58.433154327070206, 60.15919578048584], 'angle': 1.8803603729950356}, 'location': [82.11757351378238, 151.2734802401729], 'diameter': 60.15919578048584, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5378328202338614, 'phi': -1.7117037827711183, 'norm_pos': [0.2566174172305699, 0.369693832332613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955277.546357,"{'circle_3d': {'center': [-8.455513137709795, 3.376447827091598, 67.12117124060461], 'normal': [-0.14057753914423882, -0.03328148479621971, -0.9895101304473385], 'radius': 3.252502926220671}, 'confidence': 0.3328236665740098, 'timestamp': 773.148102, 'diameter_3d': 6.505005852441342, 'ellipse': {'center': [82.09489706869945, 151.2378105876603], 'axes': [58.42800631301454, 60.15828779691524], 'angle': 1.9687817890826544}, 'location': [82.09489706869945, 151.2378105876603], 'diameter': 60.15828779691524, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.5375086948546213, 'phi': -1.7119197517825546, 'norm_pos': [0.2565465533396858, 0.36984245588474873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
