eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956348.616947,"{'circle_3d': {'center': [-2.2760449030287937, 1.6665415900503637, 15.364303702188444], 'normal': [-0.12900567105748986, 0.5957399545376177, -0.7927492941671559], 'radius': 0.6406357447144743}, 'confidence': 0.9930637917063454, 'timestamp': 1844.214413, 'diameter_3d': 1.2812714894289485, 'ellipse': {'center': [68.20507170208398, 186.78448089834666], 'axes': [36.48270483701764, 52.003444434986676], 'angle': -71.85981053397556}, 'location': [68.20507170208398, 186.78448089834666], 'diameter': 52.003444434986676, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9274166042490872, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2089829451466465, 'phi': -1.7321142456845253, 'norm_pos': [0.21314084906901246, 0.22173132959022224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.310954,"{'circle_3d': {'center': [-2.2934788782336897, 1.4894918244513304, 15.236610910513933], 'normal': [-0.13045850232456457, 0.5809858074043649, -0.8033903601400317], 'radius': 0.6183210396374241}, 'confidence': 0.9996549134534265, 'timestamp': 1844.911609, 'diameter_3d': 1.2366420792748483, 'ellipse': {'center': [66.72753907449207, 180.16815606706817], 'axes': [36.39023708306281, 50.628995175482835], 'angle': -70.92481363761026}, 'location': [66.72753907449207, 180.16815606706817], 'diameter': 50.628995175482835, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1907356886684806, 'phi': -1.7317761377917624, 'norm_pos': [0.20852355960778773, 0.24929934972054935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.3174698,"{'circle_3d': {'center': [-2.2966556499215276, 1.4903974886516478, 15.237782354458782], 'normal': [-0.13072323329855104, 0.581061279421058, -0.8032927398112942], 'radius': 0.6310451366336105}, 'confidence': 0.4842789190879077, 'timestamp': 1844.920009, 'diameter_3d': 1.262090273267221, 'ellipse': {'center': [66.60774744173239, 180.18208218898485], 'axes': [37.126478896967114, 51.66809407588337], 'angle': -70.89920086693512}, 'location': [66.60774744173239, 180.18208218898485], 'diameter': 51.66809407588337, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.190828419035146, 'phi': -1.73211643633945, 'norm_pos': [0.2081492107554137, 0.24924132421256318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.327855,"{'circle_3d': {'center': [-2.201659154107695, 1.4889933125724886, 15.221788922915888], 'normal': [-0.12280685864739832, 0.5809442647477948, -0.8046255257732021], 'radius': 0.6317768394901236}, 'confidence': 0.30506529600833143, 'timestamp': 1844.928409, 'diameter_3d': 1.2635536789802473, 'ellipse': {'center': [70.3751324354325, 180.18562243593374], 'axes': [37.390005970461736, 51.763463048812525], 'angle': -71.77981678841843}, 'location': [70.3751324354325, 180.18562243593374], 'diameter': 51.763463048812525, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.190684648981534, 'phi': -1.722253595933483, 'norm_pos': [0.21992228886072657, 0.2492265731836094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.347581,"{'circle_3d': {'center': [-2.6590060429934823, 0.9906606230004611, 14.959058653083407], 'normal': [-0.1609190993878806, 0.5394165406167925, -0.8265197149259089], 'radius': 0.6253598448535446}, 'confidence': 0.19383764827874211, 'timestamp': 1844.936809, 'diameter_3d': 1.2507196897070891, 'ellipse': {'center': [49.876747837823984, 160.5987746230246], 'axes': [39.20130644879461, 52.29018973240014], 'angle': -64.90473076478911}, 'location': [49.876747837823984, 160.5987746230246], 'diameter': 52.29018973240014, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.140540369800945, 'phi': -1.7630855777630625, 'norm_pos': [0.15586483699319995, 0.33083843907073074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.3600352,"{'circle_3d': {'center': [-2.1084329577900878, 1.315707949623576, 15.085415226504752], 'normal': [-0.11503800895426441, 0.5665038178353855, -0.8159900004741303], 'radius': 0.6266465540589037}, 'confidence': 0.19638436166961726, 'timestamp': 1844.953608, 'diameter_3d': 1.2532931081178074, 'ellipse': {'center': [73.3953712600949, 173.61103819109113], 'axes': [38.47287216110228, 51.802118209941916], 'angle': -71.89887921300001}, 'location': [73.3953712600949, 173.61103819109113], 'diameter': 51.802118209941916, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1730533288537526, 'phi': -1.710852985902781, 'norm_pos': [0.2293605351877966, 0.276620674203787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.36958,"{'circle_3d': {'center': [-2.3387855196063008, 1.2913188011842651, 15.103714987075094], 'normal': [-0.13423405577228215, 0.5644713887987761, -0.8144650204266016], 'radius': 0.6283770852295204}, 'confidence': 0.27377453145886077, 'timestamp': 1844.962008, 'diameter_3d': 1.2567541704590408, 'ellipse': {'center': [64.05543613496161, 172.5452365161888], 'axes': [38.23419368464856, 51.93312943639191], 'angle': -69.55613494038343}, 'location': [64.05543613496161, 172.5452365161888], 'diameter': 51.93312943639191, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.170589050548844, 'phi': -1.7341404568430794, 'norm_pos': [0.20017323792175504, 0.28106151451588], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.3749251,"{'circle_3d': {'center': [-1.7809926276355676, 0.4772747914365487, 14.515144163755643], 'normal': [-0.08775131477472103, 0.49663438798646636, -0.8635125890365558], 'radius': 0.6243387446081817}, 'confidence': 0.1360742125018226, 'timestamp': 1844.970408, 'diameter_3d': 1.2486774892163635, 'ellipse': {'center': [83.97780946806891, 139.90376526333412], 'axes': [44.38953155079111, 53.64008551229649], 'angle': -71.10300033283546}, 'location': [83.97780946806891, 139.90376526333412], 'diameter': 53.64008551229649, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.0905131687975067, 'phi': -1.6720700169770522, 'norm_pos': [0.26243065458771536, 0.4170676447361078], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.377383,"{'circle_3d': {'center': [-2.679351966605271, 1.045896792048148, 14.999325429347572], 'normal': [-0.16261459302219633, 0.5440195547040997, -0.8231641502372286], 'radius': 0.631307874691122}, 'confidence': 0.15863982974047616, 'timestamp': 1844.978808, 'diameter_3d': 1.262615749382244, 'ellipse': {'center': [49.33228580181856, 162.76492050076027], 'axes': [39.15934185189402, 52.64356960064024], 'angle': -65.04906368746052}, 'location': [49.33228580181856, 162.76492050076027], 'diameter': 52.64356960064024, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.146016511375132, 'phi': -1.7658332752362123, 'norm_pos': [0.154163393130683, 0.32181283124683224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.3906078,"{'circle_3d': {'center': [-2.598722840061467, 1.1000598892462348, 15.019691605819586], 'normal': [-0.155895499143546, 0.5485331461372737, -0.8214669688645606], 'radius': 0.6251971546428365}, 'confidence': 0.2792704386698204, 'timestamp': 1844.987208, 'diameter_3d': 1.250394309285673, 'ellipse': {'center': [52.8041199666048, 164.950799838892], 'axes': [38.65083837958152, 52.03773088315318], 'angle': -66.10253475943443}, 'location': [52.8041199666048, 164.950799838892], 'diameter': 52.03773088315318, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.93187449390425, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.15140521347374, 'phi': -1.758342989896322, 'norm_pos': [0.16501287489564, 0.31270500067128326], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.404738,"{'circle_3d': {'center': [-2.4020659665554387, 1.0882718319838842, 14.976562236666272], 'normal': [-0.13950742635137697, 0.5475508080320778, -0.8250610829606702], 'radius': 0.6307313398792073}, 'confidence': 0.34356384081106967, 'timestamp': 1844.995608, 'diameter_3d': 1.2614626797584145, 'ellipse': {'center': [60.62953021327459, 164.58075937515696], 'axes': [39.58300224461653, 52.605921574860204], 'angle': -67.88732783294512}, 'location': [60.62953021327459, 164.58075937515696], 'diameter': 52.605921574860204, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312635460334673, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1502308010649305, 'phi': -1.7382993754934728, 'norm_pos': [0.1894672819164831, 0.314246835936846], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.411529,"{'circle_3d': {'center': [-2.6135030247803464, 1.0847730619139417, 15.012314485787835], 'normal': [-0.15712718120345262, 0.5472592438595826, -0.8220817288672065], 'radius': 0.629282549807857}, 'confidence': 0.27026001973327934, 'timestamp': 1845.004008, 'diameter_3d': 1.258565099615714, 'ellipse': {'center': [52.143102306018164, 164.33564871368426], 'axes': [38.96340854812435, 52.40900256138122], 'angle': -65.87861337606435}, 'location': [52.143102306018164, 164.33564871368426], 'diameter': 52.40900256138122, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312635460334673, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1498824017465465, 'phi': -1.759651844262159, 'norm_pos': [0.16294719470630675, 0.31526813035964885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.414923,"{'circle_3d': {'center': [-1.894484091259263, 1.1813879438258956, 14.965987588414379], 'normal': [-0.09720893674336234, 0.555310484018912, -0.8259423036483279], 'radius': 0.6192465127995334}, 'confidence': 0.14641620638167469, 'timestamp': 1845.012408, 'diameter_3d': 1.2384930255990667, 'ellipse': {'center': [81.55924015838477, 168.48120806401428], 'axes': [39.33148564660179, 51.564746471991384], 'angle': -73.46660029858704}, 'location': [81.55924015838477, 168.48120806401428], 'diameter': 51.564746471991384, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312635460334673, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.159532584468701, 'phi': -1.68795194855551, 'norm_pos': [0.2548726254949524, 0.2979949663999405], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.424329,"{'circle_3d': {'center': [-2.4705817345957923, 0.8683636566286586, 14.845749069804638], 'normal': [-0.1452170736880731, 0.5292251267524756, -0.8359621801991396], 'radius': 0.6231498337747792}, 'confidence': 0.14342052903417757, 'timestamp': 1845.020808, 'diameter_3d': 1.2462996675495583, 'ellipse': {'center': [56.89949967450488, 155.80101101659676], 'axes': [40.34480477379464, 52.47401401499292], 'angle': -65.94621668068775}, 'location': [56.89949967450488, 155.80101101659676], 'diameter': 52.47401401499292, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312635460334673, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1284833846278506, 'phi': -1.7427924711731475, 'norm_pos': [0.17781093648282775, 0.35082912076418016], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.430202,"{'circle_3d': {'center': [-2.153951520754055, 1.5831140699875554, 15.283235340668789], 'normal': [-0.11883122253459501, 0.5887876611990503, -0.7995049909604605], 'radius': 0.6265082167360555}, 'confidence': 0.31023118434467967, 'timestamp': 1845.029208, 'diameter_3d': 1.253016433472111, 'ellipse': {'center': [72.66597978932498, 183.77091942110502], 'axes': [36.5227698028829, 51.10874677001839], 'angle': -72.63164557486336}, 'location': [72.66597978932498, 183.77091942110502], 'diameter': 51.10874677001839, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312635460334673, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2003544615892907, 'phi': -1.7183471263353123, 'norm_pos': [0.22708118684164055, 0.2342878357453958], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.437519,"{'circle_3d': {'center': [-2.1596440008108893, 1.626704768962738, 15.316341199919314], 'normal': [-0.1193055958726645, 0.5924202194469822, -0.7967461693562499], 'radius': 0.6292203775476266}, 'confidence': 0.317551592747234, 'timestamp': 1845.037608, 'diameter_3d': 1.2584407550952532, 'ellipse': {'center': [72.62399627198161, 185.39483354968178], 'axes': [36.36196754623677, 51.217103241866255], 'angle': -72.75931395118641}, 'location': [72.62399627198161, 185.39483354968178], 'diameter': 51.217103241866255, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312635460334673, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2048559971645365, 'phi': -1.7194329980889718, 'norm_pos': [0.22694998834994254, 0.22752152687632587], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.444627,"{'circle_3d': {'center': [-2.1546008975306137, 1.6228112062778157, 15.312693802369566], 'normal': [-0.1188853372659749, 0.5920957558899055, -0.7970501191520625], 'radius': 0.626486896939788}, 'confidence': 0.2608109480109588, 'timestamp': 1845.046008, 'diameter_3d': 1.252973793879576, 'ellipse': {'center': [72.80686317947637, 185.25653299405445], 'axes': [36.24158836173947, 51.00594342172782], 'angle': -72.79014310678716}, 'location': [72.80686317947637, 185.25653299405445], 'diameter': 51.00594342172782, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312635460334673, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.204453311208429, 'phi': -1.7188613946111215, 'norm_pos': [0.22752144743586364, 0.2280977791914398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.4596338,"{'circle_3d': {'center': [-2.2193937303769857, 1.5003515785362849, 15.232725577024159], 'normal': [-0.12428474000317256, 0.5818907869114445, -0.8037141379308463], 'radius': 0.5890199864981841}, 'confidence': 0.7918960144086002, 'timestamp': 1845.054408, 'diameter_3d': 1.1780399729963682, 'ellipse': {'center': [69.71139027238266, 180.6656382320284], 'axes': [34.74697119444651, 48.226085358355135], 'angle': -71.66441209924574}, 'location': [69.71139027238266, 180.6656382320284], 'diameter': 48.226085358355135, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312135846399672, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1918480168260284, 'phi': -1.7242190922298781, 'norm_pos': [0.2178480946011958, 0.24722650736654828], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.4708211,"{'circle_3d': {'center': [-2.197720624158297, 1.6105552798468894, 15.310126367603296], 'normal': [-0.12247864781828181, 0.5910744286873281, -0.7972640720492514], 'radius': 0.6295253874766249}, 'confidence': 0.41088342552030604, 'timestamp': 1845.062808, 'diameter_3d': 1.2590507749532498, 'ellipse': {'center': [71.04850477785936, 184.76708903172826], 'axes': [36.41373230556291, 51.27115283281123], 'angle': -72.33982282111894}, 'location': [71.04850477785936, 184.76708903172826], 'diameter': 51.27115283281123, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9312135846399672, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2031865368881385, 'phi': -1.723228326731687, 'norm_pos': [0.2220265774308105, 0.2301371290344656], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956349.4709098,"{'circle_3d': {'center': [-2.2266854032407304, 1.507993505460382, 15.239394007706164], 'normal': [-0.12489237940848463, 0.5825276141551192, -0.8031584353740124], 'radius': 0.6138938896890868}, 'confidence': 0.840233125335403, 'timestamp': 1845.071208, 'diameter_3d': 1.2277877793781735, 'ellipse': {'center': [69.45822991554058, 180.91562457689292], 'axes': [36.148583694519445, 50.242627091007364], 'angle': -71.6293509978313}, 'location': [69.45822991554058, 180.91562457689292], 'diameter': 50.242627091007364, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9311109743831869, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1926312846273555, 'phi': -1.7250623700001948, 'norm_pos': [0.21705696848606432, 0.24618489759627948], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
